
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.048206383045378845, 'l1_ratio': 0.27390509422528125} - results: ROC_AUC: 0.1823320, PRECISION: 0.0392198, PRECISION_RECALL_MIN_DEN: 0.1365422, RECALL: 0.1320714, MAP: 0.0640121, MRR: 0.1362623, NDCG: 0.0961317, F1: 0.0604786, HIT_RATE: 0.3921984, ARHR: 0.1578484, NOVELTY: 0.0048083, AVERAGE_POPULARITY: 0.1030174, DIVERSITY_MEAN_INTER_LIST: 0.9878017, DIVERSITY_HERFINDAHL: 0.9987627, COVERAGE_ITEM: 0.4227757, COVERAGE_ITEM_CORRECT: 0.0472608, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2043790, DIVERSITY_GINI: 0.1324289, SHANNON_ENTROPY: 11.5387822, 

SearchBayesianSkopt-CV: New best config found. Config 1: {'alpha': 0.2370246101185171, 'l1_ratio': 0.7025544728895} - results: ROC_AUC: 0.1913955, PRECISION: 0.0417960, PRECISION_RECALL_MIN_DEN: 0.1461613, RECALL: 0.1414547, MAP: 0.0682833, MRR: 0.1436622, NDCG: 0.1024294, F1: 0.0645255, HIT_RATE: 0.4179596, ARHR: 0.1673374, NOVELTY: 0.0048400, AVERAGE_POPULARITY: 0.0979745, DIVERSITY_MEAN_INTER_LIST: 0.9889868, DIVERSITY_HERFINDAHL: 0.9988812, COVERAGE_ITEM: 0.4388142, COVERAGE_ITEM_CORRECT: 0.0526275, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2149239, DIVERSITY_GINI: 0.1429035, SHANNON_ENTROPY: 11.6768123, 

SearchBayesianSkopt-CV: New best config found. Config 2: {'alpha': 0.3964328624849517, 'l1_ratio': 0.6228890321955252} - results: ROC_AUC: 0.1963728, PRECISION: 0.0431036, PRECISION_RECALL_MIN_DEN: 0.1515899, RECALL: 0.1467986, MAP: 0.0704584, MRR: 0.1471577, NDCG: 0.1057374, F1: 0.0666396, HIT_RATE: 0.4310359, ARHR: 0.1718880, NOVELTY: 0.0048632, AVERAGE_POPULARITY: 0.0944768, DIVERSITY_MEAN_INTER_LIST: 0.9896939, DIVERSITY_HERFINDAHL: 0.9989519, COVERAGE_ITEM: 0.4537671, COVERAGE_ITEM_CORRECT: 0.0552839, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2204857, DIVERSITY_GINI: 0.1523194, SHANNON_ENTROPY: 11.7805925, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'alpha': 0.9237819212789407, 'l1_ratio': 0.8038005352942206} - results: ROC_AUC: 0.1585402, PRECISION: 0.0333756, PRECISION_RECALL_MIN_DEN: 0.1232274, RECALL: 0.1198834, MAP: 0.0545967, MRR: 0.1134045, NDCG: 0.0834947, F1: 0.0522136, HIT_RATE: 0.3337557, ARHR: 0.1293995, NOVELTY: 0.0051837, AVERAGE_POPULARITY: 0.0379520, DIVERSITY_MEAN_INTER_LIST: 0.9971340, DIVERSITY_HERFINDAHL: 0.9996958, COVERAGE_ITEM: 0.5870722, COVERAGE_ITEM_CORRECT: 0.0538287, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1813011, DIVERSITY_GINI: 0.2711059, SHANNON_ENTROPY: 12.9591708, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'alpha': 0.26375050864042265, 'l1_ratio': 0.28076500839008905} - results: ROC_AUC: 0.1864808, PRECISION: 0.0402621, PRECISION_RECALL_MIN_DEN: 0.1405878, RECALL: 0.1360669, MAP: 0.0658209, MRR: 0.1392440, NDCG: 0.0988061, F1: 0.0621370, HIT_RATE: 0.4026212, ARHR: 0.1616145, NOVELTY: 0.0048153, AVERAGE_POPULARITY: 0.1027064, DIVERSITY_MEAN_INTER_LIST: 0.9877732, DIVERSITY_HERFINDAHL: 0.9987599, COVERAGE_ITEM: 0.4276266, COVERAGE_ITEM_CORRECT: 0.0488547, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2087832, DIVERSITY_GINI: 0.1347181, SHANNON_ENTROPY: 11.5540829, 

SearchBayesianSkopt-CV: New best config found. Config 5: {'alpha': 0.5165921172823214, 'l1_ratio': 0.5423797834349942} - results: ROC_AUC: 0.1986935, PRECISION: 0.0437778, PRECISION_RECALL_MIN_DEN: 0.1546256, RECALL: 0.1498204, MAP: 0.0718140, MRR: 0.1490784, NDCG: 0.1076866, F1: 0.0677559, HIT_RATE: 0.4377780, ARHR: 0.1742586, NOVELTY: 0.0048759, AVERAGE_POPULARITY: 0.0930103, DIVERSITY_MEAN_INTER_LIST: 0.9899154, DIVERSITY_HERFINDAHL: 0.9989740, COVERAGE_ITEM: 0.4624986, COVERAGE_ITEM_CORRECT: 0.0566699, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2238832, DIVERSITY_GINI: 0.1577114, SHANNON_ENTROPY: 11.8299336, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'alpha': 0.8264888769603119, 'l1_ratio': 0.693421604046594} - results: ROC_AUC: 0.1897668, PRECISION: 0.0408294, PRECISION_RECALL_MIN_DEN: 0.1480852, RECALL: 0.1439373, MAP: 0.0675725, MRR: 0.1393953, NDCG: 0.1020599, F1: 0.0636130, HIT_RATE: 0.4082943, ARHR: 0.1616842, NOVELTY: 0.0050554, AVERAGE_POPULARITY: 0.0614853, DIVERSITY_MEAN_INTER_LIST: 0.9949972, DIVERSITY_HERFINDAHL: 0.9994821, COVERAGE_ITEM: 0.5523003, COVERAGE_ITEM_CORRECT: 0.0591954, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2129860, DIVERSITY_GINI: 0.2321979, SHANNON_ENTROPY: 12.5927237, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'alpha': 0.9302386240231767, 'l1_ratio': 0.9381595888816304} - results: ROC_AUC: 0.1332741, PRECISION: 0.0279903, PRECISION_RECALL_MIN_DEN: 0.1040532, RECALL: 0.1012296, MAP: 0.0450705, MRR: 0.0935891, NDCG: 0.0695129, F1: 0.0438518, HIT_RATE: 0.2799032, ARHR: 0.1058643, NOVELTY: 0.0052461, AVERAGE_POPULARITY: 0.0258514, DIVERSITY_MEAN_INTER_LIST: 0.9976815, DIVERSITY_HERFINDAHL: 0.9997505, COVERAGE_ITEM: 0.5988912, COVERAGE_ITEM_CORRECT: 0.0498864, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1555052, DIVERSITY_GINI: 0.2848073, SHANNON_ENTROPY: 13.0765171, 
