
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.6553862646625748, 'l1_ratio': 0.4694978061277798} - results: ROC_AUC: 0.2004498, PRECISION: 0.0437282, PRECISION_RECALL_MIN_DEN: 0.1564793, RECALL: 0.1518971, MAP: 0.0727364, MRR: 0.1498958, NDCG: 0.1089356, F1: 0.0679059, HIT_RATE: 0.4372819, ARHR: 0.1749637, NOVELTY: 0.0049557, AVERAGE_POPULARITY: 0.0831465, DIVERSITY_MEAN_INTER_LIST: 0.9912514, DIVERSITY_HERFINDAHL: 0.9991076, COVERAGE_ITEM: 0.4943677, COVERAGE_ITEM_CORRECT: 0.0576015, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2245627, DIVERSITY_GINI: 0.1795243, SHANNON_ENTROPY: 12.0467564, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'alpha': 0.6240057174822182, 'l1_ratio': 0.4127501753618702} - results: ROC_AUC: 0.1999610, PRECISION: 0.0433819, PRECISION_RECALL_MIN_DEN: 0.1541084, RECALL: 0.1495166, MAP: 0.0723525, MRR: 0.1496010, NDCG: 0.1080478, F1: 0.0672488, HIT_RATE: 0.4338191, ARHR: 0.1745530, NOVELTY: 0.0049278, AVERAGE_POPULARITY: 0.0883031, DIVERSITY_MEAN_INTER_LIST: 0.9901782, DIVERSITY_HERFINDAHL: 0.9990003, COVERAGE_ITEM: 0.4799615, COVERAGE_ITEM_CORRECT: 0.0560077, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2231282, DIVERSITY_GINI: 0.1684664, SHANNON_ENTROPY: 11.9150939, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'alpha': 0.3019484795635266, 'l1_ratio': 0.027566516347564247} - results: ROC_AUC: 0.1778395, PRECISION: 0.0377199, PRECISION_RECALL_MIN_DEN: 0.1311797, RECALL: 0.1270173, MAP: 0.0616976, MRR: 0.1319831, NDCG: 0.0927725, F1: 0.0581640, HIT_RATE: 0.3771994, ARHR: 0.1526609, NOVELTY: 0.0048266, AVERAGE_POPULARITY: 0.1074788, DIVERSITY_MEAN_INTER_LIST: 0.9851053, DIVERSITY_HERFINDAHL: 0.9984931, COVERAGE_ITEM: 0.4558614, COVERAGE_ITEM_CORRECT: 0.0429721, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1976847, DIVERSITY_GINI: 0.1442930, SHANNON_ENTROPY: 11.4895838, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'alpha': 0.45091977037258646, 'l1_ratio': 0.6675366890816586} - results: ROC_AUC: 0.1998674, PRECISION: 0.0436184, PRECISION_RECALL_MIN_DEN: 0.1550170, RECALL: 0.1504295, MAP: 0.0725119, MRR: 0.1498091, NDCG: 0.1084208, F1: 0.0676254, HIT_RATE: 0.4361840, ARHR: 0.1749597, NOVELTY: 0.0049182, AVERAGE_POPULARITY: 0.0913883, DIVERSITY_MEAN_INTER_LIST: 0.9894153, DIVERSITY_HERFINDAHL: 0.9989241, COVERAGE_ITEM: 0.4833956, COVERAGE_ITEM_CORRECT: 0.0561078, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2238832, DIVERSITY_GINI: 0.1696646, SHANNON_ENTROPY: 11.8897713, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'alpha': 0.7062223869753046, 'l1_ratio': 0.3495175610225331} - results: ROC_AUC: 0.1990727, PRECISION: 0.0432546, PRECISION_RECALL_MIN_DEN: 0.1538618, RECALL: 0.1492918, MAP: 0.0723375, MRR: 0.1490901, NDCG: 0.1078958, F1: 0.0670727, HIT_RATE: 0.4325456, ARHR: 0.1739444, NOVELTY: 0.0049387, AVERAGE_POPULARITY: 0.0857396, DIVERSITY_MEAN_INTER_LIST: 0.9907436, DIVERSITY_HERFINDAHL: 0.9990569, COVERAGE_ITEM: 0.4811935, COVERAGE_ITEM_CORRECT: 0.0561617, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2220964, DIVERSITY_GINI: 0.1700801, SHANNON_ENTROPY: 11.9534100, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'alpha': 0.2154834224350159, 'l1_ratio': 0.17472733244846975} - results: ROC_AUC: 0.1798696, PRECISION: 0.0383490, PRECISION_RECALL_MIN_DEN: 0.1338144, RECALL: 0.1295934, MAP: 0.0627443, MRR: 0.1338928, NDCG: 0.0943882, F1: 0.0591819, HIT_RATE: 0.3834899, ARHR: 0.1549440, NOVELTY: 0.0048172, AVERAGE_POPULARITY: 0.1087815, DIVERSITY_MEAN_INTER_LIST: 0.9847506, DIVERSITY_HERFINDAHL: 0.9984577, COVERAGE_ITEM: 0.4454591, COVERAGE_ITEM_CORRECT: 0.0438807, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2004278, DIVERSITY_GINI: 0.1403430, SHANNON_ENTROPY: 11.4569120, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'alpha': 0.6581339023198602, 'l1_ratio': 0.6427019152569289} - results: ROC_AUC: 0.1981953, PRECISION: 0.0432468, PRECISION_RECALL_MIN_DEN: 0.1565462, RECALL: 0.1521134, MAP: 0.0715407, MRR: 0.1472385, NDCG: 0.1077737, F1: 0.0673455, HIT_RATE: 0.4324677, ARHR: 0.1715309, NOVELTY: 0.0050129, AVERAGE_POPULARITY: 0.0725416, DIVERSITY_MEAN_INTER_LIST: 0.9931591, DIVERSITY_HERFINDAHL: 0.9992984, COVERAGE_ITEM: 0.5263908, COVERAGE_ITEM_CORRECT: 0.0597960, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2236567, DIVERSITY_GINI: 0.2058231, SHANNON_ENTROPY: 12.3227052, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'alpha': 0.6479580304750349, 'l1_ratio': 0.801780451111423} - results: ROC_AUC: 0.1917721, PRECISION: 0.0415608, PRECISION_RECALL_MIN_DEN: 0.1511183, RECALL: 0.1468784, MAP: 0.0689665, MRR: 0.1418530, NDCG: 0.1039814, F1: 0.0647881, HIT_RATE: 0.4156080, ARHR: 0.1648024, NOVELTY: 0.0050607, AVERAGE_POPULARITY: 0.0632119, DIVERSITY_MEAN_INTER_LIST: 0.9945158, DIVERSITY_HERFINDAHL: 0.9994340, COVERAGE_ITEM: 0.5486506, COVERAGE_ITEM_CORRECT: 0.0595881, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2162829, DIVERSITY_GINI: 0.2276486, SHANNON_ENTROPY: 12.5371426, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'alpha': 0.9436796012592303, 'l1_ratio': 0.11872463424170945} - results: ROC_AUC: 0.1856430, PRECISION: 0.0400107, PRECISION_RECALL_MIN_DEN: 0.1405061, RECALL: 0.1361050, MAP: 0.0661763, MRR: 0.1386565, NDCG: 0.0989629, F1: 0.0618408, HIT_RATE: 0.4001075, ARHR: 0.1611053, NOVELTY: 0.0049393, AVERAGE_POPULARITY: 0.0831952, DIVERSITY_MEAN_INTER_LIST: 0.9910887, DIVERSITY_HERFINDAHL: 0.9990914, COVERAGE_ITEM: 0.4661251, COVERAGE_ITEM_CORRECT: 0.0502637, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2071725, DIVERSITY_GINI: 0.1605028, SHANNON_ENTROPY: 11.8927935, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'alpha': 0.1901776966569076, 'l1_ratio': 0.2718862795782115} - results: ROC_AUC: 0.1806026, PRECISION: 0.0386458, PRECISION_RECALL_MIN_DEN: 0.1347586, RECALL: 0.1304936, MAP: 0.0631151, MRR: 0.1344162, NDCG: 0.0949629, F1: 0.0596295, HIT_RATE: 0.3864575, ARHR: 0.1557173, NOVELTY: 0.0048159, AVERAGE_POPULARITY: 0.1090526, DIVERSITY_MEAN_INTER_LIST: 0.9846697, DIVERSITY_HERFINDAHL: 0.9984496, COVERAGE_ITEM: 0.4439500, COVERAGE_ITEM_CORRECT: 0.0443118, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2015352, DIVERSITY_GINI: 0.1396892, SHANNON_ENTROPY: 11.4507170, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'alpha': 0.3827905463073574, 'l1_ratio': 0.5251444308060615} - results: ROC_AUC: 0.1941392, PRECISION: 0.0421161, PRECISION_RECALL_MIN_DEN: 0.1481538, RECALL: 0.1436438, MAP: 0.0695749, MRR: 0.1450913, NDCG: 0.1041425, F1: 0.0651332, HIT_RATE: 0.4211609, ARHR: 0.1690353, NOVELTY: 0.0048689, AVERAGE_POPULARITY: 0.0997440, DIVERSITY_MEAN_INTER_LIST: 0.9873831, DIVERSITY_HERFINDAHL: 0.9987209, COVERAGE_ITEM: 0.4602502, COVERAGE_ITEM_CORRECT: 0.0518191, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2169372, DIVERSITY_GINI: 0.1526205, SHANNON_ENTROPY: 11.6704266, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1713303, PRECISION: 0.0363950, PRECISION_RECALL_MIN_DEN: 0.1245411, RECALL: 0.1204443, MAP: 0.0579890, MRR: 0.1270960, NDCG: 0.0880149, F1: 0.0558974, HIT_RATE: 0.3639502, ARHR: 0.1468508, NOVELTY: 0.0047870, AVERAGE_POPULARITY: 0.1142589, DIVERSITY_MEAN_INTER_LIST: 0.9825274, DIVERSITY_HERFINDAHL: 0.9982354, COVERAGE_ITEM: 0.4061906, COVERAGE_ITEM_CORRECT: 0.0397690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1200869, SHANNON_ENTROPY: 11.2093541, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'alpha': 0.5478755727148544, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1735915, PRECISION: 0.0367664, PRECISION_RECALL_MIN_DEN: 0.1258597, RECALL: 0.1217012, MAP: 0.0595199, MRR: 0.1289076, NDCG: 0.0896053, F1: 0.0564708, HIT_RATE: 0.3676637, ARHR: 0.1490999, NOVELTY: 0.0048573, AVERAGE_POPULARITY: 0.1020414, DIVERSITY_MEAN_INTER_LIST: 0.9861156, DIVERSITY_HERFINDAHL: 0.9985941, COVERAGE_ITEM: 0.4418710, COVERAGE_ITEM_CORRECT: 0.0415938, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1923241, DIVERSITY_GINI: 0.1374298, SHANNON_ENTROPY: 11.4668449, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.47250962621053216} - results: ROC_AUC: 0.1772827, PRECISION: 0.0389245, PRECISION_RECALL_MIN_DEN: 0.1401102, RECALL: 0.1359733, MAP: 0.0628143, MRR: 0.1297903, NDCG: 0.0954307, F1: 0.0605221, HIT_RATE: 0.3892450, ARHR: 0.1506309, NOVELTY: 0.0051169, AVERAGE_POPULARITY: 0.0488993, DIVERSITY_MEAN_INTER_LIST: 0.9961791, DIVERSITY_HERFINDAHL: 0.9996003, COVERAGE_ITEM: 0.5550953, COVERAGE_ITEM_CORRECT: 0.0584485, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2027683, DIVERSITY_GINI: 0.2380748, SHANNON_ENTROPY: 12.7062061, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'alpha': 0.9966737525077993, 'l1_ratio': 0.9901934714555151} - results: ROC_AUC: 0.1098179, PRECISION: 0.0234218, PRECISION_RECALL_MIN_DEN: 0.0863402, RECALL: 0.0838216, MAP: 0.0370306, MRR: 0.0767211, NDCG: 0.0571968, F1: 0.0366099, HIT_RATE: 0.2342183, ARHR: 0.0868533, NOVELTY: 0.0052851, AVERAGE_POPULARITY: 0.0182920, DIVERSITY_MEAN_INTER_LIST: 0.9977597, DIVERSITY_HERFINDAHL: 0.9997583, COVERAGE_ITEM: 0.6023792, COVERAGE_ITEM_CORRECT: 0.0447199, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1306657, DIVERSITY_GINI: 0.2886790, SHANNON_ENTROPY: 13.1046323, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'alpha': 0.5322306548300123, 'l1_ratio': 0.5246314850207052} - results: ROC_AUC: 0.1999124, PRECISION: 0.0435586, PRECISION_RECALL_MIN_DEN: 0.1546514, RECALL: 0.1500442, MAP: 0.0725920, MRR: 0.1498336, NDCG: 0.1083809, F1: 0.0675145, HIT_RATE: 0.4355862, ARHR: 0.1749868, NOVELTY: 0.0049218, AVERAGE_POPULARITY: 0.0901053, DIVERSITY_MEAN_INTER_LIST: 0.9897416, DIVERSITY_HERFINDAHL: 0.9989567, COVERAGE_ITEM: 0.4814937, COVERAGE_ITEM_CORRECT: 0.0561155, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2234806, DIVERSITY_GINI: 0.1687984, SHANNON_ENTROPY: 11.8974802, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'alpha': 0.0015789977399985893, 'l1_ratio': 0.005859226805307372} - results: ROC_AUC: 0.1756593, PRECISION: 0.0372254, PRECISION_RECALL_MIN_DEN: 0.1294192, RECALL: 0.1253114, MAP: 0.0606486, MRR: 0.1302551, NDCG: 0.0913794, F1: 0.0573974, HIT_RATE: 0.3722540, ARHR: 0.1505847, NOVELTY: 0.0048132, AVERAGE_POPULARITY: 0.1123542, DIVERSITY_MEAN_INTER_LIST: 0.9834968, DIVERSITY_HERFINDAHL: 0.9983323, COVERAGE_ITEM: 0.4580866, COVERAGE_ITEM_CORRECT: 0.0417093, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1952435, DIVERSITY_GINI: 0.1438570, SHANNON_ENTROPY: 11.4214413, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'alpha': 0.5843870152321051, 'l1_ratio': 0.5192803818348428} - results: ROC_AUC: 0.2011123, PRECISION: 0.0436506, PRECISION_RECALL_MIN_DEN: 0.1557738, RECALL: 0.1511915, MAP: 0.0727723, MRR: 0.1501937, NDCG: 0.1088404, F1: 0.0677417, HIT_RATE: 0.4365062, ARHR: 0.1752809, NOVELTY: 0.0049408, AVERAGE_POPULARITY: 0.0863390, DIVERSITY_MEAN_INTER_LIST: 0.9905692, DIVERSITY_HERFINDAHL: 0.9990394, COVERAGE_ITEM: 0.4897170, COVERAGE_ITEM_CORRECT: 0.0569548, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2245879, DIVERSITY_GINI: 0.1754049, SHANNON_ENTROPY: 11.9847647, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'alpha': 0.35730405765885814, 'l1_ratio': 0.9996422836429266} - results: ROC_AUC: 0.2004065, PRECISION: 0.0437349, PRECISION_RECALL_MIN_DEN: 0.1561802, RECALL: 0.1516168, MAP: 0.0727097, MRR: 0.1501155, NDCG: 0.1088874, F1: 0.0678858, HIT_RATE: 0.4373488, ARHR: 0.1753050, NOVELTY: 0.0049287, AVERAGE_POPULARITY: 0.0903160, DIVERSITY_MEAN_INTER_LIST: 0.9895942, DIVERSITY_HERFINDAHL: 0.9989419, COVERAGE_ITEM: 0.4937902, COVERAGE_ITEM_CORRECT: 0.0568778, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2246131, DIVERSITY_GINI: 0.1766246, SHANNON_ENTROPY: 11.9492132, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'alpha': 0.39466244846674997, 'l1_ratio': 0.7737767915629079} - results: ROC_AUC: 0.1994572, PRECISION: 0.0435935, PRECISION_RECALL_MIN_DEN: 0.1547337, RECALL: 0.1501704, MAP: 0.0723678, MRR: 0.1495529, NDCG: 0.1082448, F1: 0.0675696, HIT_RATE: 0.4359351, ARHR: 0.1746828, NOVELTY: 0.0049124, AVERAGE_POPULARITY: 0.0928886, DIVERSITY_MEAN_INTER_LIST: 0.9890501, DIVERSITY_HERFINDAHL: 0.9988875, COVERAGE_ITEM: 0.4822406, COVERAGE_ITEM_CORRECT: 0.0559153, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2237322, DIVERSITY_GINI: 0.1684967, SHANNON_ENTROPY: 11.8653131, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'alpha': 0.36213886646403254, 'l1_ratio': 0.9998932203023041} - results: ROC_AUC: 0.2005386, PRECISION: 0.0437209, PRECISION_RECALL_MIN_DEN: 0.1560358, RECALL: 0.1514784, MAP: 0.0726570, MRR: 0.1500660, NDCG: 0.1088201, F1: 0.0678550, HIT_RATE: 0.4372093, ARHR: 0.1752552, NOVELTY: 0.0049315, AVERAGE_POPULARITY: 0.0897969, DIVERSITY_MEAN_INTER_LIST: 0.9897098, DIVERSITY_HERFINDAHL: 0.9989535, COVERAGE_ITEM: 0.4953917, COVERAGE_ITEM_CORRECT: 0.0569933, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2244117, DIVERSITY_GINI: 0.1778041, SHANNON_ENTROPY: 11.9626927, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'alpha': 0.48214141109377984, 'l1_ratio': 0.9986019322079177} - results: ROC_AUC: 0.1981053, PRECISION: 0.0429180, PRECISION_RECALL_MIN_DEN: 0.1557710, RECALL: 0.1513856, MAP: 0.0717406, MRR: 0.1476306, NDCG: 0.1077519, F1: 0.0668755, HIT_RATE: 0.4291804, ARHR: 0.1716954, NOVELTY: 0.0050095, AVERAGE_POPULARITY: 0.0745770, DIVERSITY_MEAN_INTER_LIST: 0.9927049, DIVERSITY_HERFINDAHL: 0.9992529, COVERAGE_ITEM: 0.5324581, COVERAGE_ITEM_CORRECT: 0.0593802, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2225997, DIVERSITY_GINI: 0.2095380, SHANNON_ENTROPY: 12.3235489, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 0.2572314938671442, 'l1_ratio': 0.7816840040630224} - results: ROC_AUC: 0.1925323, PRECISION: 0.0418050, PRECISION_RECALL_MIN_DEN: 0.1468527, RECALL: 0.1423440, MAP: 0.0686360, MRR: 0.1435972, NDCG: 0.1029965, F1: 0.0646284, HIT_RATE: 0.4180499, ARHR: 0.1673019, NOVELTY: 0.0048561, AVERAGE_POPULARITY: 0.1028334, DIVERSITY_MEAN_INTER_LIST: 0.9865056, DIVERSITY_HERFINDAHL: 0.9986331, COVERAGE_ITEM: 0.4578710, COVERAGE_ITEM_CORRECT: 0.0509105, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2154272, DIVERSITY_GINI: 0.1502776, SHANNON_ENTROPY: 11.6164578, 
