
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.33558346338133277, 'b': 0.7727811770396713, 'c': 0.1646767493682029, 'normalize': False} - results: ROC_AUC: 0.1891323, PRECISION: 0.0405300, PRECISION_RECALL_MIN_DEN: 0.1511987, RECALL: 0.1474480, MAP: 0.0673588, MRR: 0.1357593, NDCG: 0.1024438, F1: 0.0635820, HIT_RATE: 0.4052997, ARHR: 0.1562005, NOVELTY: 0.0050952, AVERAGE_POPULARITY: 0.0600075, DIVERSITY_MEAN_INTER_LIST: 0.9956479, DIVERSITY_HERFINDAHL: 0.9995472, COVERAGE_ITEM: 0.4676189, COVERAGE_ITEM_CORRECT: 0.0607815, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2165094, DIVERSITY_GINI: 0.1842654, SHANNON_ENTROPY: 12.3890438, 
SearchBayesianSkopt-CV: Config 1 is suboptimal. Config: {'a': 0.787662514831347, 'b': 0.943223763734394, 'c': 0.8705266018955632, 'normalize': False} - results: ROC_AUC: 0.1883514, PRECISION: 0.0408659, PRECISION_RECALL_MIN_DEN: 0.1484292, RECALL: 0.1444116, MAP: 0.0668278, MRR: 0.1372007, NDCG: 0.1015908, F1: 0.0637042, HIT_RATE: 0.4086594, ARHR: 0.1586722, NOVELTY: 0.0050009, AVERAGE_POPULARITY: 0.0689687, DIVERSITY_MEAN_INTER_LIST: 0.9947438, DIVERSITY_HERFINDAHL: 0.9994568, COVERAGE_ITEM: 0.3977902, COVERAGE_ITEM_CORRECT: 0.0587719, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2157544, DIVERSITY_GINI: 0.1426455, SHANNON_ENTROPY: 12.0400733, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'a': 0.876319220022762, 'b': 0.03594842716641745, 'c': 0.5686047935914812, 'normalize': True} - results: ROC_AUC: 0.1804761, PRECISION: 0.0397210, PRECISION_RECALL_MIN_DEN: 0.1393491, RECALL: 0.1349654, MAP: 0.0633220, MRR: 0.1335547, NDCG: 0.0962047, F1: 0.0613777, HIT_RATE: 0.3972102, ARHR: 0.1553887, NOVELTY: 0.0049143, AVERAGE_POPULARITY: 0.0764807, DIVERSITY_MEAN_INTER_LIST: 0.9938264, DIVERSITY_HERFINDAHL: 0.9993651, COVERAGE_ITEM: 0.3460789, COVERAGE_ITEM_CORRECT: 0.0543523, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2058135, DIVERSITY_GINI: 0.1160773, SHANNON_ENTROPY: 11.7596541, 

SearchBayesianSkopt-CV: New best config found. Config 3: {'a': 0.4841704621597186, 'b': 0.9751467306196575, 'c': 0.5335416160066093, 'normalize': False} - results: ROC_AUC: 0.1910715, PRECISION: 0.0417249, PRECISION_RECALL_MIN_DEN: 0.1505025, RECALL: 0.1463262, MAP: 0.0682082, MRR: 0.1401217, NDCG: 0.1034408, F1: 0.0649337, HIT_RATE: 0.4172491, ARHR: 0.1626848, NOVELTY: 0.0049892, AVERAGE_POPULARITY: 0.0709216, DIVERSITY_MEAN_INTER_LIST: 0.9945033, DIVERSITY_HERFINDAHL: 0.9994328, COVERAGE_ITEM: 0.3986910, COVERAGE_ITEM_CORRECT: 0.0590491, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2180445, DIVERSITY_GINI: 0.1419462, SHANNON_ENTROPY: 12.0174283, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'a': 0.513867467218265, 'b': 0.23780773565849017, 'c': 0.2591863557553354, 'normalize': True} - results: ROC_AUC: 0.1881693, PRECISION: 0.0416146, PRECISION_RECALL_MIN_DEN: 0.1456362, RECALL: 0.1410179, MAP: 0.0669575, MRR: 0.1400934, NDCG: 0.1010919, F1: 0.0642642, HIT_RATE: 0.4161455, ARHR: 0.1637166, NOVELTY: 0.0049134, AVERAGE_POPULARITY: 0.0785799, DIVERSITY_MEAN_INTER_LIST: 0.9935169, DIVERSITY_HERFINDAHL: 0.9993341, COVERAGE_ITEM: 0.3619557, COVERAGE_ITEM_CORRECT: 0.0556997, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2135145, DIVERSITY_GINI: 0.1212620, SHANNON_ENTROPY: 11.7848643, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.7997666472950776, 'b': 0.8242234762629632, 'c': 0.8855262319993275, 'normalize': True} - results: ROC_AUC: 0.1837413, PRECISION: 0.0407486, PRECISION_RECALL_MIN_DEN: 0.1409184, RECALL: 0.1361298, MAP: 0.0646613, MRR: 0.1373681, NDCG: 0.0977713, F1: 0.0627209, HIT_RATE: 0.4074859, ARHR: 0.1607752, NOVELTY: 0.0048752, AVERAGE_POPULARITY: 0.0826426, DIVERSITY_MEAN_INTER_LIST: 0.9928841, DIVERSITY_HERFINDAHL: 0.9992709, COVERAGE_ITEM: 0.3392724, COVERAGE_ITEM_CORRECT: 0.0524350, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2078017, DIVERSITY_GINI: 0.1103873, SHANNON_ENTROPY: 11.6505964, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.41561522978392473, 'b': 0.18086574538738245, 'c': 0.8546711483534802, 'normalize': True} - results: ROC_AUC: 0.1756689, PRECISION: 0.0384914, PRECISION_RECALL_MIN_DEN: 0.1336706, RECALL: 0.1291845, MAP: 0.0604706, MRR: 0.1298143, NDCG: 0.0921746, F1: 0.0593105, HIT_RATE: 0.3849142, ARHR: 0.1510980, NOVELTY: 0.0048731, AVERAGE_POPULARITY: 0.0810338, DIVERSITY_MEAN_INTER_LIST: 0.9931323, DIVERSITY_HERFINDAHL: 0.9992957, COVERAGE_ITEM: 0.3236959, COVERAGE_ITEM_CORRECT: 0.0498941, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1997735, DIVERSITY_GINI: 0.1053717, SHANNON_ENTROPY: 11.6185802, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'a': 0.25181218962030644, 'b': 0.30880563367256036, 'c': 0.2952076336160507, 'normalize': False} - results: ROC_AUC: 0.1881994, PRECISION: 0.0409790, PRECISION_RECALL_MIN_DEN: 0.1480297, RECALL: 0.1439472, MAP: 0.0668619, MRR: 0.1375435, NDCG: 0.1015616, F1: 0.0637961, HIT_RATE: 0.4097895, ARHR: 0.1593193, NOVELTY: 0.0049923, AVERAGE_POPULARITY: 0.0698111, DIVERSITY_MEAN_INTER_LIST: 0.9946469, DIVERSITY_HERFINDAHL: 0.9994471, COVERAGE_ITEM: 0.3934244, COVERAGE_ITEM_CORRECT: 0.0586410, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2152007, DIVERSITY_GINI: 0.1401195, SHANNON_ENTROPY: 12.0140658, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.39276974356427674, 'b': 0.8313931719178651, 'c': 0.48733718030524253, 'normalize': False} - results: ROC_AUC: 0.1910245, PRECISION: 0.0417458, PRECISION_RECALL_MIN_DEN: 0.1496447, RECALL: 0.1454243, MAP: 0.0680593, MRR: 0.1403316, NDCG: 0.1031516, F1: 0.0648693, HIT_RATE: 0.4174576, ARHR: 0.1631838, NOVELTY: 0.0049733, AVERAGE_POPULARITY: 0.0724811, DIVERSITY_MEAN_INTER_LIST: 0.9943130, DIVERSITY_HERFINDAHL: 0.9994137, COVERAGE_ITEM: 0.3909066, COVERAGE_ITEM_CORRECT: 0.0586333, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2173650, DIVERSITY_GINI: 0.1373278, SHANNON_ENTROPY: 11.9685989, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'a': 0.9092169778026946, 'b': 0.3335050628011775, 'c': 0.4610443402543566, 'normalize': True} - results: ROC_AUC: 0.1871423, PRECISION: 0.0412753, PRECISION_RECALL_MIN_DEN: 0.1446154, RECALL: 0.1400344, MAP: 0.0664815, MRR: 0.1390054, NDCG: 0.1003787, F1: 0.0637573, HIT_RATE: 0.4127528, ARHR: 0.1622744, NOVELTY: 0.0049167, AVERAGE_POPULARITY: 0.0778146, DIVERSITY_MEAN_INTER_LIST: 0.9936328, DIVERSITY_HERFINDAHL: 0.9993457, COVERAGE_ITEM: 0.3604697, COVERAGE_ITEM_CORRECT: 0.0556612, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2122059, DIVERSITY_GINI: 0.1211110, SHANNON_ENTROPY: 11.7910389, 
