
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.39988908366603393, 'b': 0.7467067794473331, 'c': 0.2068190996377532, 'normalize': False} - results: ROC_AUC: 0.2011131, PRECISION: 0.0439334, PRECISION_RECALL_MIN_DEN: 0.1578058, RECALL: 0.1532286, MAP: 0.0732229, MRR: 0.1496253, NDCG: 0.1095868, F1: 0.0682852, HIT_RATE: 0.4393344, ARHR: 0.1745830, NOVELTY: 0.0048780, AVERAGE_POPULARITY: 0.0963626, DIVERSITY_MEAN_INTER_LIST: 0.9879169, DIVERSITY_HERFINDAHL: 0.9987742, COVERAGE_ITEM: 0.4745717, COVERAGE_ITEM_CORRECT: 0.0566853, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2260476, DIVERSITY_GINI: 0.1629880, SHANNON_ENTROPY: 11.7781490, 
SearchBayesianSkopt-CV: Config 1 is suboptimal. Config: {'a': 0.36830431095858746, 'b': 0.898354624392607, 'c': 0.6843511636770881, 'normalize': True} - results: ROC_AUC: 0.1987650, PRECISION: 0.0437003, PRECISION_RECALL_MIN_DEN: 0.1569203, RECALL: 0.1523456, MAP: 0.0726508, MRR: 0.1483734, NDCG: 0.1087460, F1: 0.0679166, HIT_RATE: 0.4370028, ARHR: 0.1732331, NOVELTY: 0.0049099, AVERAGE_POPULARITY: 0.0903917, DIVERSITY_MEAN_INTER_LIST: 0.9894373, DIVERSITY_HERFINDAHL: 0.9989262, COVERAGE_ITEM: 0.4952377, COVERAGE_ITEM_CORRECT: 0.0573244, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2246886, DIVERSITY_GINI: 0.1779358, SHANNON_ENTROPY: 11.9497728, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'a': 0.09471694751981954, 'b': 0.9203273643855152, 'c': 0.16044463553572766, 'normalize': True} - results: ROC_AUC: 0.2001188, PRECISION: 0.0435904, PRECISION_RECALL_MIN_DEN: 0.1570836, RECALL: 0.1525916, MAP: 0.0728993, MRR: 0.1490543, NDCG: 0.1091255, F1: 0.0678087, HIT_RATE: 0.4359041, ARHR: 0.1735093, NOVELTY: 0.0048610, AVERAGE_POPULARITY: 0.0953797, DIVERSITY_MEAN_INTER_LIST: 0.9880606, DIVERSITY_HERFINDAHL: 0.9987886, COVERAGE_ITEM: 0.4729856, COVERAGE_ITEM_CORRECT: 0.0561463, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2248396, DIVERSITY_GINI: 0.1614231, SHANNON_ENTROPY: 11.7652700, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'a': 0.9781575812965135, 'b': 0.6416852376253805, 'c': 0.8119823355130084, 'normalize': False} - results: ROC_AUC: 0.1964732, PRECISION: 0.0428318, PRECISION_RECALL_MIN_DEN: 0.1525849, RECALL: 0.1480573, MAP: 0.0713123, MRR: 0.1469715, NDCG: 0.1066139, F1: 0.0664405, HIT_RATE: 0.4283180, ARHR: 0.1712451, NOVELTY: 0.0048587, AVERAGE_POPULARITY: 0.1034046, DIVERSITY_MEAN_INTER_LIST: 0.9860809, DIVERSITY_HERFINDAHL: 0.9985907, COVERAGE_ITEM: 0.4649548, COVERAGE_ITEM_CORRECT: 0.0536439, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2204102, DIVERSITY_GINI: 0.1543179, SHANNON_ENTROPY: 11.6360745, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'a': 0.19083263978347026, 'b': 0.36822743561222177, 'c': 0.6433901864235739, 'normalize': False} - results: ROC_AUC: 0.1843838, PRECISION: 0.0393958, PRECISION_RECALL_MIN_DEN: 0.1396337, RECALL: 0.1353493, MAP: 0.0654105, MRR: 0.1372474, NDCG: 0.0980594, F1: 0.0610266, HIT_RATE: 0.3939579, ARHR: 0.1588928, NOVELTY: 0.0047844, AVERAGE_POPULARITY: 0.1161843, DIVERSITY_MEAN_INTER_LIST: 0.9821203, DIVERSITY_HERFINDAHL: 0.9981947, COVERAGE_ITEM: 0.4384370, COVERAGE_ITEM_CORRECT: 0.0455361, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2059645, DIVERSITY_GINI: 0.1337156, SHANNON_ENTROPY: 11.3058818, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.9867428031916895, 'b': 0.2806981062140121, 'c': 0.9904798367366471, 'normalize': True} - results: ROC_AUC: 0.1796855, PRECISION: 0.0390499, PRECISION_RECALL_MIN_DEN: 0.1393519, RECALL: 0.1350834, MAP: 0.0638199, MRR: 0.1320612, NDCG: 0.0960922, F1: 0.0605839, HIT_RATE: 0.3904986, ARHR: 0.1537132, NOVELTY: 0.0050664, AVERAGE_POPULARITY: 0.0629108, DIVERSITY_MEAN_INTER_LIST: 0.9946206, DIVERSITY_HERFINDAHL: 0.9994445, COVERAGE_ITEM: 0.5513686, COVERAGE_ITEM_CORRECT: 0.0558999, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2030200, DIVERSITY_GINI: 0.2332432, SHANNON_ENTROPY: 12.5818432, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.2127784681579103, 'b': 0.60649347517527, 'c': 0.1328508812429561, 'normalize': False} - results: ROC_AUC: 0.1999816, PRECISION: 0.0436933, PRECISION_RECALL_MIN_DEN: 0.1569063, RECALL: 0.1523591, MAP: 0.0729213, MRR: 0.1492608, NDCG: 0.1091024, F1: 0.0679102, HIT_RATE: 0.4369332, ARHR: 0.1739854, NOVELTY: 0.0048567, AVERAGE_POPULARITY: 0.0994737, DIVERSITY_MEAN_INTER_LIST: 0.9870892, DIVERSITY_HERFINDAHL: 0.9986915, COVERAGE_ITEM: 0.4663330, COVERAGE_ITEM_CORRECT: 0.0556920, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2249654, DIVERSITY_GINI: 0.1562623, SHANNON_ENTROPY: 11.6884145, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'a': 0.974238032123889, 'b': 0.05681121439278215, 'c': 0.7588862294834752, 'normalize': False} - results: ROC_AUC: 0.1958270, PRECISION: 0.0427539, PRECISION_RECALL_MIN_DEN: 0.1516818, RECALL: 0.1471578, MAP: 0.0708586, MRR: 0.1465118, NDCG: 0.1060263, F1: 0.0662559, HIT_RATE: 0.4275385, ARHR: 0.1708337, NOVELTY: 0.0048766, AVERAGE_POPULARITY: 0.1019220, DIVERSITY_MEAN_INTER_LIST: 0.9865050, DIVERSITY_HERFINDAHL: 0.9986331, COVERAGE_ITEM: 0.4729548, COVERAGE_ITEM_CORRECT: 0.0536208, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2195797, DIVERSITY_GINI: 0.1598471, SHANNON_ENTROPY: 11.6987214, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.44111403803963356, 'b': 0.20563284056244352, 'c': 0.5755894297091031, 'normalize': False} - results: ROC_AUC: 0.1907351, PRECISION: 0.0413145, PRECISION_RECALL_MIN_DEN: 0.1460991, RECALL: 0.1416238, MAP: 0.0686691, MRR: 0.1425617, NDCG: 0.1026050, F1: 0.0639669, HIT_RATE: 0.4131448, ARHR: 0.1659264, NOVELTY: 0.0048230, AVERAGE_POPULARITY: 0.1104624, DIVERSITY_MEAN_INTER_LIST: 0.9839992, DIVERSITY_HERFINDAHL: 0.9983825, COVERAGE_ITEM: 0.4521116, COVERAGE_ITEM_CORRECT: 0.0499711, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2130112, DIVERSITY_GINI: 0.1438972, SHANNON_ENTROPY: 11.4665991, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'a': 0.661637257359202, 'b': 0.0939209496897511, 'c': 0.4901499324681551, 'normalize': False} - results: ROC_AUC: 0.1965194, PRECISION: 0.0428459, PRECISION_RECALL_MIN_DEN: 0.1523107, RECALL: 0.1477824, MAP: 0.0713488, MRR: 0.1472087, NDCG: 0.1065704, F1: 0.0664294, HIT_RATE: 0.4284588, ARHR: 0.1716465, NOVELTY: 0.0048806, AVERAGE_POPULARITY: 0.1008536, DIVERSITY_MEAN_INTER_LIST: 0.9867894, DIVERSITY_HERFINDAHL: 0.9986615, COVERAGE_ITEM: 0.4745948, COVERAGE_ITEM_CORRECT: 0.0539904, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2200327, DIVERSITY_GINI: 0.1612954, SHANNON_ENTROPY: 11.7218277, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'a': 0.15889526200422235, 'b': 0.2938627213739898, 'c': 0.08919510334006976, 'normalize': False} - results: ROC_AUC: 0.2006575, PRECISION: 0.0437673, PRECISION_RECALL_MIN_DEN: 0.1568332, RECALL: 0.1522576, MAP: 0.0729526, MRR: 0.1492370, NDCG: 0.1091182, F1: 0.0679880, HIT_RATE: 0.4376734, ARHR: 0.1741104, NOVELTY: 0.0048725, AVERAGE_POPULARITY: 0.0975730, DIVERSITY_MEAN_INTER_LIST: 0.9876116, DIVERSITY_HERFINDAHL: 0.9987437, COVERAGE_ITEM: 0.4718999, COVERAGE_ITEM_CORRECT: 0.0561463, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2251416, DIVERSITY_GINI: 0.1608768, SHANNON_ENTROPY: 11.7488409, 
