
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.04341833062260204, 'l1_ratio': 0.6711110350751156} - results: ROC_AUC: 0.1615550, PRECISION: 0.0339570, PRECISION_RECALL_MIN_DEN: 0.1190757, RECALL: 0.1153933, MAP: 0.0554534, MRR: 0.1193232, NDCG: 0.0838602, F1: 0.0524676, HIT_RATE: 0.3395703, ARHR: 0.1368799, NOVELTY: 0.0048248, AVERAGE_POPULARITY: 0.1180011, DIVERSITY_MEAN_INTER_LIST: 0.9815124, DIVERSITY_HERFINDAHL: 0.9981339, COVERAGE_ITEM: 0.4345794, COVERAGE_ITEM_CORRECT: 0.0365043, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1811250, DIVERSITY_GINI: 0.1418515, SHANNON_ENTROPY: 11.4302726, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'alpha': 0.051292570650205, 'l1_ratio': 0.06344940730560013} - results: ROC_AUC: 0.1604049, PRECISION: 0.0335648, PRECISION_RECALL_MIN_DEN: 0.1177601, RECALL: 0.1141327, MAP: 0.0550697, MRR: 0.1185670, NDCG: 0.0831464, F1: 0.0518694, HIT_RATE: 0.3356480, ARHR: 0.1358970, NOVELTY: 0.0048197, AVERAGE_POPULARITY: 0.1187208, DIVERSITY_MEAN_INTER_LIST: 0.9812793, DIVERSITY_HERFINDAHL: 0.9981106, COVERAGE_ITEM: 0.4315765, COVERAGE_ITEM_CORRECT: 0.0356882, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1793129, DIVERSITY_GINI: 0.1401390, SHANNON_ENTROPY: 11.4074831, 

SearchBayesianSkopt-CV: New best config found. Config 10: {'alpha': 0.978603744344971, 'l1_ratio': 0.3254027512340136} - results: ROC_AUC: 0.1944635, PRECISION: 0.0424500, PRECISION_RECALL_MIN_DEN: 0.1500798, RECALL: 0.1454909, MAP: 0.0702954, MRR: 0.1452249, NDCG: 0.1049858, F1: 0.0657220, HIT_RATE: 0.4245003, ARHR: 0.1698375, NOVELTY: 0.0049388, AVERAGE_POPULARITY: 0.0890203, DIVERSITY_MEAN_INTER_LIST: 0.9899942, DIVERSITY_HERFINDAHL: 0.9989819, COVERAGE_ITEM: 0.4998884, COVERAGE_ITEM_CORRECT: 0.0553147, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2176922, DIVERSITY_GINI: 0.1822763, SHANNON_ENTROPY: 12.0133231, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'alpha': 0.19664837960507947, 'l1_ratio': 0.26669463194702486} - results: ROC_AUC: 0.1670440, PRECISION: 0.0352365, PRECISION_RECALL_MIN_DEN: 0.1233676, RECALL: 0.1195603, MAP: 0.0576519, MRR: 0.1231571, NDCG: 0.0869771, F1: 0.0544258, HIT_RATE: 0.3523648, ARHR: 0.1418076, NOVELTY: 0.0048224, AVERAGE_POPULARITY: 0.1168172, DIVERSITY_MEAN_INTER_LIST: 0.9820007, DIVERSITY_HERFINDAHL: 0.9981827, COVERAGE_ITEM: 0.4353109, COVERAGE_ITEM_CORRECT: 0.0384216, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1867875, DIVERSITY_GINI: 0.1414405, SHANNON_ENTROPY: 11.4303611, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'alpha': 0.8354199780750802, 'l1_ratio': 0.187261850524332} - results: ROC_AUC: 0.1877113, PRECISION: 0.0407703, PRECISION_RECALL_MIN_DEN: 0.1429533, RECALL: 0.1384809, MAP: 0.0670475, MRR: 0.1402344, NDCG: 0.1004313, F1: 0.0629931, HIT_RATE: 0.4077030, ARHR: 0.1631790, NOVELTY: 0.0048360, AVERAGE_POPULARITY: 0.1077287, DIVERSITY_MEAN_INTER_LIST: 0.9851012, DIVERSITY_HERFINDAHL: 0.9984927, COVERAGE_ITEM: 0.4510876, COVERAGE_ITEM_CORRECT: 0.0487007, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2102932, DIVERSITY_GINI: 0.1469036, SHANNON_ENTROPY: 11.5446006, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'alpha': 0.3928946906619568, 'l1_ratio': 0.06462127243749362} - results: ROC_AUC: 0.1690929, PRECISION: 0.0358235, PRECISION_RECALL_MIN_DEN: 0.1248521, RECALL: 0.1209456, MAP: 0.0585290, MRR: 0.1254021, NDCG: 0.0882166, F1: 0.0552707, HIT_RATE: 0.3582350, ARHR: 0.1445312, NOVELTY: 0.0048075, AVERAGE_POPULARITY: 0.1169431, DIVERSITY_MEAN_INTER_LIST: 0.9820414, DIVERSITY_HERFINDAHL: 0.9981868, COVERAGE_ITEM: 0.4330626, COVERAGE_ITEM_CORRECT: 0.0391684, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1891531, DIVERSITY_GINI: 0.1382626, SHANNON_ENTROPY: 11.3864969, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'alpha': 0.7132442036536267, 'l1_ratio': 0.6777035590324129} - results: ROC_AUC: 0.1852284, PRECISION: 0.0402302, PRECISION_RECALL_MIN_DEN: 0.1435297, RECALL: 0.1391834, MAP: 0.0662867, MRR: 0.1367714, NDCG: 0.0994774, F1: 0.0624167, HIT_RATE: 0.4023023, ARHR: 0.1592873, NOVELTY: 0.0050261, AVERAGE_POPULARITY: 0.0725897, DIVERSITY_MEAN_INTER_LIST: 0.9930410, DIVERSITY_HERFINDAHL: 0.9992866, COVERAGE_ITEM: 0.5426295, COVERAGE_ITEM_CORRECT: 0.0557921, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2085315, DIVERSITY_GINI: 0.2221082, SHANNON_ENTROPY: 12.4342632, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'alpha': 0.40184642033352114, 'l1_ratio': 0.5768790425105633} - results: ROC_AUC: 0.1832605, PRECISION: 0.0401621, PRECISION_RECALL_MIN_DEN: 0.1410435, RECALL: 0.1366851, MAP: 0.0655815, MRR: 0.1364723, NDCG: 0.0984889, F1: 0.0620811, HIT_RATE: 0.4016211, ARHR: 0.1589948, NOVELTY: 0.0048720, AVERAGE_POPULARITY: 0.1054007, DIVERSITY_MEAN_INTER_LIST: 0.9855977, DIVERSITY_HERFINDAHL: 0.9985424, COVERAGE_ITEM: 0.4724543, COVERAGE_ITEM_CORRECT: 0.0487238, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2070970, DIVERSITY_GINI: 0.1633131, SHANNON_ENTROPY: 11.7153556, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'alpha': 0.12411356056197057, 'l1_ratio': 0.2741454454448606} - results: ROC_AUC: 0.1641516, PRECISION: 0.0345192, PRECISION_RECALL_MIN_DEN: 0.1211443, RECALL: 0.1174094, MAP: 0.0565339, MRR: 0.1211348, NDCG: 0.0853433, F1: 0.0533469, HIT_RATE: 0.3451916, ARHR: 0.1391956, NOVELTY: 0.0048221, AVERAGE_POPULARITY: 0.1176052, DIVERSITY_MEAN_INTER_LIST: 0.9816984, DIVERSITY_HERFINDAHL: 0.9981525, COVERAGE_ITEM: 0.4343484, COVERAGE_ITEM_CORRECT: 0.0372743, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1837423, DIVERSITY_GINI: 0.1411882, SHANNON_ENTROPY: 11.4235506, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'alpha': 0.42440835855996606, 'l1_ratio': 0.9990988766091519} - results: ROC_AUC: 0.1853373, PRECISION: 0.0403181, PRECISION_RECALL_MIN_DEN: 0.1429578, RECALL: 0.1385970, MAP: 0.0661653, MRR: 0.1365635, NDCG: 0.0993140, F1: 0.0624618, HIT_RATE: 0.4031812, ARHR: 0.1592106, NOVELTY: 0.0049649, AVERAGE_POPULARITY: 0.0854433, DIVERSITY_MEAN_INTER_LIST: 0.9904325, DIVERSITY_HERFINDAHL: 0.9990258, COVERAGE_ITEM: 0.5256054, COVERAGE_ITEM_CORRECT: 0.0531511, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2087832, DIVERSITY_GINI: 0.2051852, SHANNON_ENTROPY: 12.2098463, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'alpha': 0.26644659951774347, 'l1_ratio': 0.26179135422469485} - results: ROC_AUC: 0.1695216, PRECISION: 0.0360207, PRECISION_RECALL_MIN_DEN: 0.1260429, RECALL: 0.1221583, MAP: 0.0587911, MRR: 0.1250816, NDCG: 0.0886980, F1: 0.0556313, HIT_RATE: 0.3602066, ARHR: 0.1442948, NOVELTY: 0.0048234, AVERAGE_POPULARITY: 0.1158835, DIVERSITY_MEAN_INTER_LIST: 0.9823382, DIVERSITY_HERFINDAHL: 0.9982165, COVERAGE_ITEM: 0.4378210, COVERAGE_ITEM_CORRECT: 0.0396843, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1902856, DIVERSITY_GINI: 0.1423263, SHANNON_ENTROPY: 11.4430874, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'alpha': 0.6597169166955266, 'l1_ratio': 0.005847469248546512} - results: ROC_AUC: 0.1725731, PRECISION: 0.0365402, PRECISION_RECALL_MIN_DEN: 0.1271831, RECALL: 0.1231920, MAP: 0.0599781, MRR: 0.1286963, NDCG: 0.0901740, F1: 0.0563599, HIT_RATE: 0.3654016, ARHR: 0.1483263, NOVELTY: 0.0047917, AVERAGE_POPULARITY: 0.1165249, DIVERSITY_MEAN_INTER_LIST: 0.9822407, DIVERSITY_HERFINDAHL: 0.9982067, COVERAGE_ITEM: 0.4325313, COVERAGE_ITEM_CORRECT: 0.0403311, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1923241, DIVERSITY_GINI: 0.1350233, SHANNON_ENTROPY: 11.3448852, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1041868, PRECISION: 0.0221320, PRECISION_RECALL_MIN_DEN: 0.0809305, RECALL: 0.0784560, MAP: 0.0348139, MRR: 0.0729025, NDCG: 0.0537848, F1: 0.0345236, HIT_RATE: 0.2213204, ARHR: 0.0823051, NOVELTY: 0.0052908, AVERAGE_POPULARITY: 0.0187117, DIVERSITY_MEAN_INTER_LIST: 0.9978474, DIVERSITY_HERFINDAHL: 0.9997671, COVERAGE_ITEM: 0.5894976, COVERAGE_ITEM_CORRECT: 0.0428335, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1237700, DIVERSITY_GINI: 0.2860287, SHANNON_ENTROPY: 13.1083964, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1713303, PRECISION: 0.0363950, PRECISION_RECALL_MIN_DEN: 0.1245411, RECALL: 0.1204443, MAP: 0.0579890, MRR: 0.1270960, NDCG: 0.0880149, F1: 0.0558974, HIT_RATE: 0.3639502, ARHR: 0.1468508, NOVELTY: 0.0047870, AVERAGE_POPULARITY: 0.1142589, DIVERSITY_MEAN_INTER_LIST: 0.9825274, DIVERSITY_HERFINDAHL: 0.9982354, COVERAGE_ITEM: 0.4061906, COVERAGE_ITEM_CORRECT: 0.0397690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1200869, SHANNON_ENTROPY: 11.2093541, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1547262, PRECISION: 0.0325253, PRECISION_RECALL_MIN_DEN: 0.1117730, RECALL: 0.1081735, MAP: 0.0518534, MRR: 0.1142026, NDCG: 0.0789909, F1: 0.0500092, HIT_RATE: 0.3252525, ARHR: 0.1309156, NOVELTY: 0.0048219, AVERAGE_POPULARITY: 0.1190509, DIVERSITY_MEAN_INTER_LIST: 0.9811146, DIVERSITY_HERFINDAHL: 0.9980941, COVERAGE_ITEM: 0.4141367, COVERAGE_ITEM_CORRECT: 0.0338325, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1735749, DIVERSITY_GINI: 0.1336743, SHANNON_ENTROPY: 11.3702428, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'alpha': 0.9981756184156286, 'l1_ratio': 0.4417991220284867} - results: ROC_AUC: 0.1878649, PRECISION: 0.0409341, PRECISION_RECALL_MIN_DEN: 0.1461016, RECALL: 0.1417023, MAP: 0.0674979, MRR: 0.1395303, NDCG: 0.1012502, F1: 0.0635173, HIT_RATE: 0.4093415, ARHR: 0.1628301, NOVELTY: 0.0050280, AVERAGE_POPULARITY: 0.0718608, DIVERSITY_MEAN_INTER_LIST: 0.9933204, DIVERSITY_HERFINDAHL: 0.9993145, COVERAGE_ITEM: 0.5365621, COVERAGE_ITEM_CORRECT: 0.0569856, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2114509, DIVERSITY_GINI: 0.2163568, SHANNON_ENTROPY: 12.4055717, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'alpha': 0.7240118733174707, 'l1_ratio': 0.4111550897267509} - results: ROC_AUC: 0.1927065, PRECISION: 0.0422272, PRECISION_RECALL_MIN_DEN: 0.1490599, RECALL: 0.1444901, MAP: 0.0695612, MRR: 0.1440597, NDCG: 0.1041154, F1: 0.0653530, HIT_RATE: 0.4222716, ARHR: 0.1683387, NOVELTY: 0.0049102, AVERAGE_POPULARITY: 0.0956499, DIVERSITY_MEAN_INTER_LIST: 0.9883149, DIVERSITY_HERFINDAHL: 0.9988140, COVERAGE_ITEM: 0.4932358, COVERAGE_ITEM_CORRECT: 0.0536747, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2162829, DIVERSITY_GINI: 0.1768203, SHANNON_ENTROPY: 11.9060034, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'alpha': 0.6551140540381167, 'l1_ratio': 0.38097194847779325} - results: ROC_AUC: 0.1906381, PRECISION: 0.0417170, PRECISION_RECALL_MIN_DEN: 0.1468825, RECALL: 0.1423542, MAP: 0.0685148, MRR: 0.1421297, NDCG: 0.1026546, F1: 0.0645235, HIT_RATE: 0.4171697, ARHR: 0.1659299, NOVELTY: 0.0048827, AVERAGE_POPULARITY: 0.1015336, DIVERSITY_MEAN_INTER_LIST: 0.9867765, DIVERSITY_HERFINDAHL: 0.9986602, COVERAGE_ITEM: 0.4793224, COVERAGE_ITEM_CORRECT: 0.0516805, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2144457, DIVERSITY_GINI: 0.1662435, SHANNON_ENTROPY: 11.7677574, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'alpha': 0.7664921480757607, 'l1_ratio': 0.41273306866835946} - results: ROC_AUC: 0.1930774, PRECISION: 0.0423511, PRECISION_RECALL_MIN_DEN: 0.1500232, RECALL: 0.1454621, MAP: 0.0698107, MRR: 0.1441809, NDCG: 0.1045179, F1: 0.0656003, HIT_RATE: 0.4235109, ARHR: 0.1686310, NOVELTY: 0.0049234, AVERAGE_POPULARITY: 0.0929852, DIVERSITY_MEAN_INTER_LIST: 0.9889838, DIVERSITY_HERFINDAHL: 0.9988809, COVERAGE_ITEM: 0.4984100, COVERAGE_ITEM_CORRECT: 0.0545525, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2170379, DIVERSITY_GINI: 0.1810763, SHANNON_ENTROPY: 11.9642282, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'alpha': 0.999506370453776, 'l1_ratio': 0.33878805887470015} - results: ROC_AUC: 0.1938557, PRECISION: 0.0424640, PRECISION_RECALL_MIN_DEN: 0.1504525, RECALL: 0.1458738, MAP: 0.0702757, MRR: 0.1448933, NDCG: 0.1049947, F1: 0.0657779, HIT_RATE: 0.4246395, ARHR: 0.1694854, NOVELTY: 0.0049547, AVERAGE_POPULARITY: 0.0859439, DIVERSITY_MEAN_INTER_LIST: 0.9906719, DIVERSITY_HERFINDAHL: 0.9990497, COVERAGE_ITEM: 0.5063715, COVERAGE_ITEM_CORRECT: 0.0558614, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2176167, DIVERSITY_GINI: 0.1879773, SHANNON_ENTROPY: 12.0844734, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'alpha': 0.9973066789991079, 'l1_ratio': 0.5270279565657376} - results: ROC_AUC: 0.1790399, PRECISION: 0.0386936, PRECISION_RECALL_MIN_DEN: 0.1383204, RECALL: 0.1341481, MAP: 0.0637283, MRR: 0.1313568, NDCG: 0.0957280, F1: 0.0600611, HIT_RATE: 0.3869358, ARHR: 0.1527464, NOVELTY: 0.0050909, AVERAGE_POPULARITY: 0.0599361, DIVERSITY_MEAN_INTER_LIST: 0.9950601, DIVERSITY_HERFINDAHL: 0.9994884, COVERAGE_ITEM: 0.5552031, COVERAGE_ITEM_CORRECT: 0.0564158, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2019127, DIVERSITY_GINI: 0.2376660, SHANNON_ENTROPY: 12.6380476, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'alpha': 0.004020019514016205, 'l1_ratio': 0.00488904317717287} - results: ROC_AUC: 0.1589086, PRECISION: 0.0332396, PRECISION_RECALL_MIN_DEN: 0.1165915, RECALL: 0.1129887, MAP: 0.0544656, MRR: 0.1174135, NDCG: 0.0822911, F1: 0.0513627, HIT_RATE: 0.3323960, ARHR: 0.1344449, NOVELTY: 0.0048220, AVERAGE_POPULARITY: 0.1188682, DIVERSITY_MEAN_INTER_LIST: 0.9811971, DIVERSITY_HERFINDAHL: 0.9981024, COVERAGE_ITEM: 0.4320385, COVERAGE_ITEM_CORRECT: 0.0352724, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1779036, DIVERSITY_GINI: 0.1405511, SHANNON_ENTROPY: 11.4121120, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'alpha': 0.9964753046078185, 'l1_ratio': 0.19417207259600883} - results: ROC_AUC: 0.1919667, PRECISION: 0.0416932, PRECISION_RECALL_MIN_DEN: 0.1465061, RECALL: 0.1419846, MAP: 0.0686232, MRR: 0.1428709, NDCG: 0.1027540, F1: 0.0644574, HIT_RATE: 0.4169316, ARHR: 0.1667418, NOVELTY: 0.0048600, AVERAGE_POPULARITY: 0.1024548, DIVERSITY_MEAN_INTER_LIST: 0.9866656, DIVERSITY_HERFINDAHL: 0.9986491, COVERAGE_ITEM: 0.4597498, COVERAGE_ITEM_CORRECT: 0.0513263, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2143702, DIVERSITY_GINI: 0.1525304, SHANNON_ENTROPY: 11.6490064, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 0.5678065796189116, 'l1_ratio': 0.9989676168986912} - results: ROC_AUC: 0.1753836, PRECISION: 0.0373311, PRECISION_RECALL_MIN_DEN: 0.1340186, RECALL: 0.1300356, MAP: 0.0618793, MRR: 0.1281473, NDCG: 0.0929918, F1: 0.0580065, HIT_RATE: 0.3733105, ARHR: 0.1481271, NOVELTY: 0.0050621, AVERAGE_POPULARITY: 0.0648557, DIVERSITY_MEAN_INTER_LIST: 0.9941594, DIVERSITY_HERFINDAHL: 0.9993984, COVERAGE_ITEM: 0.5553571, COVERAGE_ITEM_CORRECT: 0.0534745, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1972065, DIVERSITY_GINI: 0.2369391, SHANNON_ENTROPY: 12.5911964, 
