
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.7223733881891851, 'b': 0.4394144494953578, 'c': 0.15317178895222341, 'normalize': False} - results: ROC_AUC: 0.1709529, PRECISION: 0.0368605, PRECISION_RECALL_MIN_DEN: 0.1333014, RECALL: 0.1294086, MAP: 0.0595425, MRR: 0.1240838, NDCG: 0.0907737, F1: 0.0573760, HIT_RATE: 0.3686054, ARHR: 0.1430351, NOVELTY: 0.0051200, AVERAGE_POPULARITY: 0.0463320, DIVERSITY_MEAN_INTER_LIST: 0.9964349, DIVERSITY_HERFINDAHL: 0.9996259, COVERAGE_ITEM: 0.5787103, COVERAGE_ITEM_CORRECT: 0.0561463, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1951177, DIVERSITY_GINI: 0.2616684, SHANNON_ENTROPY: 12.8538021, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.8665776039858709, 'b': 0.1176372315558201, 'c': 0.24808499647443844, 'normalize': True} - results: ROC_AUC: 0.1401665, PRECISION: 0.0299726, PRECISION_RECALL_MIN_DEN: 0.1088458, RECALL: 0.1056445, MAP: 0.0470694, MRR: 0.0995459, NDCG: 0.0728065, F1: 0.0466936, HIT_RATE: 0.2997262, ARHR: 0.1135356, NOVELTY: 0.0052189, AVERAGE_POPULARITY: 0.0290714, DIVERSITY_MEAN_INTER_LIST: 0.9975708, DIVERSITY_HERFINDAHL: 0.9997395, COVERAGE_ITEM: 0.5987911, COVERAGE_ITEM_CORRECT: 0.0510799, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1638102, DIVERSITY_GINI: 0.2838738, SHANNON_ENTROPY: 13.0590153, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'a': 0.06113028312623338, 'b': 0.21466530739148743, 'c': 0.6928176173064101, 'normalize': True} - results: ROC_AUC: 0.2001908, PRECISION: 0.0438756, PRECISION_RECALL_MIN_DEN: 0.1583807, RECALL: 0.1538887, MAP: 0.0726772, MRR: 0.1484972, NDCG: 0.1093063, F1: 0.0682825, HIT_RATE: 0.4387565, ARHR: 0.1732258, NOVELTY: 0.0048559, AVERAGE_POPULARITY: 0.0953809, DIVERSITY_MEAN_INTER_LIST: 0.9877386, DIVERSITY_HERFINDAHL: 0.9987564, COVERAGE_ITEM: 0.4848508, COVERAGE_ITEM_CORRECT: 0.0569779, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2259469, DIVERSITY_GINI: 0.1695016, SHANNON_ENTROPY: 11.8179314, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'a': 0.93554391863207, 'b': 0.34900883578771574, 'c': 0.55575414069085, 'normalize': False} - results: ROC_AUC: 0.1737045, PRECISION: 0.0374859, PRECISION_RECALL_MIN_DEN: 0.1349652, RECALL: 0.1309197, MAP: 0.0606172, MRR: 0.1265767, NDCG: 0.0922037, F1: 0.0582827, HIT_RATE: 0.3748595, ARHR: 0.1462356, NOVELTY: 0.0051062, AVERAGE_POPULARITY: 0.0488965, DIVERSITY_MEAN_INTER_LIST: 0.9961751, DIVERSITY_HERFINDAHL: 0.9995999, COVERAGE_ITEM: 0.5765621, COVERAGE_ITEM_CORRECT: 0.0561232, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1976092, DIVERSITY_GINI: 0.2580267, SHANNON_ENTROPY: 12.8139645, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'a': 0.9210426069523774, 'b': 0.2809550009358818, 'c': 0.5524184329208146, 'normalize': True} - results: ROC_AUC: 0.1647824, PRECISION: 0.0355103, PRECISION_RECALL_MIN_DEN: 0.1283501, RECALL: 0.1245637, MAP: 0.0570694, MRR: 0.1197432, NDCG: 0.0871908, F1: 0.0552644, HIT_RATE: 0.3551028, ARHR: 0.1379779, NOVELTY: 0.0051369, AVERAGE_POPULARITY: 0.0433405, DIVERSITY_MEAN_INTER_LIST: 0.9967180, DIVERSITY_HERFINDAHL: 0.9996542, COVERAGE_ITEM: 0.5847392, COVERAGE_ITEM_CORRECT: 0.0547757, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1887001, DIVERSITY_GINI: 0.2670938, SHANNON_ENTROPY: 12.9009778, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'a': 0.11979108082680304, 'b': 0.2274631475767282, 'c': 0.7748342105395412, 'normalize': False} - results: ROC_AUC: 0.2008650, PRECISION: 0.0440344, PRECISION_RECALL_MIN_DEN: 0.1588755, RECALL: 0.1543794, MAP: 0.0730804, MRR: 0.1492203, NDCG: 0.1097621, F1: 0.0685226, HIT_RATE: 0.4403440, ARHR: 0.1740953, NOVELTY: 0.0048803, AVERAGE_POPULARITY: 0.0907479, DIVERSITY_MEAN_INTER_LIST: 0.9888938, DIVERSITY_HERFINDAHL: 0.9988719, COVERAGE_ITEM: 0.4953994, COVERAGE_ITEM_CORRECT: 0.0577016, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2264754, DIVERSITY_GINI: 0.1786010, SHANNON_ENTROPY: 11.9340077, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'a': 0.6986209335274407, 'b': 0.49696951077702567, 'c': 0.32238791138299044, 'normalize': True} - results: ROC_AUC: 0.1723063, PRECISION: 0.0372282, PRECISION_RECALL_MIN_DEN: 0.1341686, RECALL: 0.1301846, MAP: 0.0602639, MRR: 0.1256328, NDCG: 0.0916515, F1: 0.0578979, HIT_RATE: 0.3722820, ARHR: 0.1451644, NOVELTY: 0.0051095, AVERAGE_POPULARITY: 0.0481522, DIVERSITY_MEAN_INTER_LIST: 0.9962738, DIVERSITY_HERFINDAHL: 0.9996098, COVERAGE_ITEM: 0.5771704, COVERAGE_ITEM_CORRECT: 0.0562079, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1962753, DIVERSITY_GINI: 0.2597395, SHANNON_ENTROPY: 12.8307139, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'a': 0.6118086565703594, 'b': 0.0890610654236711, 'c': 0.18785604492185054, 'normalize': True} - results: ROC_AUC: 0.1422343, PRECISION: 0.0304603, PRECISION_RECALL_MIN_DEN: 0.1108095, RECALL: 0.1075577, MAP: 0.0479045, MRR: 0.1013055, NDCG: 0.0740787, F1: 0.0474726, HIT_RATE: 0.3046030, ARHR: 0.1156376, NOVELTY: 0.0052128, AVERAGE_POPULARITY: 0.0300949, DIVERSITY_MEAN_INTER_LIST: 0.9975284, DIVERSITY_HERFINDAHL: 0.9997352, COVERAGE_ITEM: 0.5980597, COVERAGE_ITEM_CORRECT: 0.0514110, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1660752, DIVERSITY_GINI: 0.2828577, SHANNON_ENTROPY: 13.0500614, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'a': 0.15202373843844078, 'b': 0.27956063457998287, 'c': 0.9138218162629774, 'normalize': True} - results: ROC_AUC: 0.2002328, PRECISION: 0.0438897, PRECISION_RECALL_MIN_DEN: 0.1580377, RECALL: 0.1535334, MAP: 0.0729559, MRR: 0.1489325, NDCG: 0.1094374, F1: 0.0682647, HIT_RATE: 0.4388973, ARHR: 0.1737285, NOVELTY: 0.0048857, AVERAGE_POPULARITY: 0.0898493, DIVERSITY_MEAN_INTER_LIST: 0.9891365, DIVERSITY_HERFINDAHL: 0.9988962, COVERAGE_ITEM: 0.4990799, COVERAGE_ITEM_CORRECT: 0.0577324, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2257959, DIVERSITY_GINI: 0.1808981, SHANNON_ENTROPY: 11.9594485, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'a': 0.8083358559828409, 'b': 0.2151084664711595, 'c': 0.8507109685295431, 'normalize': False} - results: ROC_AUC: 0.1818971, PRECISION: 0.0394359, PRECISION_RECALL_MIN_DEN: 0.1414213, RECALL: 0.1371635, MAP: 0.0641368, MRR: 0.1335255, NDCG: 0.0971652, F1: 0.0612587, HIT_RATE: 0.3943586, ARHR: 0.1548974, NOVELTY: 0.0050648, AVERAGE_POPULARITY: 0.0566344, DIVERSITY_MEAN_INTER_LIST: 0.9952622, DIVERSITY_HERFINDAHL: 0.9995086, COVERAGE_ITEM: 0.5661136, COVERAGE_ITEM_CORRECT: 0.0570626, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2057380, DIVERSITY_GINI: 0.2454234, SHANNON_ENTROPY: 12.6826034, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'a': 0.9282821436086659, 'b': 0.3576136152065092, 'c': 0.4392827489618484, 'normalize': True} - results: ROC_AUC: 0.1631683, PRECISION: 0.0350047, PRECISION_RECALL_MIN_DEN: 0.1269932, RECALL: 0.1232891, MAP: 0.0563302, MRR: 0.1181144, NDCG: 0.0861240, F1: 0.0545263, HIT_RATE: 0.3500470, ARHR: 0.1358813, NOVELTY: 0.0051457, AVERAGE_POPULARITY: 0.0418546, DIVERSITY_MEAN_INTER_LIST: 0.9968397, DIVERSITY_HERFINDAHL: 0.9996664, COVERAGE_ITEM: 0.5865640, COVERAGE_ITEM_CORRECT: 0.0545294, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1868881, DIVERSITY_GINI: 0.2692628, SHANNON_ENTROPY: 12.9219686, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'a': 0.32186069462456485, 'b': 0.3388468473582444, 'c': 0.5815699761397338, 'normalize': True} - results: ROC_AUC: 0.1926329, PRECISION: 0.0422251, PRECISION_RECALL_MIN_DEN: 0.1519897, RECALL: 0.1475409, MAP: 0.0691177, MRR: 0.1425955, NDCG: 0.1043827, F1: 0.0656588, HIT_RATE: 0.4222513, ARHR: 0.1661836, NOVELTY: 0.0049890, AVERAGE_POPULARITY: 0.0702828, DIVERSITY_MEAN_INTER_LIST: 0.9932063, DIVERSITY_HERFINDAHL: 0.9993031, COVERAGE_ITEM: 0.5424755, COVERAGE_ITEM_CORRECT: 0.0585178, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2179690, DIVERSITY_GINI: 0.2208485, SHANNON_ENTROPY: 12.4198729, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'a': 0.9136432592515953, 'b': 0.06405669653582403, 'c': 0.20548220893706387, 'normalize': True} - results: ROC_AUC: 0.1305122, PRECISION: 0.0278562, PRECISION_RECALL_MIN_DEN: 0.1013607, RECALL: 0.0983876, MAP: 0.0433880, MRR: 0.0916878, NDCG: 0.0674195, F1: 0.0434153, HIT_RATE: 0.2785618, ARHR: 0.1042342, NOVELTY: 0.0052432, AVERAGE_POPULARITY: 0.0249284, DIVERSITY_MEAN_INTER_LIST: 0.9976882, DIVERSITY_HERFINDAHL: 0.9997512, COVERAGE_ITEM: 0.6010549, COVERAGE_ITEM_CORRECT: 0.0494321, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1534919, DIVERSITY_GINI: 0.2870581, SHANNON_ENTROPY: 13.0867272, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'a': 0.0, 'b': 0.6562142863709278, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.2013669, PRECISION: 0.0438192, PRECISION_RECALL_MIN_DEN: 0.1582800, RECALL: 0.1537822, MAP: 0.0731849, MRR: 0.1491669, NDCG: 0.1096807, F1: 0.0682035, HIT_RATE: 0.4381924, ARHR: 0.1739199, NOVELTY: 0.0048722, AVERAGE_POPULARITY: 0.0926152, DIVERSITY_MEAN_INTER_LIST: 0.9883525, DIVERSITY_HERFINDAHL: 0.9988178, COVERAGE_ITEM: 0.4904485, COVERAGE_ITEM_CORRECT: 0.0573628, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2254939, DIVERSITY_GINI: 0.1747211, SHANNON_ENTROPY: 11.8819838, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'a': 0.0, 'b': 0.0, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1920364, PRECISION: 0.0415689, PRECISION_RECALL_MIN_DEN: 0.1494239, RECALL: 0.1451423, MAP: 0.0691913, MRR: 0.1432257, NDCG: 0.1040204, F1: 0.0646272, HIT_RATE: 0.4156892, ARHR: 0.1660833, NOVELTY: 0.0047648, AVERAGE_POPULARITY: 0.1127461, DIVERSITY_MEAN_INTER_LIST: 0.9828695, DIVERSITY_HERFINDAHL: 0.9982696, COVERAGE_ITEM: 0.4350414, COVERAGE_ITEM_CORRECT: 0.0507719, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2161822, DIVERSITY_GINI: 0.1342828, SHANNON_ENTROPY: 11.3567775, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'a': 0.0, 'b': 1.0, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.2018769, PRECISION: 0.0438502, PRECISION_RECALL_MIN_DEN: 0.1586261, RECALL: 0.1541044, MAP: 0.0733044, MRR: 0.1494359, NDCG: 0.1098220, F1: 0.0682727, HIT_RATE: 0.4385022, ARHR: 0.1742588, NOVELTY: 0.0048899, AVERAGE_POPULARITY: 0.0889956, DIVERSITY_MEAN_INTER_LIST: 0.9891975, DIVERSITY_HERFINDAHL: 0.9989023, COVERAGE_ITEM: 0.4981097, COVERAGE_ITEM_CORRECT: 0.0578325, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2260224, DIVERSITY_GINI: 0.1816117, SHANNON_ENTROPY: 11.9690003, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'a': 0.060201973541148944, 'b': 0.9989897215905871, 'c': 0.009675160295891341, 'normalize': True} - results: ROC_AUC: 0.1977112, PRECISION: 0.0430807, PRECISION_RECALL_MIN_DEN: 0.1559830, RECALL: 0.1515283, MAP: 0.0716922, MRR: 0.1465827, NDCG: 0.1076517, F1: 0.0670874, HIT_RATE: 0.4308069, ARHR: 0.1707622, NOVELTY: 0.0049628, AVERAGE_POPULARITY: 0.0743283, DIVERSITY_MEAN_INTER_LIST: 0.9922690, DIVERSITY_HERFINDAHL: 0.9992094, COVERAGE_ITEM: 0.5279384, COVERAGE_ITEM_CORRECT: 0.0592724, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2223984, DIVERSITY_GINI: 0.2100439, SHANNON_ENTROPY: 12.3083305, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'a': 0.0, 'b': 0.49791861914456226, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.2006552, PRECISION: 0.0438047, PRECISION_RECALL_MIN_DEN: 0.1578071, RECALL: 0.1533038, MAP: 0.0729731, MRR: 0.1487812, NDCG: 0.1094038, F1: 0.0681389, HIT_RATE: 0.4380472, ARHR: 0.1735682, NOVELTY: 0.0048589, AVERAGE_POPULARITY: 0.0951523, DIVERSITY_MEAN_INTER_LIST: 0.9877350, DIVERSITY_HERFINDAHL: 0.9987560, COVERAGE_ITEM: 0.4843272, COVERAGE_ITEM_CORRECT: 0.0569933, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2252674, DIVERSITY_GINI: 0.1695627, SHANNON_ENTROPY: 11.8182382, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'a': 0.0, 'b': 1.0, 'c': 0.4844539862145487, 'normalize': False} - results: ROC_AUC: 0.2012899, PRECISION: 0.0438650, PRECISION_RECALL_MIN_DEN: 0.1588889, RECALL: 0.1543726, MAP: 0.0733990, MRR: 0.1495691, NDCG: 0.1099355, F1: 0.0683174, HIT_RATE: 0.4386503, ARHR: 0.1743491, NOVELTY: 0.0049149, AVERAGE_POPULARITY: 0.0840995, DIVERSITY_MEAN_INTER_LIST: 0.9902775, DIVERSITY_HERFINDAHL: 0.9990103, COVERAGE_ITEM: 0.5089740, COVERAGE_ITEM_CORRECT: 0.0585640, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2261734, DIVERSITY_GINI: 0.1912393, SHANNON_ENTROPY: 12.0853464, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'a': 0.0, 'b': 0.5253793616955551, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.2008866, PRECISION: 0.0437943, PRECISION_RECALL_MIN_DEN: 0.1578444, RECALL: 0.1533459, MAP: 0.0729850, MRR: 0.1487328, NDCG: 0.1094152, F1: 0.0681304, HIT_RATE: 0.4379433, ARHR: 0.1735015, NOVELTY: 0.0048613, AVERAGE_POPULARITY: 0.0947126, DIVERSITY_MEAN_INTER_LIST: 0.9878437, DIVERSITY_HERFINDAHL: 0.9987669, COVERAGE_ITEM: 0.4854514, COVERAGE_ITEM_CORRECT: 0.0570472, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2252422, DIVERSITY_GINI: 0.1705219, SHANNON_ENTROPY: 11.8301129, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'a': 1.0, 'b': 1.0, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1904743, PRECISION: 0.0415635, PRECISION_RECALL_MIN_DEN: 0.1497229, RECALL: 0.1452985, MAP: 0.0682072, MRR: 0.1405538, NDCG: 0.1029263, F1: 0.0646368, HIT_RATE: 0.4156353, ARHR: 0.1634912, NOVELTY: 0.0050155, AVERAGE_POPULARITY: 0.0648609, DIVERSITY_MEAN_INTER_LIST: 0.9940720, DIVERSITY_HERFINDAHL: 0.9993896, COVERAGE_ITEM: 0.5493128, COVERAGE_ITEM_CORRECT: 0.0585101, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2153265, DIVERSITY_GINI: 0.2300348, SHANNON_ENTROPY: 12.5255148, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'a': 0.01067422093383741, 'b': 0.5285952282157896, 'c': 0.003974185375573814, 'normalize': False} - results: ROC_AUC: 0.1986865, PRECISION: 0.0432431, PRECISION_RECALL_MIN_DEN: 0.1565660, RECALL: 0.1521063, MAP: 0.0722110, MRR: 0.1476606, NDCG: 0.1082758, F1: 0.0673406, HIT_RATE: 0.4324308, ARHR: 0.1719279, NOVELTY: 0.0049495, AVERAGE_POPULARITY: 0.0768205, DIVERSITY_MEAN_INTER_LIST: 0.9917621, DIVERSITY_HERFINDAHL: 0.9991587, COVERAGE_ITEM: 0.5234264, COVERAGE_ITEM_CORRECT: 0.0591030, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2233044, DIVERSITY_GINI: 0.2051049, SHANNON_ENTROPY: 12.2505110, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'a': 0.0003774487309838871, 'b': 0.9847760056329121, 'c': 0.18540242673882615, 'normalize': False} - results: ROC_AUC: 0.1998022, PRECISION: 0.0435368, PRECISION_RECALL_MIN_DEN: 0.1575943, RECALL: 0.1531155, MAP: 0.0727518, MRR: 0.1483487, NDCG: 0.1090081, F1: 0.0677956, HIT_RATE: 0.4353682, ARHR: 0.1729227, NOVELTY: 0.0049329, AVERAGE_POPULARITY: 0.0802978, DIVERSITY_MEAN_INTER_LIST: 0.9910685, DIVERSITY_HERFINDAHL: 0.9990893, COVERAGE_ITEM: 0.5160115, COVERAGE_ITEM_CORRECT: 0.0588566, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2243614, DIVERSITY_GINI: 0.1983392, SHANNON_ENTROPY: 12.1715655, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'a': 0.02357053582341403, 'b': 0.9785523790764187, 'c': 0.9680654515209103, 'normalize': True} - results: ROC_AUC: 0.2018082, PRECISION: 0.0438191, PRECISION_RECALL_MIN_DEN: 0.1585909, RECALL: 0.1540721, MAP: 0.0732130, MRR: 0.1492640, NDCG: 0.1097423, F1: 0.0682318, HIT_RATE: 0.4381910, ARHR: 0.1740542, NOVELTY: 0.0048823, AVERAGE_POPULARITY: 0.0905029, DIVERSITY_MEAN_INTER_LIST: 0.9888664, DIVERSITY_HERFINDAHL: 0.9988692, COVERAGE_ITEM: 0.4954148, COVERAGE_ITEM_CORRECT: 0.0576015, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2256449, DIVERSITY_GINI: 0.1788757, SHANNON_ENTROPY: 11.9341363, 
