SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.6166471046003498, 'l1_ratio': 0.13430775658801622} - results: ROC_AUC: 0.1651721, PRECISION: 0.0332414, PRECISION_RECALL_MIN_DEN: 0.1461520, RECALL: 0.1436970, MAP: 0.0636555, MRR: 0.1181746, NDCG: 0.0955518, F1: 0.0539927, HIT_RATE: 0.3324141, ARHR: 0.1320784, NOVELTY: 0.0047913, AVERAGE_POPULARITY: 0.1076665, DIVERSITY_MEAN_INTER_LIST: 0.9838563, DIVERSITY_HERFINDAHL: 0.9983648, COVERAGE_ITEM: 0.4218287, COVERAGE_ITEM_CORRECT: 0.0368816, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1565371, DIVERSITY_GINI: 0.1420768, SHANNON_ENTROPY: 11.4488637, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'alpha': 0.7261815821594028, 'l1_ratio': 0.3125394764133897} - results: ROC_AUC: 0.1516563, PRECISION: 0.0303564, PRECISION_RECALL_MIN_DEN: 0.1333337, RECALL: 0.1310840, MAP: 0.0577413, MRR: 0.1077165, NDCG: 0.0868818, F1: 0.0492967, HIT_RATE: 0.3035639, ARHR: 0.1200328, NOVELTY: 0.0049757, AVERAGE_POPULARITY: 0.0687617, DIVERSITY_MEAN_INTER_LIST: 0.9933591, DIVERSITY_HERFINDAHL: 0.9993148, COVERAGE_ITEM: 0.5156882, COVERAGE_ITEM_CORRECT: 0.0387680, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1433245, DIVERSITY_GINI: 0.2219694, SHANNON_ENTROPY: 12.4304219, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'alpha': 0.05125348078526805, 'l1_ratio': 0.738294202650577} - results: ROC_AUC: 0.1524366, PRECISION: 0.0302715, PRECISION_RECALL_MIN_DEN: 0.1322575, RECALL: 0.1299571, MAP: 0.0572735, MRR: 0.1071961, NDCG: 0.0863303, F1: 0.0491048, HIT_RATE: 0.3027153, ARHR: 0.1193220, NOVELTY: 0.0047079, AVERAGE_POPULARITY: 0.1249415, DIVERSITY_MEAN_INTER_LIST: 0.9774046, DIVERSITY_HERFINDAHL: 0.9977197, COVERAGE_ITEM: 0.3645043, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1439537, DIVERSITY_GINI: 0.1065703, SHANNON_ENTROPY: 10.9372910, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'alpha': 0.8890549758575743, 'l1_ratio': 0.25899987636741567} - results: ROC_AUC: 0.1425414, PRECISION: 0.0291684, PRECISION_RECALL_MIN_DEN: 0.1294958, RECALL: 0.1273977, MAP: 0.0556028, MRR: 0.1015128, NDCG: 0.0836207, F1: 0.0474686, HIT_RATE: 0.2916843, ARHR: 0.1125268, NOVELTY: 0.0050127, AVERAGE_POPULARITY: 0.0598226, DIVERSITY_MEAN_INTER_LIST: 0.9948630, DIVERSITY_HERFINDAHL: 0.9994652, COVERAGE_ITEM: 0.5253513, COVERAGE_ITEM_CORRECT: 0.0389220, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1385428, DIVERSITY_GINI: 0.2345562, SHANNON_ENTROPY: 12.5923259, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1406732, PRECISION: 0.0277047, PRECISION_RECALL_MIN_DEN: 0.1144534, RECALL: 0.1121387, MAP: 0.0509787, MRR: 0.0998462, NDCG: 0.0768253, F1: 0.0444321, HIT_RATE: 0.2770471, ARHR: 0.1105827, NOVELTY: 0.0047512, AVERAGE_POPULARITY: 0.1128452, DIVERSITY_MEAN_INTER_LIST: 0.9822562, DIVERSITY_HERFINDAHL: 0.9982048, COVERAGE_ITEM: 0.3351299, COVERAGE_ITEM_CORRECT: 0.0277960, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1318737, DIVERSITY_GINI: 0.0956454, SHANNON_ENTROPY: 10.9576589, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1419346, PRECISION: 0.0281714, PRECISION_RECALL_MIN_DEN: 0.1188929, RECALL: 0.1166063, MAP: 0.0523081, MRR: 0.1008985, NDCG: 0.0788549, F1: 0.0453794, HIT_RATE: 0.2817140, ARHR: 0.1123337, NOVELTY: 0.0046924, AVERAGE_POPULARITY: 0.1288568, DIVERSITY_MEAN_INTER_LIST: 0.9753746, DIVERSITY_HERFINDAHL: 0.9975168, COVERAGE_ITEM: 0.3340905, COVERAGE_ITEM_CORRECT: 0.0272570, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1336353, DIVERSITY_GINI: 0.0919116, SHANNON_ENTROPY: 10.7231789, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'alpha': 0.6737793569272262, 'l1_ratio': 0.0006835844339234677} - results: ROC_AUC: 0.1469614, PRECISION: 0.0290199, PRECISION_RECALL_MIN_DEN: 0.1242622, RECALL: 0.1219603, MAP: 0.0542726, MRR: 0.1039910, NDCG: 0.0818845, F1: 0.0468840, HIT_RATE: 0.2901994, ARHR: 0.1154998, NOVELTY: 0.0047041, AVERAGE_POPULARITY: 0.1231485, DIVERSITY_MEAN_INTER_LIST: 0.9787013, DIVERSITY_HERFINDAHL: 0.9978494, COVERAGE_ITEM: 0.3541867, COVERAGE_ITEM_CORRECT: 0.0287199, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1386687, DIVERSITY_GINI: 0.1018033, SHANNON_ENTROPY: 10.9165695, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'alpha': 0.005239207824675019, 'l1_ratio': 0.00243907640385066} - results: ROC_AUC: 0.1457889, PRECISION: 0.0289563, PRECISION_RECALL_MIN_DEN: 0.1246241, RECALL: 0.1223374, MAP: 0.0543192, MRR: 0.1027479, NDCG: 0.0818044, F1: 0.0468286, HIT_RATE: 0.2895630, ARHR: 0.1143306, NOVELTY: 0.0046844, AVERAGE_POPULARITY: 0.1286631, DIVERSITY_MEAN_INTER_LIST: 0.9759609, DIVERSITY_HERFINDAHL: 0.9975754, COVERAGE_ITEM: 0.3542637, COVERAGE_ITEM_CORRECT: 0.0286044, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1376620, DIVERSITY_GINI: 0.1006619, SHANNON_ENTROPY: 10.8323834, 
SearchBayesianSkopt: New best config found. Config 24: {'alpha': 0.39585017788453875, 'l1_ratio': 0.2969289208656836} - results: ROC_AUC: 0.1657629, PRECISION: 0.0333899, PRECISION_RECALL_MIN_DEN: 0.1477645, RECALL: 0.1453066, MAP: 0.0640256, MRR: 0.1179971, NDCG: 0.0961180, F1: 0.0543018, HIT_RATE: 0.3338990, ARHR: 0.1317560, NOVELTY: 0.0048073, AVERAGE_POPULARITY: 0.1055310, DIVERSITY_MEAN_INTER_LIST: 0.9842498, DIVERSITY_HERFINDAHL: 0.9984041, COVERAGE_ITEM: 0.4375746, COVERAGE_ITEM_CORRECT: 0.0376131, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1571662, DIVERSITY_GINI: 0.1522994, SHANNON_ENTROPY: 11.5504725, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'alpha': 0.991224328494136, 'l1_ratio': 0.9955362248210324} - results: ROC_AUC: 0.0882928, PRECISION: 0.0173950, PRECISION_RECALL_MIN_DEN: 0.0758771, RECALL: 0.0746203, MAP: 0.0325955, MRR: 0.0611464, NDCG: 0.0492794, F1: 0.0282131, HIT_RATE: 0.1739499, ARHR: 0.0668945, NOVELTY: 0.0052298, AVERAGE_POPULARITY: 0.0183115, DIVERSITY_MEAN_INTER_LIST: 0.9979660, DIVERSITY_HERFINDAHL: 0.9997754, COVERAGE_ITEM: 0.5674302, COVERAGE_ITEM_CORRECT: 0.0297594, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.0853152, DIVERSITY_GINI: 0.2892148, SHANNON_ENTROPY: 13.1148010, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'alpha': 0.35951310744649717, 'l1_ratio': 0.9989238940519626} - results: ROC_AUC: 0.1427160, PRECISION: 0.0290624, PRECISION_RECALL_MIN_DEN: 0.1243974, RECALL: 0.1220365, MAP: 0.0539543, MRR: 0.1023355, NDCG: 0.0813291, F1: 0.0469450, HIT_RATE: 0.2906237, ARHR: 0.1142754, NOVELTY: 0.0050170, AVERAGE_POPULARITY: 0.0623303, DIVERSITY_MEAN_INTER_LIST: 0.9944139, DIVERSITY_HERFINDAHL: 0.9994203, COVERAGE_ITEM: 0.5300096, COVERAGE_ITEM_CORRECT: 0.0374591, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1362778, DIVERSITY_GINI: 0.2376308, SHANNON_ENTROPY: 12.5888194, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'alpha': 0.3905256013447421, 'l1_ratio': 0.2876636773331397} - results: ROC_AUC: 0.1655293, PRECISION: 0.0331566, PRECISION_RECALL_MIN_DEN: 0.1470857, RECALL: 0.1446243, MAP: 0.0635311, MRR: 0.1171940, NDCG: 0.0954972, F1: 0.0539456, HIT_RATE: 0.3315655, ARHR: 0.1307958, NOVELTY: 0.0048022, AVERAGE_POPULARITY: 0.1067770, DIVERSITY_MEAN_INTER_LIST: 0.9838705, DIVERSITY_HERFINDAHL: 0.9983662, COVERAGE_ITEM: 0.4331473, COVERAGE_ITEM_CORRECT: 0.0369586, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1566629, DIVERSITY_GINI: 0.1491830, SHANNON_ENTROPY: 11.5123650, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'alpha': 0.3912493064471617, 'l1_ratio': 0.2882057377592057} - results: ROC_AUC: 0.1656311, PRECISION: 0.0331778, PRECISION_RECALL_MIN_DEN: 0.1471160, RECALL: 0.1446546, MAP: 0.0634979, MRR: 0.1171503, NDCG: 0.0954813, F1: 0.0539757, HIT_RATE: 0.3317777, ARHR: 0.1307414, NOVELTY: 0.0048021, AVERAGE_POPULARITY: 0.1067343, DIVERSITY_MEAN_INTER_LIST: 0.9838872, DIVERSITY_HERFINDAHL: 0.9983679, COVERAGE_ITEM: 0.4333397, COVERAGE_ITEM_CORRECT: 0.0370356, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1566629, DIVERSITY_GINI: 0.1493350, SHANNON_ENTROPY: 11.5141767, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'alpha': 0.00062220127396595, 'l1_ratio': 0.552232963947229} - results: ROC_AUC: 0.1458626, PRECISION: 0.0289351, PRECISION_RECALL_MIN_DEN: 0.1243059, RECALL: 0.1220192, MAP: 0.0543295, MRR: 0.1028016, NDCG: 0.0817563, F1: 0.0467776, HIT_RATE: 0.2893509, ARHR: 0.1143893, NOVELTY: 0.0046845, AVERAGE_POPULARITY: 0.1286570, DIVERSITY_MEAN_INTER_LIST: 0.9759671, DIVERSITY_HERFINDAHL: 0.9975760, COVERAGE_ITEM: 0.3543022, COVERAGE_ITEM_CORRECT: 0.0285274, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1375362, DIVERSITY_GINI: 0.1006827, SHANNON_ENTROPY: 10.8328408, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'alpha': 0.40499888862670375, 'l1_ratio': 0.000579260809922766} - results: ROC_AUC: 0.1466535, PRECISION: 0.0290624, PRECISION_RECALL_MIN_DEN: 0.1247917, RECALL: 0.1224885, MAP: 0.0546557, MRR: 0.1036484, NDCG: 0.0821879, F1: 0.0469784, HIT_RATE: 0.2906237, ARHR: 0.1152536, NOVELTY: 0.0046924, AVERAGE_POPULARITY: 0.1263462, DIVERSITY_MEAN_INTER_LIST: 0.9772127, DIVERSITY_HERFINDAHL: 0.9977005, COVERAGE_ITEM: 0.3533397, COVERAGE_ITEM_CORRECT: 0.0285659, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1384170, DIVERSITY_GINI: 0.1007762, SHANNON_ENTROPY: 10.8657329, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'alpha': 0.397335702059166, 'l1_ratio': 0.30994439061240503} - results: ROC_AUC: 0.1655480, PRECISION: 0.0334323, PRECISION_RECALL_MIN_DEN: 0.1479802, RECALL: 0.1455442, MAP: 0.0638775, MRR: 0.1176188, NDCG: 0.0960432, F1: 0.0543745, HIT_RATE: 0.3343233, ARHR: 0.1314166, NOVELTY: 0.0048119, AVERAGE_POPULARITY: 0.1041947, DIVERSITY_MEAN_INTER_LIST: 0.9846436, DIVERSITY_HERFINDAHL: 0.9984435, COVERAGE_ITEM: 0.4418094, COVERAGE_ITEM_CORRECT: 0.0378826, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1570404, DIVERSITY_GINI: 0.1551022, SHANNON_ENTROPY: 11.5866484, 
