
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.8004841727063292, 'b': 0.5273131316094214, 'c': 0.8009326194820656, 'normalize': True} - results: ROC_AUC: 0.1782341, PRECISION: 0.0388272, PRECISION_RECALL_MIN_DEN: 0.1340299, RECALL: 0.1294812, MAP: 0.0612432, MRR: 0.1325565, NDCG: 0.0930649, F1: 0.0597396, HIT_RATE: 0.3882724, ARHR: 0.1543904, NOVELTY: 0.0048438, AVERAGE_POPULARITY: 0.0869756, DIVERSITY_MEAN_INTER_LIST: 0.9921012, DIVERSITY_HERFINDAHL: 0.9991926, COVERAGE_ITEM: 0.3259904, COVERAGE_ITEM_CORRECT: 0.0475072, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2008808, DIVERSITY_GINI: 0.1034805, SHANNON_ENTROPY: 11.5409752, 
SearchBayesianSkopt-CV: Config 1 is suboptimal. Config: {'a': 0.6601892310937537, 'b': 0.04748431828718837, 'c': 0.9161364105476298, 'normalize': False} - results: ROC_AUC: 0.1777758, PRECISION: 0.0386291, PRECISION_RECALL_MIN_DEN: 0.1334765, RECALL: 0.1289604, MAP: 0.0610309, MRR: 0.1321245, NDCG: 0.0927286, F1: 0.0594496, HIT_RATE: 0.3862912, ARHR: 0.1537563, NOVELTY: 0.0048440, AVERAGE_POPULARITY: 0.0868035, DIVERSITY_MEAN_INTER_LIST: 0.9921272, DIVERSITY_HERFINDAHL: 0.9991952, COVERAGE_ITEM: 0.3247969, COVERAGE_ITEM_CORRECT: 0.0474071, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2002517, DIVERSITY_GINI: 0.1031189, SHANNON_ENTROPY: 11.5387723, 

SearchBayesianSkopt-CV: New best config found. Config 2: {'a': 0.4794120025518753, 'b': 0.6387194566398117, 'c': 0.43625045783979666, 'normalize': True} - results: ROC_AUC: 0.1786542, PRECISION: 0.0388058, PRECISION_RECALL_MIN_DEN: 0.1336987, RECALL: 0.1291600, MAP: 0.0613305, MRR: 0.1327955, NDCG: 0.0931094, F1: 0.0596801, HIT_RATE: 0.3880582, ARHR: 0.1546498, NOVELTY: 0.0048389, AVERAGE_POPULARITY: 0.0879548, DIVERSITY_MEAN_INTER_LIST: 0.9918944, DIVERSITY_HERFINDAHL: 0.9991719, COVERAGE_ITEM: 0.3258518, COVERAGE_ITEM_CORRECT: 0.0471607, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2009060, DIVERSITY_GINI: 0.1028983, SHANNON_ENTROPY: 11.5234725, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'a': 0.9839851694739485, 'b': 0.04965875615681116, 'c': 0.2678584630833591, 'normalize': False} - results: ROC_AUC: 0.1712411, PRECISION: 0.0370996, PRECISION_RECALL_MIN_DEN: 0.1291317, RECALL: 0.1249281, MAP: 0.0580448, MRR: 0.1261132, NDCG: 0.0889497, F1: 0.0572094, HIT_RATE: 0.3709962, ARHR: 0.1461198, NOVELTY: 0.0048547, AVERAGE_POPULARITY: 0.0837242, DIVERSITY_MEAN_INTER_LIST: 0.9926651, DIVERSITY_HERFINDAHL: 0.9992490, COVERAGE_ITEM: 0.3161655, COVERAGE_ITEM_CORRECT: 0.0465987, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1945137, DIVERSITY_GINI: 0.1014769, SHANNON_ENTROPY: 11.5535569, 

SearchBayesianSkopt-CV: New best config found. Config 4: {'a': 0.2742924830763697, 'b': 0.5379090418771328, 'c': 0.2542977522124847, 'normalize': True} - results: ROC_AUC: 0.1795672, PRECISION: 0.0388836, PRECISION_RECALL_MIN_DEN: 0.1339594, RECALL: 0.1294317, MAP: 0.0615084, MRR: 0.1331740, NDCG: 0.0933795, F1: 0.0598009, HIT_RATE: 0.3888359, ARHR: 0.1551302, NOVELTY: 0.0048344, AVERAGE_POPULARITY: 0.0890002, DIVERSITY_MEAN_INTER_LIST: 0.9916704, DIVERSITY_HERFINDAHL: 0.9991495, COVERAGE_ITEM: 0.3269605, COVERAGE_ITEM_CORRECT: 0.0468527, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2013590, DIVERSITY_GINI: 0.1026971, SHANNON_ENTROPY: 11.5089420, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.6328407484654567, 'b': 0.034837535263440474, 'c': 0.5159381904176225, 'normalize': True} - results: ROC_AUC: 0.1758843, PRECISION: 0.0382798, PRECISION_RECALL_MIN_DEN: 0.1326093, RECALL: 0.1281634, MAP: 0.0602998, MRR: 0.1305284, NDCG: 0.0918309, F1: 0.0589510, HIT_RATE: 0.3827979, ARHR: 0.1517482, NOVELTY: 0.0048516, AVERAGE_POPULARITY: 0.0850694, DIVERSITY_MEAN_INTER_LIST: 0.9924655, DIVERSITY_HERFINDAHL: 0.9992290, COVERAGE_ITEM: 0.3234264, COVERAGE_ITEM_CORRECT: 0.0475303, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1989178, DIVERSITY_GINI: 0.1034835, SHANNON_ENTROPY: 11.5617335, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.3871632892694016, 'b': 0.9492672161251688, 'c': 0.29656482663949874, 'normalize': True} - results: ROC_AUC: 0.1789889, PRECISION: 0.0387916, PRECISION_RECALL_MIN_DEN: 0.1337042, RECALL: 0.1291792, MAP: 0.0612576, MRR: 0.1326681, NDCG: 0.0930695, F1: 0.0596653, HIT_RATE: 0.3879161, ARHR: 0.1545582, NOVELTY: 0.0048323, AVERAGE_POPULARITY: 0.0893246, DIVERSITY_MEAN_INTER_LIST: 0.9915903, DIVERSITY_HERFINDAHL: 0.9991415, COVERAGE_ITEM: 0.3260058, COVERAGE_ITEM_CORRECT: 0.0466526, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2011577, DIVERSITY_GINI: 0.1021675, SHANNON_ENTROPY: 11.4991791, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'a': 0.41128585884793933, 'b': 0.9978759012946641, 'c': 0.17192964847984818, 'normalize': False} - results: ROC_AUC: 0.1776223, PRECISION: 0.0379539, PRECISION_RECALL_MIN_DEN: 0.1306730, RECALL: 0.1263461, MAP: 0.0608870, MRR: 0.1318017, NDCG: 0.0920882, F1: 0.0583710, HIT_RATE: 0.3795389, ARHR: 0.1527491, NOVELTY: 0.0047754, AVERAGE_POPULARITY: 0.1025885, DIVERSITY_MEAN_INTER_LIST: 0.9879982, DIVERSITY_HERFINDAHL: 0.9987824, COVERAGE_ITEM: 0.3429759, COVERAGE_ITEM_CORRECT: 0.0424485, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1979615, DIVERSITY_GINI: 0.1008443, SHANNON_ENTROPY: 11.2908811, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.5871692974652369, 'b': 0.06170044040084456, 'c': 0.2812128955933217, 'normalize': True} - results: ROC_AUC: 0.1730060, PRECISION: 0.0375907, PRECISION_RECALL_MIN_DEN: 0.1304009, RECALL: 0.1260844, MAP: 0.0589894, MRR: 0.1279932, NDCG: 0.0901132, F1: 0.0579138, HIT_RATE: 0.3759067, ARHR: 0.1484386, NOVELTY: 0.0048558, AVERAGE_POPULARITY: 0.0838112, DIVERSITY_MEAN_INTER_LIST: 0.9926706, DIVERSITY_HERFINDAHL: 0.9992495, COVERAGE_ITEM: 0.3195149, COVERAGE_ITEM_CORRECT: 0.0472069, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1964263, DIVERSITY_GINI: 0.1026190, SHANNON_ENTROPY: 11.5653434, 
