SearchBayesianSkopt: New best config found. Config 0: {'topK': 845, 'shrink': 371, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1110059, PRECISION: 0.0215565, PRECISION_RECALL_MIN_DEN: 0.0861750, RECALL: 0.0847192, MAP: 0.0359777, MRR: 0.0753607, NDCG: 0.0567873, F1: 0.0343682, HIT_RATE: 0.2155653, ARHR: 0.0820664, NOVELTY: 0.0046591, AVERAGE_POPULARITY: 0.1288852, DIVERSITY_MEAN_INTER_LIST: 0.9720875, DIVERSITY_HERFINDAHL: 0.9971802, COVERAGE_ITEM: 0.2751107, COVERAGE_ITEM_CORRECT: 0.0148989, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0781427, DIVERSITY_GINI: 0.0782690, SHANNON_ENTROPY: 10.4751719, 
SearchBayesianSkopt: Best config evaluated with evaluator_test. Config: {'topK': 845, 'shrink': 371, 'similarity': 'jaccard', 'normalize': False} - results:
CUTOFF: 10 - ROC_AUC: 0.1237030, PRECISION: 0.0250000, PRECISION_RECALL_MIN_DEN: 0.0916965, RECALL: 0.0893188, MAP: 0.0401181, MRR: 0.0885162, NDCG: 0.0629075, F1: 0.0390657, HIT_RATE: 0.2500000, ARHR: 0.0980194, NOVELTY: 0.0046772, AVERAGE_POPULARITY: 0.1264873, DIVERSITY_MEAN_INTER_LIST: 0.9734176, DIVERSITY_HERFINDAHL: 0.9973148, COVERAGE_ITEM: 0.2888162, COVERAGE_ITEM_CORRECT: 0.0183638, COVERAGE_USER: 0.4540078, COVERAGE_USER_CORRECT: 0.0908519, DIVERSITY_GINI: 0.0829049, SHANNON_ENTROPY: 10.5717803, 

SearchBayesianSkopt: New best config found. Config 1: {'topK': 840, 'shrink': 992, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1105639, PRECISION: 0.0212041, PRECISION_RECALL_MIN_DEN: 0.0847938, RECALL: 0.0833718, MAP: 0.0359926, MRR: 0.0753941, NDCG: 0.0564300, F1: 0.0338094, HIT_RATE: 0.2120411, ARHR: 0.0819210, NOVELTY: 0.0046315, AVERAGE_POPULARITY: 0.1398968, DIVERSITY_MEAN_INTER_LIST: 0.9672877, DIVERSITY_HERFINDAHL: 0.9967004, COVERAGE_ITEM: 0.2726468, COVERAGE_ITEM_CORRECT: 0.0145140, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0773877, DIVERSITY_GINI: 0.0764030, SHANNON_ENTROPY: 10.3591180, 
SearchBayesianSkopt: Best config evaluated with evaluator_test. Config: {'topK': 840, 'shrink': 992, 'similarity': 'jaccard', 'normalize': True} - results:
CUTOFF: 10 - ROC_AUC: 0.1233356, PRECISION: 0.0246120, PRECISION_RECALL_MIN_DEN: 0.0909955, RECALL: 0.0886859, MAP: 0.0398923, MRR: 0.0872112, NDCG: 0.0623793, F1: 0.0385309, HIT_RATE: 0.2461197, ARHR: 0.0964236, NOVELTY: 0.0046495, AVERAGE_POPULARITY: 0.1375210, DIVERSITY_MEAN_INTER_LIST: 0.9687667, DIVERSITY_HERFINDAHL: 0.9968498, COVERAGE_ITEM: 0.2863908, COVERAGE_ITEM_CORRECT: 0.0176323, COVERAGE_USER: 0.4540078, COVERAGE_USER_CORRECT: 0.0898452, DIVERSITY_GINI: 0.0810768, SHANNON_ENTROPY: 10.4572723, 

SearchBayesianSkopt: New best config found. Config 2: {'topK': 230, 'shrink': 794, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1125688, PRECISION: 0.0214391, PRECISION_RECALL_MIN_DEN: 0.0851802, RECALL: 0.0836286, MAP: 0.0364101, MRR: 0.0769368, NDCG: 0.0570284, F1: 0.0341288, HIT_RATE: 0.2143906, ARHR: 0.0836634, NOVELTY: 0.0046957, AVERAGE_POPULARITY: 0.1310979, DIVERSITY_MEAN_INTER_LIST: 0.9722391, DIVERSITY_HERFINDAHL: 0.9971954, COVERAGE_ITEM: 0.2978248, COVERAGE_ITEM_CORRECT: 0.0150144, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0776394, DIVERSITY_GINI: 0.0911664, SHANNON_ENTROPY: 10.6509674, 
SearchBayesianSkopt: Best config evaluated with evaluator_test. Config: {'topK': 230, 'shrink': 794, 'similarity': 'jaccard', 'normalize': False} - results:
CUTOFF: 10 - ROC_AUC: 0.1249117, PRECISION: 0.0251940, PRECISION_RECALL_MIN_DEN: 0.0918109, RECALL: 0.0893849, MAP: 0.0404208, MRR: 0.0898694, NDCG: 0.0633099, F1: 0.0393085, HIT_RATE: 0.2519401, ARHR: 0.0992784, NOVELTY: 0.0047121, AVERAGE_POPULARITY: 0.1288391, DIVERSITY_MEAN_INTER_LIST: 0.9735225, DIVERSITY_HERFINDAHL: 0.9973253, COVERAGE_ITEM: 0.3108758, COVERAGE_ITEM_CORRECT: 0.0185948, COVERAGE_USER: 0.4540078, COVERAGE_USER_CORRECT: 0.0916069, DIVERSITY_GINI: 0.0955774, SHANNON_ENTROPY: 10.7415345, 

SearchBayesianSkopt: New best config found. Config 3: {'topK': 360, 'shrink': 343, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1140550, PRECISION: 0.0218796, PRECISION_RECALL_MIN_DEN: 0.0866009, RECALL: 0.0849016, MAP: 0.0364981, MRR: 0.0778192, NDCG: 0.0574952, F1: 0.0347929, HIT_RATE: 0.2187959, ARHR: 0.0847209, NOVELTY: 0.0047054, AVERAGE_POPULARITY: 0.1228622, DIVERSITY_MEAN_INTER_LIST: 0.9751916, DIVERSITY_HERFINDAHL: 0.9974905, COVERAGE_ITEM: 0.2902791, COVERAGE_ITEM_CORRECT: 0.0154764, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0786460, DIVERSITY_GINI: 0.0876518, SHANNON_ENTROPY: 10.6859779, 
SearchBayesianSkopt: Best config evaluated with evaluator_test. Config: {'topK': 360, 'shrink': 343, 'similarity': 'jaccard', 'normalize': True} - results:
CUTOFF: 10 - ROC_AUC: 0.1241061, PRECISION: 0.0255543, PRECISION_RECALL_MIN_DEN: 0.0933605, RECALL: 0.0909973, MAP: 0.0405899, MRR: 0.0885910, NDCG: 0.0637567, F1: 0.0399029, HIT_RATE: 0.2555432, ARHR: 0.0980896, NOVELTY: 0.0047223, AVERAGE_POPULARITY: 0.1206541, DIVERSITY_MEAN_INTER_LIST: 0.9763244, DIVERSITY_HERFINDAHL: 0.9976054, COVERAGE_ITEM: 0.3046006, COVERAGE_ITEM_CORRECT: 0.0192878, COVERAGE_USER: 0.4540078, COVERAGE_USER_CORRECT: 0.0929911, DIVERSITY_GINI: 0.0925630, SHANNON_ENTROPY: 10.7780431, 

SearchBayesianSkopt: New best config found. Config 4: {'topK': 80, 'shrink': 213, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1095363, PRECISION: 0.0218502, PRECISION_RECALL_MIN_DEN: 0.0884926, RECALL: 0.0869993, MAP: 0.0372632, MRR: 0.0767860, NDCG: 0.0582482, F1: 0.0349281, HIT_RATE: 0.2185022, ARHR: 0.0837671, NOVELTY: 0.0047867, AVERAGE_POPULARITY: 0.1100102, DIVERSITY_MEAN_INTER_LIST: 0.9812137, DIVERSITY_HERFINDAHL: 0.9980926, COVERAGE_ITEM: 0.3195380, COVERAGE_ITEM_CORRECT: 0.0165159, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0785202, DIVERSITY_GINI: 0.1054402, SHANNON_ENTROPY: 11.0314846, 
SearchBayesianSkopt: Best config evaluated with evaluator_test. Config: {'topK': 80, 'shrink': 213, 'similarity': 'jaccard', 'normalize': True} - results:
CUTOFF: 10 - ROC_AUC: 0.1266800, PRECISION: 0.0246397, PRECISION_RECALL_MIN_DEN: 0.0895214, RECALL: 0.0872440, MAP: 0.0390908, MRR: 0.0886777, NDCG: 0.0618526, F1: 0.0384268, HIT_RATE: 0.2463969, ARHR: 0.0975859, NOVELTY: 0.0048010, AVERAGE_POPULARITY: 0.1078982, DIVERSITY_MEAN_INTER_LIST: 0.9822118, DIVERSITY_HERFINDAHL: 0.9981940, COVERAGE_ITEM: 0.3342060, COVERAGE_ITEM_CORRECT: 0.0195573, COVERAGE_USER: 0.4540078, COVERAGE_USER_CORRECT: 0.0911036, DIVERSITY_GINI: 0.1102314, SHANNON_ENTROPY: 11.1142472, 

SearchBayesianSkopt: Config 5 is suboptimal. Config: {'topK': 325, 'shrink': 81, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1099504, PRECISION: 0.0220852, PRECISION_RECALL_MIN_DEN: 0.0862427, RECALL: 0.0846079, MAP: 0.0356519, MRR: 0.0768852, NDCG: 0.0567776, F1: 0.0350272, HIT_RATE: 0.2208517, ARHR: 0.0838059, NOVELTY: 0.0048314, AVERAGE_POPULARITY: 0.0954072, DIVERSITY_MEAN_INTER_LIST: 0.9860009, DIVERSITY_HERFINDAHL: 0.9985711, COVERAGE_ITEM: 0.3104524, COVERAGE_ITEM_CORRECT: 0.0171704, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0791494, DIVERSITY_GINI: 0.1047820, SHANNON_ENTROPY: 11.2218003, 
SearchBayesianSkopt: Config 6 is suboptimal. Config: {'topK': 210, 'shrink': 965, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1106502, PRECISION: 0.0214391, PRECISION_RECALL_MIN_DEN: 0.0851726, RECALL: 0.0836257, MAP: 0.0361542, MRR: 0.0764609, NDCG: 0.0567722, F1: 0.0341286, HIT_RATE: 0.2143906, ARHR: 0.0833770, NOVELTY: 0.0046947, AVERAGE_POPULARITY: 0.1324124, DIVERSITY_MEAN_INTER_LIST: 0.9716322, DIVERSITY_HERFINDAHL: 0.9971347, COVERAGE_ITEM: 0.2982483, COVERAGE_ITEM_CORRECT: 0.0149374, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0773877, DIVERSITY_GINI: 0.0913271, SHANNON_ENTROPY: 10.6443491, 
SearchBayesianSkopt: Config 7 is suboptimal. Config: {'topK': 85, 'shrink': 602, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1098230, PRECISION: 0.0213803, PRECISION_RECALL_MIN_DEN: 0.0863867, RECALL: 0.0849393, MAP: 0.0368608, MRR: 0.0766935, NDCG: 0.0575673, F1: 0.0341617, HIT_RATE: 0.2138032, ARHR: 0.0832007, NOVELTY: 0.0047449, AVERAGE_POPULARITY: 0.1220000, DIVERSITY_MEAN_INTER_LIST: 0.9765963, DIVERSITY_HERFINDAHL: 0.9976309, COVERAGE_ITEM: 0.3154957, COVERAGE_ITEM_CORRECT: 0.0154379, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0775135, DIVERSITY_GINI: 0.1013094, SHANNON_ENTROPY: 10.8584441, 
SearchBayesianSkopt: Config 8 is suboptimal. Config: {'topK': 385, 'shrink': 481, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1133569, PRECISION: 0.0219383, PRECISION_RECALL_MIN_DEN: 0.0866466, RECALL: 0.0849009, MAP: 0.0362651, MRR: 0.0770558, NDCG: 0.0572482, F1: 0.0348670, HIT_RATE: 0.2193833, ARHR: 0.0840522, NOVELTY: 0.0046872, AVERAGE_POPULARITY: 0.1284034, DIVERSITY_MEAN_INTER_LIST: 0.9729150, DIVERSITY_HERFINDAHL: 0.9972629, COVERAGE_ITEM: 0.2874687, COVERAGE_ITEM_CORRECT: 0.0153609, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0788977, DIVERSITY_GINI: 0.0855066, SHANNON_ENTROPY: 10.6080140, 
SearchBayesianSkopt: Config 9 is suboptimal. Config: {'topK': 695, 'shrink': 859, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1101945, PRECISION: 0.0212922, PRECISION_RECALL_MIN_DEN: 0.0858891, RECALL: 0.0845334, MAP: 0.0360840, MRR: 0.0750607, NDCG: 0.0567707, F1: 0.0340164, HIT_RATE: 0.2129222, ARHR: 0.0814159, NOVELTY: 0.0046434, AVERAGE_POPULARITY: 0.1376203, DIVERSITY_MEAN_INTER_LIST: 0.9688338, DIVERSITY_HERFINDAHL: 0.9968549, COVERAGE_ITEM: 0.2767276, COVERAGE_ITEM_CORRECT: 0.0145910, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0775135, DIVERSITY_GINI: 0.0785223, SHANNON_ENTROPY: 10.4143002, 
SearchBayesianSkopt: Config 10 is suboptimal. Config: {'topK': 595, 'shrink': 829, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1108177, PRECISION: 0.0216740, PRECISION_RECALL_MIN_DEN: 0.0866383, RECALL: 0.0852557, MAP: 0.0367956, MRR: 0.0758362, NDCG: 0.0576204, F1: 0.0345616, HIT_RATE: 0.2167401, ARHR: 0.0822362, NOVELTY: 0.0046490, AVERAGE_POPULARITY: 0.1368914, DIVERSITY_MEAN_INTER_LIST: 0.9692650, DIVERSITY_HERFINDAHL: 0.9968980, COVERAGE_ITEM: 0.2786910, COVERAGE_ITEM_CORRECT: 0.0147834, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0786460, DIVERSITY_GINI: 0.0794682, SHANNON_ENTROPY: 10.4402283, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 470, 'shrink': 755, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1118815, PRECISION: 0.0214978, PRECISION_RECALL_MIN_DEN: 0.0858006, RECALL: 0.0842875, MAP: 0.0367047, MRR: 0.0764381, NDCG: 0.0573061, F1: 0.0342580, HIT_RATE: 0.2149780, ARHR: 0.0829561, NOVELTY: 0.0046613, AVERAGE_POPULARITY: 0.1355927, DIVERSITY_MEAN_INTER_LIST: 0.9697094, DIVERSITY_HERFINDAHL: 0.9969425, COVERAGE_ITEM: 0.2825409, COVERAGE_ITEM_CORRECT: 0.0147064, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0777652, DIVERSITY_GINI: 0.0818908, SHANNON_ENTROPY: 10.4963948, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 755, 'shrink': 945, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1100517, PRECISION: 0.0211160, PRECISION_RECALL_MIN_DEN: 0.0846785, RECALL: 0.0832639, MAP: 0.0360497, MRR: 0.0750888, NDCG: 0.0564039, F1: 0.0336885, HIT_RATE: 0.2111601, ARHR: 0.0815062, NOVELTY: 0.0046378, AVERAGE_POPULARITY: 0.1388523, DIVERSITY_MEAN_INTER_LIST: 0.9680950, DIVERSITY_HERFINDAHL: 0.9967811, COVERAGE_ITEM: 0.2758422, COVERAGE_ITEM_CORRECT: 0.0145140, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0766327, DIVERSITY_GINI: 0.0779052, SHANNON_ENTROPY: 10.3918533, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 885, 'shrink': 816, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1102525, PRECISION: 0.0212628, PRECISION_RECALL_MIN_DEN: 0.0844737, RECALL: 0.0830174, MAP: 0.0357262, MRR: 0.0751609, NDCG: 0.0561525, F1: 0.0338547, HIT_RATE: 0.2126285, ARHR: 0.0816626, NOVELTY: 0.0046325, AVERAGE_POPULARITY: 0.1387431, DIVERSITY_MEAN_INTER_LIST: 0.9676083, DIVERSITY_HERFINDAHL: 0.9967324, COVERAGE_ITEM: 0.2722233, COVERAGE_ITEM_CORRECT: 0.0144755, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0773877, DIVERSITY_GINI: 0.0763000, SHANNON_ENTROPY: 10.3639407, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 240, 'shrink': 770, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1122762, PRECISION: 0.0213803, PRECISION_RECALL_MIN_DEN: 0.0855979, RECALL: 0.0840293, MAP: 0.0366161, MRR: 0.0770217, NDCG: 0.0572243, F1: 0.0340875, HIT_RATE: 0.2138032, ARHR: 0.0839024, NOVELTY: 0.0046943, AVERAGE_POPULARITY: 0.1310909, DIVERSITY_MEAN_INTER_LIST: 0.9721664, DIVERSITY_HERFINDAHL: 0.9971881, COVERAGE_ITEM: 0.2974783, COVERAGE_ITEM_CORRECT: 0.0148989, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0772619, DIVERSITY_GINI: 0.0908343, SHANNON_ENTROPY: 10.6432336, 
SearchBayesianSkopt: New best config found. Config 15: {'topK': 460, 'shrink': 234, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1128447, PRECISION: 0.0221145, PRECISION_RECALL_MIN_DEN: 0.0878078, RECALL: 0.0861745, MAP: 0.0374912, MRR: 0.0773392, NDCG: 0.0584281, F1: 0.0351967, HIT_RATE: 0.2211454, ARHR: 0.0843681, NOVELTY: 0.0047133, AVERAGE_POPULARITY: 0.1182406, DIVERSITY_MEAN_INTER_LIST: 0.9771771, DIVERSITY_HERFINDAHL: 0.9976890, COVERAGE_ITEM: 0.2880077, COVERAGE_ITEM_CORRECT: 0.0157459, COVERAGE_USER: 0.4284636, COVERAGE_USER_CORRECT: 0.0792752, DIVERSITY_GINI: 0.0864021, SHANNON_ENTROPY: 10.7200186, 
SearchBayesianSkopt: Best config evaluated with evaluator_test. Config: {'topK': 460, 'shrink': 234, 'similarity': 'jaccard', 'normalize': False} - results:
CUTOFF: 10 - ROC_AUC: 0.1254342, PRECISION: 0.0252217, PRECISION_RECALL_MIN_DEN: 0.0916836, RECALL: 0.0893819, MAP: 0.0397699, MRR: 0.0885753, NDCG: 0.0629031, F1: 0.0393420, HIT_RATE: 0.2522173, ARHR: 0.0977872, NOVELTY: 0.0047292, AVERAGE_POPULARITY: 0.1162484, DIVERSITY_MEAN_INTER_LIST: 0.9781065, DIVERSITY_HERFINDAHL: 0.9977835, COVERAGE_ITEM: 0.3017132, COVERAGE_ITEM_CORRECT: 0.0195958, COVERAGE_USER: 0.4540078, COVERAGE_USER_CORRECT: 0.0927394, DIVERSITY_GINI: 0.0909716, SHANNON_ENTROPY: 10.8057065, 

