
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.9783849385392446, 'l1_ratio': 0.8208212316139584, 'topK': 200, 'normalize': True} - results: ROC_AUC: 0.1404002, PRECISION: 0.0295449, PRECISION_RECALL_MIN_DEN: 0.1085374, RECALL: 0.1054388, MAP: 0.0482173, MRR: 0.0998709, NDCG: 0.0735610, F1: 0.0461545, HIT_RATE: 0.2954485, ARHR: 0.1131775, NOVELTY: 0.0052331, AVERAGE_POPULARITY: 0.0292776, DIVERSITY_MEAN_INTER_LIST: 0.9976315, DIVERSITY_HERFINDAHL: 0.9997455, COVERAGE_ITEM: 0.5889586, COVERAGE_ITEM_CORRECT: 0.0509798, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1626274, DIVERSITY_GINI: 0.2812040, SHANNON_ENTROPY: 13.0594025, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'alpha': 0.560406958662798, 'l1_ratio': 0.627658314393196, 'topK': 312, 'normalize': False} - results: ROC_AUC: 0.1950671, PRECISION: 0.0423890, PRECISION_RECALL_MIN_DEN: 0.1488063, RECALL: 0.1441666, MAP: 0.0703111, MRR: 0.1463796, NDCG: 0.1048482, F1: 0.0655135, HIT_RATE: 0.4238899, ARHR: 0.1711766, NOVELTY: 0.0049197, AVERAGE_POPULARITY: 0.0933366, DIVERSITY_MEAN_INTER_LIST: 0.9889777, DIVERSITY_HERFINDAHL: 0.9988803, COVERAGE_ITEM: 0.4818633, COVERAGE_ITEM_CORRECT: 0.0546449, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2166100, DIVERSITY_GINI: 0.1694855, SHANNON_ENTROPY: 11.8764920, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'alpha': 0.2101279953837188, 'l1_ratio': 0.9819747969471163, 'topK': 750, 'normalize': True} - results: ROC_AUC: 0.1882652, PRECISION: 0.0407282, PRECISION_RECALL_MIN_DEN: 0.1421980, RECALL: 0.1377235, MAP: 0.0668495, MRR: 0.1403155, NDCG: 0.1001457, F1: 0.0628642, HIT_RATE: 0.4072822, ARHR: 0.1633333, NOVELTY: 0.0048369, AVERAGE_POPULARITY: 0.1067528, DIVERSITY_MEAN_INTER_LIST: 0.9853836, DIVERSITY_HERFINDAHL: 0.9985210, COVERAGE_ITEM: 0.4502483, COVERAGE_ITEM_CORRECT: 0.0486006, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2100667, DIVERSITY_GINI: 0.1453724, SHANNON_ENTROPY: 11.5339181, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'alpha': 0.5830342418973647, 'l1_ratio': 0.20484261038690726, 'topK': 237, 'normalize': True} - results: ROC_AUC: 0.1946693, PRECISION: 0.0424702, PRECISION_RECALL_MIN_DEN: 0.1496803, RECALL: 0.1450508, MAP: 0.0703337, MRR: 0.1459222, NDCG: 0.1051108, F1: 0.0657023, HIT_RATE: 0.4247024, ARHR: 0.1703967, NOVELTY: 0.0048969, AVERAGE_POPULARITY: 0.0934929, DIVERSITY_MEAN_INTER_LIST: 0.9889412, DIVERSITY_HERFINDAHL: 0.9988766, COVERAGE_ITEM: 0.4769740, COVERAGE_ITEM_CORRECT: 0.0547372, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2178935, DIVERSITY_GINI: 0.1649382, SHANNON_ENTROPY: 11.8331669, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'alpha': 0.4941378911597327, 'l1_ratio': 0.846208605759037, 'topK': 626, 'normalize': False} - results: ROC_AUC: 0.1941949, PRECISION: 0.0425843, PRECISION_RECALL_MIN_DEN: 0.1496912, RECALL: 0.1450633, MAP: 0.0700798, MRR: 0.1454334, NDCG: 0.1048095, F1: 0.0658395, HIT_RATE: 0.4258427, ARHR: 0.1701058, NOVELTY: 0.0048839, AVERAGE_POPULARITY: 0.0991981, DIVERSITY_MEAN_INTER_LIST: 0.9874748, DIVERSITY_HERFINDAHL: 0.9987300, COVERAGE_ITEM: 0.4681270, COVERAGE_ITEM_CORRECT: 0.0532512, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2176922, DIVERSITY_GINI: 0.1587023, SHANNON_ENTROPY: 11.7308794, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'alpha': 0.29436628924240954, 'l1_ratio': 0.8114602799777595, 'topK': 599, 'normalize': False} - results: ROC_AUC: 0.1858484, PRECISION: 0.0401027, PRECISION_RECALL_MIN_DEN: 0.1399914, RECALL: 0.1355504, MAP: 0.0655875, MRR: 0.1380737, NDCG: 0.0984377, F1: 0.0618924, HIT_RATE: 0.4010269, ARHR: 0.1605493, NOVELTY: 0.0048274, AVERAGE_POPULARITY: 0.1081916, DIVERSITY_MEAN_INTER_LIST: 0.9849153, DIVERSITY_HERFINDAHL: 0.9984741, COVERAGE_ITEM: 0.4479230, COVERAGE_ITEM_CORRECT: 0.0473070, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2074997, DIVERSITY_GINI: 0.1432879, SHANNON_ENTROPY: 11.4967295, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'alpha': 0.46221177920750633, 'l1_ratio': 0.9987585078354285, 'topK': 263, 'normalize': True} - results: ROC_AUC: 0.1946129, PRECISION: 0.0421314, PRECISION_RECALL_MIN_DEN: 0.1504883, RECALL: 0.1459861, MAP: 0.0704663, MRR: 0.1451503, NDCG: 0.1051521, F1: 0.0653877, HIT_RATE: 0.4213136, ARHR: 0.1694157, NOVELTY: 0.0050240, AVERAGE_POPULARITY: 0.0771920, DIVERSITY_MEAN_INTER_LIST: 0.9923083, DIVERSITY_HERFINDAHL: 0.9992133, COVERAGE_ITEM: 0.5221405, COVERAGE_ITEM_CORRECT: 0.0581020, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2169120, DIVERSITY_GINI: 0.2040642, SHANNON_ENTROPY: 12.2793487, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'alpha': 0.4949990243668111, 'l1_ratio': 0.10730132366465842, 'topK': 826, 'normalize': False} - results: ROC_AUC: 0.1839742, PRECISION: 0.0394873, PRECISION_RECALL_MIN_DEN: 0.1382625, RECALL: 0.1339683, MAP: 0.0646384, MRR: 0.1368153, NDCG: 0.0972216, F1: 0.0609948, HIT_RATE: 0.3948726, ARHR: 0.1586599, NOVELTY: 0.0048088, AVERAGE_POPULARITY: 0.1093008, DIVERSITY_MEAN_INTER_LIST: 0.9845345, DIVERSITY_HERFINDAHL: 0.9984361, COVERAGE_ITEM: 0.4413474, COVERAGE_ITEM_CORRECT: 0.0461290, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2057380, DIVERSITY_GINI: 0.1381209, SHANNON_ENTROPY: 11.4344589, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'alpha': 0.534385137331497, 'l1_ratio': 0.2284023846184146, 'topK': 538, 'normalize': True} - results: ROC_AUC: 0.1941010, PRECISION: 0.0423254, PRECISION_RECALL_MIN_DEN: 0.1499486, RECALL: 0.1454080, MAP: 0.0702530, MRR: 0.1453038, NDCG: 0.1050283, F1: 0.0655639, HIT_RATE: 0.4232543, ARHR: 0.1692624, NOVELTY: 0.0048527, AVERAGE_POPULARITY: 0.0998701, DIVERSITY_MEAN_INTER_LIST: 0.9872016, DIVERSITY_HERFINDAHL: 0.9987027, COVERAGE_ITEM: 0.4580558, COVERAGE_ITEM_CORRECT: 0.0530125, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2178935, DIVERSITY_GINI: 0.1505582, SHANNON_ENTROPY: 11.6452302, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'alpha': 0.3732097047529323, 'l1_ratio': 0.47019453675589995, 'topK': 502, 'normalize': True} - results: ROC_AUC: 0.1914777, PRECISION: 0.0416756, PRECISION_RECALL_MIN_DEN: 0.1462510, RECALL: 0.1417075, MAP: 0.0687730, MRR: 0.1433479, NDCG: 0.1028568, F1: 0.0644061, HIT_RATE: 0.4167563, ARHR: 0.1671094, NOVELTY: 0.0048518, AVERAGE_POPULARITY: 0.1024840, DIVERSITY_MEAN_INTER_LIST: 0.9865639, DIVERSITY_HERFINDAHL: 0.9986390, COVERAGE_ITEM: 0.4570241, COVERAGE_ITEM_CORRECT: 0.0514110, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2141185, DIVERSITY_GINI: 0.1500775, SHANNON_ENTROPY: 11.6182849, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'alpha': 0.18186692106331184, 'l1_ratio': 0.5442146600973697, 'topK': 722, 'normalize': False} - results: ROC_AUC: 0.1808906, PRECISION: 0.0385301, PRECISION_RECALL_MIN_DEN: 0.1349879, RECALL: 0.1307399, MAP: 0.0632787, MRR: 0.1343170, NDCG: 0.0950788, F1: 0.0595174, HIT_RATE: 0.3853014, ARHR: 0.1555054, NOVELTY: 0.0048062, AVERAGE_POPULARITY: 0.1111026, DIVERSITY_MEAN_INTER_LIST: 0.9840123, DIVERSITY_HERFINDAHL: 0.9983838, COVERAGE_ITEM: 0.4405390, COVERAGE_ITEM_CORRECT: 0.0440731, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2014345, DIVERSITY_GINI: 0.1378775, SHANNON_ENTROPY: 11.4141926, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'alpha': 0.2790894129754357, 'l1_ratio': 0.8938506333565251, 'topK': 869, 'normalize': True} - results: ROC_AUC: 0.1911669, PRECISION: 0.0416340, PRECISION_RECALL_MIN_DEN: 0.1457962, RECALL: 0.1412681, MAP: 0.0685121, MRR: 0.1428594, NDCG: 0.1025138, F1: 0.0643122, HIT_RATE: 0.4163404, ARHR: 0.1667084, NOVELTY: 0.0048527, AVERAGE_POPULARITY: 0.1039650, DIVERSITY_MEAN_INTER_LIST: 0.9861848, DIVERSITY_HERFINDAHL: 0.9986011, COVERAGE_ITEM: 0.4566699, COVERAGE_ITEM_CORRECT: 0.0506949, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2138417, DIVERSITY_GINI: 0.1499093, SHANNON_ENTROPY: 11.6037980, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'alpha': 0.7409992252686876, 'l1_ratio': 0.0, 'topK': 5, 'normalize': False} - results: ROC_AUC: 0.1575675, PRECISION: 0.0305694, PRECISION_RECALL_MIN_DEN: 0.1047521, RECALL: 0.1012597, MAP: 0.0536718, MRR: 0.1173459, NDCG: 0.0787309, F1: 0.0469607, HIT_RATE: 0.3056943, ARHR: 0.1321288, NOVELTY: 0.0051270, AVERAGE_POPULARITY: 0.0593523, DIVERSITY_MEAN_INTER_LIST: 0.9818278, DIVERSITY_HERFINDAHL: 0.9981654, COVERAGE_ITEM: 0.5679153, COVERAGE_ITEM_CORRECT: 0.0420789, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1673084, DIVERSITY_GINI: 0.2270015, SHANNON_ENTROPY: 12.0893134, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.8624882116204577, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1325190, PRECISION: 0.0284251, PRECISION_RECALL_MIN_DEN: 0.1018402, RECALL: 0.0985638, MAP: 0.0444486, MRR: 0.0938296, NDCG: 0.0683879, F1: 0.0441225, HIT_RATE: 0.2842508, ARHR: 0.1067324, NOVELTY: 0.0052369, AVERAGE_POPULARITY: 0.0273644, DIVERSITY_MEAN_INTER_LIST: 0.9976594, DIVERSITY_HERFINDAHL: 0.9997483, COVERAGE_ITEM: 0.5867026, COVERAGE_ITEM_CORRECT: 0.0496246, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1554297, DIVERSITY_GINI: 0.2800769, SHANNON_ENTROPY: 13.0578118, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'alpha': 0.8589841931655765, 'l1_ratio': 1.0, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1324166, PRECISION: 0.0277921, PRECISION_RECALL_MIN_DEN: 0.1015657, RECALL: 0.0985591, MAP: 0.0447574, MRR: 0.0935629, NDCG: 0.0685409, F1: 0.0433566, HIT_RATE: 0.2779206, ARHR: 0.1057982, NOVELTY: 0.0052489, AVERAGE_POPULARITY: 0.0277806, DIVERSITY_MEAN_INTER_LIST: 0.9976463, DIVERSITY_HERFINDAHL: 0.9997470, COVERAGE_ITEM: 0.5844620, COVERAGE_ITEM_CORRECT: 0.0485005, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1535422, DIVERSITY_GINI: 0.2790935, SHANNON_ENTROPY: 13.0549539, 

SearchBayesianSkopt-CV: New best config found. Config 23: {'alpha': 0.7622772635761692, 'l1_ratio': 0.3471456955331934, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.2018824, PRECISION: 0.0441033, PRECISION_RECALL_MIN_DEN: 0.1584450, RECALL: 0.1538434, MAP: 0.0736927, MRR: 0.1504928, NDCG: 0.1101738, F1: 0.0685528, HIT_RATE: 0.4410326, ARHR: 0.1756242, NOVELTY: 0.0048804, AVERAGE_POPULARITY: 0.0931076, DIVERSITY_MEAN_INTER_LIST: 0.9887348, DIVERSITY_HERFINDAHL: 0.9988560, COVERAGE_ITEM: 0.4757729, COVERAGE_ITEM_CORRECT: 0.0571858, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2265006, DIVERSITY_GINI: 0.1644302, SHANNON_ENTROPY: 11.8210274, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 0.0, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1713421, PRECISION: 0.0363950, PRECISION_RECALL_MIN_DEN: 0.1245411, RECALL: 0.1204443, MAP: 0.0579897, MRR: 0.1270989, NDCG: 0.0880160, F1: 0.0558974, HIT_RATE: 0.3639502, ARHR: 0.1468537, NOVELTY: 0.0047870, AVERAGE_POPULARITY: 0.1142578, DIVERSITY_MEAN_INTER_LIST: 0.9825276, DIVERSITY_HERFINDAHL: 0.9982354, COVERAGE_ITEM: 0.4062676, COVERAGE_ITEM_CORRECT: 0.0397690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1201080, SHANNON_ENTROPY: 11.2094775, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.1851337545618557, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1997485, PRECISION: 0.0438480, PRECISION_RECALL_MIN_DEN: 0.1580266, RECALL: 0.1534999, MAP: 0.0727025, MRR: 0.1482471, NDCG: 0.1091468, F1: 0.0682093, HIT_RATE: 0.4384797, ARHR: 0.1731856, NOVELTY: 0.0049005, AVERAGE_POPULARITY: 0.0855688, DIVERSITY_MEAN_INTER_LIST: 0.9902967, DIVERSITY_HERFINDAHL: 0.9990122, COVERAGE_ITEM: 0.4946679, COVERAGE_ITEM_CORRECT: 0.0582098, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2250409, DIVERSITY_GINI: 0.1791427, SHANNON_ENTROPY: 11.9966201, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'alpha': 0.6816610398672284, 'l1_ratio': 0.4120004319984271, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.2017110, PRECISION: 0.0440472, PRECISION_RECALL_MIN_DEN: 0.1580156, RECALL: 0.1534515, MAP: 0.0734901, MRR: 0.1502280, NDCG: 0.1099408, F1: 0.0684457, HIT_RATE: 0.4404717, ARHR: 0.1754132, NOVELTY: 0.0048831, AVERAGE_POPULARITY: 0.0939103, DIVERSITY_MEAN_INTER_LIST: 0.9886118, DIVERSITY_HERFINDAHL: 0.9988437, COVERAGE_ITEM: 0.4736323, COVERAGE_ITEM_CORRECT: 0.0569779, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2262992, DIVERSITY_GINI: 0.1631039, SHANNON_ENTROPY: 11.8075749, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'alpha': 0.989446153501957, 'l1_ratio': 0.24346584736492677, 'topK': 12, 'normalize': True} - results: ROC_AUC: 0.1851335, PRECISION: 0.0394079, PRECISION_RECALL_MIN_DEN: 0.1407275, RECALL: 0.1364211, MAP: 0.0664409, MRR: 0.1372427, NDCG: 0.0990415, F1: 0.0611501, HIT_RATE: 0.3940786, ARHR: 0.1584588, NOVELTY: 0.0050441, AVERAGE_POPULARITY: 0.0624840, DIVERSITY_MEAN_INTER_LIST: 0.9947079, DIVERSITY_HERFINDAHL: 0.9994532, COVERAGE_ITEM: 0.5813898, COVERAGE_ITEM_CORRECT: 0.0577863, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2060148, DIVERSITY_GINI: 0.2438776, SHANNON_ENTROPY: 12.6026386, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'alpha': 0.8133872447053427, 'l1_ratio': 0.312326103181581, 'topK': 982, 'normalize': False} - results: ROC_AUC: 0.2013012, PRECISION: 0.0440156, PRECISION_RECALL_MIN_DEN: 0.1578393, RECALL: 0.1532742, MAP: 0.0733961, MRR: 0.1503397, NDCG: 0.1097977, F1: 0.0683897, HIT_RATE: 0.4401562, ARHR: 0.1754465, NOVELTY: 0.0048849, AVERAGE_POPULARITY: 0.0943693, DIVERSITY_MEAN_INTER_LIST: 0.9885592, DIVERSITY_HERFINDAHL: 0.9988385, COVERAGE_ITEM: 0.4731627, COVERAGE_ITEM_CORRECT: 0.0567546, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2264502, DIVERSITY_GINI: 0.1627368, SHANNON_ENTROPY: 11.8037260, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'alpha': 0.5819868508587334, 'l1_ratio': 0.5047992868544464, 'topK': 999, 'normalize': True} - results: ROC_AUC: 0.2005067, PRECISION: 0.0438212, PRECISION_RECALL_MIN_DEN: 0.1568232, RECALL: 0.1522617, MAP: 0.0730949, MRR: 0.1497749, NDCG: 0.1092518, F1: 0.0680540, HIT_RATE: 0.4382116, ARHR: 0.1748376, NOVELTY: 0.0048829, AVERAGE_POPULARITY: 0.0954655, DIVERSITY_MEAN_INTER_LIST: 0.9883181, DIVERSITY_HERFINDAHL: 0.9988143, COVERAGE_ITEM: 0.4710452, COVERAGE_ITEM_CORRECT: 0.0561001, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2252674, DIVERSITY_GINI: 0.1611912, SHANNON_ENTROPY: 11.7820686, 
