
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.7642850414352251, 'b': 0.3781671450570825, 'c': 0.03244011645967638, 'normalize': False} - results: ROC_AUC: 0.1591668, PRECISION: 0.0334542, PRECISION_RECALL_MIN_DEN: 0.1217856, RECALL: 0.1185948, MAP: 0.0538827, MRR: 0.1136266, NDCG: 0.0829500, F1: 0.0521852, HIT_RATE: 0.3345415, ARHR: 0.1293254, NOVELTY: 0.0051315, AVERAGE_POPULARITY: 0.0408025, DIVERSITY_MEAN_INTER_LIST: 0.9970761, DIVERSITY_HERFINDAHL: 0.9996900, COVERAGE_ITEM: 0.5475881, COVERAGE_ITEM_CORRECT: 0.0544986, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1816283, DIVERSITY_GINI: 0.2384625, SHANNON_ENTROPY: 12.7890878, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'a': 0.9220455925156696, 'b': 0.45871785354232486, 'c': 0.7786616555844257, 'normalize': True} - results: ROC_AUC: 0.1738448, PRECISION: 0.0379969, PRECISION_RECALL_MIN_DEN: 0.1343767, RECALL: 0.1299638, MAP: 0.0616103, MRR: 0.1285062, NDCG: 0.0927859, F1: 0.0588013, HIT_RATE: 0.3799693, ARHR: 0.1493481, NOVELTY: 0.0048313, AVERAGE_POPULARITY: 0.0828614, DIVERSITY_MEAN_INTER_LIST: 0.9918917, DIVERSITY_HERFINDAHL: 0.9991716, COVERAGE_ITEM: 0.3877498, COVERAGE_ITEM_CORRECT: 0.0509259, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1973072, DIVERSITY_GINI: 0.1153721, SHANNON_ENTROPY: 11.5479957, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'a': 0.05019099831552799, 'b': 0.34288245535470224, 'c': 0.5213398929619719, 'normalize': False} - results: ROC_AUC: 0.1912394, PRECISION: 0.0417363, PRECISION_RECALL_MIN_DEN: 0.1462943, RECALL: 0.1417570, MAP: 0.0684050, MRR: 0.1430217, NDCG: 0.1025572, F1: 0.0644849, HIT_RATE: 0.4173627, ARHR: 0.1669615, NOVELTY: 0.0048379, AVERAGE_POPULARITY: 0.1047047, DIVERSITY_MEAN_INTER_LIST: 0.9861270, DIVERSITY_HERFINDAHL: 0.9985953, COVERAGE_ITEM: 0.4416631, COVERAGE_ITEM_CORRECT: 0.0510029, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2141185, DIVERSITY_GINI: 0.1425788, SHANNON_ENTROPY: 11.5548811, 

SearchBayesianSkopt-CV: New best config found. Config 15: {'a': 0.9490483006700127, 'b': 0.8547421543758005, 'c': 0.5397563179929195, 'normalize': False} - results: ROC_AUC: 0.1978322, PRECISION: 0.0431458, PRECISION_RECALL_MIN_DEN: 0.1535090, RECALL: 0.1488796, MAP: 0.0714704, MRR: 0.1473021, NDCG: 0.1069679, F1: 0.0669008, HIT_RATE: 0.4314578, ARHR: 0.1724492, NOVELTY: 0.0049357, AVERAGE_POPULARITY: 0.0846643, DIVERSITY_MEAN_INTER_LIST: 0.9913196, DIVERSITY_HERFINDAHL: 0.9991144, COVERAGE_ITEM: 0.4815553, COVERAGE_ITEM_CORRECT: 0.0570395, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2212407, DIVERSITY_GINI: 0.1717464, SHANNON_ENTROPY: 12.0018137, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'a': 0.1688913361279716, 'b': 0.44479028751611616, 'c': 0.6452593775525803, 'normalize': True} - results: ROC_AUC: 0.1931998, PRECISION: 0.0422621, PRECISION_RECALL_MIN_DEN: 0.1500715, RECALL: 0.1455064, MAP: 0.0697381, MRR: 0.1442047, NDCG: 0.1044773, F1: 0.0654977, HIT_RATE: 0.4226206, ARHR: 0.1686901, NOVELTY: 0.0049512, AVERAGE_POPULARITY: 0.0785682, DIVERSITY_MEAN_INTER_LIST: 0.9927063, DIVERSITY_HERFINDAHL: 0.9992531, COVERAGE_ITEM: 0.4916343, COVERAGE_ITEM_CORRECT: 0.0567854, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2171385, DIVERSITY_GINI: 0.1786491, SHANNON_ENTROPY: 12.1107625, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'a': 0.9174248751567107, 'b': 0.3246324308466248, 'c': 0.43643475728582204, 'normalize': True} - results: ROC_AUC: 0.1612991, PRECISION: 0.0350627, PRECISION_RECALL_MIN_DEN: 0.1240455, RECALL: 0.1198781, MAP: 0.0558606, MRR: 0.1185019, NDCG: 0.0848763, F1: 0.0542537, HIT_RATE: 0.3506265, ARHR: 0.1370712, NOVELTY: 0.0048179, AVERAGE_POPULARITY: 0.0798973, DIVERSITY_MEAN_INTER_LIST: 0.9919951, DIVERSITY_HERFINDAHL: 0.9991820, COVERAGE_ITEM: 0.3635419, COVERAGE_ITEM_CORRECT: 0.0480924, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1840191, DIVERSITY_GINI: 0.1046683, SHANNON_ENTROPY: 11.4556643, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'a': 0.8337423530366744, 'b': 0.153012219192091, 'c': 0.6983252693214637, 'normalize': True} - results: ROC_AUC: 0.1605078, PRECISION: 0.0347263, PRECISION_RECALL_MIN_DEN: 0.1208926, RECALL: 0.1166217, MAP: 0.0548256, MRR: 0.1175252, NDCG: 0.0833367, F1: 0.0535143, HIT_RATE: 0.3472632, ARHR: 0.1359090, NOVELTY: 0.0047622, AVERAGE_POPULARITY: 0.0908048, DIVERSITY_MEAN_INTER_LIST: 0.9901974, DIVERSITY_HERFINDAHL: 0.9990022, COVERAGE_ITEM: 0.3312416, COVERAGE_ITEM_CORRECT: 0.0437421, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1822826, DIVERSITY_GINI: 0.0886038, SHANNON_ENTROPY: 11.1941071, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'a': 0.6136154927646787, 'b': 0.02116900444542436, 'c': 0.39980173559175447, 'normalize': True} - results: ROC_AUC: 0.1460253, PRECISION: 0.0315635, PRECISION_RECALL_MIN_DEN: 0.1093734, RECALL: 0.1053530, MAP: 0.0484694, MRR: 0.1066507, NDCG: 0.0746030, F1: 0.0485710, HIT_RATE: 0.3156351, ARHR: 0.1226175, NOVELTY: 0.0047320, AVERAGE_POPULARITY: 0.0912745, DIVERSITY_MEAN_INTER_LIST: 0.9898339, DIVERSITY_HERFINDAHL: 0.9989659, COVERAGE_ITEM: 0.2954841, COVERAGE_ITEM_CORRECT: 0.0389066, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1674343, DIVERSITY_GINI: 0.0759311, SHANNON_ENTROPY: 11.0372882, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'a': 0.0, 'b': 1.0, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1955496, PRECISION: 0.0426763, PRECISION_RECALL_MIN_DEN: 0.1504029, RECALL: 0.1458127, MAP: 0.0703866, MRR: 0.1461759, NDCG: 0.1053121, F1: 0.0660258, HIT_RATE: 0.4267632, ARHR: 0.1708887, NOVELTY: 0.0048957, AVERAGE_POPULARITY: 0.0966907, DIVERSITY_MEAN_INTER_LIST: 0.9881799, DIVERSITY_HERFINDAHL: 0.9988005, COVERAGE_ITEM: 0.4711684, COVERAGE_ITEM_CORRECT: 0.0540443, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2185479, DIVERSITY_GINI: 0.1618766, SHANNON_ENTROPY: 11.7902629, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'a': 0.0, 'b': 1.0, 'c': 0.6931901712066745, 'normalize': False} - results: ROC_AUC: 0.1968021, PRECISION: 0.0430187, PRECISION_RECALL_MIN_DEN: 0.1533704, RECALL: 0.1487800, MAP: 0.0714311, MRR: 0.1472686, NDCG: 0.1068304, F1: 0.0667376, HIT_RATE: 0.4301869, ARHR: 0.1721115, NOVELTY: 0.0049527, AVERAGE_POPULARITY: 0.0866929, DIVERSITY_MEAN_INTER_LIST: 0.9904522, DIVERSITY_HERFINDAHL: 0.9990277, COVERAGE_ITEM: 0.4981636, COVERAGE_ITEM_CORRECT: 0.0568470, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2206871, DIVERSITY_GINI: 0.1829222, SHANNON_ENTROPY: 12.0448654, 

SearchBayesianSkopt-CV: New best config found. Config 22: {'a': 0.9657608288243051, 'b': 0.9960957379788571, 'c': 0.7225988954325234, 'normalize': False} - results: ROC_AUC: 0.1978583, PRECISION: 0.0431808, PRECISION_RECALL_MIN_DEN: 0.1534191, RECALL: 0.1487977, MAP: 0.0715668, MRR: 0.1476663, NDCG: 0.1070293, F1: 0.0669340, HIT_RATE: 0.4318082, ARHR: 0.1728171, NOVELTY: 0.0049168, AVERAGE_POPULARITY: 0.0887299, DIVERSITY_MEAN_INTER_LIST: 0.9904185, DIVERSITY_HERFINDAHL: 0.9990243, COVERAGE_ITEM: 0.4742406, COVERAGE_ITEM_CORRECT: 0.0564543, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2212911, DIVERSITY_GINI: 0.1658235, SHANNON_ENTROPY: 11.9158133, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'a': 0.05334009780692492, 'b': 0.9596338461297349, 'c': 0.9995487301066901, 'normalize': False} - results: ROC_AUC: 0.1951978, PRECISION: 0.0425769, PRECISION_RECALL_MIN_DEN: 0.1500520, RECALL: 0.1454725, MAP: 0.0702800, MRR: 0.1459835, NDCG: 0.1051196, F1: 0.0658718, HIT_RATE: 0.4257686, ARHR: 0.1706336, NOVELTY: 0.0048798, AVERAGE_POPULARITY: 0.0983380, DIVERSITY_MEAN_INTER_LIST: 0.9878217, DIVERSITY_HERFINDAHL: 0.9987647, COVERAGE_ITEM: 0.4613744, COVERAGE_ITEM_CORRECT: 0.0536593, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2181200, DIVERSITY_GINI: 0.1558957, SHANNON_ENTROPY: 11.7324305, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'a': 0.058162659476844084, 'b': 0.9595375522132279, 'c': 0.9965560739538233, 'normalize': True} - results: ROC_AUC: 0.1848095, PRECISION: 0.0401813, PRECISION_RECALL_MIN_DEN: 0.1432542, RECALL: 0.1389324, MAP: 0.0662804, MRR: 0.1364497, NDCG: 0.0993775, F1: 0.0623332, HIT_RATE: 0.4018133, ARHR: 0.1591198, NOVELTY: 0.0050535, AVERAGE_POPULARITY: 0.0657799, DIVERSITY_MEAN_INTER_LIST: 0.9943781, DIVERSITY_HERFINDAHL: 0.9994202, COVERAGE_ITEM: 0.5415438, COVERAGE_ITEM_CORRECT: 0.0572782, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2077262, DIVERSITY_GINI: 0.2232559, SHANNON_ENTROPY: 12.5089243, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'a': 0.0, 'b': 1.0, 'c': 0.668690291549169, 'normalize': False} - results: ROC_AUC: 0.1968718, PRECISION: 0.0428313, PRECISION_RECALL_MIN_DEN: 0.1527863, RECALL: 0.1482253, MAP: 0.0712086, MRR: 0.1470896, NDCG: 0.1065102, F1: 0.0664561, HIT_RATE: 0.4283125, ARHR: 0.1718248, NOVELTY: 0.0049595, AVERAGE_POPULARITY: 0.0855383, DIVERSITY_MEAN_INTER_LIST: 0.9906994, DIVERSITY_HERFINDAHL: 0.9990524, COVERAGE_ITEM: 0.5000500, COVERAGE_ITEM_CORRECT: 0.0568162, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2200327, DIVERSITY_GINI: 0.1850215, SHANNON_ENTROPY: 12.0723152, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'a': 0.9756655760680067, 'b': 0.9652815977558628, 'c': 0.9639547157036736, 'normalize': False} - results: ROC_AUC: 0.1961174, PRECISION: 0.0427779, PRECISION_RECALL_MIN_DEN: 0.1506652, RECALL: 0.1460555, MAP: 0.0705537, MRR: 0.1465209, NDCG: 0.1055581, F1: 0.0661729, HIT_RATE: 0.4277792, ARHR: 0.1713923, NOVELTY: 0.0048727, AVERAGE_POPULARITY: 0.0966595, DIVERSITY_MEAN_INTER_LIST: 0.9885569, DIVERSITY_HERFINDAHL: 0.9988382, COVERAGE_ITEM: 0.4524504, COVERAGE_ITEM_CORRECT: 0.0539596, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2189505, DIVERSITY_GINI: 0.1502630, SHANNON_ENTROPY: 11.7140573, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'a': 0.0, 'b': 1.0, 'c': 0.6798476864489487, 'normalize': False} - results: ROC_AUC: 0.1969097, PRECISION: 0.0429302, PRECISION_RECALL_MIN_DEN: 0.1531754, RECALL: 0.1486134, MAP: 0.0713562, MRR: 0.1472788, NDCG: 0.1067379, F1: 0.0666142, HIT_RATE: 0.4293019, ARHR: 0.1720770, NOVELTY: 0.0049562, AVERAGE_POPULARITY: 0.0860538, DIVERSITY_MEAN_INTER_LIST: 0.9905904, DIVERSITY_HERFINDAHL: 0.9990415, COVERAGE_ITEM: 0.4993032, COVERAGE_ITEM_CORRECT: 0.0568547, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2203599, DIVERSITY_GINI: 0.1840976, SHANNON_ENTROPY: 12.0599704, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'a': 0.008069997404445696, 'b': 0.013145017324758371, 'c': 0.9770411731901841, 'normalize': False} - results: ROC_AUC: 0.1768360, PRECISION: 0.0374413, PRECISION_RECALL_MIN_DEN: 0.1309733, RECALL: 0.1268523, MAP: 0.0614385, MRR: 0.1313671, NDCG: 0.0924014, F1: 0.0578153, HIT_RATE: 0.3744127, ARHR: 0.1516745, NOVELTY: 0.0047683, AVERAGE_POPULARITY: 0.1150261, DIVERSITY_MEAN_INTER_LIST: 0.9829015, DIVERSITY_HERFINDAHL: 0.9982728, COVERAGE_ITEM: 0.4137209, COVERAGE_ITEM_CORRECT: 0.0420019, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1966528, DIVERSITY_GINI: 0.1242561, SHANNON_ENTROPY: 11.2709704, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'a': 0.0, 'b': 1.0, 'c': 0.6590433802712192, 'normalize': False} - results: ROC_AUC: 0.1967106, PRECISION: 0.0428420, PRECISION_RECALL_MIN_DEN: 0.1526683, RECALL: 0.1481064, MAP: 0.0710586, MRR: 0.1467664, NDCG: 0.1063593, F1: 0.0664567, HIT_RATE: 0.4284196, ARHR: 0.1714904, NOVELTY: 0.0049621, AVERAGE_POPULARITY: 0.0850764, DIVERSITY_MEAN_INTER_LIST: 0.9907958, DIVERSITY_HERFINDAHL: 0.9990621, COVERAGE_ITEM: 0.5014514, COVERAGE_ITEM_CORRECT: 0.0568778, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2201586, DIVERSITY_GINI: 0.1861002, SHANNON_ENTROPY: 12.0842903, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'a': 0.23207619171413646, 'b': 0.989652960301971, 'c': 0.9930857745658003, 'normalize': True} - results: ROC_AUC: 0.1876194, PRECISION: 0.0408454, PRECISION_RECALL_MIN_DEN: 0.1455788, RECALL: 0.1412337, MAP: 0.0671661, MRR: 0.1386537, NDCG: 0.1009214, F1: 0.0633639, HIT_RATE: 0.4084536, ARHR: 0.1618791, NOVELTY: 0.0050261, AVERAGE_POPULARITY: 0.0668176, DIVERSITY_MEAN_INTER_LIST: 0.9944833, DIVERSITY_HERFINDAHL: 0.9994308, COVERAGE_ITEM: 0.5255669, COVERAGE_ITEM_CORRECT: 0.0578710, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2111489, DIVERSITY_GINI: 0.2092429, SHANNON_ENTROPY: 12.4230698, 
