
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.9862458454880799, 'l1_ratio': 0.0825994470558107} - results: ROC_AUC: 0.1717433, PRECISION: 0.0362572, PRECISION_RECALL_MIN_DEN: 0.1254180, RECALL: 0.1213253, MAP: 0.0595193, MRR: 0.1277943, NDCG: 0.0892335, F1: 0.0558290, HIT_RATE: 0.3625725, ARHR: 0.1475628, NOVELTY: 0.0049164, AVERAGE_POPULARITY: 0.0870581, DIVERSITY_MEAN_INTER_LIST: 0.9901445, DIVERSITY_HERFINDAHL: 0.9989970, COVERAGE_ITEM: 0.4650164, COVERAGE_ITEM_CORRECT: 0.0432724, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1898075, DIVERSITY_GINI: 0.1556588, SHANNON_ENTROPY: 11.7968077, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'alpha': 0.7272665761272389, 'l1_ratio': 0.878420029319336} - results: ROC_AUC: 0.1848825, PRECISION: 0.0399080, PRECISION_RECALL_MIN_DEN: 0.1406700, RECALL: 0.1364132, MAP: 0.0658476, MRR: 0.1381190, NDCG: 0.0988464, F1: 0.0617480, HIT_RATE: 0.3990802, ARHR: 0.1602089, NOVELTY: 0.0048129, AVERAGE_POPULARITY: 0.1103572, DIVERSITY_MEAN_INTER_LIST: 0.9841783, DIVERSITY_HERFINDAHL: 0.9984004, COVERAGE_ITEM: 0.4518345, COVERAGE_ITEM_CORRECT: 0.0472454, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2078269, DIVERSITY_GINI: 0.1449854, SHANNON_ENTROPY: 11.4827992, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'alpha': 0.38810619877289343, 'l1_ratio': 0.19958153687268593} - results: ROC_AUC: 0.1670074, PRECISION: 0.0351621, PRECISION_RECALL_MIN_DEN: 0.1215495, RECALL: 0.1176948, MAP: 0.0572692, MRR: 0.1236685, NDCG: 0.0863406, F1: 0.0541429, HIT_RATE: 0.3516208, ARHR: 0.1426196, NOVELTY: 0.0048432, AVERAGE_POPULARITY: 0.1125675, DIVERSITY_MEAN_INTER_LIST: 0.9835042, DIVERSITY_HERFINDAHL: 0.9983330, COVERAGE_ITEM: 0.4595188, COVERAGE_ITEM_CORRECT: 0.0384601, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1858311, DIVERSITY_GINI: 0.1511267, SHANNON_ENTROPY: 11.5218966, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'alpha': 0.22265168047622225, 'l1_ratio': 0.49098940251591805} - results: ROC_AUC: 0.1636720, PRECISION: 0.0345441, PRECISION_RECALL_MIN_DEN: 0.1202709, RECALL: 0.1165023, MAP: 0.0562437, MRR: 0.1212161, NDCG: 0.0849646, F1: 0.0532816, HIT_RATE: 0.3454411, ARHR: 0.1394349, NOVELTY: 0.0048353, AVERAGE_POPULARITY: 0.1161126, DIVERSITY_MEAN_INTER_LIST: 0.9821933, DIVERSITY_HERFINDAHL: 0.9982020, COVERAGE_ITEM: 0.4524119, COVERAGE_ITEM_CORRECT: 0.0372897, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1833900, DIVERSITY_GINI: 0.1485523, SHANNON_ENTROPY: 11.4769702, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'alpha': 0.5080446247006548, 'l1_ratio': 0.23143388487629518} - results: ROC_AUC: 0.1705013, PRECISION: 0.0360204, PRECISION_RECALL_MIN_DEN: 0.1242186, RECALL: 0.1202343, MAP: 0.0587103, MRR: 0.1268253, NDCG: 0.0883916, F1: 0.0554309, HIT_RATE: 0.3602039, ARHR: 0.1463917, NOVELTY: 0.0048433, AVERAGE_POPULARITY: 0.1103713, DIVERSITY_MEAN_INTER_LIST: 0.9842904, DIVERSITY_HERFINDAHL: 0.9984117, COVERAGE_ITEM: 0.4602271, COVERAGE_ITEM_CORRECT: 0.0399923, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1898075, DIVERSITY_GINI: 0.1510582, SHANNON_ENTROPY: 11.5402075, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'alpha': 0.2960514835075187, 'l1_ratio': 0.8403413370036407} - results: ROC_AUC: 0.1672357, PRECISION: 0.0351978, PRECISION_RECALL_MIN_DEN: 0.1233978, RECALL: 0.1195860, MAP: 0.0576204, MRR: 0.1234613, NDCG: 0.0869559, F1: 0.0543833, HIT_RATE: 0.3519776, ARHR: 0.1420564, NOVELTY: 0.0048254, AVERAGE_POPULARITY: 0.1164841, DIVERSITY_MEAN_INTER_LIST: 0.9821066, DIVERSITY_HERFINDAHL: 0.9981933, COVERAGE_ITEM: 0.4473840, COVERAGE_ITEM_CORRECT: 0.0384755, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1869385, DIVERSITY_GINI: 0.1458763, SHANNON_ENTROPY: 11.4528742, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'alpha': 0.2522314625640934, 'l1_ratio': 0.2896961522679255} - results: ROC_AUC: 0.1637705, PRECISION: 0.0344769, PRECISION_RECALL_MIN_DEN: 0.1198225, RECALL: 0.1160585, MAP: 0.0561822, MRR: 0.1212169, NDCG: 0.0848109, F1: 0.0531564, HIT_RATE: 0.3447690, ARHR: 0.1394925, NOVELTY: 0.0048401, AVERAGE_POPULARITY: 0.1151480, DIVERSITY_MEAN_INTER_LIST: 0.9825470, DIVERSITY_HERFINDAHL: 0.9982373, COVERAGE_ITEM: 0.4563465, COVERAGE_ITEM_CORRECT: 0.0372512, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1827356, DIVERSITY_GINI: 0.1501692, SHANNON_ENTROPY: 11.4950942, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'alpha': 0.041187122420600415, 'l1_ratio': 0.324622764162173} - results: ROC_AUC: 0.1589967, PRECISION: 0.0333526, PRECISION_RECALL_MIN_DEN: 0.1161372, RECALL: 0.1125106, MAP: 0.0543415, MRR: 0.1177382, NDCG: 0.0821785, F1: 0.0514486, HIT_RATE: 0.3335262, ARHR: 0.1349862, NOVELTY: 0.0048413, AVERAGE_POPULARITY: 0.1175299, DIVERSITY_MEAN_INTER_LIST: 0.9815369, DIVERSITY_HERFINDAHL: 0.9981364, COVERAGE_ITEM: 0.4549913, COVERAGE_ITEM_CORRECT: 0.0354649, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1779539, DIVERSITY_GINI: 0.1503636, SHANNON_ENTROPY: 11.4806191, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'alpha': 0.05583164203914194, 'l1_ratio': 0.6704460792552772} - results: ROC_AUC: 0.1597632, PRECISION: 0.0335047, PRECISION_RECALL_MIN_DEN: 0.1169551, RECALL: 0.1133246, MAP: 0.0546493, MRR: 0.1181704, NDCG: 0.0826429, F1: 0.0517151, HIT_RATE: 0.3350475, ARHR: 0.1355365, NOVELTY: 0.0048357, AVERAGE_POPULARITY: 0.1176941, DIVERSITY_MEAN_INTER_LIST: 0.9815114, DIVERSITY_HERFINDAHL: 0.9981338, COVERAGE_ITEM: 0.4495014, COVERAGE_ITEM_CORRECT: 0.0357113, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1788096, DIVERSITY_GINI: 0.1481298, SHANNON_ENTROPY: 11.4664361, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'alpha': 0.8590040137129055, 'l1_ratio': 0.539641622188443} - results: ROC_AUC: 0.1844838, PRECISION: 0.0393604, PRECISION_RECALL_MIN_DEN: 0.1382669, RECALL: 0.1339844, MAP: 0.0653504, MRR: 0.1375719, NDCG: 0.0977907, F1: 0.0608434, HIT_RATE: 0.3936035, ARHR: 0.1592707, NOVELTY: 0.0048449, AVERAGE_POPULARITY: 0.1019661, DIVERSITY_MEAN_INTER_LIST: 0.9866290, DIVERSITY_HERFINDAHL: 0.9986455, COVERAGE_ITEM: 0.4542753, COVERAGE_ITEM_CORRECT: 0.0468219, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2052095, DIVERSITY_GINI: 0.1469038, SHANNON_ENTROPY: 11.5825125, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'alpha': 0.8955028325189184, 'l1_ratio': 0.21509352917575292} - results: ROC_AUC: 0.1772948, PRECISION: 0.0374549, PRECISION_RECALL_MIN_DEN: 0.1300572, RECALL: 0.1259026, MAP: 0.0616713, MRR: 0.1320102, NDCG: 0.0924945, F1: 0.0577317, HIT_RATE: 0.3745494, ARHR: 0.1525280, NOVELTY: 0.0048771, AVERAGE_POPULARITY: 0.0957151, DIVERSITY_MEAN_INTER_LIST: 0.9882931, DIVERSITY_HERFINDAHL: 0.9988119, COVERAGE_ITEM: 0.4610125, COVERAGE_ITEM_CORRECT: 0.0437498, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1957972, DIVERSITY_GINI: 0.1514467, SHANNON_ENTROPY: 11.6815152, 

SearchBayesianSkopt-CV: New best config found. Config 20: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 

SearchBayesianSkopt-CV: New best config found. Config 21: {'alpha': 0.998718142039505, 'l1_ratio': 0.9948258978176436} - results: ROC_AUC: 0.1940540, PRECISION: 0.0419783, PRECISION_RECALL_MIN_DEN: 0.1498737, RECALL: 0.1454813, MAP: 0.0700278, MRR: 0.1447643, NDCG: 0.1048738, F1: 0.0651551, HIT_RATE: 0.4197828, ARHR: 0.1681615, NOVELTY: 0.0048308, AVERAGE_POPULARITY: 0.0982130, DIVERSITY_MEAN_INTER_LIST: 0.9871480, DIVERSITY_HERFINDAHL: 0.9986974, COVERAGE_ITEM: 0.4636304, COVERAGE_ITEM_CORRECT: 0.0528123, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2172895, DIVERSITY_GINI: 0.1530504, SHANNON_ENTROPY: 11.6533264, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'alpha': 0.9999052088599412, 'l1_ratio': 0.9968250171297015} - results: ROC_AUC: 0.1940457, PRECISION: 0.0419642, PRECISION_RECALL_MIN_DEN: 0.1498016, RECALL: 0.1454066, MAP: 0.0699803, MRR: 0.1447008, NDCG: 0.1048167, F1: 0.0651308, HIT_RATE: 0.4196424, ARHR: 0.1680933, NOVELTY: 0.0048309, AVERAGE_POPULARITY: 0.0981343, DIVERSITY_MEAN_INTER_LIST: 0.9871639, DIVERSITY_HERFINDAHL: 0.9986989, COVERAGE_ITEM: 0.4640231, COVERAGE_ITEM_CORRECT: 0.0528354, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2172140, DIVERSITY_GINI: 0.1532543, SHANNON_ENTROPY: 11.6552362, 

SearchBayesianSkopt-CV: New best config found. Config 23: {'alpha': 0.9974129164728734, 'l1_ratio': 0.9968426606518475} - results: ROC_AUC: 0.1941095, PRECISION: 0.0419606, PRECISION_RECALL_MIN_DEN: 0.1498277, RECALL: 0.1454415, MAP: 0.0700519, MRR: 0.1447747, NDCG: 0.1048820, F1: 0.0651299, HIT_RATE: 0.4196065, ARHR: 0.1681715, NOVELTY: 0.0048303, AVERAGE_POPULARITY: 0.0983283, DIVERSITY_MEAN_INTER_LIST: 0.9871196, DIVERSITY_HERFINDAHL: 0.9986945, COVERAGE_ITEM: 0.4635226, COVERAGE_ITEM_CORRECT: 0.0527892, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2172140, DIVERSITY_GINI: 0.1529778, SHANNON_ENTROPY: 11.6515771, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'alpha': 0.9988879998380134, 'l1_ratio': 0.9968068821065479} - results: ROC_AUC: 0.1940693, PRECISION: 0.0419676, PRECISION_RECALL_MIN_DEN: 0.1498166, RECALL: 0.1454242, MAP: 0.0700004, MRR: 0.1447268, NDCG: 0.1048371, F1: 0.0651366, HIT_RATE: 0.4196765, ARHR: 0.1681233, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0982129, DIVERSITY_MEAN_INTER_LIST: 0.9871456, DIVERSITY_HERFINDAHL: 0.9986971, COVERAGE_ITEM: 0.4639307, COVERAGE_ITEM_CORRECT: 0.0527892, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2172392, DIVERSITY_GINI: 0.1531969, SHANNON_ENTROPY: 11.6542057, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'alpha': 0.9958103647667363, 'l1_ratio': 0.0013871241134126857} - results: ROC_AUC: 0.1681907, PRECISION: 0.0356883, PRECISION_RECALL_MIN_DEN: 0.1229863, RECALL: 0.1189207, MAP: 0.0577844, MRR: 0.1247887, NDCG: 0.0870379, F1: 0.0549004, HIT_RATE: 0.3568829, ARHR: 0.1441401, NOVELTY: 0.0049285, AVERAGE_POPULARITY: 0.0847976, DIVERSITY_MEAN_INTER_LIST: 0.9905908, DIVERSITY_HERFINDAHL: 0.9990416, COVERAGE_ITEM: 0.4688970, COVERAGE_ITEM_CORRECT: 0.0424793, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1870140, DIVERSITY_GINI: 0.1580191, SHANNON_ENTROPY: 11.8348570, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'alpha': 0.9996145341817895, 'l1_ratio': 0.9928970509302711} - results: ROC_AUC: 0.1940056, PRECISION: 0.0419500, PRECISION_RECALL_MIN_DEN: 0.1497791, RECALL: 0.1453893, MAP: 0.0699584, MRR: 0.1446723, NDCG: 0.1047916, F1: 0.0651118, HIT_RATE: 0.4195003, ARHR: 0.1680697, NOVELTY: 0.0048311, AVERAGE_POPULARITY: 0.0981500, DIVERSITY_MEAN_INTER_LIST: 0.9871619, DIVERSITY_HERFINDAHL: 0.9986987, COVERAGE_ITEM: 0.4636150, COVERAGE_ITEM_CORRECT: 0.0527969, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2171134, DIVERSITY_GINI: 0.1530461, SHANNON_ENTROPY: 11.6538446, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 0.9951867189474924, 'l1_ratio': 0.9951380062903918} - results: ROC_AUC: 0.1942860, PRECISION: 0.0419500, PRECISION_RECALL_MIN_DEN: 0.1498120, RECALL: 0.1454241, MAP: 0.0700237, MRR: 0.1447548, NDCG: 0.1048549, F1: 0.0651154, HIT_RATE: 0.4195004, ARHR: 0.1681593, NOVELTY: 0.0048298, AVERAGE_POPULARITY: 0.0984987, DIVERSITY_MEAN_INTER_LIST: 0.9870826, DIVERSITY_HERFINDAHL: 0.9986908, COVERAGE_ITEM: 0.4631992, COVERAGE_ITEM_CORRECT: 0.0527430, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2172644, DIVERSITY_GINI: 0.1527472, SHANNON_ENTROPY: 11.6482385, 
