
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.6803282378855651, 'l1_ratio': 0.9438322530295725} - results: ROC_AUC: 0.1598675, PRECISION: 0.0340980, PRECISION_RECALL_MIN_DEN: 0.1229334, RECALL: 0.1192275, MAP: 0.0554052, MRR: 0.1154195, NDCG: 0.0840702, F1: 0.0530282, HIT_RATE: 0.3409802, ARHR: 0.1329343, NOVELTY: 0.0051739, AVERAGE_POPULARITY: 0.0430521, DIVERSITY_MEAN_INTER_LIST: 0.9968075, DIVERSITY_HERFINDAHL: 0.9996631, COVERAGE_ITEM: 0.5734360, COVERAGE_ITEM_CORRECT: 0.0536670, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1814773, DIVERSITY_GINI: 0.2624393, SHANNON_ENTROPY: 12.8973747, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'alpha': 0.3120224851072216, 'l1_ratio': 0.5483777087945072} - results: ROC_AUC: 0.1936948, PRECISION: 0.0421449, PRECISION_RECALL_MIN_DEN: 0.1487638, RECALL: 0.1441876, MAP: 0.0695700, MRR: 0.1443952, NDCG: 0.1041145, F1: 0.0652238, HIT_RATE: 0.4214491, ARHR: 0.1685027, NOVELTY: 0.0048650, AVERAGE_POPULARITY: 0.1014804, DIVERSITY_MEAN_INTER_LIST: 0.9868744, DIVERSITY_HERFINDAHL: 0.9986700, COVERAGE_ITEM: 0.4642849, COVERAGE_ITEM_CORRECT: 0.0521886, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2165849, DIVERSITY_GINI: 0.1549526, SHANNON_ENTROPY: 11.6713107, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'alpha': 0.6652526012608986, 'l1_ratio': 0.5217886948411611} - results: ROC_AUC: 0.1929493, PRECISION: 0.0418809, PRECISION_RECALL_MIN_DEN: 0.1506365, RECALL: 0.1461779, MAP: 0.0694162, MRR: 0.1426738, NDCG: 0.1041020, F1: 0.0651043, HIT_RATE: 0.4188089, ARHR: 0.1665621, NOVELTY: 0.0050110, AVERAGE_POPULARITY: 0.0726874, DIVERSITY_MEAN_INTER_LIST: 0.9931673, DIVERSITY_HERFINDAHL: 0.9992992, COVERAGE_ITEM: 0.5332743, COVERAGE_ITEM_CORRECT: 0.0580789, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2164842, DIVERSITY_GINI: 0.2129411, SHANNON_ENTROPY: 12.3707056, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'alpha': 0.6310254748569911, 'l1_ratio': 0.42318219644561506} - results: ROC_AUC: 0.1974783, PRECISION: 0.0434431, PRECISION_RECALL_MIN_DEN: 0.1555563, RECALL: 0.1509486, MAP: 0.0722406, MRR: 0.1477508, NDCG: 0.1079677, F1: 0.0674661, HIT_RATE: 0.4344313, ARHR: 0.1726892, NOVELTY: 0.0049535, AVERAGE_POPULARITY: 0.0833327, DIVERSITY_MEAN_INTER_LIST: 0.9911530, DIVERSITY_HERFINDAHL: 0.9990978, COVERAGE_ITEM: 0.5102214, COVERAGE_ITEM_CORRECT: 0.0580327, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2228262, DIVERSITY_GINI: 0.1909455, SHANNON_ENTROPY: 12.1226092, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'alpha': 0.3915886801737558, 'l1_ratio': 0.4198168322029132} - results: ROC_AUC: 0.1955558, PRECISION: 0.0424703, PRECISION_RECALL_MIN_DEN: 0.1500698, RECALL: 0.1454815, MAP: 0.0703645, MRR: 0.1455973, NDCG: 0.1051464, F1: 0.0657458, HIT_RATE: 0.4247026, ARHR: 0.1699344, NOVELTY: 0.0048673, AVERAGE_POPULARITY: 0.1005909, DIVERSITY_MEAN_INTER_LIST: 0.9871015, DIVERSITY_HERFINDAHL: 0.9986927, COVERAGE_ITEM: 0.4658787, COVERAGE_ITEM_CORRECT: 0.0530818, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2182962, DIVERSITY_GINI: 0.1560122, SHANNON_ENTROPY: 11.6882947, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'alpha': 0.7773562402186646, 'l1_ratio': 0.3940598814213493} - results: ROC_AUC: 0.1930117, PRECISION: 0.0421917, PRECISION_RECALL_MIN_DEN: 0.1510571, RECALL: 0.1465447, MAP: 0.0696518, MRR: 0.1427414, NDCG: 0.1044546, F1: 0.0655174, HIT_RATE: 0.4219167, ARHR: 0.1669115, NOVELTY: 0.0050021, AVERAGE_POPULARITY: 0.0723223, DIVERSITY_MEAN_INTER_LIST: 0.9932053, DIVERSITY_HERFINDAHL: 0.9993030, COVERAGE_ITEM: 0.5327738, COVERAGE_ITEM_CORRECT: 0.0584947, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2170379, DIVERSITY_GINI: 0.2125740, SHANNON_ENTROPY: 12.3681983, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'alpha': 0.907292840488491, 'l1_ratio': 0.3362608650382041} - results: ROC_AUC: 0.1877016, PRECISION: 0.0412865, PRECISION_RECALL_MIN_DEN: 0.1474548, RECALL: 0.1429620, MAP: 0.0674815, MRR: 0.1381769, NDCG: 0.1014702, F1: 0.0640683, HIT_RATE: 0.4128646, ARHR: 0.1616055, NOVELTY: 0.0050249, AVERAGE_POPULARITY: 0.0659714, DIVERSITY_MEAN_INTER_LIST: 0.9942008, DIVERSITY_HERFINDAHL: 0.9994025, COVERAGE_ITEM: 0.5439538, COVERAGE_ITEM_CORRECT: 0.0583176, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2124072, DIVERSITY_GINI: 0.2241156, SHANNON_ENTROPY: 12.4941780, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'alpha': 0.002889644905255451, 'l1_ratio': 0.6655330145311033} - results: ROC_AUC: 0.1770872, PRECISION: 0.0374624, PRECISION_RECALL_MIN_DEN: 0.1311116, RECALL: 0.1270070, MAP: 0.0616046, MRR: 0.1315190, NDCG: 0.0925800, F1: 0.0578565, HIT_RATE: 0.3746242, ARHR: 0.1518918, NOVELTY: 0.0047967, AVERAGE_POPULARITY: 0.1127939, DIVERSITY_MEAN_INTER_LIST: 0.9834414, DIVERSITY_HERFINDAHL: 0.9983268, COVERAGE_ITEM: 0.4384909, COVERAGE_ITEM_CORRECT: 0.0420789, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1968542, DIVERSITY_GINI: 0.1361332, SHANNON_ENTROPY: 11.3771468, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'alpha': 0.8463349036747173, 'l1_ratio': 0.07054596602456} - results: ROC_AUC: 0.1988212, PRECISION: 0.0431205, PRECISION_RECALL_MIN_DEN: 0.1544235, RECALL: 0.1499576, MAP: 0.0719911, MRR: 0.1478786, NDCG: 0.1077437, F1: 0.0669796, HIT_RATE: 0.4312052, ARHR: 0.1720874, NOVELTY: 0.0048500, AVERAGE_POPULARITY: 0.0981970, DIVERSITY_MEAN_INTER_LIST: 0.9874171, DIVERSITY_HERFINDAHL: 0.9987243, COVERAGE_ITEM: 0.4639769, COVERAGE_ITEM_CORRECT: 0.0548604, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2223229, DIVERSITY_GINI: 0.1545423, SHANNON_ENTROPY: 11.6839258, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'alpha': 0.7839965883901682, 'l1_ratio': 0.10536360441386197} - results: ROC_AUC: 0.1992132, PRECISION: 0.0433889, PRECISION_RECALL_MIN_DEN: 0.1553240, RECALL: 0.1507793, MAP: 0.0723606, MRR: 0.1483036, NDCG: 0.1082227, F1: 0.0673852, HIT_RATE: 0.4338894, ARHR: 0.1728329, NOVELTY: 0.0048568, AVERAGE_POPULARITY: 0.0980495, DIVERSITY_MEAN_INTER_LIST: 0.9875409, DIVERSITY_HERFINDAHL: 0.9987366, COVERAGE_ITEM: 0.4652243, COVERAGE_ITEM_CORRECT: 0.0551761, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2231282, DIVERSITY_GINI: 0.1557893, SHANNON_ENTROPY: 11.7011612, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'alpha': 0.8422615813365627, 'l1_ratio': 0.639237001935049} - results: ROC_AUC: 0.1638652, PRECISION: 0.0351614, PRECISION_RECALL_MIN_DEN: 0.1266104, RECALL: 0.1227394, MAP: 0.0570947, MRR: 0.1187982, NDCG: 0.0865149, F1: 0.0546604, HIT_RATE: 0.3516143, ARHR: 0.1371331, NOVELTY: 0.0051518, AVERAGE_POPULARITY: 0.0447283, DIVERSITY_MEAN_INTER_LIST: 0.9967039, DIVERSITY_HERFINDAHL: 0.9996528, COVERAGE_ITEM: 0.5737055, COVERAGE_ITEM_CORRECT: 0.0547218, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1865610, DIVERSITY_GINI: 0.2608145, SHANNON_ENTROPY: 12.8757461, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'alpha': 0.1535619113770972, 'l1_ratio': 0.34080921478847165} - results: ROC_AUC: 0.1827496, PRECISION: 0.0391058, PRECISION_RECALL_MIN_DEN: 0.1371271, RECALL: 0.1328297, MAP: 0.0640253, MRR: 0.1355403, NDCG: 0.0963131, F1: 0.0604212, HIT_RATE: 0.3910581, ARHR: 0.1571089, NOVELTY: 0.0048089, AVERAGE_POPULARITY: 0.1105100, DIVERSITY_MEAN_INTER_LIST: 0.9842046, DIVERSITY_HERFINDAHL: 0.9984031, COVERAGE_ITEM: 0.4416631, COVERAGE_ITEM_CORRECT: 0.0451203, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2039763, DIVERSITY_GINI: 0.1385701, SHANNON_ENTROPY: 11.4278940, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'alpha': 0.5564576846017967, 'l1_ratio': 0.0026037005517763894} - results: ROC_AUC: 0.1854826, PRECISION: 0.0396990, PRECISION_RECALL_MIN_DEN: 0.1398553, RECALL: 0.1356020, MAP: 0.0654775, MRR: 0.1380059, NDCG: 0.0983616, F1: 0.0614162, HIT_RATE: 0.3969899, ARHR: 0.1599465, NOVELTY: 0.0048059, AVERAGE_POPULARITY: 0.1089258, DIVERSITY_MEAN_INTER_LIST: 0.9845681, DIVERSITY_HERFINDAHL: 0.9984394, COVERAGE_ITEM: 0.4401617, COVERAGE_ITEM_CORRECT: 0.0468835, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2070970, DIVERSITY_GINI: 0.1370531, SHANNON_ENTROPY: 11.4253695, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1713303, PRECISION: 0.0363950, PRECISION_RECALL_MIN_DEN: 0.1245411, RECALL: 0.1204443, MAP: 0.0579890, MRR: 0.1270960, NDCG: 0.0880149, F1: 0.0558974, HIT_RATE: 0.3639502, ARHR: 0.1468508, NOVELTY: 0.0047870, AVERAGE_POPULARITY: 0.1142589, DIVERSITY_MEAN_INTER_LIST: 0.9825274, DIVERSITY_HERFINDAHL: 0.9982354, COVERAGE_ITEM: 0.4061906, COVERAGE_ITEM_CORRECT: 0.0397690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1200869, SHANNON_ENTROPY: 11.2093541, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'alpha': 0.9857006642188421, 'l1_ratio': 0.0012505038677378402} - results: ROC_AUC: 0.1942847, PRECISION: 0.0419641, PRECISION_RECALL_MIN_DEN: 0.1498441, RECALL: 0.1454584, MAP: 0.0700722, MRR: 0.1448234, NDCG: 0.1049114, F1: 0.0651359, HIT_RATE: 0.4196414, ARHR: 0.1682222, NOVELTY: 0.0048300, AVERAGE_POPULARITY: 0.0985987, DIVERSITY_MEAN_INTER_LIST: 0.9870633, DIVERSITY_HERFINDAHL: 0.9986889, COVERAGE_ITEM: 0.4625679, COVERAGE_ITEM_CORRECT: 0.0527276, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2173650, DIVERSITY_GINI: 0.1523146, SHANNON_ENTROPY: 11.6443057, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'alpha': 0.9943000592198465, 'l1_ratio': 0.014520348724981317} - results: ROC_AUC: 0.1955780, PRECISION: 0.0423811, PRECISION_RECALL_MIN_DEN: 0.1517223, RECALL: 0.1473142, MAP: 0.0706920, MRR: 0.1456765, NDCG: 0.1059118, F1: 0.0658244, HIT_RATE: 0.4238110, ARHR: 0.1693558, NOVELTY: 0.0048382, AVERAGE_POPULARITY: 0.0970046, DIVERSITY_MEAN_INTER_LIST: 0.9874715, DIVERSITY_HERFINDAHL: 0.9987297, COVERAGE_ITEM: 0.4664485, COVERAGE_ITEM_CORRECT: 0.0537748, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2191770, DIVERSITY_GINI: 0.1555239, SHANNON_ENTROPY: 11.6878922, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'alpha': 0.9949584960824784, 'l1_ratio': 0.9881962383325632} - results: ROC_AUC: 0.1056001, PRECISION: 0.0223721, PRECISION_RECALL_MIN_DEN: 0.0819111, RECALL: 0.0794273, MAP: 0.0352867, MRR: 0.0738667, NDCG: 0.0544881, F1: 0.0349095, HIT_RATE: 0.2237209, ARHR: 0.0833464, NOVELTY: 0.0052889, AVERAGE_POPULARITY: 0.0189827, DIVERSITY_MEAN_INTER_LIST: 0.9978520, DIVERSITY_HERFINDAHL: 0.9997676, COVERAGE_ITEM: 0.5900058, COVERAGE_ITEM_CORRECT: 0.0431569, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1253051, DIVERSITY_GINI: 0.2861811, SHANNON_ENTROPY: 13.1092183, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'alpha': 0.775720820692581, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1908728, PRECISION: 0.0410526, PRECISION_RECALL_MIN_DEN: 0.1457102, RECALL: 0.1413745, MAP: 0.0685680, MRR: 0.1428372, NDCG: 0.1025769, F1: 0.0636269, HIT_RATE: 0.4105259, ARHR: 0.1656543, NOVELTY: 0.0048163, AVERAGE_POPULARITY: 0.1051065, DIVERSITY_MEAN_INTER_LIST: 0.9855281, DIVERSITY_HERFINDAHL: 0.9985354, COVERAGE_ITEM: 0.4455284, COVERAGE_ITEM_CORRECT: 0.0500250, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2131119, DIVERSITY_GINI: 0.1409543, SHANNON_ENTROPY: 11.4950667, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'alpha': 0.6225045326607835, 'l1_ratio': 0.2610828460111005} - results: ROC_AUC: 0.2002563, PRECISION: 0.0434917, PRECISION_RECALL_MIN_DEN: 0.1555318, RECALL: 0.1509856, MAP: 0.0729283, MRR: 0.1491663, NDCG: 0.1087208, F1: 0.0675298, HIT_RATE: 0.4349169, ARHR: 0.1740784, NOVELTY: 0.0048885, AVERAGE_POPULARITY: 0.0949137, DIVERSITY_MEAN_INTER_LIST: 0.9884852, DIVERSITY_HERFINDAHL: 0.9988311, COVERAGE_ITEM: 0.4781521, COVERAGE_ITEM_CORRECT: 0.0557459, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2238329, DIVERSITY_GINI: 0.1652983, SHANNON_ENTROPY: 11.8171294, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'alpha': 0.6235769846481296, 'l1_ratio': 0.26046715057334285} - results: ROC_AUC: 0.2002222, PRECISION: 0.0435023, PRECISION_RECALL_MIN_DEN: 0.1555472, RECALL: 0.1509981, MAP: 0.0729221, MRR: 0.1491814, NDCG: 0.1087229, F1: 0.0675437, HIT_RATE: 0.4350227, ARHR: 0.1741055, NOVELTY: 0.0048886, AVERAGE_POPULARITY: 0.0948940, DIVERSITY_MEAN_INTER_LIST: 0.9884881, DIVERSITY_HERFINDAHL: 0.9988313, COVERAGE_ITEM: 0.4782599, COVERAGE_ITEM_CORRECT: 0.0557767, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2238581, DIVERSITY_GINI: 0.1653471, SHANNON_ENTROPY: 11.8175701, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'alpha': 0.6247192279691537, 'l1_ratio': 0.2599369988713353} - results: ROC_AUC: 0.2002708, PRECISION: 0.0434953, PRECISION_RECALL_MIN_DEN: 0.1555305, RECALL: 0.1509843, MAP: 0.0729346, MRR: 0.1492187, NDCG: 0.1087309, F1: 0.0675340, HIT_RATE: 0.4349527, ARHR: 0.1741326, NOVELTY: 0.0048886, AVERAGE_POPULARITY: 0.0948701, DIVERSITY_MEAN_INTER_LIST: 0.9884932, DIVERSITY_HERFINDAHL: 0.9988319, COVERAGE_ITEM: 0.4783292, COVERAGE_ITEM_CORRECT: 0.0557690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2238832, DIVERSITY_GINI: 0.1653978, SHANNON_ENTROPY: 11.8181583, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'alpha': 0.6259016908991588, 'l1_ratio': 0.25943674648988446} - results: ROC_AUC: 0.2002500, PRECISION: 0.0435094, PRECISION_RECALL_MIN_DEN: 0.1555885, RECALL: 0.1510428, MAP: 0.0729670, MRR: 0.1492239, NDCG: 0.1087661, F1: 0.0675569, HIT_RATE: 0.4350944, ARHR: 0.1741448, NOVELTY: 0.0048887, AVERAGE_POPULARITY: 0.0948403, DIVERSITY_MEAN_INTER_LIST: 0.9885013, DIVERSITY_HERFINDAHL: 0.9988327, COVERAGE_ITEM: 0.4784062, COVERAGE_ITEM_CORRECT: 0.0557921, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2239336, DIVERSITY_GINI: 0.1654526, SHANNON_ENTROPY: 11.8188981, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'alpha': 0.012055316601695124, 'l1_ratio': 0.009193496766583766} - results: ROC_AUC: 0.1762957, PRECISION: 0.0373669, PRECISION_RECALL_MIN_DEN: 0.1302517, RECALL: 0.1261402, MAP: 0.0611191, MRR: 0.1311200, NDCG: 0.0920124, F1: 0.0576530, HIT_RATE: 0.3736687, ARHR: 0.1514959, NOVELTY: 0.0047972, AVERAGE_POPULARITY: 0.1127304, DIVERSITY_MEAN_INTER_LIST: 0.9834552, DIVERSITY_HERFINDAHL: 0.9983281, COVERAGE_ITEM: 0.4404774, COVERAGE_ITEM_CORRECT: 0.0419095, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1961243, DIVERSITY_GINI: 0.1369518, SHANNON_ENTROPY: 11.3826090, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 0.6342947885107831, 'l1_ratio': 0.25358163886474494} - results: ROC_AUC: 0.2002449, PRECISION: 0.0435521, PRECISION_RECALL_MIN_DEN: 0.1557728, RECALL: 0.1512213, MAP: 0.0729857, MRR: 0.1492867, NDCG: 0.1088317, F1: 0.0676260, HIT_RATE: 0.4355206, ARHR: 0.1742239, NOVELTY: 0.0048887, AVERAGE_POPULARITY: 0.0947137, DIVERSITY_MEAN_INTER_LIST: 0.9885308, DIVERSITY_HERFINDAHL: 0.9988356, COVERAGE_ITEM: 0.4784986, COVERAGE_ITEM_CORRECT: 0.0559076, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2240594, DIVERSITY_GINI: 0.1655281, SHANNON_ENTROPY: 11.8205440, 
