
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.7178779626337104, 'b': 0.40378367272373783, 'c': 0.5620424777495637, 'normalize': True} - results: ROC_AUC: 0.1751699, PRECISION: 0.0378718, PRECISION_RECALL_MIN_DEN: 0.1367082, RECALL: 0.1327219, MAP: 0.0612519, MRR: 0.1275065, NDCG: 0.0932937, F1: 0.0589275, HIT_RATE: 0.3787177, ARHR: 0.1475117, NOVELTY: 0.0050836, AVERAGE_POPULARITY: 0.0534221, DIVERSITY_MEAN_INTER_LIST: 0.9955877, DIVERSITY_HERFINDAHL: 0.9995412, COVERAGE_ITEM: 0.5652974, COVERAGE_ITEM_CORRECT: 0.0559538, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1995973, DIVERSITY_GINI: 0.2490797, SHANNON_ENTROPY: 12.7331574, 

SearchBayesianSkopt-CV: New best config found. Config 1: {'a': 0.3665354353986043, 'b': 0.19442335323006238, 'c': 0.8599697586828389, 'normalize': False} - results: ROC_AUC: 0.1933178, PRECISION: 0.0421400, PRECISION_RECALL_MIN_DEN: 0.1523901, RECALL: 0.1479747, MAP: 0.0692579, MRR: 0.1423805, NDCG: 0.1045823, F1: 0.0655987, HIT_RATE: 0.4213997, ARHR: 0.1656912, NOVELTY: 0.0049828, AVERAGE_POPULARITY: 0.0713127, DIVERSITY_MEAN_INTER_LIST: 0.9927889, DIVERSITY_HERFINDAHL: 0.9992614, COVERAGE_ITEM: 0.5314726, COVERAGE_ITEM_CORRECT: 0.0582637, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2183717, DIVERSITY_GINI: 0.2153339, SHANNON_ENTROPY: 12.3742298, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'a': 0.5476642915674924, 'b': 0.4311420164519586, 'c': 0.19094691764360622, 'normalize': False} - results: ROC_AUC: 0.1869494, PRECISION: 0.0404432, PRECISION_RECALL_MIN_DEN: 0.1461465, RECALL: 0.1418716, MAP: 0.0660201, MRR: 0.1367066, NDCG: 0.1000804, F1: 0.0629429, HIT_RATE: 0.4044316, ARHR: 0.1586514, NOVELTY: 0.0049981, AVERAGE_POPULARITY: 0.0698234, DIVERSITY_MEAN_INTER_LIST: 0.9929158, DIVERSITY_HERFINDAHL: 0.9992740, COVERAGE_ITEM: 0.5304947, COVERAGE_ITEM_CORRECT: 0.0558075, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2112999, DIVERSITY_GINI: 0.2165474, SHANNON_ENTROPY: 12.3982443, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'a': 0.35560681468975625, 'b': 0.18237159100654846, 'c': 0.25489211669677486, 'normalize': True} - results: ROC_AUC: 0.1729286, PRECISION: 0.0373739, PRECISION_RECALL_MIN_DEN: 0.1350528, RECALL: 0.1311361, MAP: 0.0604630, MRR: 0.1258809, NDCG: 0.0921307, F1: 0.0581681, HIT_RATE: 0.3737391, ARHR: 0.1454780, NOVELTY: 0.0050938, AVERAGE_POPULARITY: 0.0515782, DIVERSITY_MEAN_INTER_LIST: 0.9958140, DIVERSITY_HERFINDAHL: 0.9995638, COVERAGE_ITEM: 0.5681463, COVERAGE_ITEM_CORRECT: 0.0556689, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1973072, DIVERSITY_GINI: 0.2520341, SHANNON_ENTROPY: 12.7642659, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'a': 0.20561153212606748, 'b': 0.07032378776487293, 'c': 0.19184874043376804, 'normalize': True} - results: ROC_AUC: 0.1732332, PRECISION: 0.0374727, PRECISION_RECALL_MIN_DEN: 0.1355006, RECALL: 0.1315711, MAP: 0.0606887, MRR: 0.1261356, NDCG: 0.0924123, F1: 0.0583308, HIT_RATE: 0.3747269, ARHR: 0.1457497, NOVELTY: 0.0050969, AVERAGE_POPULARITY: 0.0507143, DIVERSITY_MEAN_INTER_LIST: 0.9959378, DIVERSITY_HERFINDAHL: 0.9995762, COVERAGE_ITEM: 0.5701867, COVERAGE_ITEM_CORRECT: 0.0560770, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1977853, DIVERSITY_GINI: 0.2539538, SHANNON_ENTROPY: 12.7815714, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.7936152822458665, 'b': 0.4046544708115084, 'c': 0.3328804898649305, 'normalize': False} - results: ROC_AUC: 0.1827121, PRECISION: 0.0393299, PRECISION_RECALL_MIN_DEN: 0.1424034, RECALL: 0.1382700, MAP: 0.0641124, MRR: 0.1332219, NDCG: 0.0973782, F1: 0.0612402, HIT_RATE: 0.3932995, ARHR: 0.1543763, NOVELTY: 0.0050358, AVERAGE_POPULARITY: 0.0627564, DIVERSITY_MEAN_INTER_LIST: 0.9941704, DIVERSITY_HERFINDAHL: 0.9993995, COVERAGE_ITEM: 0.5462175, COVERAGE_ITEM_CORRECT: 0.0558460, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2063420, DIVERSITY_GINI: 0.2309388, SHANNON_ENTROPY: 12.5491484, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.2985146562489735, 'b': 0.4554576535242718, 'c': 0.14032427718336085, 'normalize': False} - results: ROC_AUC: 0.1917786, PRECISION: 0.0417095, PRECISION_RECALL_MIN_DEN: 0.1510230, RECALL: 0.1467129, MAP: 0.0684355, MRR: 0.1406119, NDCG: 0.1035026, F1: 0.0649532, HIT_RATE: 0.4170949, ARHR: 0.1635298, NOVELTY: 0.0049404, AVERAGE_POPULARITY: 0.0806346, DIVERSITY_MEAN_INTER_LIST: 0.9906412, DIVERSITY_HERFINDAHL: 0.9990466, COVERAGE_ITEM: 0.5064716, COVERAGE_ITEM_CORRECT: 0.0559923, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2167862, DIVERSITY_GINI: 0.1951453, SHANNON_ENTROPY: 12.1522203, 

SearchBayesianSkopt-CV: New best config found. Config 7: {'a': 0.29040435520075075, 'b': 0.16962331499260466, 'c': 0.8029624954740455, 'normalize': False} - results: ROC_AUC: 0.1942306, PRECISION: 0.0423381, PRECISION_RECALL_MIN_DEN: 0.1532417, RECALL: 0.1488114, MAP: 0.0697377, MRR: 0.1433716, NDCG: 0.1052365, F1: 0.0659209, HIT_RATE: 0.4233806, ARHR: 0.1668316, NOVELTY: 0.0049756, AVERAGE_POPULARITY: 0.0725264, DIVERSITY_MEAN_INTER_LIST: 0.9925582, DIVERSITY_HERFINDAHL: 0.9992383, COVERAGE_ITEM: 0.5292397, COVERAGE_ITEM_CORRECT: 0.0584947, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2192525, DIVERSITY_GINI: 0.2129354, SHANNON_ENTROPY: 12.3472421, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.3742030019043257, 'b': 0.1580543747141078, 'c': 0.007318951045266144, 'normalize': False} - results: ROC_AUC: 0.1708451, PRECISION: 0.0364998, PRECISION_RECALL_MIN_DEN: 0.1321655, RECALL: 0.1283669, MAP: 0.0589200, MRR: 0.1236249, NDCG: 0.0900898, F1: 0.0568363, HIT_RATE: 0.3649982, ARHR: 0.1424140, NOVELTY: 0.0050932, AVERAGE_POPULARITY: 0.0529731, DIVERSITY_MEAN_INTER_LIST: 0.9955245, DIVERSITY_HERFINDAHL: 0.9995349, COVERAGE_ITEM: 0.5621559, COVERAGE_ITEM_CORRECT: 0.0539904, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1943123, DIVERSITY_GINI: 0.2472464, SHANNON_ENTROPY: 12.7246349, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'a': 0.468132232724914, 'b': 0.3448745223244019, 'c': 0.7279260640323009, 'normalize': True} - results: ROC_AUC: 0.1847949, PRECISION: 0.0402955, PRECISION_RECALL_MIN_DEN: 0.1455656, RECALL: 0.1412673, MAP: 0.0656245, MRR: 0.1355802, NDCG: 0.0994718, F1: 0.0627043, HIT_RATE: 0.4029546, ARHR: 0.1574772, NOVELTY: 0.0050336, AVERAGE_POPULARITY: 0.0622652, DIVERSITY_MEAN_INTER_LIST: 0.9943565, DIVERSITY_HERFINDAHL: 0.9994181, COVERAGE_ITEM: 0.5498980, COVERAGE_ITEM_CORRECT: 0.0573705, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2100667, DIVERSITY_GINI: 0.2332204, SHANNON_ENTROPY: 12.5685291, 
