SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.221922163270245, 'l1_ratio': 0.659778327331421} - results: ROC_AUC: 0.1262635, PRECISION: 0.0244378, PRECISION_RECALL_MIN_DEN: 0.1007419, RECALL: 0.0986931, MAP: 0.0449543, MRR: 0.0907983, NDCG: 0.0680697, F1: 0.0391753, HIT_RATE: 0.2443784, ARHR: 0.1000495, NOVELTY: 0.0048463, AVERAGE_POPULARITY: 0.1141141, DIVERSITY_MEAN_INTER_LIST: 0.9813556, DIVERSITY_HERFINDAHL: 0.9981147, COVERAGE_ITEM: 0.3911453, COVERAGE_ITEM_CORRECT: 0.0232916, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1170253, DIVERSITY_GINI: 0.1336428, SHANNON_ENTROPY: 11.3744097, 
SearchBayesianSkopt: New best config found. Config 1: {'alpha': 0.8774211753616945, 'l1_ratio': 0.7546597523252245} - results: ROC_AUC: 0.1337699, PRECISION: 0.0265592, PRECISION_RECALL_MIN_DEN: 0.1129106, RECALL: 0.1107894, MAP: 0.0505445, MRR: 0.0952980, NDCG: 0.0752523, F1: 0.0428468, HIT_RATE: 0.2655919, ARHR: 0.1054438, NOVELTY: 0.0047700, AVERAGE_POPULARITY: 0.1171258, DIVERSITY_MEAN_INTER_LIST: 0.9798691, DIVERSITY_HERFINDAHL: 0.9979661, COVERAGE_ITEM: 0.3769779, COVERAGE_ITEM_CORRECT: 0.0261405, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1269662, DIVERSITY_GINI: 0.1167892, SHANNON_ENTROPY: 11.1293148, 
SearchBayesianSkopt: Config 2 is suboptimal. Config: {'alpha': 0.26942388318414784, 'l1_ratio': 0.7947237947121567} - results: ROC_AUC: 0.1264240, PRECISION: 0.0248409, PRECISION_RECALL_MIN_DEN: 0.1028320, RECALL: 0.1007445, MAP: 0.0453729, MRR: 0.0911253, NDCG: 0.0689075, F1: 0.0398547, HIT_RATE: 0.2484090, ARHR: 0.1002900, NOVELTY: 0.0048368, AVERAGE_POPULARITY: 0.1153069, DIVERSITY_MEAN_INTER_LIST: 0.9808678, DIVERSITY_HERFINDAHL: 0.9980660, COVERAGE_ITEM: 0.3889894, COVERAGE_ITEM_CORRECT: 0.0237151, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1191645, DIVERSITY_GINI: 0.1316129, SHANNON_ENTROPY: 11.3369761, 
SearchBayesianSkopt: New best config found. Config 3: {'alpha': 0.7843155132242284, 'l1_ratio': 0.20247012940631276} - results: ROC_AUC: 0.1405570, PRECISION: 0.0285320, PRECISION_RECALL_MIN_DEN: 0.1208881, RECALL: 0.1184851, MAP: 0.0532125, MRR: 0.1017238, NDCG: 0.0798413, F1: 0.0459895, HIT_RATE: 0.2853203, ARHR: 0.1129739, NOVELTY: 0.0047913, AVERAGE_POPULARITY: 0.1141202, DIVERSITY_MEAN_INTER_LIST: 0.9813219, DIVERSITY_HERFINDAHL: 0.9981114, COVERAGE_ITEM: 0.3787873, COVERAGE_ITEM_CORRECT: 0.0282194, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1348937, DIVERSITY_GINI: 0.1208393, SHANNON_ENTROPY: 11.2196570, 
SearchBayesianSkopt: Config 4 is suboptimal. Config: {'alpha': 0.948618110818832, 'l1_ratio': 0.0218762185332837} - results: ROC_AUC: 0.1419938, PRECISION: 0.0290624, PRECISION_RECALL_MIN_DEN: 0.1231885, RECALL: 0.1207660, MAP: 0.0530794, MRR: 0.1005010, NDCG: 0.0802433, F1: 0.0468502, HIT_RATE: 0.2906237, ARHR: 0.1121681, NOVELTY: 0.0047922, AVERAGE_POPULARITY: 0.1124007, DIVERSITY_MEAN_INTER_LIST: 0.9820433, DIVERSITY_HERFINDAHL: 0.9981835, COVERAGE_ITEM: 0.3817517, COVERAGE_ITEM_CORRECT: 0.0296054, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1367812, DIVERSITY_GINI: 0.1210294, SHANNON_ENTROPY: 11.2422582, 
SearchBayesianSkopt: Config 5 is suboptimal. Config: {'alpha': 0.9671548473503828, 'l1_ratio': 0.529471836838546} - results: ROC_AUC: 0.1368431, PRECISION: 0.0274926, PRECISION_RECALL_MIN_DEN: 0.1165505, RECALL: 0.1143327, MAP: 0.0508158, MRR: 0.0966022, NDCG: 0.0765858, F1: 0.0443264, HIT_RATE: 0.2749258, ARHR: 0.1070873, NOVELTY: 0.0047776, AVERAGE_POPULARITY: 0.1149778, DIVERSITY_MEAN_INTER_LIST: 0.9807638, DIVERSITY_HERFINDAHL: 0.9980556, COVERAGE_ITEM: 0.3780943, COVERAGE_ITEM_CORRECT: 0.0274110, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1317478, DIVERSITY_GINI: 0.1179772, SHANNON_ENTROPY: 11.1706829, 
SearchBayesianSkopt: Config 6 is suboptimal. Config: {'alpha': 0.6576172369835663, 'l1_ratio': 0.6028340461856903} - results: ROC_AUC: 0.1362369, PRECISION: 0.0266865, PRECISION_RECALL_MIN_DEN: 0.1131463, RECALL: 0.1109666, MAP: 0.0502688, MRR: 0.0967392, NDCG: 0.0754230, F1: 0.0430256, HIT_RATE: 0.2668647, ARHR: 0.1068016, NOVELTY: 0.0047912, AVERAGE_POPULARITY: 0.1167153, DIVERSITY_MEAN_INTER_LIST: 0.9802620, DIVERSITY_HERFINDAHL: 0.9980054, COVERAGE_ITEM: 0.3833686, COVERAGE_ITEM_CORRECT: 0.0257170, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1280987, DIVERSITY_GINI: 0.1227101, SHANNON_ENTROPY: 11.2018282, 
SearchBayesianSkopt: Config 7 is suboptimal. Config: {'alpha': 0.7713464858938999, 'l1_ratio': 0.738028007137262} - results: ROC_AUC: 0.1360447, PRECISION: 0.0263471, PRECISION_RECALL_MIN_DEN: 0.1130575, RECALL: 0.1109124, MAP: 0.0503416, MRR: 0.0961202, NDCG: 0.0752649, F1: 0.0425794, HIT_RATE: 0.2634705, ARHR: 0.1060235, NOVELTY: 0.0047772, AVERAGE_POPULARITY: 0.1173114, DIVERSITY_MEAN_INTER_LIST: 0.9798574, DIVERSITY_HERFINDAHL: 0.9979650, COVERAGE_ITEM: 0.3795958, COVERAGE_ITEM_CORRECT: 0.0256785, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1269662, DIVERSITY_GINI: 0.1190281, SHANNON_ENTROPY: 11.1515026, 
SearchBayesianSkopt: Config 8 is suboptimal. Config: {'alpha': 0.2978345524275116, 'l1_ratio': 0.9584211534535385} - results: ROC_AUC: 0.1270262, PRECISION: 0.0247985, PRECISION_RECALL_MIN_DEN: 0.1036767, RECALL: 0.1016237, MAP: 0.0461082, MRR: 0.0920866, NDCG: 0.0696491, F1: 0.0398682, HIT_RATE: 0.2479847, ARHR: 0.1012390, NOVELTY: 0.0048293, AVERAGE_POPULARITY: 0.1165089, DIVERSITY_MEAN_INTER_LIST: 0.9803757, DIVERSITY_HERFINDAHL: 0.9980168, COVERAGE_ITEM: 0.3887969, COVERAGE_ITEM_CORRECT: 0.0233686, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1192903, DIVERSITY_GINI: 0.1305188, SHANNON_ENTROPY: 11.3067932, 
SearchBayesianSkopt: Config 9 is suboptimal. Config: {'alpha': 0.5047386224552478, 'l1_ratio': 0.02814579342868862} - results: ROC_AUC: 0.1347161, PRECISION: 0.0266440, PRECISION_RECALL_MIN_DEN: 0.1108901, RECALL: 0.1087036, MAP: 0.0490678, MRR: 0.0963707, NDCG: 0.0740412, F1: 0.0427980, HIT_RATE: 0.2664404, ARHR: 0.1066003, NOVELTY: 0.0048272, AVERAGE_POPULARITY: 0.1124812, DIVERSITY_MEAN_INTER_LIST: 0.9820280, DIVERSITY_HERFINDAHL: 0.9981820, COVERAGE_ITEM: 0.3907218, COVERAGE_ITEM_CORRECT: 0.0259865, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1268403, DIVERSITY_GINI: 0.1306938, SHANNON_ENTROPY: 11.3497147, 
SearchBayesianSkopt: Config 10 is suboptimal. Config: {'alpha': 0.48446435019499523, 'l1_ratio': 0.12901344319964617} - results: ROC_AUC: 0.1336547, PRECISION: 0.0265592, PRECISION_RECALL_MIN_DEN: 0.1107360, RECALL: 0.1085677, MAP: 0.0489749, MRR: 0.0961670, NDCG: 0.0738900, F1: 0.0426780, HIT_RATE: 0.2655919, ARHR: 0.1063066, NOVELTY: 0.0048264, AVERAGE_POPULARITY: 0.1130422, DIVERSITY_MEAN_INTER_LIST: 0.9817878, DIVERSITY_HERFINDAHL: 0.9981580, COVERAGE_ITEM: 0.3884889, COVERAGE_ITEM_CORRECT: 0.0258325, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1264628, DIVERSITY_GINI: 0.1299480, SHANNON_ENTROPY: 11.3368138, 
