
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.20199150170592, 'b': 0.9661907525936043, 'c': 0.8255436442870456, 'normalize': False} - results: ROC_AUC: 0.1849552, PRECISION: 0.0400061, PRECISION_RECALL_MIN_DEN: 0.1394304, RECALL: 0.1350129, MAP: 0.0651279, MRR: 0.1378013, NDCG: 0.0980181, F1: 0.0617220, HIT_RATE: 0.4000609, ARHR: 0.1601171, NOVELTY: 0.0047920, AVERAGE_POPULARITY: 0.1079996, DIVERSITY_MEAN_INTER_LIST: 0.9859787, DIVERSITY_HERFINDAHL: 0.9985805, COVERAGE_ITEM: 0.3842772, COVERAGE_ITEM_CORRECT: 0.0453436, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2069964, DIVERSITY_GINI: 0.1161964, SHANNON_ENTROPY: 11.3518360, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'a': 0.526018981771695, 'b': 0.976829301032065, 'c': 0.41713917969502035, 'normalize': True} - results: ROC_AUC: 0.1855852, PRECISION: 0.0409749, PRECISION_RECALL_MIN_DEN: 0.1413095, RECALL: 0.1364994, MAP: 0.0650515, MRR: 0.1385610, NDCG: 0.0982973, F1: 0.0630286, HIT_RATE: 0.4097486, ARHR: 0.1623953, NOVELTY: 0.0048640, AVERAGE_POPULARITY: 0.0858567, DIVERSITY_MEAN_INTER_LIST: 0.9922287, DIVERSITY_HERFINDAHL: 0.9992053, COVERAGE_ITEM: 0.3446237, COVERAGE_ITEM_CORRECT: 0.0510183, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2088839, DIVERSITY_GINI: 0.1103093, SHANNON_ENTROPY: 11.6096362, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'a': 0.8873392399850811, 'b': 0.185184497839925, 'c': 0.21988943069559092, 'normalize': False} - results: ROC_AUC: 0.1872224, PRECISION: 0.0403633, PRECISION_RECALL_MIN_DEN: 0.1500605, RECALL: 0.1461818, MAP: 0.0671271, MRR: 0.1362356, NDCG: 0.1018771, F1: 0.0632588, HIT_RATE: 0.4036332, ARHR: 0.1569249, NOVELTY: 0.0051297, AVERAGE_POPULARITY: 0.0550345, DIVERSITY_MEAN_INTER_LIST: 0.9957005, DIVERSITY_HERFINDAHL: 0.9995525, COVERAGE_ITEM: 0.5327199, COVERAGE_ITEM_CORRECT: 0.0600962, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2139172, DIVERSITY_GINI: 0.2237906, SHANNON_ENTROPY: 12.6116218, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'a': 0.883444557575851, 'b': 0.0942725801357163, 'c': 0.5890580889708695, 'normalize': True} - results: ROC_AUC: 0.1805901, PRECISION: 0.0396678, PRECISION_RECALL_MIN_DEN: 0.1386263, RECALL: 0.1342122, MAP: 0.0629345, MRR: 0.1336267, NDCG: 0.0957742, F1: 0.0612361, HIT_RATE: 0.3966782, ARHR: 0.1554923, NOVELTY: 0.0049016, AVERAGE_POPULARITY: 0.0777055, DIVERSITY_MEAN_INTER_LIST: 0.9936280, DIVERSITY_HERFINDAHL: 0.9993452, COVERAGE_ITEM: 0.3391184, COVERAGE_ITEM_CORRECT: 0.0531357, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2050333, DIVERSITY_GINI: 0.1124744, SHANNON_ENTROPY: 11.7137295, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'a': 0.09730254570140542, 'b': 0.9645703149692479, 'c': 0.3754568747662058, 'normalize': False} - results: ROC_AUC: 0.1809443, PRECISION: 0.0384630, PRECISION_RECALL_MIN_DEN: 0.1350463, RECALL: 0.1308780, MAP: 0.0629539, MRR: 0.1341388, NDCG: 0.0949264, F1: 0.0594524, HIT_RATE: 0.3846298, ARHR: 0.1550783, NOVELTY: 0.0047726, AVERAGE_POPULARITY: 0.1141936, DIVERSITY_MEAN_INTER_LIST: 0.9835974, DIVERSITY_HERFINDAHL: 0.9983424, COVERAGE_ITEM: 0.3950491, COVERAGE_ITEM_CORRECT: 0.0428874, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2019378, DIVERSITY_GINI: 0.1179173, SHANNON_ENTROPY: 11.2628428, 

SearchBayesianSkopt-CV: New best config found. Config 13: {'a': 0.3309508438823217, 'b': 0.20927898512588922, 'c': 0.21304191726551985, 'normalize': False} - results: ROC_AUC: 0.2041983, PRECISION: 0.0447130, PRECISION_RECALL_MIN_DEN: 0.1603697, RECALL: 0.1557632, MAP: 0.0742656, MRR: 0.1533863, NDCG: 0.1114573, F1: 0.0694800, HIT_RATE: 0.4471299, ARHR: 0.1789682, NOVELTY: 0.0049243, AVERAGE_POPULARITY: 0.0887423, DIVERSITY_MEAN_INTER_LIST: 0.9906736, DIVERSITY_HERFINDAHL: 0.9990499, COVERAGE_ITEM: 0.4408393, COVERAGE_ITEM_CORRECT: 0.0575399, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2295961, DIVERSITY_GINI: 0.1511304, SHANNON_ENTROPY: 11.8469233, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'a': 0.7803474570023564, 'b': 0.6112020265061484, 'c': 0.009972631690318591, 'normalize': False} - results: ROC_AUC: 0.2022835, PRECISION: 0.0441197, PRECISION_RECALL_MIN_DEN: 0.1594123, RECALL: 0.1549163, MAP: 0.0737109, MRR: 0.1513662, NDCG: 0.1105324, F1: 0.0686788, HIT_RATE: 0.4411971, ARHR: 0.1762790, NOVELTY: 0.0049163, AVERAGE_POPULARITY: 0.0931590, DIVERSITY_MEAN_INTER_LIST: 0.9887069, DIVERSITY_HERFINDAHL: 0.9988532, COVERAGE_ITEM: 0.4886468, COVERAGE_ITEM_CORRECT: 0.0572320, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2279099, DIVERSITY_GINI: 0.1729609, SHANNON_ENTROPY: 11.8882262, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'a': 0.6663814946679636, 'b': 0.4699350466389751, 'c': 0.18454073531086504, 'normalize': True} - results: ROC_AUC: 0.1934112, PRECISION: 0.0426640, PRECISION_RECALL_MIN_DEN: 0.1499325, RECALL: 0.1453677, MAP: 0.0689270, MRR: 0.1438554, NDCG: 0.1040791, F1: 0.0659663, HIT_RATE: 0.4266405, ARHR: 0.1682910, NOVELTY: 0.0049244, AVERAGE_POPULARITY: 0.0792470, DIVERSITY_MEAN_INTER_LIST: 0.9932861, DIVERSITY_HERFINDAHL: 0.9993111, COVERAGE_ITEM: 0.3801886, COVERAGE_ITEM_CORRECT: 0.0564466, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2184220, DIVERSITY_GINI: 0.1280063, SHANNON_ENTROPY: 11.8236695, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'a': 0.014152979978637629, 'b': 0.7248186724018516, 'c': 0.35867989319319155, 'normalize': True} - results: ROC_AUC: 0.1764142, PRECISION: 0.0384951, PRECISION_RECALL_MIN_DEN: 0.1330649, RECALL: 0.1285324, MAP: 0.0601970, MRR: 0.1302322, NDCG: 0.0918385, F1: 0.0592459, HIT_RATE: 0.3849515, ARHR: 0.1518317, NOVELTY: 0.0048408, AVERAGE_POPULARITY: 0.0881938, DIVERSITY_MEAN_INTER_LIST: 0.9918317, DIVERSITY_HERFINDAHL: 0.9991656, COVERAGE_ITEM: 0.3287623, COVERAGE_ITEM_CORRECT: 0.0463985, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1995218, DIVERSITY_GINI: 0.1035332, SHANNON_ENTROPY: 11.5249785, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'a': 0.4700888646712972, 'b': 0.18640913969834086, 'c': 0.12698892203179704, 'normalize': False} - results: ROC_AUC: 0.2025090, PRECISION: 0.0439739, PRECISION_RECALL_MIN_DEN: 0.1611978, RECALL: 0.1567748, MAP: 0.0734603, MRR: 0.1499140, NDCG: 0.1106389, F1: 0.0686826, HIT_RATE: 0.4397394, ARHR: 0.1743858, NOVELTY: 0.0050215, AVERAGE_POPULARITY: 0.0741111, DIVERSITY_MEAN_INTER_LIST: 0.9930761, DIVERSITY_HERFINDAHL: 0.9992901, COVERAGE_ITEM: 0.4969394, COVERAGE_ITEM_CORRECT: 0.0606583, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2284132, DIVERSITY_GINI: 0.1899952, SHANNON_ENTROPY: 12.2400491, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'a': 0.29045520180743517, 'b': 0.16146916006286408, 'c': 0.7684615224257095, 'normalize': False} - results: ROC_AUC: 0.1948605, PRECISION: 0.0430358, PRECISION_RECALL_MIN_DEN: 0.1498102, RECALL: 0.1450190, MAP: 0.0693698, MRR: 0.1455032, NDCG: 0.1044886, F1: 0.0663733, HIT_RATE: 0.4303584, ARHR: 0.1708031, NOVELTY: 0.0048826, AVERAGE_POPULARITY: 0.0865218, DIVERSITY_MEAN_INTER_LIST: 0.9919305, DIVERSITY_HERFINDAHL: 0.9991755, COVERAGE_ITEM: 0.3718576, COVERAGE_ITEM_CORRECT: 0.0540828, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2186737, DIVERSITY_GINI: 0.1206207, SHANNON_ENTROPY: 11.6814135, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'a': 0.0674866671805764, 'b': 0.273385796850056, 'c': 0.4419373497340384, 'normalize': False} - results: ROC_AUC: 0.1860380, PRECISION: 0.0404380, PRECISION_RECALL_MIN_DEN: 0.1402010, RECALL: 0.1356273, MAP: 0.0651034, MRR: 0.1385101, NDCG: 0.0982508, F1: 0.0622991, HIT_RATE: 0.4043798, ARHR: 0.1612504, NOVELTY: 0.0048067, AVERAGE_POPULARITY: 0.1023266, DIVERSITY_MEAN_INTER_LIST: 0.9879714, DIVERSITY_HERFINDAHL: 0.9987797, COVERAGE_ITEM: 0.3711184, COVERAGE_ITEM_CORRECT: 0.0461906, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2086825, DIVERSITY_GINI: 0.1133384, SHANNON_ENTROPY: 11.4179132, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'a': 1.0, 'b': 0.0, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1086617, PRECISION: 0.0232029, PRECISION_RECALL_MIN_DEN: 0.0856091, RECALL: 0.0831213, MAP: 0.0367075, MRR: 0.0760059, NDCG: 0.0566932, F1: 0.0362760, HIT_RATE: 0.2320288, ARHR: 0.0860061, NOVELTY: 0.0052863, AVERAGE_POPULARITY: 0.0179953, DIVERSITY_MEAN_INTER_LIST: 0.9977621, DIVERSITY_HERFINDAHL: 0.9997586, COVERAGE_ITEM: 0.6024793, COVERAGE_ITEM_CORRECT: 0.0444273, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1296338, DIVERSITY_GINI: 0.2888110, SHANNON_ENTROPY: 13.1057503, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'a': 1.0, 'b': 1.0, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1993215, PRECISION: 0.0439042, PRECISION_RECALL_MIN_DEN: 0.1544644, RECALL: 0.1497753, MAP: 0.0719802, MRR: 0.1496861, NDCG: 0.1079960, F1: 0.0679026, HIT_RATE: 0.4390416, ARHR: 0.1750968, NOVELTY: 0.0048668, AVERAGE_POPULARITY: 0.0967745, DIVERSITY_MEAN_INTER_LIST: 0.9889485, DIVERSITY_HERFINDAHL: 0.9988774, COVERAGE_ITEM: 0.4168547, COVERAGE_ITEM_CORRECT: 0.0540905, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2241601, DIVERSITY_GINI: 0.1351488, SHANNON_ENTROPY: 11.6385501, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'a': 1.0, 'b': 1.0, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.2000901, PRECISION: 0.0435194, PRECISION_RECALL_MIN_DEN: 0.1558263, RECALL: 0.1512985, MAP: 0.0724842, MRR: 0.1497501, NDCG: 0.1085960, F1: 0.0675948, HIT_RATE: 0.4351937, ARHR: 0.1744284, NOVELTY: 0.0048816, AVERAGE_POPULARITY: 0.0999139, DIVERSITY_MEAN_INTER_LIST: 0.9869910, DIVERSITY_HERFINDAHL: 0.9986817, COVERAGE_ITEM: 0.4730703, COVERAGE_ITEM_CORRECT: 0.0549451, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2242607, DIVERSITY_GINI: 0.1605259, SHANNON_ENTROPY: 11.7218452, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'a': 1.0, 'b': 0.6347498991258429, 'c': 0.931223939320869, 'normalize': True} - results: ROC_AUC: 0.1803576, PRECISION: 0.0397958, PRECISION_RECALL_MIN_DEN: 0.1380642, RECALL: 0.1334501, MAP: 0.0625816, MRR: 0.1337838, NDCG: 0.0952058, F1: 0.0613084, HIT_RATE: 0.3979585, ARHR: 0.1562664, NOVELTY: 0.0048805, AVERAGE_POPULARITY: 0.0810705, DIVERSITY_MEAN_INTER_LIST: 0.9931137, DIVERSITY_HERFINDAHL: 0.9992938, COVERAGE_ITEM: 0.3337286, COVERAGE_ITEM_CORRECT: 0.0513956, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2044293, DIVERSITY_GINI: 0.1088303, SHANNON_ENTROPY: 11.6490097, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'a': 0.8202931315529424, 'b': 1.0, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1972795, PRECISION: 0.0433101, PRECISION_RECALL_MIN_DEN: 0.1520934, RECALL: 0.1474283, MAP: 0.0709776, MRR: 0.1481046, NDCG: 0.1064797, F1: 0.0669509, HIT_RATE: 0.4331014, ARHR: 0.1731428, NOVELTY: 0.0048489, AVERAGE_POPULARITY: 0.0992852, DIVERSITY_MEAN_INTER_LIST: 0.9883517, DIVERSITY_HERFINDAHL: 0.9988177, COVERAGE_ITEM: 0.4080308, COVERAGE_ITEM_CORRECT: 0.0524812, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2213162, DIVERSITY_GINI: 0.1299717, SHANNON_ENTROPY: 11.5693095, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'a': 0.0, 'b': 0.0, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.0010029, PRECISION: 0.0001769, PRECISION_RECALL_MIN_DEN: 0.0005820, RECALL: 0.0005417, MAP: 0.0002541, MRR: 0.0006299, NDCG: 0.0003852, F1: 0.0002575, HIT_RATE: 0.0017688, ARHR: 0.0006299, NOVELTY: 0.0054685, AVERAGE_POPULARITY: 0.0138000, DIVERSITY_MEAN_INTER_LIST: 0.3311565, DIVERSITY_HERFINDAHL: 0.9331098, COVERAGE_ITEM: 0.0050818, COVERAGE_ITEM_CORRECT: 0.0003234, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0012583, DIVERSITY_GINI: 0.0005865, SHANNON_ENTROPY: 4.1838186, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'a': 0.6181827294785472, 'b': 0.2296015608512886, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1991256, PRECISION: 0.0437740, PRECISION_RECALL_MIN_DEN: 0.1542285, RECALL: 0.1495751, MAP: 0.0718809, MRR: 0.1490333, NDCG: 0.1078482, F1: 0.0677264, HIT_RATE: 0.4377399, ARHR: 0.1745250, NOVELTY: 0.0049251, AVERAGE_POPULARITY: 0.0819061, DIVERSITY_MEAN_INTER_LIST: 0.9926714, DIVERSITY_HERFINDAHL: 0.9992496, COVERAGE_ITEM: 0.3929779, COVERAGE_ITEM_CORRECT: 0.0572089, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2235057, DIVERSITY_GINI: 0.1326444, SHANNON_ENTROPY: 11.8240675, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'a': 0.44135146538567543, 'b': 0.3804822112069059, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.2012316, PRECISION: 0.0439358, PRECISION_RECALL_MIN_DEN: 0.1580916, RECALL: 0.1535547, MAP: 0.0732422, MRR: 0.1507847, NDCG: 0.1097863, F1: 0.0683221, HIT_RATE: 0.4393580, ARHR: 0.1756878, NOVELTY: 0.0049016, AVERAGE_POPULARITY: 0.0960363, DIVERSITY_MEAN_INTER_LIST: 0.9879777, DIVERSITY_HERFINDAHL: 0.9987803, COVERAGE_ITEM: 0.4831492, COVERAGE_ITEM_CORRECT: 0.0562849, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2262992, DIVERSITY_GINI: 0.1680855, SHANNON_ENTROPY: 11.8195648, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'a': 1.0, 'b': 0.7914127571750951, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.2021572, PRECISION: 0.0440454, PRECISION_RECALL_MIN_DEN: 0.1591433, RECALL: 0.1546503, MAP: 0.0736151, MRR: 0.1512840, NDCG: 0.1103732, F1: 0.0685628, HIT_RATE: 0.4404542, ARHR: 0.1761559, NOVELTY: 0.0049143, AVERAGE_POPULARITY: 0.0934732, DIVERSITY_MEAN_INTER_LIST: 0.9886031, DIVERSITY_HERFINDAHL: 0.9988428, COVERAGE_ITEM: 0.4890318, COVERAGE_ITEM_CORRECT: 0.0570703, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2275324, DIVERSITY_GINI: 0.1729706, SHANNON_ENTROPY: 11.8831674, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'a': 0.5528808439914187, 'b': 0.27898828880335386, 'c': 0.4626110440255513, 'normalize': False} - results: ROC_AUC: 0.2040028, PRECISION: 0.0446644, PRECISION_RECALL_MIN_DEN: 0.1598736, RECALL: 0.1552160, MAP: 0.0741235, MRR: 0.1529082, NDCG: 0.1111950, F1: 0.0693660, HIT_RATE: 0.4466435, ARHR: 0.1786551, NOVELTY: 0.0049393, AVERAGE_POPULARITY: 0.0846737, DIVERSITY_MEAN_INTER_LIST: 0.9917221, DIVERSITY_HERFINDAHL: 0.9991547, COVERAGE_ITEM: 0.4307680, COVERAGE_ITEM_CORRECT: 0.0581559, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2287656, DIVERSITY_GINI: 0.1487301, SHANNON_ENTROPY: 11.8896808, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'a': 0.24833742113754056, 'b': 0.369550569876223, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1948458, PRECISION: 0.0421729, PRECISION_RECALL_MIN_DEN: 0.1496405, RECALL: 0.1451713, MAP: 0.0701543, MRR: 0.1456261, NDCG: 0.1049422, F1: 0.0653579, HIT_RATE: 0.4217292, ARHR: 0.1695624, NOVELTY: 0.0048365, AVERAGE_POPULARITY: 0.1079937, DIVERSITY_MEAN_INTER_LIST: 0.9847442, DIVERSITY_HERFINDAHL: 0.9984570, COVERAGE_ITEM: 0.4534360, COVERAGE_ITEM_CORRECT: 0.0513725, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2173902, DIVERSITY_GINI: 0.1462031, SHANNON_ENTROPY: 11.5166834, 
