
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.7642850414352251, 'b': 0.3781671450570825, 'c': 0.03244011645967638, 'normalize': False} - results: ROC_AUC: 0.1650824, PRECISION: 0.0357496, PRECISION_RECALL_MIN_DEN: 0.1247953, RECALL: 0.1207771, MAP: 0.0554483, MRR: 0.1207349, NDCG: 0.0854311, F1: 0.0551683, HIT_RATE: 0.3574959, ARHR: 0.1391393, NOVELTY: 0.0048323, AVERAGE_POPULARITY: 0.0809452, DIVERSITY_MEAN_INTER_LIST: 0.9928841, DIVERSITY_HERFINDAHL: 0.9992709, COVERAGE_ITEM: 0.2941059, COVERAGE_ITEM_CORRECT: 0.0468450, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1892035, DIVERSITY_GINI: 0.0914567, SHANNON_ENTROPY: 11.4428705, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'a': 0.1131508014582984, 'b': 0.2985694025115306, 'c': 0.3248900134453407, 'normalize': False} - results: ROC_AUC: 0.1721734, PRECISION: 0.0371060, PRECISION_RECALL_MIN_DEN: 0.1284810, RECALL: 0.1241930, MAP: 0.0581303, MRR: 0.1264713, NDCG: 0.0888611, F1: 0.0571396, HIT_RATE: 0.3710599, ARHR: 0.1467563, NOVELTY: 0.0048466, AVERAGE_POPULARITY: 0.0850775, DIVERSITY_MEAN_INTER_LIST: 0.9924182, DIVERSITY_HERFINDAHL: 0.9992243, COVERAGE_ITEM: 0.3060173, COVERAGE_ITEM_CORRECT: 0.0460289, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1942368, DIVERSITY_GINI: 0.0974928, SHANNON_ENTROPY: 11.4985904, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'a': 0.1690264949509698, 'b': 0.760900178621083, 'c': 0.13499643859738888, 'normalize': True} - results: ROC_AUC: 0.1687811, PRECISION: 0.0365094, PRECISION_RECALL_MIN_DEN: 0.1270758, RECALL: 0.1229647, MAP: 0.0568003, MRR: 0.1235847, NDCG: 0.0873033, F1: 0.0563019, HIT_RATE: 0.3650937, ARHR: 0.1429633, NOVELTY: 0.0048551, AVERAGE_POPULARITY: 0.0829401, DIVERSITY_MEAN_INTER_LIST: 0.9927955, DIVERSITY_HERFINDAHL: 0.9992620, COVERAGE_ITEM: 0.3031607, COVERAGE_ITEM_CORRECT: 0.0463215, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1923241, DIVERSITY_GINI: 0.0977745, SHANNON_ENTROPY: 11.5234868, 

SearchBayesianSkopt-CV: New best config found. Config 11: {'a': 0.6031557913035522, 'b': 0.21614274887108048, 'c': 0.9919177723285282, 'normalize': False} - results: ROC_AUC: 0.1721609, PRECISION: 0.0375406, PRECISION_RECALL_MIN_DEN: 0.1301801, RECALL: 0.1258207, MAP: 0.0585139, MRR: 0.1266537, NDCG: 0.0896317, F1: 0.0578265, HIT_RATE: 0.3754065, ARHR: 0.1469170, NOVELTY: 0.0048072, AVERAGE_POPULARITY: 0.0900349, DIVERSITY_MEAN_INTER_LIST: 0.9913673, DIVERSITY_HERFINDAHL: 0.9991192, COVERAGE_ITEM: 0.3110606, COVERAGE_ITEM_CORRECT: 0.0451280, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1961495, DIVERSITY_GINI: 0.0930606, SHANNON_ENTROPY: 11.3726208, 

SearchBayesianSkopt-CV: New best config found. Config 12: {'a': 0.2712832907080625, 'b': 0.15153957647934183, 'c': 0.39483554741715265, 'normalize': False} - results: ROC_AUC: 0.1722233, PRECISION: 0.0377879, PRECISION_RECALL_MIN_DEN: 0.1301921, RECALL: 0.1257425, MAP: 0.0587265, MRR: 0.1273593, NDCG: 0.0898278, F1: 0.0581118, HIT_RATE: 0.3778793, ARHR: 0.1479914, NOVELTY: 0.0048220, AVERAGE_POPULARITY: 0.0873066, DIVERSITY_MEAN_INTER_LIST: 0.9919318, DIVERSITY_HERFINDAHL: 0.9991757, COVERAGE_ITEM: 0.3066487, COVERAGE_ITEM_CORRECT: 0.0461829, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1968038, DIVERSITY_GINI: 0.0939581, SHANNON_ENTROPY: 11.4199802, 

SearchBayesianSkopt-CV: New best config found. Config 13: {'a': 0.9220455925156696, 'b': 0.45871785354232486, 'c': 0.7786616555844257, 'normalize': True} - results: ROC_AUC: 0.1728554, PRECISION: 0.0379433, PRECISION_RECALL_MIN_DEN: 0.1308969, RECALL: 0.1264468, MAP: 0.0588146, MRR: 0.1276588, NDCG: 0.0901348, F1: 0.0583704, HIT_RATE: 0.3794331, ARHR: 0.1483606, NOVELTY: 0.0048179, AVERAGE_POPULARITY: 0.0888897, DIVERSITY_MEAN_INTER_LIST: 0.9916287, DIVERSITY_HERFINDAHL: 0.9991453, COVERAGE_ITEM: 0.3106756, COVERAGE_ITEM_CORRECT: 0.0457363, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1974078, DIVERSITY_GINI: 0.0944928, SHANNON_ENTROPY: 11.4084028, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'a': 0.05019099831552799, 'b': 0.34288245535470224, 'c': 0.5213398929619719, 'normalize': False} - results: ROC_AUC: 0.1730070, PRECISION: 0.0374243, PRECISION_RECALL_MIN_DEN: 0.1294081, RECALL: 0.1250660, MAP: 0.0583421, MRR: 0.1272973, NDCG: 0.0893556, F1: 0.0576094, HIT_RATE: 0.3742430, ARHR: 0.1477922, NOVELTY: 0.0048473, AVERAGE_POPULARITY: 0.0865308, DIVERSITY_MEAN_INTER_LIST: 0.9921524, DIVERSITY_HERFINDAHL: 0.9991977, COVERAGE_ITEM: 0.3096054, COVERAGE_ITEM_CORRECT: 0.0456747, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1957972, DIVERSITY_GINI: 0.0987199, SHANNON_ENTROPY: 11.5005892, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'a': 0.9490483006700127, 'b': 0.8547421543758005, 'c': 0.5397563179929195, 'normalize': False} - results: ROC_AUC: 0.1696620, PRECISION: 0.0367598, PRECISION_RECALL_MIN_DEN: 0.1274521, RECALL: 0.1232527, MAP: 0.0572823, MRR: 0.1246005, NDCG: 0.0878055, F1: 0.0566295, HIT_RATE: 0.3675978, ARHR: 0.1442096, NOVELTY: 0.0048403, AVERAGE_POPULARITY: 0.0829392, DIVERSITY_MEAN_INTER_LIST: 0.9927189, DIVERSITY_HERFINDAHL: 0.9992544, COVERAGE_ITEM: 0.3008123, COVERAGE_ITEM_CORRECT: 0.0469605, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1928275, DIVERSITY_GINI: 0.0947122, SHANNON_ENTROPY: 11.4767303, 

SearchBayesianSkopt-CV: New best config found. Config 16: {'a': 0.1688913361279716, 'b': 0.44479028751611616, 'c': 0.6452593775525803, 'normalize': True} - results: ROC_AUC: 0.1754991, PRECISION: 0.0379890, PRECISION_RECALL_MIN_DEN: 0.1310272, RECALL: 0.1266175, MAP: 0.0592810, MRR: 0.1294285, NDCG: 0.0907225, F1: 0.0584423, HIT_RATE: 0.3798904, ARHR: 0.1503522, NOVELTY: 0.0048373, AVERAGE_POPULARITY: 0.0897187, DIVERSITY_MEAN_INTER_LIST: 0.9915101, DIVERSITY_HERFINDAHL: 0.9991335, COVERAGE_ITEM: 0.3163734, COVERAGE_ITEM_CORRECT: 0.0452127, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1978357, DIVERSITY_GINI: 0.0994479, SHANNON_ENTROPY: 11.4726974, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'a': 0.9174248751567107, 'b': 0.3246324308466248, 'c': 0.43643475728582204, 'normalize': True} - results: ROC_AUC: 0.1693820, PRECISION: 0.0372330, PRECISION_RECALL_MIN_DEN: 0.1288756, RECALL: 0.1244869, MAP: 0.0573715, MRR: 0.1242482, NDCG: 0.0881928, F1: 0.0573211, HIT_RATE: 0.3723305, ARHR: 0.1441563, NOVELTY: 0.0048133, AVERAGE_POPULARITY: 0.0866664, DIVERSITY_MEAN_INTER_LIST: 0.9919661, DIVERSITY_HERFINDAHL: 0.9991791, COVERAGE_ITEM: 0.3037305, COVERAGE_ITEM_CORRECT: 0.0459750, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1943627, DIVERSITY_GINI: 0.0916051, SHANNON_ENTROPY: 11.3882028, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'a': 0.8337423530366744, 'b': 0.153012219192091, 'c': 0.6983252693214637, 'normalize': True} - results: ROC_AUC: 0.1689221, PRECISION: 0.0367770, PRECISION_RECALL_MIN_DEN: 0.1274582, RECALL: 0.1232238, MAP: 0.0575039, MRR: 0.1244287, NDCG: 0.0880191, F1: 0.0566459, HIT_RATE: 0.3677703, ARHR: 0.1439180, NOVELTY: 0.0047862, AVERAGE_POPULARITY: 0.0936894, DIVERSITY_MEAN_INTER_LIST: 0.9905190, DIVERSITY_HERFINDAHL: 0.9990344, COVERAGE_ITEM: 0.3157421, COVERAGE_ITEM_CORRECT: 0.0431261, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1928778, DIVERSITY_GINI: 0.0912727, SHANNON_ENTROPY: 11.2958910, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'a': 0.6136154927646787, 'b': 0.02116900444542436, 'c': 0.39980173559175447, 'normalize': True} - results: ROC_AUC: 0.1538015, PRECISION: 0.0330482, PRECISION_RECALL_MIN_DEN: 0.1151052, RECALL: 0.1112887, MAP: 0.0512882, MRR: 0.1126169, NDCG: 0.0790899, F1: 0.0509615, HIT_RATE: 0.3304819, ARHR: 0.1290513, NOVELTY: 0.0047361, AVERAGE_POPULARITY: 0.0974906, DIVERSITY_MEAN_INTER_LIST: 0.9892588, DIVERSITY_HERFINDAHL: 0.9989084, COVERAGE_ITEM: 0.2994187, COVERAGE_ITEM_CORRECT: 0.0386141, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1766201, DIVERSITY_GINI: 0.0794625, SHANNON_ENTROPY: 11.0692634, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'a': 0.011555567783639422, 'b': 0.9625396376452797, 'c': 0.9986724378754824, 'normalize': True} - results: ROC_AUC: 0.1739657, PRECISION: 0.0375336, PRECISION_RECALL_MIN_DEN: 0.1296811, RECALL: 0.1253048, MAP: 0.0583598, MRR: 0.1278737, NDCG: 0.0895064, F1: 0.0577641, HIT_RATE: 0.3753357, ARHR: 0.1483958, NOVELTY: 0.0048460, AVERAGE_POPULARITY: 0.0881914, DIVERSITY_MEAN_INTER_LIST: 0.9918178, DIVERSITY_HERFINDAHL: 0.9991643, COVERAGE_ITEM: 0.3132859, COVERAGE_ITEM_CORRECT: 0.0451973, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1964263, DIVERSITY_GINI: 0.0997716, SHANNON_ENTROPY: 11.4963385, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'a': 0.946934577367036, 'b': 0.9937776933980716, 'c': 0.9762286900331579, 'normalize': False} - results: ROC_AUC: 0.1710977, PRECISION: 0.0370215, PRECISION_RECALL_MIN_DEN: 0.1284609, RECALL: 0.1241949, MAP: 0.0576895, MRR: 0.1255500, NDCG: 0.0884287, F1: 0.0570396, HIT_RATE: 0.3702152, ARHR: 0.1455081, NOVELTY: 0.0048396, AVERAGE_POPULARITY: 0.0841519, DIVERSITY_MEAN_INTER_LIST: 0.9925402, DIVERSITY_HERFINDAHL: 0.9992365, COVERAGE_ITEM: 0.3030837, COVERAGE_ITEM_CORRECT: 0.0465448, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1939348, DIVERSITY_GINI: 0.0953755, SHANNON_ENTROPY: 11.4760471, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'a': 0.987649010366281, 'b': 0.9792770305406318, 'c': 0.9915085900823303, 'normalize': True} - results: ROC_AUC: 0.1736205, PRECISION: 0.0376963, PRECISION_RECALL_MIN_DEN: 0.1301369, RECALL: 0.1257433, MAP: 0.0588537, MRR: 0.1279162, NDCG: 0.0899870, F1: 0.0580033, HIT_RATE: 0.3769627, ARHR: 0.1485656, NOVELTY: 0.0048335, AVERAGE_POPULARITY: 0.0869342, DIVERSITY_MEAN_INTER_LIST: 0.9920488, DIVERSITY_HERFINDAHL: 0.9991874, COVERAGE_ITEM: 0.3084504, COVERAGE_ITEM_CORRECT: 0.0460366, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1964767, DIVERSITY_GINI: 0.0962522, SHANNON_ENTROPY: 11.4592168, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'a': 0.05334258885369704, 'b': 0.9596268272494866, 'c': 0.9995359878526422, 'normalize': False} - results: ROC_AUC: 0.1709614, PRECISION: 0.0370004, PRECISION_RECALL_MIN_DEN: 0.1282648, RECALL: 0.1239989, MAP: 0.0575823, MRR: 0.1255464, NDCG: 0.0883118, F1: 0.0569940, HIT_RATE: 0.3700042, ARHR: 0.1456144, NOVELTY: 0.0048516, AVERAGE_POPULARITY: 0.0853117, DIVERSITY_MEAN_INTER_LIST: 0.9923813, DIVERSITY_HERFINDAHL: 0.9992206, COVERAGE_ITEM: 0.3072493, COVERAGE_ITEM_CORRECT: 0.0457055, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1939097, DIVERSITY_GINI: 0.0986202, SHANNON_ENTROPY: 11.5126182, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'a': 0.901169823210372, 'b': 0.9940454093449362, 'c': 0.00631047428980014, 'normalize': False} - results: ROC_AUC: 0.1679720, PRECISION: 0.0362689, PRECISION_RECALL_MIN_DEN: 0.1260519, RECALL: 0.1220028, MAP: 0.0563569, MRR: 0.1227317, NDCG: 0.0866853, F1: 0.0559147, HIT_RATE: 0.3626891, ARHR: 0.1416961, NOVELTY: 0.0048471, AVERAGE_POPULARITY: 0.0813253, DIVERSITY_MEAN_INTER_LIST: 0.9929843, DIVERSITY_HERFINDAHL: 0.9992809, COVERAGE_ITEM: 0.2982714, COVERAGE_ITEM_CORRECT: 0.0470606, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1914181, DIVERSITY_GINI: 0.0949679, SHANNON_ENTROPY: 11.4963236, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'a': 0.0, 'b': 1.0, 'c': 1.0, 'normalize': True} - results: ROC_AUC: 0.1737616, PRECISION: 0.0375126, PRECISION_RECALL_MIN_DEN: 0.1296388, RECALL: 0.1252531, MAP: 0.0582358, MRR: 0.1276352, NDCG: 0.0893682, F1: 0.0577337, HIT_RATE: 0.3751260, ARHR: 0.1481007, NOVELTY: 0.0048472, AVERAGE_POPULARITY: 0.0879068, DIVERSITY_MEAN_INTER_LIST: 0.9918665, DIVERSITY_HERFINDAHL: 0.9991691, COVERAGE_ITEM: 0.3130318, COVERAGE_ITEM_CORRECT: 0.0452358, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1963508, DIVERSITY_GINI: 0.0997431, SHANNON_ENTROPY: 11.4983092, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'a': 0.9717639638756014, 'b': 0.0122059148279875, 'c': 0.9878590959186317, 'normalize': True} - results: ROC_AUC: 0.1558999, PRECISION: 0.0333002, PRECISION_RECALL_MIN_DEN: 0.1143474, RECALL: 0.1105190, MAP: 0.0522543, MRR: 0.1150130, NDCG: 0.0799667, F1: 0.0511780, HIT_RATE: 0.3330024, ARHR: 0.1322012, NOVELTY: 0.0047277, AVERAGE_POPULARITY: 0.1039761, DIVERSITY_MEAN_INTER_LIST: 0.9878194, DIVERSITY_HERFINDAHL: 0.9987645, COVERAGE_ITEM: 0.3152801, COVERAGE_ITEM_CORRECT: 0.0372281, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1763433, DIVERSITY_GINI: 0.0836194, SHANNON_ENTROPY: 11.0511919, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'a': 0.0, 'b': 1.0, 'c': 1.0, 'normalize': True} - results: ROC_AUC: 0.1737616, PRECISION: 0.0375126, PRECISION_RECALL_MIN_DEN: 0.1296388, RECALL: 0.1252531, MAP: 0.0582358, MRR: 0.1276352, NDCG: 0.0893682, F1: 0.0577337, HIT_RATE: 0.3751260, ARHR: 0.1481007, NOVELTY: 0.0048472, AVERAGE_POPULARITY: 0.0879068, DIVERSITY_MEAN_INTER_LIST: 0.9918665, DIVERSITY_HERFINDAHL: 0.9991691, COVERAGE_ITEM: 0.3130318, COVERAGE_ITEM_CORRECT: 0.0452358, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1963508, DIVERSITY_GINI: 0.0997431, SHANNON_ENTROPY: 11.4983092, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'a': 0.010555951492813522, 'b': 0.9967505225963789, 'c': 0.030182169773464003, 'normalize': True} - results: ROC_AUC: 0.1669756, PRECISION: 0.0359727, PRECISION_RECALL_MIN_DEN: 0.1256457, RECALL: 0.1216169, MAP: 0.0559146, MRR: 0.1218216, NDCG: 0.0861055, F1: 0.0555223, HIT_RATE: 0.3597269, ARHR: 0.1406226, NOVELTY: 0.0048611, AVERAGE_POPULARITY: 0.0821497, DIVERSITY_MEAN_INTER_LIST: 0.9929379, DIVERSITY_HERFINDAHL: 0.9992762, COVERAGE_ITEM: 0.3019519, COVERAGE_ITEM_CORRECT: 0.0459134, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1903611, DIVERSITY_GINI: 0.0983291, SHANNON_ENTROPY: 11.5396056, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'a': 0.0, 'b': 1.0, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1709213, PRECISION: 0.0368132, PRECISION_RECALL_MIN_DEN: 0.1277586, RECALL: 0.1235206, MAP: 0.0574334, MRR: 0.1252978, NDCG: 0.0880538, F1: 0.0567212, HIT_RATE: 0.3681317, ARHR: 0.1452140, NOVELTY: 0.0048534, AVERAGE_POPULARITY: 0.0851773, DIVERSITY_MEAN_INTER_LIST: 0.9924021, DIVERSITY_HERFINDAHL: 0.9992227, COVERAGE_ITEM: 0.3071646, COVERAGE_ITEM_CORRECT: 0.0455130, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1932553, DIVERSITY_GINI: 0.0988184, SHANNON_ENTROPY: 11.5163946, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'a': 0.9934248302802376, 'b': 0.9720112194687485, 'c': 0.06237623922602821, 'normalize': True} - results: ROC_AUC: 0.1684837, PRECISION: 0.0363183, PRECISION_RECALL_MIN_DEN: 0.1261078, RECALL: 0.1220287, MAP: 0.0564885, MRR: 0.1230315, NDCG: 0.0868102, F1: 0.0559760, HIT_RATE: 0.3631829, ARHR: 0.1421026, NOVELTY: 0.0048454, AVERAGE_POPULARITY: 0.0815704, DIVERSITY_MEAN_INTER_LIST: 0.9929356, DIVERSITY_HERFINDAHL: 0.9992760, COVERAGE_ITEM: 0.2986641, COVERAGE_ITEM_CORRECT: 0.0470606, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1913930, DIVERSITY_GINI: 0.0948116, SHANNON_ENTROPY: 11.4910544, 
