
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.19292264444389545, 'b': 0.6662603492071407, 'c': 0.47068708429821415, 'normalize': True} - results: ROC_AUC: 0.1758879, PRECISION: 0.0385271, PRECISION_RECALL_MIN_DEN: 0.1337401, RECALL: 0.1292360, MAP: 0.0605483, MRR: 0.1299665, NDCG: 0.0922084, F1: 0.0593582, HIT_RATE: 0.3852706, ARHR: 0.1513529, NOVELTY: 0.0048561, AVERAGE_POPULARITY: 0.0841008, DIVERSITY_MEAN_INTER_LIST: 0.9925709, DIVERSITY_HERFINDAHL: 0.9992396, COVERAGE_ITEM: 0.3208085, COVERAGE_ITEM_CORRECT: 0.0484235, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1996980, DIVERSITY_GINI: 0.1027578, SHANNON_ENTROPY: 11.5602865, 

SearchBayesianSkopt-CV: New best config found. Config 1: {'a': 0.48370606903414337, 'b': 0.6261595010754842, 'c': 0.5179128152299705, 'normalize': True} - results: ROC_AUC: 0.1792870, PRECISION: 0.0395555, PRECISION_RECALL_MIN_DEN: 0.1374357, RECALL: 0.1328871, MAP: 0.0622953, MRR: 0.1331959, NDCG: 0.0948223, F1: 0.0609638, HIT_RATE: 0.3955552, ARHR: 0.1553278, NOVELTY: 0.0048717, AVERAGE_POPULARITY: 0.0822032, DIVERSITY_MEAN_INTER_LIST: 0.9928937, DIVERSITY_HERFINDAHL: 0.9992718, COVERAGE_ITEM: 0.3289394, COVERAGE_ITEM_CORRECT: 0.0508643, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2035485, DIVERSITY_GINI: 0.1065861, SHANNON_ENTROPY: 11.6153790, 

SearchBayesianSkopt-CV: New best config found. Config 2: {'a': 0.2613942271141028, 'b': 0.6535619708543785, 'c': 0.005285269923181125, 'normalize': False} - results: ROC_AUC: 0.1971536, PRECISION: 0.0427549, PRECISION_RECALL_MIN_DEN: 0.1550241, RECALL: 0.1508067, MAP: 0.0719193, MRR: 0.1471628, NDCG: 0.1078081, F1: 0.0666201, HIT_RATE: 0.4275487, ARHR: 0.1710680, NOVELTY: 0.0048982, AVERAGE_POPULARITY: 0.0871820, DIVERSITY_MEAN_INTER_LIST: 0.9905905, DIVERSITY_HERFINDAHL: 0.9990415, COVERAGE_ITEM: 0.4698595, COVERAGE_ITEM_CORRECT: 0.0570703, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2209891, DIVERSITY_GINI: 0.1639900, SHANNON_ENTROPY: 11.9008055, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'a': 0.0049523963620145, 'b': 0.22406795409971753, 'c': 0.3991313846524591, 'normalize': True} - results: ROC_AUC: 0.1700114, PRECISION: 0.0365875, PRECISION_RECALL_MIN_DEN: 0.1285811, RECALL: 0.1245084, MAP: 0.0576606, MRR: 0.1246040, NDCG: 0.0883220, F1: 0.0565553, HIT_RATE: 0.3658746, ARHR: 0.1440784, NOVELTY: 0.0048576, AVERAGE_POPULARITY: 0.0830353, DIVERSITY_MEAN_INTER_LIST: 0.9927782, DIVERSITY_HERFINDAHL: 0.9992603, COVERAGE_ITEM: 0.3138325, COVERAGE_ITEM_CORRECT: 0.0462599, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1930791, DIVERSITY_GINI: 0.1010868, SHANNON_ENTROPY: 11.5567033, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'a': 0.34166586841902286, 'b': 0.9710700675180931, 'c': 0.9750371627219296, 'normalize': False} - results: ROC_AUC: 0.1921693, PRECISION: 0.0423260, PRECISION_RECALL_MIN_DEN: 0.1467661, RECALL: 0.1420391, MAP: 0.0680500, MRR: 0.1438342, NDCG: 0.1026014, F1: 0.0652170, HIT_RATE: 0.4232602, ARHR: 0.1687158, NOVELTY: 0.0048515, AVERAGE_POPULARITY: 0.0903832, DIVERSITY_MEAN_INTER_LIST: 0.9909974, DIVERSITY_HERFINDAHL: 0.9990822, COVERAGE_ITEM: 0.3611550, COVERAGE_ITEM_CORRECT: 0.0527738, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2152510, DIVERSITY_GINI: 0.1136468, SHANNON_ENTROPY: 11.5633920, 

SearchBayesianSkopt-CV: New best config found. Config 5: {'a': 0.7047934527842207, 'b': 0.9177721741919709, 'c': 0.5361610061271527, 'normalize': False} - results: ROC_AUC: 0.2013754, PRECISION: 0.0436996, PRECISION_RECALL_MIN_DEN: 0.1584376, RECALL: 0.1542309, MAP: 0.0732813, MRR: 0.1498603, NDCG: 0.1101831, F1: 0.0681024, HIT_RATE: 0.4369962, ARHR: 0.1739288, NOVELTY: 0.0049556, AVERAGE_POPULARITY: 0.0795168, DIVERSITY_MEAN_INTER_LIST: 0.9926760, DIVERSITY_HERFINDAHL: 0.9992501, COVERAGE_ITEM: 0.4292743, COVERAGE_ITEM_CORRECT: 0.0592647, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2264754, DIVERSITY_GINI: 0.1501452, SHANNON_ENTROPY: 11.9462803, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.9141142425202369, 'b': 0.866936750667867, 'c': 0.023501509121709903, 'normalize': False} - results: ROC_AUC: 0.1824122, PRECISION: 0.0382703, PRECISION_RECALL_MIN_DEN: 0.1441464, RECALL: 0.1406386, MAP: 0.0654803, MRR: 0.1328200, NDCG: 0.0988500, F1: 0.0601670, HIT_RATE: 0.3827029, ARHR: 0.1521057, NOVELTY: 0.0050447, AVERAGE_POPULARITY: 0.0606302, DIVERSITY_MEAN_INTER_LIST: 0.9949006, DIVERSITY_HERFINDAHL: 0.9994725, COVERAGE_ITEM: 0.5398422, COVERAGE_ITEM_CORRECT: 0.0563388, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2049327, DIVERSITY_GINI: 0.2235751, SHANNON_ENTROPY: 12.5362503, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'a': 0.4700745655039814, 'b': 0.2469202406274728, 'c': 0.23414228095859208, 'normalize': True} - results: ROC_AUC: 0.1840698, PRECISION: 0.0406356, PRECISION_RECALL_MIN_DEN: 0.1424084, RECALL: 0.1380506, MAP: 0.0652421, MRR: 0.1372465, NDCG: 0.0988607, F1: 0.0627887, HIT_RATE: 0.4063560, ARHR: 0.1597176, NOVELTY: 0.0049047, AVERAGE_POPULARITY: 0.0785174, DIVERSITY_MEAN_INTER_LIST: 0.9934695, DIVERSITY_HERFINDAHL: 0.9993294, COVERAGE_ITEM: 0.3479885, COVERAGE_ITEM_CORRECT: 0.0543523, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2097144, DIVERSITY_GINI: 0.1155571, SHANNON_ENTROPY: 11.7315444, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.9510365020104752, 'b': 0.8820544899895233, 'c': 0.6926967876118361, 'normalize': False} - results: ROC_AUC: 0.2005520, PRECISION: 0.0432581, PRECISION_RECALL_MIN_DEN: 0.1596010, RECALL: 0.1556025, MAP: 0.0730465, MRR: 0.1483768, NDCG: 0.1101252, F1: 0.0676957, HIT_RATE: 0.4325810, ARHR: 0.1717252, NOVELTY: 0.0049928, AVERAGE_POPULARITY: 0.0742545, DIVERSITY_MEAN_INTER_LIST: 0.9935683, DIVERSITY_HERFINDAHL: 0.9993393, COVERAGE_ITEM: 0.4385833, COVERAGE_ITEM_CORRECT: 0.0603349, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2260979, DIVERSITY_GINI: 0.1581776, SHANNON_ENTROPY: 12.0621350, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'a': 0.06150182298855468, 'b': 0.4936772169046103, 'c': 0.04506012078554745, 'normalize': False} - results: ROC_AUC: 0.1882151, PRECISION: 0.0407982, PRECISION_RECALL_MIN_DEN: 0.1423839, RECALL: 0.1378654, MAP: 0.0665765, MRR: 0.1403929, NDCG: 0.0999749, F1: 0.0629600, HIT_RATE: 0.4079816, ARHR: 0.1636661, NOVELTY: 0.0048009, AVERAGE_POPULARITY: 0.1032515, DIVERSITY_MEAN_INTER_LIST: 0.9872380, DIVERSITY_HERFINDAHL: 0.9987064, COVERAGE_ITEM: 0.3939865, COVERAGE_ITEM_CORRECT: 0.0492628, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2103435, DIVERSITY_GINI: 0.1181955, SHANNON_ENTROPY: 11.3881693, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'a': 0.6202302743702615, 'b': 0.3349597967019385, 'c': 0.4423006970322353, 'normalize': False} - results: ROC_AUC: 0.1966767, PRECISION: 0.0419861, PRECISION_RECALL_MIN_DEN: 0.1577510, RECALL: 0.1540399, MAP: 0.0713427, MRR: 0.1432432, NDCG: 0.1078840, F1: 0.0659861, HIT_RATE: 0.4198614, ARHR: 0.1649504, NOVELTY: 0.0050451, AVERAGE_POPULARITY: 0.0665995, DIVERSITY_MEAN_INTER_LIST: 0.9946801, DIVERSITY_HERFINDAHL: 0.9994504, COVERAGE_ITEM: 0.4499557, COVERAGE_ITEM_CORRECT: 0.0608662, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2228011, DIVERSITY_GINI: 0.1689329, SHANNON_ENTROPY: 12.2139029, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'a': 0.7254829873068883, 'b': 0.2680451415790766, 'c': 0.49031973379426996, 'normalize': False} - results: ROC_AUC: 0.1925393, PRECISION: 0.0410349, PRECISION_RECALL_MIN_DEN: 0.1556952, RECALL: 0.1521367, MAP: 0.0695580, MRR: 0.1390887, NDCG: 0.1056255, F1: 0.0646357, HIT_RATE: 0.4103494, ARHR: 0.1594954, NOVELTY: 0.0050814, AVERAGE_POPULARITY: 0.0614280, DIVERSITY_MEAN_INTER_LIST: 0.9953129, DIVERSITY_HERFINDAHL: 0.9995137, COVERAGE_ITEM: 0.4606737, COVERAGE_ITEM_CORRECT: 0.0611280, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2201082, DIVERSITY_GINI: 0.1778321, SHANNON_ENTROPY: 12.3189060, 
