
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.17371850814565984, 'l1_ratio': 0.9870852861827759} - results: ROC_AUC: 0.1461413, PRECISION: 0.0309073, PRECISION_RECALL_MIN_DEN: 0.1138331, RECALL: 0.1108838, MAP: 0.0490966, MRR: 0.1032294, NDCG: 0.0764512, F1: 0.0483361, HIT_RATE: 0.3090731, ARHR: 0.1168846, NOVELTY: 0.0049139, AVERAGE_POPULARITY: 0.0556825, DIVERSITY_MEAN_INTER_LIST: 0.9950519, DIVERSITY_HERFINDAHL: 0.9994863, COVERAGE_ITEM: 0.5812589, COVERAGE_ITEM_CORRECT: 0.0440038, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1586762, DIVERSITY_GINI: 0.2666577, SHANNON_ENTROPY: 12.7642751, 
SearchBayesianSkopt-CV: Config 1 is suboptimal. Config: {'alpha': 0.9078615599766375, 'l1_ratio': 0.8818287085082558} - results: ROC_AUC: 0.0896966, PRECISION: 0.0184404, PRECISION_RECALL_MIN_DEN: 0.0699330, RECALL: 0.0680280, MAP: 0.0293223, MRR: 0.0615717, NDCG: 0.0459353, F1: 0.0290109, HIT_RATE: 0.1844042, ARHR: 0.0681927, NOVELTY: 0.0050450, AVERAGE_POPULARITY: 0.0199432, DIVERSITY_MEAN_INTER_LIST: 0.9976802, DIVERSITY_HERFINDAHL: 0.9997491, COVERAGE_ITEM: 0.6213821, COVERAGE_ITEM_CORRECT: 0.0342175, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0990562, DIVERSITY_GINI: 0.3177205, SHANNON_ENTROPY: 13.2196216, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'alpha': 0.6195427840612043, 'l1_ratio': 0.6214739520764434} - results: ROC_AUC: 0.1093358, PRECISION: 0.0229170, PRECISION_RECALL_MIN_DEN: 0.0857107, RECALL: 0.0832888, MAP: 0.0363582, MRR: 0.0760931, NDCG: 0.0566585, F1: 0.0359409, HIT_RATE: 0.2291701, ARHR: 0.0850745, NOVELTY: 0.0050129, AVERAGE_POPULARITY: 0.0300504, DIVERSITY_MEAN_INTER_LIST: 0.9973638, DIVERSITY_HERFINDAHL: 0.9997175, COVERAGE_ITEM: 0.6137825, COVERAGE_ITEM_CORRECT: 0.0383061, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1211023, DIVERSITY_GINI: 0.3073530, SHANNON_ENTROPY: 13.1387438, 

SearchBayesianSkopt-CV: New best config found. Config 3: {'alpha': 0.13995885213935091, 'l1_ratio': 0.6175396329974245} - results: ROC_AUC: 0.1630504, PRECISION: 0.0343707, PRECISION_RECALL_MIN_DEN: 0.1295221, RECALL: 0.1265122, MAP: 0.0567804, MRR: 0.1162880, NDCG: 0.0874385, F1: 0.0540516, HIT_RATE: 0.3437073, ARHR: 0.1318374, NOVELTY: 0.0048194, AVERAGE_POPULARITY: 0.0804132, DIVERSITY_MEAN_INTER_LIST: 0.9908321, DIVERSITY_HERFINDAHL: 0.9990644, COVERAGE_ITEM: 0.5252435, COVERAGE_ITEM_CORRECT: 0.0455592, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1757644, DIVERSITY_GINI: 0.2111090, SHANNON_ENTROPY: 12.2205563, 

SearchBayesianSkopt-CV: New best config found. Config 4: {'alpha': 0.013024640114230882, 'l1_ratio': 0.7258310518611857} - results: ROC_AUC: 0.1639872, PRECISION: 0.0341878, PRECISION_RECALL_MIN_DEN: 0.1303772, RECALL: 0.1274717, MAP: 0.0572056, MRR: 0.1165716, NDCG: 0.0879676, F1: 0.0539112, HIT_RATE: 0.3418781, ARHR: 0.1318065, NOVELTY: 0.0047583, AVERAGE_POPULARITY: 0.1000643, DIVERSITY_MEAN_INTER_LIST: 0.9863389, DIVERSITY_HERFINDAHL: 0.9986152, COVERAGE_ITEM: 0.4551145, COVERAGE_ITEM_CORRECT: 0.0425640, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1761671, DIVERSITY_GINI: 0.1555887, SHANNON_ENTROPY: 11.6458714, 

SearchBayesianSkopt-CV: New best config found. Config 5: {'alpha': 0.20599420186766954, 'l1_ratio': 0.3582514519917022} - results: ROC_AUC: 0.1659653, PRECISION: 0.0346813, PRECISION_RECALL_MIN_DEN: 0.1317109, RECALL: 0.1287103, MAP: 0.0579250, MRR: 0.1180613, NDCG: 0.0889722, F1: 0.0546367, HIT_RATE: 0.3468128, ARHR: 0.1337308, NOVELTY: 0.0047962, AVERAGE_POPULARITY: 0.0863434, DIVERSITY_MEAN_INTER_LIST: 0.9895395, DIVERSITY_HERFINDAHL: 0.9989352, COVERAGE_ITEM: 0.5112300, COVERAGE_ITEM_CORRECT: 0.0454206, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1776519, DIVERSITY_GINI: 0.1979491, SHANNON_ENTROPY: 12.0762033, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'alpha': 0.32866674736064, 'l1_ratio': 0.3585916310114819} - results: ROC_AUC: 0.1575077, PRECISION: 0.0331049, PRECISION_RECALL_MIN_DEN: 0.1243978, RECALL: 0.1214319, MAP: 0.0545026, MRR: 0.1121928, NDCG: 0.0839997, F1: 0.0520228, HIT_RATE: 0.3310486, ARHR: 0.1269793, NOVELTY: 0.0048452, AVERAGE_POPULARITY: 0.0731829, DIVERSITY_MEAN_INTER_LIST: 0.9921965, DIVERSITY_HERFINDAHL: 0.9992008, COVERAGE_ITEM: 0.5484812, COVERAGE_ITEM_CORRECT: 0.0447815, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1698754, DIVERSITY_GINI: 0.2323588, SHANNON_ENTROPY: 12.4146617, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'alpha': 0.4347651948494792, 'l1_ratio': 0.5454255791700284} - results: ROC_AUC: 0.1313634, PRECISION: 0.0276962, PRECISION_RECALL_MIN_DEN: 0.1029799, RECALL: 0.1002156, MAP: 0.0440408, MRR: 0.0924301, NDCG: 0.0685739, F1: 0.0433966, HIT_RATE: 0.2769616, ARHR: 0.1042316, NOVELTY: 0.0049527, AVERAGE_POPULARITY: 0.0454394, DIVERSITY_MEAN_INTER_LIST: 0.9962248, DIVERSITY_HERFINDAHL: 0.9996036, COVERAGE_ITEM: 0.5973898, COVERAGE_ITEM_CORRECT: 0.0416631, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1437020, DIVERSITY_GINI: 0.2860219, SHANNON_ENTROPY: 12.9429922, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'alpha': 0.48936310682882644, 'l1_ratio': 0.7702534599452606} - results: ROC_AUC: 0.1120545, PRECISION: 0.0235538, PRECISION_RECALL_MIN_DEN: 0.0870625, RECALL: 0.0845629, MAP: 0.0368385, MRR: 0.0781295, NDCG: 0.0576044, F1: 0.0368404, HIT_RATE: 0.2355381, ARHR: 0.0876383, NOVELTY: 0.0050120, AVERAGE_POPULARITY: 0.0300809, DIVERSITY_MEAN_INTER_LIST: 0.9973705, DIVERSITY_HERFINDAHL: 0.9997182, COVERAGE_ITEM: 0.6132127, COVERAGE_ITEM_CORRECT: 0.0389528, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1238455, DIVERSITY_GINI: 0.3068247, SHANNON_ENTROPY: 13.1364832, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'alpha': 0.5579473711512061, 'l1_ratio': 0.7023047709389234} - results: ROC_AUC: 0.1094754, PRECISION: 0.0230004, PRECISION_RECALL_MIN_DEN: 0.0853868, RECALL: 0.0829157, MAP: 0.0361834, MRR: 0.0762079, NDCG: 0.0564689, F1: 0.0360077, HIT_RATE: 0.2300044, ARHR: 0.0852955, NOVELTY: 0.0050152, AVERAGE_POPULARITY: 0.0294468, DIVERSITY_MEAN_INTER_LIST: 0.9973983, DIVERSITY_HERFINDAHL: 0.9997209, COVERAGE_ITEM: 0.6142445, COVERAGE_ITEM_CORRECT: 0.0385371, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1213288, DIVERSITY_GINI: 0.3079348, SHANNON_ENTROPY: 13.1445375, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'alpha': 0.7735607072644599, 'l1_ratio': 0.6560361283847904} - results: ROC_AUC: 0.0984264, PRECISION: 0.0205251, PRECISION_RECALL_MIN_DEN: 0.0778006, RECALL: 0.0756945, MAP: 0.0327233, MRR: 0.0681062, NDCG: 0.0511131, F1: 0.0322893, HIT_RATE: 0.2052507, ARHR: 0.0756849, NOVELTY: 0.0050324, AVERAGE_POPULARITY: 0.0246291, DIVERSITY_MEAN_INTER_LIST: 0.9975710, DIVERSITY_HERFINDAHL: 0.9997382, COVERAGE_ITEM: 0.6176939, COVERAGE_ITEM_CORRECT: 0.0363041, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1096514, DIVERSITY_GINI: 0.3131896, SHANNON_ENTROPY: 13.1869464, 

