
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.7282730341103761, 'l1_ratio': 0.34919689828935413} - results: ROC_AUC: 0.1444249, PRECISION: 0.0293323, PRECISION_RECALL_MIN_DEN: 0.1084950, RECALL: 0.1058036, MAP: 0.0492694, MRR: 0.1036738, NDCG: 0.0751836, F1: 0.0459266, HIT_RATE: 0.2933233, ARHR: 0.1165244, NOVELTY: 0.0047435, AVERAGE_POPULARITY: 0.1159565, DIVERSITY_MEAN_INTER_LIST: 0.9815658, DIVERSITY_HERFINDAHL: 0.9981380, COVERAGE_ITEM: 0.4199269, COVERAGE_ITEM_CORRECT: 0.0322002, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1528375, DIVERSITY_GINI: 0.1293334, SHANNON_ENTROPY: 11.2527599, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'alpha': 0.8865931910215485, 'l1_ratio': 0.3592902821988568} - results: ROC_AUC: 0.1392404, PRECISION: 0.0282067, PRECISION_RECALL_MIN_DEN: 0.1040865, RECALL: 0.1014523, MAP: 0.0475308, MRR: 0.1003626, NDCG: 0.0724006, F1: 0.0441369, HIT_RATE: 0.2820674, ARHR: 0.1126026, NOVELTY: 0.0047403, AVERAGE_POPULARITY: 0.1175432, DIVERSITY_MEAN_INTER_LIST: 0.9809896, DIVERSITY_HERFINDAHL: 0.9980804, COVERAGE_ITEM: 0.4211126, COVERAGE_ITEM_CORRECT: 0.0302368, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1471750, DIVERSITY_GINI: 0.1291727, SHANNON_ENTROPY: 11.2300084, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'alpha': 0.8018224859939143, 'l1_ratio': 0.16904250323800332} - results: ROC_AUC: 0.1407703, PRECISION: 0.0286350, PRECISION_RECALL_MIN_DEN: 0.1058006, RECALL: 0.1031390, MAP: 0.0479810, MRR: 0.1013151, NDCG: 0.0732918, F1: 0.0448206, HIT_RATE: 0.2863499, ARHR: 0.1137210, NOVELTY: 0.0047449, AVERAGE_POPULARITY: 0.1164618, DIVERSITY_MEAN_INTER_LIST: 0.9813731, DIVERSITY_HERFINDAHL: 0.9981187, COVERAGE_ITEM: 0.4215130, COVERAGE_ITEM_CORRECT: 0.0311530, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1495910, DIVERSITY_GINI: 0.1299186, SHANNON_ENTROPY: 11.2530052, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'alpha': 0.5440139753765935, 'l1_ratio': 0.8820808771452692} - results: ROC_AUC: 0.1560844, PRECISION: 0.0320456, PRECISION_RECALL_MIN_DEN: 0.1196762, RECALL: 0.1168512, MAP: 0.0539456, MRR: 0.1121156, NDCG: 0.0824478, F1: 0.0502943, HIT_RATE: 0.3204555, ARHR: 0.1265733, NOVELTY: 0.0047264, AVERAGE_POPULARITY: 0.1158572, DIVERSITY_MEAN_INTER_LIST: 0.9816283, DIVERSITY_HERFINDAHL: 0.9981442, COVERAGE_ITEM: 0.4197652, COVERAGE_ITEM_CORRECT: 0.0369047, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1652196, DIVERSITY_GINI: 0.1296127, SHANNON_ENTROPY: 11.2551954, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'alpha': 0.6017828526129219, 'l1_ratio': 0.6433670149212055} - results: ROC_AUC: 0.1516932, PRECISION: 0.0310339, PRECISION_RECALL_MIN_DEN: 0.1154462, RECALL: 0.1126462, MAP: 0.0522657, MRR: 0.1090437, NDCG: 0.0797548, F1: 0.0486579, HIT_RATE: 0.3103385, ARHR: 0.1229144, NOVELTY: 0.0047391, AVERAGE_POPULARITY: 0.1152753, DIVERSITY_MEAN_INTER_LIST: 0.9818349, DIVERSITY_HERFINDAHL: 0.9981649, COVERAGE_ITEM: 0.4208277, COVERAGE_ITEM_CORRECT: 0.0352416, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1605889, DIVERSITY_GINI: 0.1302296, SHANNON_ENTROPY: 11.2681673, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'alpha': 0.7082015008325646, 'l1_ratio': 0.8865368175011756} - results: ROC_AUC: 0.1511740, PRECISION: 0.0309394, PRECISION_RECALL_MIN_DEN: 0.1147643, RECALL: 0.1119718, MAP: 0.0517826, MRR: 0.1084267, NDCG: 0.0792034, F1: 0.0484773, HIT_RATE: 0.3093936, ARHR: 0.1222346, NOVELTY: 0.0047189, AVERAGE_POPULARITY: 0.1192477, DIVERSITY_MEAN_INTER_LIST: 0.9804661, DIVERSITY_HERFINDAHL: 0.9980280, COVERAGE_ITEM: 0.4141213, COVERAGE_ITEM_CORRECT: 0.0346102, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1599346, DIVERSITY_GINI: 0.1252413, SHANNON_ENTROPY: 11.1752005, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'alpha': 0.00044273050114740375, 'l1_ratio': 0.02320976913914408} - results: ROC_AUC: 0.1618838, PRECISION: 0.0337027, PRECISION_RECALL_MIN_DEN: 0.1277764, RECALL: 0.1248894, MAP: 0.0562804, MRR: 0.1154309, NDCG: 0.0865675, F1: 0.0530775, HIT_RATE: 0.3370273, ARHR: 0.1304209, NOVELTY: 0.0047535, AVERAGE_POPULARITY: 0.1016165, DIVERSITY_MEAN_INTER_LIST: 0.9859292, DIVERSITY_HERFINDAHL: 0.9985742, COVERAGE_ITEM: 0.4498094, COVERAGE_ITEM_CORRECT: 0.0414629, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1737763, DIVERSITY_GINI: 0.1516541, SHANNON_ENTROPY: 11.5989460, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1618689, PRECISION: 0.0337065, PRECISION_RECALL_MIN_DEN: 0.1277806, RECALL: 0.1248936, MAP: 0.0562794, MRR: 0.1154232, NDCG: 0.0865673, F1: 0.0530826, HIT_RATE: 0.3370653, ARHR: 0.1304125, NOVELTY: 0.0047536, AVERAGE_POPULARITY: 0.1015816, DIVERSITY_MEAN_INTER_LIST: 0.9859376, DIVERSITY_HERFINDAHL: 0.9985751, COVERAGE_ITEM: 0.4498787, COVERAGE_ITEM_CORRECT: 0.0414629, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1738014, DIVERSITY_GINI: 0.1516966, SHANNON_ENTROPY: 11.5994916, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'alpha': 0.0009897068793129906, 'l1_ratio': 0.9895566545701184} - results: ROC_AUC: 0.1618689, PRECISION: 0.0337027, PRECISION_RECALL_MIN_DEN: 0.1277730, RECALL: 0.1248860, MAP: 0.0562735, MRR: 0.1154198, NDCG: 0.0865605, F1: 0.0530771, HIT_RATE: 0.3370272, ARHR: 0.1304101, NOVELTY: 0.0047535, AVERAGE_POPULARITY: 0.1016195, DIVERSITY_MEAN_INTER_LIST: 0.9859274, DIVERSITY_HERFINDAHL: 0.9985741, COVERAGE_ITEM: 0.4497786, COVERAGE_ITEM_CORRECT: 0.0414629, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1737763, DIVERSITY_GINI: 0.1516375, SHANNON_ENTROPY: 11.5986893, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1618689, PRECISION: 0.0337065, PRECISION_RECALL_MIN_DEN: 0.1277806, RECALL: 0.1248936, MAP: 0.0562794, MRR: 0.1154232, NDCG: 0.0865673, F1: 0.0530826, HIT_RATE: 0.3370653, ARHR: 0.1304125, NOVELTY: 0.0047536, AVERAGE_POPULARITY: 0.1015816, DIVERSITY_MEAN_INTER_LIST: 0.9859376, DIVERSITY_HERFINDAHL: 0.9985751, COVERAGE_ITEM: 0.4498787, COVERAGE_ITEM_CORRECT: 0.0414629, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1738014, DIVERSITY_GINI: 0.1516966, SHANNON_ENTROPY: 11.5994916, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1618689, PRECISION: 0.0337065, PRECISION_RECALL_MIN_DEN: 0.1277806, RECALL: 0.1248936, MAP: 0.0562794, MRR: 0.1154232, NDCG: 0.0865673, F1: 0.0530826, HIT_RATE: 0.3370653, ARHR: 0.1304125, NOVELTY: 0.0047536, AVERAGE_POPULARITY: 0.1015816, DIVERSITY_MEAN_INTER_LIST: 0.9859376, DIVERSITY_HERFINDAHL: 0.9985751, COVERAGE_ITEM: 0.4498787, COVERAGE_ITEM_CORRECT: 0.0414629, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1738014, DIVERSITY_GINI: 0.1516966, SHANNON_ENTROPY: 11.5994916, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'alpha': 0.0007368486183479963, 'l1_ratio': 0.004551711479583776} - results: ROC_AUC: 0.1618499, PRECISION: 0.0336951, PRECISION_RECALL_MIN_DEN: 0.1277762, RECALL: 0.1248912, MAP: 0.0562558, MRR: 0.1153549, NDCG: 0.0865402, F1: 0.0530682, HIT_RATE: 0.3369509, ARHR: 0.1303490, NOVELTY: 0.0047536, AVERAGE_POPULARITY: 0.1016278, DIVERSITY_MEAN_INTER_LIST: 0.9859273, DIVERSITY_HERFINDAHL: 0.9985740, COVERAGE_ITEM: 0.4497863, COVERAGE_ITEM_CORRECT: 0.0414475, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1737008, DIVERSITY_GINI: 0.1516320, SHANNON_ENTROPY: 11.5985921, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1618689, PRECISION: 0.0337065, PRECISION_RECALL_MIN_DEN: 0.1277806, RECALL: 0.1248936, MAP: 0.0562794, MRR: 0.1154232, NDCG: 0.0865673, F1: 0.0530826, HIT_RATE: 0.3370653, ARHR: 0.1304125, NOVELTY: 0.0047536, AVERAGE_POPULARITY: 0.1015816, DIVERSITY_MEAN_INTER_LIST: 0.9859376, DIVERSITY_HERFINDAHL: 0.9985751, COVERAGE_ITEM: 0.4498787, COVERAGE_ITEM_CORRECT: 0.0414629, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1738014, DIVERSITY_GINI: 0.1516966, SHANNON_ENTROPY: 11.5994916, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'alpha': 0.00030472724272312407, 'l1_ratio': 0.010990631075273096} - results: ROC_AUC: 0.1618819, PRECISION: 0.0337065, PRECISION_RECALL_MIN_DEN: 0.1277806, RECALL: 0.1248937, MAP: 0.0562892, MRR: 0.1154392, NDCG: 0.0865760, F1: 0.0530826, HIT_RATE: 0.3370654, ARHR: 0.1304338, NOVELTY: 0.0047536, AVERAGE_POPULARITY: 0.1015985, DIVERSITY_MEAN_INTER_LIST: 0.9859333, DIVERSITY_HERFINDAHL: 0.9985746, COVERAGE_ITEM: 0.4498710, COVERAGE_ITEM_CORRECT: 0.0414629, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1737763, DIVERSITY_GINI: 0.1516924, SHANNON_ENTROPY: 11.5993400, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'alpha': 0.0009298750323026852, 'l1_ratio': 0.00662560906704668} - results: ROC_AUC: 0.1618416, PRECISION: 0.0336951, PRECISION_RECALL_MIN_DEN: 0.1277952, RECALL: 0.1249102, MAP: 0.0562526, MRR: 0.1153561, NDCG: 0.0865416, F1: 0.0530699, HIT_RATE: 0.3369509, ARHR: 0.1303420, NOVELTY: 0.0047536, AVERAGE_POPULARITY: 0.1016357, DIVERSITY_MEAN_INTER_LIST: 0.9859248, DIVERSITY_HERFINDAHL: 0.9985738, COVERAGE_ITEM: 0.4497709, COVERAGE_ITEM_CORRECT: 0.0414475, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1737008, DIVERSITY_GINI: 0.1516213, SHANNON_ENTROPY: 11.5983964, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1618689, PRECISION: 0.0337065, PRECISION_RECALL_MIN_DEN: 0.1277806, RECALL: 0.1248936, MAP: 0.0562794, MRR: 0.1154232, NDCG: 0.0865673, F1: 0.0530826, HIT_RATE: 0.3370653, ARHR: 0.1304125, NOVELTY: 0.0047536, AVERAGE_POPULARITY: 0.1015816, DIVERSITY_MEAN_INTER_LIST: 0.9859376, DIVERSITY_HERFINDAHL: 0.9985751, COVERAGE_ITEM: 0.4498787, COVERAGE_ITEM_CORRECT: 0.0414629, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1738014, DIVERSITY_GINI: 0.1516966, SHANNON_ENTROPY: 11.5994916, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1618689, PRECISION: 0.0337065, PRECISION_RECALL_MIN_DEN: 0.1277806, RECALL: 0.1248936, MAP: 0.0562794, MRR: 0.1154232, NDCG: 0.0865673, F1: 0.0530826, HIT_RATE: 0.3370653, ARHR: 0.1304125, NOVELTY: 0.0047536, AVERAGE_POPULARITY: 0.1015816, DIVERSITY_MEAN_INTER_LIST: 0.9859376, DIVERSITY_HERFINDAHL: 0.9985751, COVERAGE_ITEM: 0.4498787, COVERAGE_ITEM_CORRECT: 0.0414629, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1738014, DIVERSITY_GINI: 0.1516966, SHANNON_ENTROPY: 11.5994916, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 0.0038324172781485375, 'l1_ratio': 0.010160663845368513} - results: ROC_AUC: 0.1618762, PRECISION: 0.0336912, PRECISION_RECALL_MIN_DEN: 0.1279042, RECALL: 0.1250195, MAP: 0.0562729, MRR: 0.1154041, NDCG: 0.0865798, F1: 0.0530747, HIT_RATE: 0.3369116, ARHR: 0.1303739, NOVELTY: 0.0047533, AVERAGE_POPULARITY: 0.1017897, DIVERSITY_MEAN_INTER_LIST: 0.9858912, DIVERSITY_HERFINDAHL: 0.9985704, COVERAGE_ITEM: 0.4494090, COVERAGE_ITEM_CORRECT: 0.0414398, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1737763, DIVERSITY_GINI: 0.1513863, SHANNON_ENTROPY: 11.5953529, 
