
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.09735591577502803, 'b': 0.7598040810517013, 'c': 0.9256075301479226, 'normalize': True} - results: ROC_AUC: 0.1763780, PRECISION: 0.0369781, PRECISION_RECALL_MIN_DEN: 0.1295638, RECALL: 0.1255605, MAP: 0.0611236, MRR: 0.1312400, NDCG: 0.0918714, F1: 0.0571284, HIT_RATE: 0.3697809, ARHR: 0.1511521, NOVELTY: 0.0047629, AVERAGE_POPULARITY: 0.1180726, DIVERSITY_MEAN_INTER_LIST: 0.9818964, DIVERSITY_HERFINDAHL: 0.9981723, COVERAGE_ITEM: 0.4290048, COVERAGE_ITEM_CORRECT: 0.0408855, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1956462, DIVERSITY_GINI: 0.1259668, SHANNON_ENTROPY: 11.2125037, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'a': 0.3769748018378213, 'b': 0.7193282799869982, 'c': 0.3566998185956843, 'normalize': True} - results: ROC_AUC: 0.1810264, PRECISION: 0.0385297, PRECISION_RECALL_MIN_DEN: 0.1353035, RECALL: 0.1311091, MAP: 0.0634214, MRR: 0.1346894, NDCG: 0.0953316, F1: 0.0595545, HIT_RATE: 0.3852968, ARHR: 0.1557706, NOVELTY: 0.0047715, AVERAGE_POPULARITY: 0.1134106, DIVERSITY_MEAN_INTER_LIST: 0.9835354, DIVERSITY_HERFINDAHL: 0.9983362, COVERAGE_ITEM: 0.4203657, COVERAGE_ITEM_CORRECT: 0.0441732, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2019127, DIVERSITY_GINI: 0.1241925, SHANNON_ENTROPY: 11.2664925, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'a': 0.5439400729307473, 'b': 0.5453789381734487, 'c': 0.3395854879757713, 'normalize': False} - results: ROC_AUC: 0.1805729, PRECISION: 0.0382965, PRECISION_RECALL_MIN_DEN: 0.1346138, RECALL: 0.1304690, MAP: 0.0631777, MRR: 0.1345242, NDCG: 0.0949863, F1: 0.0592103, HIT_RATE: 0.3829653, ARHR: 0.1553193, NOVELTY: 0.0047695, AVERAGE_POPULARITY: 0.1155293, DIVERSITY_MEAN_INTER_LIST: 0.9826666, DIVERSITY_HERFINDAHL: 0.9982493, COVERAGE_ITEM: 0.4250318, COVERAGE_ITEM_CORRECT: 0.0434803, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2013338, DIVERSITY_GINI: 0.1258238, SHANNON_ENTROPY: 11.2486162, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'a': 0.21419388716333093, 'b': 0.5416862032516889, 'c': 0.6214603946934795, 'normalize': True} - results: ROC_AUC: 0.1785514, PRECISION: 0.0376676, PRECISION_RECALL_MIN_DEN: 0.1322443, RECALL: 0.1281559, MAP: 0.0621660, MRR: 0.1329273, NDCG: 0.0934641, F1: 0.0582200, HIT_RATE: 0.3766756, ARHR: 0.1533255, NOVELTY: 0.0047652, AVERAGE_POPULARITY: 0.1167233, DIVERSITY_MEAN_INTER_LIST: 0.9823401, DIVERSITY_HERFINDAHL: 0.9982166, COVERAGE_ITEM: 0.4251396, COVERAGE_ITEM_CORRECT: 0.0422098, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1985655, DIVERSITY_GINI: 0.1251559, SHANNON_ENTROPY: 11.2278423, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'a': 0.8526881434142133, 'b': 0.9657215570839356, 'c': 0.5292721445768458, 'normalize': False} - results: ROC_AUC: 0.1804178, PRECISION: 0.0382613, PRECISION_RECALL_MIN_DEN: 0.1344677, RECALL: 0.1303193, MAP: 0.0630235, MRR: 0.1343286, NDCG: 0.0948151, F1: 0.0591529, HIT_RATE: 0.3826135, ARHR: 0.1551031, NOVELTY: 0.0047686, AVERAGE_POPULARITY: 0.1155009, DIVERSITY_MEAN_INTER_LIST: 0.9827095, DIVERSITY_HERFINDAHL: 0.9982536, COVERAGE_ITEM: 0.4236689, COVERAGE_ITEM_CORRECT: 0.0433802, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2011828, DIVERSITY_GINI: 0.1252242, SHANNON_ENTROPY: 11.2451977, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'a': 0.11182507204253325, 'b': 0.7039898927077867, 'c': 0.20430632732773674, 'normalize': True} - results: ROC_AUC: 0.1762080, PRECISION: 0.0373993, PRECISION_RECALL_MIN_DEN: 0.1310692, RECALL: 0.1269719, MAP: 0.0613656, MRR: 0.1310950, NDCG: 0.0923783, F1: 0.0577770, HIT_RATE: 0.3739926, ARHR: 0.1513415, NOVELTY: 0.0047640, AVERAGE_POPULARITY: 0.1141358, DIVERSITY_MEAN_INTER_LIST: 0.9835482, DIVERSITY_HERFINDAHL: 0.9983374, COVERAGE_ITEM: 0.4151222, COVERAGE_ITEM_CORRECT: 0.0419403, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1967787, DIVERSITY_GINI: 0.1207948, SHANNON_ENTROPY: 11.2321114, 

SearchBayesianSkopt-CV: New best config found. Config 14: {'a': 0.5059240190432776, 'b': 0.16209028153679408, 'c': 0.034464831107614675, 'normalize': True} - results: ROC_AUC: 0.1914137, PRECISION: 0.0413746, PRECISION_RECALL_MIN_DEN: 0.1465569, RECALL: 0.1421653, MAP: 0.0689711, MRR: 0.1432573, NDCG: 0.1031237, F1: 0.0640944, HIT_RATE: 0.4137460, ARHR: 0.1664117, NOVELTY: 0.0048073, AVERAGE_POPULARITY: 0.1043201, DIVERSITY_MEAN_INTER_LIST: 0.9858473, DIVERSITY_HERFINDAHL: 0.9985673, COVERAGE_ITEM: 0.4415168, COVERAGE_ITEM_CORRECT: 0.0506949, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2139675, DIVERSITY_GINI: 0.1386080, SHANNON_ENTROPY: 11.4836795, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'a': 0.6401798173284028, 'b': 0.6747979209867668, 'c': 0.7852942008214441, 'normalize': False} - results: ROC_AUC: 0.1780076, PRECISION: 0.0376992, PRECISION_RECALL_MIN_DEN: 0.1325324, RECALL: 0.1284537, MAP: 0.0621285, MRR: 0.1324807, NDCG: 0.0934657, F1: 0.0582890, HIT_RATE: 0.3769922, ARHR: 0.1528796, NOVELTY: 0.0047672, AVERAGE_POPULARITY: 0.1175527, DIVERSITY_MEAN_INTER_LIST: 0.9818942, DIVERSITY_HERFINDAHL: 0.9981721, COVERAGE_ITEM: 0.4300828, COVERAGE_ITEM_CORRECT: 0.0422021, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1987417, DIVERSITY_GINI: 0.1275196, SHANNON_ENTROPY: 11.2334472, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'a': 0.022275990784933367, 'b': 0.880048535212035, 'c': 0.45533982835482767, 'normalize': False} - results: ROC_AUC: 0.1747262, PRECISION: 0.0368018, PRECISION_RECALL_MIN_DEN: 0.1287744, RECALL: 0.1247860, MAP: 0.0605232, MRR: 0.1298956, NDCG: 0.0910974, F1: 0.0568373, HIT_RATE: 0.3680180, ARHR: 0.1497048, NOVELTY: 0.0047632, AVERAGE_POPULARITY: 0.1183154, DIVERSITY_MEAN_INTER_LIST: 0.9818739, DIVERSITY_HERFINDAHL: 0.9981700, COVERAGE_ITEM: 0.4311222, COVERAGE_ITEM_CORRECT: 0.0404081, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1945137, DIVERSITY_GINI: 0.1261987, SHANNON_ENTROPY: 11.2078125, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'a': 0.9877735248942495, 'b': 0.35430291164577793, 'c': 0.47988158748978127, 'normalize': True} - results: ROC_AUC: 0.1877696, PRECISION: 0.0402114, PRECISION_RECALL_MIN_DEN: 0.1422285, RECALL: 0.1379362, MAP: 0.0670090, MRR: 0.1403985, NDCG: 0.1003005, F1: 0.0622682, HIT_RATE: 0.4021144, ARHR: 0.1626729, NOVELTY: 0.0047896, AVERAGE_POPULARITY: 0.1104256, DIVERSITY_MEAN_INTER_LIST: 0.9841016, DIVERSITY_HERFINDAHL: 0.9983928, COVERAGE_ITEM: 0.4321848, COVERAGE_ITEM_CORRECT: 0.0479153, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2093117, DIVERSITY_GINI: 0.1317898, SHANNON_ENTROPY: 11.3589287, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'a': 0.32321572463701204, 'b': 0.9990390912510217, 'c': 0.4865839790399633, 'normalize': False} - results: ROC_AUC: 0.1774829, PRECISION: 0.0373951, PRECISION_RECALL_MIN_DEN: 0.1314592, RECALL: 0.1274122, MAP: 0.0617391, MRR: 0.1320579, NDCG: 0.0928649, F1: 0.0578177, HIT_RATE: 0.3739512, ARHR: 0.1522046, NOVELTY: 0.0047629, AVERAGE_POPULARITY: 0.1170571, DIVERSITY_MEAN_INTER_LIST: 0.9822953, DIVERSITY_HERFINDAHL: 0.9982122, COVERAGE_ITEM: 0.4245544, COVERAGE_ITEM_CORRECT: 0.0416092, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1975588, DIVERSITY_GINI: 0.1244775, SHANNON_ENTROPY: 11.2178333, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'a': 0.7115464141752412, 'b': 0.6243189225170284, 'c': 0.41973944816186437, 'normalize': True} - results: ROC_AUC: 0.1843683, PRECISION: 0.0395795, PRECISION_RECALL_MIN_DEN: 0.1390956, RECALL: 0.1348258, MAP: 0.0653328, MRR: 0.1377975, NDCG: 0.0980661, F1: 0.0611927, HIT_RATE: 0.3957950, ARHR: 0.1597207, NOVELTY: 0.0047809, AVERAGE_POPULARITY: 0.1117175, DIVERSITY_MEAN_INTER_LIST: 0.9838881, DIVERSITY_HERFINDAHL: 0.9983714, COVERAGE_ITEM: 0.4256862, COVERAGE_ITEM_CORRECT: 0.0463600, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2058135, DIVERSITY_GINI: 0.1277200, SHANNON_ENTROPY: 11.3135587, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'a': 0.9753051063619183, 'b': 0.0072935516827470365, 'c': 0.9878344670612726, 'normalize': False} - results: ROC_AUC: 0.1788209, PRECISION: 0.0378619, PRECISION_RECALL_MIN_DEN: 0.1333624, RECALL: 0.1292681, MAP: 0.0625711, MRR: 0.1332743, NDCG: 0.0940683, F1: 0.0585677, HIT_RATE: 0.3786191, ARHR: 0.1538081, NOVELTY: 0.0047740, AVERAGE_POPULARITY: 0.1175332, DIVERSITY_MEAN_INTER_LIST: 0.9816232, DIVERSITY_HERFINDAHL: 0.9981450, COVERAGE_ITEM: 0.4357652, COVERAGE_ITEM_CORRECT: 0.0427180, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1993960, DIVERSITY_GINI: 0.1311648, SHANNON_ENTROPY: 11.2613172, 

SearchBayesianSkopt-CV: New best config found. Config 21: {'a': 0.9723342454482329, 'b': 0.011458369187370534, 'c': 0.0037894645201902452, 'normalize': True} - results: ROC_AUC: 0.1941163, PRECISION: 0.0419570, PRECISION_RECALL_MIN_DEN: 0.1497986, RECALL: 0.1454077, MAP: 0.0699748, MRR: 0.1447403, NDCG: 0.1048231, F1: 0.0651221, HIT_RATE: 0.4195705, ARHR: 0.1681450, NOVELTY: 0.0048292, AVERAGE_POPULARITY: 0.0985774, DIVERSITY_MEAN_INTER_LIST: 0.9870638, DIVERSITY_HERFINDAHL: 0.9986889, COVERAGE_ITEM: 0.4625140, COVERAGE_ITEM_CORRECT: 0.0527353, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2172140, DIVERSITY_GINI: 0.1522667, SHANNON_ENTROPY: 11.6434150, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'a': 0.9939932961180734, 'b': 0.9699347320859847, 'c': 0.012794960754325738, 'normalize': True} - results: ROC_AUC: 0.1881953, PRECISION: 0.0405192, PRECISION_RECALL_MIN_DEN: 0.1426027, RECALL: 0.1382408, MAP: 0.0673146, MRR: 0.1411606, NDCG: 0.1007014, F1: 0.0626685, HIT_RATE: 0.4051919, ARHR: 0.1638235, NOVELTY: 0.0047953, AVERAGE_POPULARITY: 0.1062585, DIVERSITY_MEAN_INTER_LIST: 0.9856176, DIVERSITY_HERFINDAHL: 0.9985443, COVERAGE_ITEM: 0.4287969, COVERAGE_ITEM_CORRECT: 0.0488701, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2097647, DIVERSITY_GINI: 0.1311062, SHANNON_ENTROPY: 11.4080317, 

SearchBayesianSkopt-CV: New best config found. Config 23: {'a': 1.0, 'b': 0.0, 'c': 0.0, 'normalize': True} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'a': 1.0, 'b': 0.0, 'c': 0.0, 'normalize': True} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'a': 0.016734792477797526, 'b': 0.007822271575129493, 'c': 0.038307009896768725, 'normalize': False} - results: ROC_AUC: 0.1769405, PRECISION: 0.0372042, PRECISION_RECALL_MIN_DEN: 0.1309512, RECALL: 0.1269242, MAP: 0.0615145, MRR: 0.1314143, NDCG: 0.0924837, F1: 0.0575401, HIT_RATE: 0.3720420, ARHR: 0.1515039, NOVELTY: 0.0047687, AVERAGE_POPULARITY: 0.1191819, DIVERSITY_MEAN_INTER_LIST: 0.9811262, DIVERSITY_HERFINDAHL: 0.9980953, COVERAGE_ITEM: 0.4369047, COVERAGE_ITEM_CORRECT: 0.0413628, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1967032, DIVERSITY_GINI: 0.1307026, SHANNON_ENTROPY: 11.2340012, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'a': 1.0, 'b': 0.0, 'c': 0.0, 'normalize': True} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'a': 0.9792306899612174, 'b': 0.032668775918861866, 'c': 0.9876015620572085, 'normalize': True} - results: ROC_AUC: 0.1846662, PRECISION: 0.0393774, PRECISION_RECALL_MIN_DEN: 0.1395078, RECALL: 0.1352591, MAP: 0.0655708, MRR: 0.1377414, NDCG: 0.0982305, F1: 0.0609957, HIT_RATE: 0.3937744, ARHR: 0.1593426, NOVELTY: 0.0047855, AVERAGE_POPULARITY: 0.1134397, DIVERSITY_MEAN_INTER_LIST: 0.9829517, DIVERSITY_HERFINDAHL: 0.9982778, COVERAGE_ITEM: 0.4355188, COVERAGE_ITEM_CORRECT: 0.0459981, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2060400, DIVERSITY_GINI: 0.1326404, SHANNON_ENTROPY: 11.3250651, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'a': 1.0, 'b': 0.0, 'c': 0.0, 'normalize': True} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'a': 0.9971747649827087, 'b': 0.8262516012319113, 'c': 0.0020346193569433795, 'normalize': True} - results: ROC_AUC: 0.1892869, PRECISION: 0.0406572, PRECISION_RECALL_MIN_DEN: 0.1433980, RECALL: 0.1390189, MAP: 0.0676634, MRR: 0.1416043, NDCG: 0.1011886, F1: 0.0629134, HIT_RATE: 0.4065720, ARHR: 0.1644057, NOVELTY: 0.0047981, AVERAGE_POPULARITY: 0.1056227, DIVERSITY_MEAN_INTER_LIST: 0.9857555, DIVERSITY_HERFINDAHL: 0.9985581, COVERAGE_ITEM: 0.4316458, COVERAGE_ITEM_CORRECT: 0.0493013, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2103435, DIVERSITY_GINI: 0.1327411, SHANNON_ENTROPY: 11.4274913, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'a': 0.9877671737889828, 'b': 0.9810261523020538, 'c': 0.024843781475066613, 'normalize': True} - results: ROC_AUC: 0.1880604, PRECISION: 0.0404627, PRECISION_RECALL_MIN_DEN: 0.1423548, RECALL: 0.1379857, MAP: 0.0672908, MRR: 0.1411172, NDCG: 0.1006166, F1: 0.0625747, HIT_RATE: 0.4046273, ARHR: 0.1637518, NOVELTY: 0.0047945, AVERAGE_POPULARITY: 0.1064989, DIVERSITY_MEAN_INTER_LIST: 0.9855570, DIVERSITY_HERFINDAHL: 0.9985383, COVERAGE_ITEM: 0.4283349, COVERAGE_ITEM_CORRECT: 0.0487700, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2094627, DIVERSITY_GINI: 0.1307809, SHANNON_ENTROPY: 11.4029614, 
