SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.8619116175675771, 'l1_ratio': 0.7894500074256143} - results: ROC_AUC: 0.1430525, PRECISION: 0.0290836, PRECISION_RECALL_MIN_DEN: 0.1221172, RECALL: 0.1196657, MAP: 0.0538433, MRR: 0.1028566, NDCG: 0.0808703, F1: 0.0467943, HIT_RATE: 0.2908358, ARHR: 0.1146013, NOVELTY: 0.0047708, AVERAGE_POPULARITY: 0.1135217, DIVERSITY_MEAN_INTER_LIST: 0.9815613, DIVERSITY_HERFINDAHL: 0.9981353, COVERAGE_ITEM: 0.3570741, COVERAGE_ITEM_CORRECT: 0.0288354, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1370328, DIVERSITY_GINI: 0.1069066, SHANNON_ENTROPY: 11.0644967, 
SearchBayesianSkopt: Config 1 is suboptimal. Config: {'alpha': 0.8988338560598287, 'l1_ratio': 0.25044960784755194} - results: ROC_AUC: 0.1420705, PRECISION: 0.0292957, PRECISION_RECALL_MIN_DEN: 0.1240969, RECALL: 0.1216301, MAP: 0.0533455, MRR: 0.1017764, NDCG: 0.0807998, F1: 0.0472184, HIT_RATE: 0.2929571, ARHR: 0.1136038, NOVELTY: 0.0047845, AVERAGE_POPULARITY: 0.1125826, DIVERSITY_MEAN_INTER_LIST: 0.9815880, DIVERSITY_HERFINDAHL: 0.9981380, COVERAGE_ITEM: 0.3660828, COVERAGE_ITEM_CORRECT: 0.0296439, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1380395, DIVERSITY_GINI: 0.1120599, SHANNON_ENTROPY: 11.1301210, 
SearchBayesianSkopt: Config 2 is suboptimal. Config: {'alpha': 0.028501866821794238, 'l1_ratio': 0.2656753096390076} - results: ROC_AUC: 0.1423862, PRECISION: 0.0283623, PRECISION_RECALL_MIN_DEN: 0.1201404, RECALL: 0.1178630, MAP: 0.0530958, MRR: 0.1017222, NDCG: 0.0797965, F1: 0.0457222, HIT_RATE: 0.2836232, ARHR: 0.1131386, NOVELTY: 0.0047057, AVERAGE_POPULARITY: 0.1268899, DIVERSITY_MEAN_INTER_LIST: 0.9761466, DIVERSITY_HERFINDAHL: 0.9975940, COVERAGE_ITEM: 0.3417132, COVERAGE_ITEM_CORRECT: 0.0276035, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1345162, DIVERSITY_GINI: 0.0956844, SHANNON_ENTROPY: 10.7849008, 
SearchBayesianSkopt: Config 3 is suboptimal. Config: {'alpha': 0.5263564324103375, 'l1_ratio': 0.928673339685652} - results: ROC_AUC: 0.1435807, PRECISION: 0.0287017, PRECISION_RECALL_MIN_DEN: 0.1222208, RECALL: 0.1199071, MAP: 0.0532168, MRR: 0.1022068, NDCG: 0.0803841, F1: 0.0463168, HIT_RATE: 0.2870174, ARHR: 0.1135842, NOVELTY: 0.0047236, AVERAGE_POPULARITY: 0.1224173, DIVERSITY_MEAN_INTER_LIST: 0.9782443, DIVERSITY_HERFINDAHL: 0.9978037, COVERAGE_ITEM: 0.3443696, COVERAGE_ITEM_CORRECT: 0.0279115, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1362778, DIVERSITY_GINI: 0.0977935, SHANNON_ENTROPY: 10.8619926, 
SearchBayesianSkopt: Config 4 is suboptimal. Config: {'alpha': 0.07911659428851704, 'l1_ratio': 0.0987483491876027} - results: ROC_AUC: 0.1431621, PRECISION: 0.0284048, PRECISION_RECALL_MIN_DEN: 0.1204650, RECALL: 0.1181803, MAP: 0.0532604, MRR: 0.1017954, NDCG: 0.0799914, F1: 0.0458012, HIT_RATE: 0.2840475, ARHR: 0.1132323, NOVELTY: 0.0047197, AVERAGE_POPULARITY: 0.1241695, DIVERSITY_MEAN_INTER_LIST: 0.9771558, DIVERSITY_HERFINDAHL: 0.9976948, COVERAGE_ITEM: 0.3463715, COVERAGE_ITEM_CORRECT: 0.0276420, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1347678, DIVERSITY_GINI: 0.0985246, SHANNON_ENTROPY: 10.8451971, 
SearchBayesianSkopt: Config 5 is suboptimal. Config: {'alpha': 0.21396461492206859, 'l1_ratio': 0.9277981015424979} - results: ROC_AUC: 0.1427803, PRECISION: 0.0284260, PRECISION_RECALL_MIN_DEN: 0.1206707, RECALL: 0.1183788, MAP: 0.0533949, MRR: 0.1019271, NDCG: 0.0801036, F1: 0.0458436, HIT_RATE: 0.2842597, ARHR: 0.1133640, NOVELTY: 0.0047073, AVERAGE_POPULARITY: 0.1263678, DIVERSITY_MEAN_INTER_LIST: 0.9764900, DIVERSITY_HERFINDAHL: 0.9976283, COVERAGE_ITEM: 0.3411742, COVERAGE_ITEM_CORRECT: 0.0275650, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1350195, DIVERSITY_GINI: 0.0955136, SHANNON_ENTROPY: 10.7906199, 
SearchBayesianSkopt: New best config found. Config 6: {'alpha': 0.7394637747963652, 'l1_ratio': 0.3695896043359999} - results: ROC_AUC: 0.1428881, PRECISION: 0.0290624, PRECISION_RECALL_MIN_DEN: 0.1236411, RECALL: 0.1212196, MAP: 0.0538642, MRR: 0.1022676, NDCG: 0.0810994, F1: 0.0468842, HIT_RATE: 0.2906237, ARHR: 0.1140235, NOVELTY: 0.0047758, AVERAGE_POPULARITY: 0.1138465, DIVERSITY_MEAN_INTER_LIST: 0.9811778, DIVERSITY_HERFINDAHL: 0.9980970, COVERAGE_ITEM: 0.3625409, COVERAGE_ITEM_CORRECT: 0.0291819, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1371587, DIVERSITY_GINI: 0.1097550, SHANNON_ENTROPY: 11.0905080, 
SearchBayesianSkopt: Config 7 is suboptimal. Config: {'alpha': 0.10938072959702463, 'l1_ratio': 0.5255621177392941} - results: ROC_AUC: 0.1429549, PRECISION: 0.0284896, PRECISION_RECALL_MIN_DEN: 0.1208327, RECALL: 0.1185412, MAP: 0.0535944, MRR: 0.1022208, NDCG: 0.0803351, F1: 0.0459386, HIT_RATE: 0.2848961, ARHR: 0.1137140, NOVELTY: 0.0047158, AVERAGE_POPULARITY: 0.1249355, DIVERSITY_MEAN_INTER_LIST: 0.9769145, DIVERSITY_HERFINDAHL: 0.9976707, COVERAGE_ITEM: 0.3452936, COVERAGE_ITEM_CORRECT: 0.0277190, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1352712, DIVERSITY_GINI: 0.0977275, SHANNON_ENTROPY: 10.8289183, 
SearchBayesianSkopt: Config 8 is suboptimal. Config: {'alpha': 0.5308820610443701, 'l1_ratio': 0.8714799767840182} - results: ROC_AUC: 0.1430709, PRECISION: 0.0287442, PRECISION_RECALL_MIN_DEN: 0.1222269, RECALL: 0.1199403, MAP: 0.0533763, MRR: 0.1025842, NDCG: 0.0805372, F1: 0.0463745, HIT_RATE: 0.2874417, ARHR: 0.1140301, NOVELTY: 0.0047326, AVERAGE_POPULARITY: 0.1209257, DIVERSITY_MEAN_INTER_LIST: 0.9787825, DIVERSITY_HERFINDAHL: 0.9978575, COVERAGE_ITEM: 0.3473725, COVERAGE_ITEM_CORRECT: 0.0279885, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1362778, DIVERSITY_GINI: 0.0998021, SHANNON_ENTROPY: 10.9017766, 
SearchBayesianSkopt: Config 9 is suboptimal. Config: {'alpha': 0.909889476293604, 'l1_ratio': 0.06548738361032137} - results: ROC_AUC: 0.1409786, PRECISION: 0.0291472, PRECISION_RECALL_MIN_DEN: 0.1228769, RECALL: 0.1204079, MAP: 0.0529739, MRR: 0.1008812, NDCG: 0.0801472, F1: 0.0469333, HIT_RATE: 0.2914722, ARHR: 0.1126776, NOVELTY: 0.0047861, AVERAGE_POPULARITY: 0.1125901, DIVERSITY_MEAN_INTER_LIST: 0.9815520, DIVERSITY_HERFINDAHL: 0.9981344, COVERAGE_ITEM: 0.3673532, COVERAGE_ITEM_CORRECT: 0.0296054, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1365295, DIVERSITY_GINI: 0.1127341, SHANNON_ENTROPY: 11.1383675, 
SearchBayesianSkopt: Config 10 is suboptimal. Config: {'alpha': 0.962807549942339, 'l1_ratio': 0.9890735412565741} - results: ROC_AUC: 0.1421698, PRECISION: 0.0280866, PRECISION_RECALL_MIN_DEN: 0.1166747, RECALL: 0.1143581, MAP: 0.0520044, MRR: 0.1014583, NDCG: 0.0782022, F1: 0.0450972, HIT_RATE: 0.2808655, ARHR: 0.1128543, NOVELTY: 0.0047529, AVERAGE_POPULARITY: 0.1139589, DIVERSITY_MEAN_INTER_LIST: 0.9818497, DIVERSITY_HERFINDAHL: 0.9981641, COVERAGE_ITEM: 0.3440231, COVERAGE_ITEM_CORRECT: 0.0278730, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1328803, DIVERSITY_GINI: 0.0993876, SHANNON_ENTROPY: 10.9839681, 
