
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.7642850414352251, 'b': 0.3781671450570825, 'c': 0.03244011645967638, 'normalize': False} - results: ROC_AUC: 0.1452941, PRECISION: 0.0308965, PRECISION_RECALL_MIN_DEN: 0.1113183, RECALL: 0.1083389, MAP: 0.0481606, MRR: 0.1027711, NDCG: 0.0750808, F1: 0.0480797, HIT_RATE: 0.3089647, ARHR: 0.1167168, NOVELTY: 0.0051627, AVERAGE_POPULARITY: 0.0350133, DIVERSITY_MEAN_INTER_LIST: 0.9973815, DIVERSITY_HERFINDAHL: 0.9997205, COVERAGE_ITEM: 0.5558345, COVERAGE_ITEM_CORRECT: 0.0525967, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1689443, DIVERSITY_GINI: 0.2482328, SHANNON_ENTROPY: 12.8732093, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'a': 0.9220455925156696, 'b': 0.45871785354232486, 'c': 0.7786616555844257, 'normalize': True} - results: ROC_AUC: 0.1611480, PRECISION: 0.0350562, PRECISION_RECALL_MIN_DEN: 0.1241246, RECALL: 0.1199930, MAP: 0.0556216, MRR: 0.1177158, NDCG: 0.0846511, F1: 0.0542585, HIT_RATE: 0.3505620, ARHR: 0.1363587, NOVELTY: 0.0048827, AVERAGE_POPULARITY: 0.0692483, DIVERSITY_MEAN_INTER_LIST: 0.9935737, DIVERSITY_HERFINDAHL: 0.9993398, COVERAGE_ITEM: 0.4006699, COVERAGE_ITEM_CORRECT: 0.0504562, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1841198, DIVERSITY_GINI: 0.1258976, SHANNON_ENTROPY: 11.7521945, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'a': 0.05019099831552799, 'b': 0.34288245535470224, 'c': 0.5213398929619719, 'normalize': False} - results: ROC_AUC: 0.1856661, PRECISION: 0.0409542, PRECISION_RECALL_MIN_DEN: 0.1460923, RECALL: 0.1416463, MAP: 0.0662679, MRR: 0.1361269, NDCG: 0.1000478, F1: 0.0635365, HIT_RATE: 0.4095423, ARHR: 0.1592127, NOVELTY: 0.0050561, AVERAGE_POPULARITY: 0.0615192, DIVERSITY_MEAN_INTER_LIST: 0.9948514, DIVERSITY_HERFINDAHL: 0.9994676, COVERAGE_ITEM: 0.5169432, COVERAGE_ITEM_CORRECT: 0.0579018, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2116774, DIVERSITY_GINI: 0.2054801, SHANNON_ENTROPY: 12.4257668, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'a': 0.9490483006700127, 'b': 0.8547421543758005, 'c': 0.5397563179929195, 'normalize': False} - results: ROC_AUC: 0.1671388, PRECISION: 0.0366319, PRECISION_RECALL_MIN_DEN: 0.1305042, RECALL: 0.1265080, MAP: 0.0577863, MRR: 0.1210395, NDCG: 0.0884413, F1: 0.0568105, HIT_RATE: 0.3663187, ARHR: 0.1399958, NOVELTY: 0.0051235, AVERAGE_POPULARITY: 0.0448211, DIVERSITY_MEAN_INTER_LIST: 0.9967337, DIVERSITY_HERFINDAHL: 0.9996558, COVERAGE_ITEM: 0.5424909, COVERAGE_ITEM_CORRECT: 0.0564389, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1926513, DIVERSITY_GINI: 0.2326529, SHANNON_ENTROPY: 12.7262122, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'a': 0.1688913361279716, 'b': 0.44479028751611616, 'c': 0.6452593775525803, 'normalize': True} - results: ROC_AUC: 0.1763152, PRECISION: 0.0386961, PRECISION_RECALL_MIN_DEN: 0.1374010, RECALL: 0.1331344, MAP: 0.0619008, MRR: 0.1288043, NDCG: 0.0939527, F1: 0.0599620, HIT_RATE: 0.3869607, ARHR: 0.1501863, NOVELTY: 0.0050528, AVERAGE_POPULARITY: 0.0548021, DIVERSITY_MEAN_INTER_LIST: 0.9959137, DIVERSITY_HERFINDAHL: 0.9995738, COVERAGE_ITEM: 0.5151723, COVERAGE_ITEM_CORRECT: 0.0567623, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2007802, DIVERSITY_GINI: 0.2053152, SHANNON_ENTROPY: 12.4930629, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'a': 0.9174248751567107, 'b': 0.3246324308466248, 'c': 0.43643475728582204, 'normalize': True} - results: ROC_AUC: 0.1506554, PRECISION: 0.0327304, PRECISION_RECALL_MIN_DEN: 0.1154078, RECALL: 0.1114515, MAP: 0.0508884, MRR: 0.1103211, NDCG: 0.0781932, F1: 0.0505987, HIT_RATE: 0.3273036, ARHR: 0.1269452, NOVELTY: 0.0048486, AVERAGE_POPULARITY: 0.0713721, DIVERSITY_MEAN_INTER_LIST: 0.9929723, DIVERSITY_HERFINDAHL: 0.9992797, COVERAGE_ITEM: 0.3736362, COVERAGE_ITEM_CORRECT: 0.0472223, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1736001, DIVERSITY_GINI: 0.1116478, SHANNON_ENTROPY: 11.5883133, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'a': 0.8337423530366744, 'b': 0.153012219192091, 'c': 0.6983252693214637, 'normalize': True} - results: ROC_AUC: 0.1463640, PRECISION: 0.0317758, PRECISION_RECALL_MIN_DEN: 0.1106371, RECALL: 0.1065412, MAP: 0.0491744, MRR: 0.1069466, NDCG: 0.0752936, F1: 0.0489490, HIT_RATE: 0.3177576, ARHR: 0.1233779, NOVELTY: 0.0048135, AVERAGE_POPULARITY: 0.0775332, DIVERSITY_MEAN_INTER_LIST: 0.9919355, DIVERSITY_HERFINDAHL: 0.9991760, COVERAGE_ITEM: 0.3311877, COVERAGE_ITEM_CORRECT: 0.0430799, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1678873, DIVERSITY_GINI: 0.0925575, SHANNON_ENTROPY: 11.3441141, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'a': 0.6136154927646787, 'b': 0.02116900444542436, 'c': 0.39980173559175447, 'normalize': True} - results: ROC_AUC: 0.1305584, PRECISION: 0.0282347, PRECISION_RECALL_MIN_DEN: 0.0956939, RECALL: 0.0918801, MAP: 0.0418034, MRR: 0.0949646, NDCG: 0.0650168, F1: 0.0431920, HIT_RATE: 0.2823472, ARHR: 0.1088129, NOVELTY: 0.0047741, AVERAGE_POPULARITY: 0.0806104, DIVERSITY_MEAN_INTER_LIST: 0.9911713, DIVERSITY_HERFINDAHL: 0.9990996, COVERAGE_ITEM: 0.2898479, COVERAGE_ITEM_CORRECT: 0.0372666, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1515289, DIVERSITY_GINI: 0.0773322, SHANNON_ENTROPY: 11.1374912, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'a': 0.0, 'b': 0.10422043874819033, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1785080, PRECISION: 0.0382367, PRECISION_RECALL_MIN_DEN: 0.1336895, RECALL: 0.1294016, MAP: 0.0628659, MRR: 0.1329587, NDCG: 0.0942225, F1: 0.0590278, HIT_RATE: 0.3823669, ARHR: 0.1541587, NOVELTY: 0.0049438, AVERAGE_POPULARITY: 0.0822218, DIVERSITY_MEAN_INTER_LIST: 0.9911714, DIVERSITY_HERFINDAHL: 0.9990996, COVERAGE_ITEM: 0.4649240, COVERAGE_ITEM_CORRECT: 0.0475149, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1982635, DIVERSITY_GINI: 0.1592362, SHANNON_ENTROPY: 11.8847443, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'a': 0.0, 'b': 0.6566409304560012, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1850681, PRECISION: 0.0409368, PRECISION_RECALL_MIN_DEN: 0.1459916, RECALL: 0.1415432, MAP: 0.0662265, MRR: 0.1359710, NDCG: 0.0999579, F1: 0.0635052, HIT_RATE: 0.4093678, ARHR: 0.1590599, NOVELTY: 0.0050610, AVERAGE_POPULARITY: 0.0612968, DIVERSITY_MEAN_INTER_LIST: 0.9948373, DIVERSITY_HERFINDAHL: 0.9994661, COVERAGE_ITEM: 0.5192839, COVERAGE_ITEM_CORRECT: 0.0579711, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2113754, DIVERSITY_GINI: 0.2075163, SHANNON_ENTROPY: 12.4378710, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'a': 0.013884501753574367, 'b': 0.9744981717358098, 'c': 0.9766607193835257, 'normalize': False} - results: ROC_AUC: 0.1737681, PRECISION: 0.0381911, PRECISION_RECALL_MIN_DEN: 0.1360549, RECALL: 0.1317995, MAP: 0.0607638, MRR: 0.1258098, NDCG: 0.0923890, F1: 0.0592207, HIT_RATE: 0.3819109, ARHR: 0.1467060, NOVELTY: 0.0051141, AVERAGE_POPULARITY: 0.0509087, DIVERSITY_MEAN_INTER_LIST: 0.9960486, DIVERSITY_HERFINDAHL: 0.9995873, COVERAGE_ITEM: 0.5431299, COVERAGE_ITEM_CORRECT: 0.0566314, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1983138, DIVERSITY_GINI: 0.2315543, SHANNON_ENTROPY: 12.6656806, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'a': 1.0, 'b': 0.5084300502337349, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1874311, PRECISION: 0.0410049, PRECISION_RECALL_MIN_DEN: 0.1458239, RECALL: 0.1413178, MAP: 0.0669257, MRR: 0.1380080, NDCG: 0.1006784, F1: 0.0635651, HIT_RATE: 0.4100494, ARHR: 0.1613364, NOVELTY: 0.0049897, AVERAGE_POPULARITY: 0.0678275, DIVERSITY_MEAN_INTER_LIST: 0.9941801, DIVERSITY_HERFINDAHL: 0.9994004, COVERAGE_ITEM: 0.4756651, COVERAGE_ITEM_CORRECT: 0.0561771, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2114509, DIVERSITY_GINI: 0.1722579, SHANNON_ENTROPY: 12.1555906, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'a': 0.05456899870659999, 'b': 1.0, 'c': 1.0, 'normalize': True} - results: ROC_AUC: 0.1607144, PRECISION: 0.0352319, PRECISION_RECALL_MIN_DEN: 0.1254778, RECALL: 0.1215242, MAP: 0.0550599, MRR: 0.1154582, NDCG: 0.0844880, F1: 0.0546245, HIT_RATE: 0.3523186, ARHR: 0.1337474, NOVELTY: 0.0051575, AVERAGE_POPULARITY: 0.0421827, DIVERSITY_MEAN_INTER_LIST: 0.9969144, DIVERSITY_HERFINDAHL: 0.9996738, COVERAGE_ITEM: 0.5602310, COVERAGE_ITEM_CORRECT: 0.0551992, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1860325, DIVERSITY_GINI: 0.2496315, SHANNON_ENTROPY: 12.8345455, 

SearchBayesianSkopt-CV: New best config found. Config 25: {'a': 0.0, 'b': 0.4714786739878126, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1893812, PRECISION: 0.0416549, PRECISION_RECALL_MIN_DEN: 0.1486251, RECALL: 0.1441373, MAP: 0.0676408, MRR: 0.1391638, NDCG: 0.1020589, F1: 0.0646308, HIT_RATE: 0.4165495, ARHR: 0.1628187, NOVELTY: 0.0050246, AVERAGE_POPULARITY: 0.0684858, DIVERSITY_MEAN_INTER_LIST: 0.9937910, DIVERSITY_HERFINDAHL: 0.9993615, COVERAGE_ITEM: 0.5009817, COVERAGE_ITEM_CORRECT: 0.0569779, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2148987, DIVERSITY_GINI: 0.1905855, SHANNON_ENTROPY: 12.2626194, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'a': 0.9859803051604644, 'b': 0.012958075865021183, 'c': 0.9615717889882494, 'normalize': False} - results: ROC_AUC: 0.1646023, PRECISION: 0.0353419, PRECISION_RECALL_MIN_DEN: 0.1228842, RECALL: 0.1187626, MAP: 0.0561550, MRR: 0.1212450, NDCG: 0.0853178, F1: 0.0544722, HIT_RATE: 0.3534187, ARHR: 0.1400673, NOVELTY: 0.0048977, AVERAGE_POPULARITY: 0.0810401, DIVERSITY_MEAN_INTER_LIST: 0.9918394, DIVERSITY_HERFINDAHL: 0.9991664, COVERAGE_ITEM: 0.4280731, COVERAGE_ITEM_CORRECT: 0.0427873, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1859066, DIVERSITY_GINI: 0.1351654, SHANNON_ENTROPY: 11.7194612, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'a': 0.0, 'b': 0.0, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1659186, PRECISION: 0.0352042, PRECISION_RECALL_MIN_DEN: 0.1203267, RECALL: 0.1162684, MAP: 0.0561777, MRR: 0.1226211, NDCG: 0.0850304, F1: 0.0540443, HIT_RATE: 0.3520416, ARHR: 0.1416758, NOVELTY: 0.0049387, AVERAGE_POPULARITY: 0.0845364, DIVERSITY_MEAN_INTER_LIST: 0.9900708, DIVERSITY_HERFINDAHL: 0.9989896, COVERAGE_ITEM: 0.4496939, COVERAGE_ITEM_CORRECT: 0.0415399, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1845728, DIVERSITY_GINI: 0.1474350, SHANNON_ENTROPY: 11.7285679, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'a': 0.35984171846637153, 'b': 0.012363349801128635, 'c': 0.004247954766528062, 'normalize': False} - results: ROC_AUC: 0.1278562, PRECISION: 0.0272535, PRECISION_RECALL_MIN_DEN: 0.0946357, RECALL: 0.0911911, MAP: 0.0407006, MRR: 0.0926524, NDCG: 0.0637161, F1: 0.0419635, HIT_RATE: 0.2725348, ARHR: 0.1050463, NOVELTY: 0.0047839, AVERAGE_POPULARITY: 0.0767860, DIVERSITY_MEAN_INTER_LIST: 0.9915490, DIVERSITY_HERFINDAHL: 0.9991374, COVERAGE_ITEM: 0.3131858, COVERAGE_ITEM_CORRECT: 0.0392531, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1487102, DIVERSITY_GINI: 0.0848021, SHANNON_ENTROPY: 11.2372232, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'a': 0.0, 'b': 0.4143929838379288, 'c': 0.7462855900300237, 'normalize': False} - results: ROC_AUC: 0.1876135, PRECISION: 0.0414638, PRECISION_RECALL_MIN_DEN: 0.1477463, RECALL: 0.1432465, MAP: 0.0672623, MRR: 0.1380193, NDCG: 0.1014084, F1: 0.0643110, HIT_RATE: 0.4146378, ARHR: 0.1615097, NOVELTY: 0.0050423, AVERAGE_POPULARITY: 0.0651055, DIVERSITY_MEAN_INTER_LIST: 0.9942961, DIVERSITY_HERFINDAHL: 0.9994120, COVERAGE_ITEM: 0.5102214, COVERAGE_ITEM_CORRECT: 0.0576554, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2136655, DIVERSITY_GINI: 0.1986170, SHANNON_ENTROPY: 12.3461964, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'a': 0.9826111587610138, 'b': 0.4622507853344322, 'c': 0.6785673997544269, 'normalize': False} - results: ROC_AUC: 0.1846239, PRECISION: 0.0405907, PRECISION_RECALL_MIN_DEN: 0.1445269, RECALL: 0.1400895, MAP: 0.0659986, MRR: 0.1357203, NDCG: 0.0994070, F1: 0.0629433, HIT_RATE: 0.4059070, ARHR: 0.1587383, NOVELTY: 0.0050037, AVERAGE_POPULARITY: 0.0633077, DIVERSITY_MEAN_INTER_LIST: 0.9948429, DIVERSITY_HERFINDAHL: 0.9994667, COVERAGE_ITEM: 0.4843503, COVERAGE_ITEM_CORRECT: 0.0570857, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2093369, DIVERSITY_GINI: 0.1799494, SHANNON_ENTROPY: 12.2519730, 
