
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.2520888680150158, 'b': 0.23079668724223795, 'c': 0.5761356399528192, 'normalize': False} - results: ROC_AUC: 0.1825383, PRECISION: 0.0399114, PRECISION_RECALL_MIN_DEN: 0.1376779, RECALL: 0.1330034, MAP: 0.0632466, MRR: 0.1358176, NDCG: 0.0958472, F1: 0.0613974, HIT_RATE: 0.3991138, ARHR: 0.1585280, NOVELTY: 0.0048437, AVERAGE_POPULARITY: 0.0874003, DIVERSITY_MEAN_INTER_LIST: 0.9919954, DIVERSITY_HERFINDAHL: 0.9991820, COVERAGE_ITEM: 0.3339288, COVERAGE_ITEM_CORRECT: 0.0483542, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2052347, DIVERSITY_GINI: 0.1052562, SHANNON_ENTROPY: 11.5453179, 
SearchBayesianSkopt-CV: Config 1 is suboptimal. Config: {'a': 0.08873119226004268, 'b': 0.5475979012933465, 'c': 0.4806880268756111, 'normalize': False} - results: ROC_AUC: 0.1801327, PRECISION: 0.0392896, PRECISION_RECALL_MIN_DEN: 0.1354300, RECALL: 0.1308103, MAP: 0.0620316, MRR: 0.1335799, NDCG: 0.0941406, F1: 0.0604281, HIT_RATE: 0.3928961, ARHR: 0.1558356, NOVELTY: 0.0048459, AVERAGE_POPULARITY: 0.0865625, DIVERSITY_MEAN_INTER_LIST: 0.9921996, DIVERSITY_HERFINDAHL: 0.9992024, COVERAGE_ITEM: 0.3290472, COVERAGE_ITEM_CORRECT: 0.0479769, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2026677, DIVERSITY_GINI: 0.1043945, SHANNON_ENTROPY: 11.5522012, 

SearchBayesianSkopt-CV: New best config found. Config 2: {'a': 0.943538214096099, 'b': 0.009296080565428856, 'c': 0.9648221019736354, 'normalize': False} - results: ROC_AUC: 0.1874226, PRECISION: 0.0412333, PRECISION_RECALL_MIN_DEN: 0.1430084, RECALL: 0.1382299, MAP: 0.0659589, MRR: 0.1402488, NDCG: 0.0996252, F1: 0.0635176, HIT_RATE: 0.4123328, ARHR: 0.1638824, NOVELTY: 0.0048394, AVERAGE_POPULARITY: 0.0900908, DIVERSITY_MEAN_INTER_LIST: 0.9912913, DIVERSITY_HERFINDAHL: 0.9991116, COVERAGE_ITEM: 0.3496747, COVERAGE_ITEM_CORRECT: 0.0496785, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2110482, DIVERSITY_GINI: 0.1094800, SHANNON_ENTROPY: 11.5422929, 

SearchBayesianSkopt-CV: New best config found. Config 3: {'a': 0.5812375617854958, 'b': 0.8096252011515374, 'c': 0.00512600271927044, 'normalize': True} - results: ROC_AUC: 0.1866914, PRECISION: 0.0402555, PRECISION_RECALL_MIN_DEN: 0.1405406, RECALL: 0.1360661, MAP: 0.0661129, MRR: 0.1399959, NDCG: 0.0991365, F1: 0.0621288, HIT_RATE: 0.4025553, ARHR: 0.1622803, NOVELTY: 0.0048172, AVERAGE_POPULARITY: 0.1013396, DIVERSITY_MEAN_INTER_LIST: 0.9880765, DIVERSITY_HERFINDAHL: 0.9987902, COVERAGE_ITEM: 0.4269490, COVERAGE_ITEM_CORRECT: 0.0487931, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2088839, DIVERSITY_GINI: 0.1349958, SHANNON_ENTROPY: 11.5680240, 

SearchBayesianSkopt-CV: New best config found. Config 4: {'a': 0.5095086356563469, 'b': 0.6403278772391511, 'c': 0.5702754531798099, 'normalize': False} - results: ROC_AUC: 0.1882655, PRECISION: 0.0412437, PRECISION_RECALL_MIN_DEN: 0.1427641, RECALL: 0.1379778, MAP: 0.0663447, MRR: 0.1410740, NDCG: 0.0999545, F1: 0.0635032, HIT_RATE: 0.4124370, ARHR: 0.1647879, NOVELTY: 0.0048371, AVERAGE_POPULARITY: 0.0908861, DIVERSITY_MEAN_INTER_LIST: 0.9911476, DIVERSITY_HERFINDAHL: 0.9990972, COVERAGE_ITEM: 0.3517382, COVERAGE_ITEM_CORRECT: 0.0495938, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2109475, DIVERSITY_GINI: 0.1100817, SHANNON_ENTROPY: 11.5404937, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.7751262669062114, 'b': 0.5455403804905201, 'c': 0.7491507040055007, 'normalize': True} - results: ROC_AUC: 0.1788593, PRECISION: 0.0391206, PRECISION_RECALL_MIN_DEN: 0.1349374, RECALL: 0.1303242, MAP: 0.0615336, MRR: 0.1327362, NDCG: 0.0935209, F1: 0.0601767, HIT_RATE: 0.3912055, ARHR: 0.1548355, NOVELTY: 0.0048477, AVERAGE_POPULARITY: 0.0861211, DIVERSITY_MEAN_INTER_LIST: 0.9922827, DIVERSITY_HERFINDAHL: 0.9992107, COVERAGE_ITEM: 0.3273917, COVERAGE_ITEM_CORRECT: 0.0479769, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2019127, DIVERSITY_GINI: 0.1041162, SHANNON_ENTROPY: 11.5552756, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.4018710276510862, 'b': 0.7112352076187048, 'c': 0.8729405155338829, 'normalize': True} - results: ROC_AUC: 0.1775728, PRECISION: 0.0387569, PRECISION_RECALL_MIN_DEN: 0.1337617, RECALL: 0.1291996, MAP: 0.0609442, MRR: 0.1318044, NDCG: 0.0926979, F1: 0.0596263, HIT_RATE: 0.3875692, ARHR: 0.1535398, NOVELTY: 0.0048492, AVERAGE_POPULARITY: 0.0857097, DIVERSITY_MEAN_INTER_LIST: 0.9923574, DIVERSITY_HERFINDAHL: 0.9992182, COVERAGE_ITEM: 0.3254591, COVERAGE_ITEM_CORRECT: 0.0477690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2005537, DIVERSITY_GINI: 0.1038098, SHANNON_ENTROPY: 11.5577844, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'a': 0.3492570270480099, 'b': 0.06936385331251661, 'c': 0.8264117141735429, 'normalize': False} - results: ROC_AUC: 0.1811263, PRECISION: 0.0396992, PRECISION_RECALL_MIN_DEN: 0.1370126, RECALL: 0.1323384, MAP: 0.0624818, MRR: 0.1344647, NDCG: 0.0949766, F1: 0.0610755, HIT_RATE: 0.3969918, ARHR: 0.1569545, NOVELTY: 0.0048455, AVERAGE_POPULARITY: 0.0867607, DIVERSITY_MEAN_INTER_LIST: 0.9921259, DIVERSITY_HERFINDAHL: 0.9991951, COVERAGE_ITEM: 0.3315342, COVERAGE_ITEM_CORRECT: 0.0483388, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2045048, DIVERSITY_GINI: 0.1046535, SHANNON_ENTROPY: 11.5471062, 
