
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.3802747473066035, 'l1_ratio': 0.13186946873443442} - results: ROC_AUC: 0.1809602, PRECISION: 0.0388245, PRECISION_RECALL_MIN_DEN: 0.1349063, RECALL: 0.1305088, MAP: 0.0633046, MRR: 0.1353982, NDCG: 0.0951333, F1: 0.0598445, HIT_RATE: 0.3882447, ARHR: 0.1566804, NOVELTY: 0.0048314, AVERAGE_POPULARITY: 0.0995584, DIVERSITY_MEAN_INTER_LIST: 0.9885421, DIVERSITY_HERFINDAHL: 0.9988367, COVERAGE_ITEM: 0.4314918, COVERAGE_ITEM_CORRECT: 0.0466064, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2024160, DIVERSITY_GINI: 0.1369845, SHANNON_ENTROPY: 11.5977678, 
SearchBayesianSkopt-CV: Config 1 is suboptimal. Config: {'alpha': 0.9645989287109766, 'l1_ratio': 0.0018753667707487325} - results: ROC_AUC: 0.1700331, PRECISION: 0.0359852, PRECISION_RECALL_MIN_DEN: 0.1238682, RECALL: 0.1197763, MAP: 0.0584713, MRR: 0.1263520, NDCG: 0.0879576, F1: 0.0553427, HIT_RATE: 0.3598524, ARHR: 0.1459191, NOVELTY: 0.0049211, AVERAGE_POPULARITY: 0.0861145, DIVERSITY_MEAN_INTER_LIST: 0.9905018, DIVERSITY_HERFINDAHL: 0.9990327, COVERAGE_ITEM: 0.4642926, COVERAGE_ITEM_CORRECT: 0.0428104, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1883981, DIVERSITY_GINI: 0.1555959, SHANNON_ENTROPY: 11.8137405, 

SearchBayesianSkopt-CV: New best config found. Config 2: {'alpha': 0.1020039652992212, 'l1_ratio': 0.6059534331952685} - results: ROC_AUC: 0.1822470, PRECISION: 0.0390643, PRECISION_RECALL_MIN_DEN: 0.1360177, RECALL: 0.1315789, MAP: 0.0637762, MRR: 0.1359698, NDCG: 0.0958180, F1: 0.0602421, HIT_RATE: 0.3906431, ARHR: 0.1574176, NOVELTY: 0.0048110, AVERAGE_POPULARITY: 0.1025101, DIVERSITY_MEAN_INTER_LIST: 0.9879222, DIVERSITY_HERFINDAHL: 0.9987748, COVERAGE_ITEM: 0.4242849, COVERAGE_ITEM_CORRECT: 0.0469605, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2039512, DIVERSITY_GINI: 0.1331638, SHANNON_ENTROPY: 11.5480251, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'alpha': 0.08202182732869136, 'l1_ratio': 0.13655438601679395} - results: ROC_AUC: 0.1816079, PRECISION: 0.0389159, PRECISION_RECALL_MIN_DEN: 0.1355280, RECALL: 0.1310856, MAP: 0.0635521, MRR: 0.1353897, NDCG: 0.0954521, F1: 0.0600140, HIT_RATE: 0.3891590, ARHR: 0.1567602, NOVELTY: 0.0048120, AVERAGE_POPULARITY: 0.1024295, DIVERSITY_MEAN_INTER_LIST: 0.9879530, DIVERSITY_HERFINDAHL: 0.9987778, COVERAGE_ITEM: 0.4239692, COVERAGE_ITEM_CORRECT: 0.0467218, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031458, DIVERSITY_GINI: 0.1330454, SHANNON_ENTROPY: 11.5485555, 

SearchBayesianSkopt-CV: New best config found. Config 4: {'alpha': 0.3202507092784869, 'l1_ratio': 0.45246639537717304} - results: ROC_AUC: 0.1828094, PRECISION: 0.0392486, PRECISION_RECALL_MIN_DEN: 0.1366516, RECALL: 0.1322367, MAP: 0.0641321, MRR: 0.1367220, NDCG: 0.0963312, F1: 0.0605305, HIT_RATE: 0.3924856, ARHR: 0.1583283, NOVELTY: 0.0048217, AVERAGE_POPULARITY: 0.1009647, DIVERSITY_MEAN_INTER_LIST: 0.9882084, DIVERSITY_HERFINDAHL: 0.9988034, COVERAGE_ITEM: 0.4294360, COVERAGE_ITEM_CORRECT: 0.0471607, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2046307, DIVERSITY_GINI: 0.1357502, SHANNON_ENTROPY: 11.5757017, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'alpha': 0.9211224203270332, 'l1_ratio': 0.3422594659470591} - results: ROC_AUC: 0.1805188, PRECISION: 0.0384309, PRECISION_RECALL_MIN_DEN: 0.1342162, RECALL: 0.1299493, MAP: 0.0635457, MRR: 0.1352868, NDCG: 0.0951632, F1: 0.0593182, HIT_RATE: 0.3843094, ARHR: 0.1564255, NOVELTY: 0.0048801, AVERAGE_POPULARITY: 0.0923224, DIVERSITY_MEAN_INTER_LIST: 0.9893031, DIVERSITY_HERFINDAHL: 0.9989128, COVERAGE_ITEM: 0.4498479, COVERAGE_ITEM_CORRECT: 0.0465602, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2000503, DIVERSITY_GINI: 0.1472147, SHANNON_ENTROPY: 11.7009733, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'alpha': 0.4018652788413335, 'l1_ratio': 0.2384254950709998} - results: ROC_AUC: 0.1815519, PRECISION: 0.0390190, PRECISION_RECALL_MIN_DEN: 0.1355720, RECALL: 0.1311476, MAP: 0.0637323, MRR: 0.1362210, NDCG: 0.0956867, F1: 0.0601430, HIT_RATE: 0.3901903, ARHR: 0.1576356, NOVELTY: 0.0048310, AVERAGE_POPULARITY: 0.0996017, DIVERSITY_MEAN_INTER_LIST: 0.9885105, DIVERSITY_HERFINDAHL: 0.9988336, COVERAGE_ITEM: 0.4320462, COVERAGE_ITEM_CORRECT: 0.0468758, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1371572, SHANNON_ENTROPY: 11.5973191, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'alpha': 0.04381602697118648, 'l1_ratio': 0.47585113673100055} - results: ROC_AUC: 0.1816600, PRECISION: 0.0390184, PRECISION_RECALL_MIN_DEN: 0.1358038, RECALL: 0.1313661, MAP: 0.0636336, MRR: 0.1355422, NDCG: 0.0956112, F1: 0.0601651, HIT_RATE: 0.3901844, ARHR: 0.1569919, NOVELTY: 0.0048088, AVERAGE_POPULARITY: 0.1028135, DIVERSITY_MEAN_INTER_LIST: 0.9878655, DIVERSITY_HERFINDAHL: 0.9987691, COVERAGE_ITEM: 0.4228604, COVERAGE_ITEM_CORRECT: 0.0469605, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2034982, DIVERSITY_GINI: 0.1325097, SHANNON_ENTROPY: 11.5414240, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'alpha': 0.34459656596494853, 'l1_ratio': 0.21058370021993017} - results: ROC_AUC: 0.1816348, PRECISION: 0.0389127, PRECISION_RECALL_MIN_DEN: 0.1352928, RECALL: 0.1308858, MAP: 0.0635701, MRR: 0.1359622, NDCG: 0.0954783, F1: 0.0599890, HIT_RATE: 0.3891275, ARHR: 0.1573113, NOVELTY: 0.0048272, AVERAGE_POPULARITY: 0.1001618, DIVERSITY_MEAN_INTER_LIST: 0.9884076, DIVERSITY_HERFINDAHL: 0.9988233, COVERAGE_ITEM: 0.4304447, COVERAGE_ITEM_CORRECT: 0.0467757, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2029948, DIVERSITY_GINI: 0.1363393, SHANNON_ENTROPY: 11.5878592, 
