
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.09735591577502803, 'b': 0.7598040810517013, 'c': 0.9256075301479226, 'normalize': True} - results: ROC_AUC: 0.1795184, PRECISION: 0.0386328, PRECISION_RECALL_MIN_DEN: 0.1349082, RECALL: 0.1306192, MAP: 0.0631402, MRR: 0.1346477, NDCG: 0.0949707, F1: 0.0596285, HIT_RATE: 0.3863279, ARHR: 0.1556393, NOVELTY: 0.0047906, AVERAGE_POPULARITY: 0.1086219, DIVERSITY_MEAN_INTER_LIST: 0.9859277, DIVERSITY_HERFINDAHL: 0.9985753, COVERAGE_ITEM: 0.4224524, COVERAGE_ITEM_CORRECT: 0.0448200, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2020385, DIVERSITY_GINI: 0.1289842, SHANNON_ENTROPY: 11.4203726, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'a': 0.5439400729307473, 'b': 0.5453789381734487, 'c': 0.3395854879757713, 'normalize': False} - results: ROC_AUC: 0.1747307, PRECISION: 0.0367734, PRECISION_RECALL_MIN_DEN: 0.1284108, RECALL: 0.1243914, MAP: 0.0604315, MRR: 0.1297669, NDCG: 0.0909271, F1: 0.0567628, HIT_RATE: 0.3677343, ARHR: 0.1495995, NOVELTY: 0.0047665, AVERAGE_POPULARITY: 0.1192097, DIVERSITY_MEAN_INTER_LIST: 0.9814542, DIVERSITY_HERFINDAHL: 0.9981281, COVERAGE_ITEM: 0.4355727, COVERAGE_ITEM_CORRECT: 0.0404158, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1940607, DIVERSITY_GINI: 0.1285859, SHANNON_ENTROPY: 11.2160209, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'a': 0.21419388716333093, 'b': 0.5416862032516889, 'c': 0.6214603946934795, 'normalize': True} - results: ROC_AUC: 0.1794233, PRECISION: 0.0385542, PRECISION_RECALL_MIN_DEN: 0.1346724, RECALL: 0.1304010, MAP: 0.0630241, MRR: 0.1345672, NDCG: 0.0948119, F1: 0.0595119, HIT_RATE: 0.3855425, ARHR: 0.1554934, NOVELTY: 0.0047879, AVERAGE_POPULARITY: 0.1091661, DIVERSITY_MEAN_INTER_LIST: 0.9857205, DIVERSITY_HERFINDAHL: 0.9985546, COVERAGE_ITEM: 0.4213513, COVERAGE_ITEM_CORRECT: 0.0444966, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2018372, DIVERSITY_GINI: 0.1281083, SHANNON_ENTROPY: 11.4026079, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'a': 0.8526881434142133, 'b': 0.9657215570839356, 'c': 0.5292721445768458, 'normalize': False} - results: ROC_AUC: 0.1745521, PRECISION: 0.0367805, PRECISION_RECALL_MIN_DEN: 0.1284517, RECALL: 0.1244428, MAP: 0.0603451, MRR: 0.1295948, NDCG: 0.0908642, F1: 0.0567768, HIT_RATE: 0.3678047, ARHR: 0.1494351, NOVELTY: 0.0047668, AVERAGE_POPULARITY: 0.1194000, DIVERSITY_MEAN_INTER_LIST: 0.9813508, DIVERSITY_HERFINDAHL: 0.9981177, COVERAGE_ITEM: 0.4364119, COVERAGE_ITEM_CORRECT: 0.0404004, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1941865, DIVERSITY_GINI: 0.1290325, SHANNON_ENTROPY: 11.2163596, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'a': 0.11182507204253325, 'b': 0.7039898927077867, 'c': 0.20430632732773674, 'normalize': True} - results: ROC_AUC: 0.1777654, PRECISION: 0.0376454, PRECISION_RECALL_MIN_DEN: 0.1322733, RECALL: 0.1281655, MAP: 0.0620147, MRR: 0.1324630, NDCG: 0.0932864, F1: 0.0581950, HIT_RATE: 0.3764545, ARHR: 0.1528487, NOVELTY: 0.0047763, AVERAGE_POPULARITY: 0.1146414, DIVERSITY_MEAN_INTER_LIST: 0.9834767, DIVERSITY_HERFINDAHL: 0.9983303, COVERAGE_ITEM: 0.4286198, COVERAGE_ITEM_CORRECT: 0.0422329, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1984145, DIVERSITY_GINI: 0.1286947, SHANNON_ENTROPY: 11.3091421, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'a': 0.5059240190432776, 'b': 0.16209028153679408, 'c': 0.034464831107614675, 'normalize': True} - results: ROC_AUC: 0.1745632, PRECISION: 0.0369113, PRECISION_RECALL_MIN_DEN: 0.1290732, RECALL: 0.1250494, MAP: 0.0606907, MRR: 0.1300375, NDCG: 0.0912730, F1: 0.0569961, HIT_RATE: 0.3691128, ARHR: 0.1500088, NOVELTY: 0.0047656, AVERAGE_POPULARITY: 0.1143912, DIVERSITY_MEAN_INTER_LIST: 0.9836666, DIVERSITY_HERFINDAHL: 0.9983493, COVERAGE_ITEM: 0.4173397, COVERAGE_ITEM_CORRECT: 0.0410164, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1945388, DIVERSITY_GINI: 0.1217172, SHANNON_ENTROPY: 11.2435453, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'a': 0.6401798173284028, 'b': 0.6747979209867668, 'c': 0.7852942008214441, 'normalize': False} - results: ROC_AUC: 0.1751679, PRECISION: 0.0368650, PRECISION_RECALL_MIN_DEN: 0.1287481, RECALL: 0.1247264, MAP: 0.0607420, MRR: 0.1303961, NDCG: 0.0913000, F1: 0.0569073, HIT_RATE: 0.3686505, ARHR: 0.1502586, NOVELTY: 0.0047666, AVERAGE_POPULARITY: 0.1189416, DIVERSITY_MEAN_INTER_LIST: 0.9815840, DIVERSITY_HERFINDAHL: 0.9981411, COVERAGE_ITEM: 0.4348412, COVERAGE_ITEM_CORRECT: 0.0405621, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1946647, DIVERSITY_GINI: 0.1284624, SHANNON_ENTROPY: 11.2212761, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'a': 0.022275990784933367, 'b': 0.880048535212035, 'c': 0.45533982835482767, 'normalize': False} - results: ROC_AUC: 0.1740048, PRECISION: 0.0366388, PRECISION_RECALL_MIN_DEN: 0.1280774, RECALL: 0.1240804, MAP: 0.0601140, MRR: 0.1290151, NDCG: 0.0905325, F1: 0.0565708, HIT_RATE: 0.3663883, ARHR: 0.1488452, NOVELTY: 0.0047721, AVERAGE_POPULARITY: 0.1205003, DIVERSITY_MEAN_INTER_LIST: 0.9806399, DIVERSITY_HERFINDAHL: 0.9980467, COVERAGE_ITEM: 0.4444966, COVERAGE_ITEM_CORRECT: 0.0403157, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1933560, DIVERSITY_GINI: 0.1335331, SHANNON_ENTROPY: 11.2349432, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'a': 0.9877735248942495, 'b': 0.35430291164577793, 'c': 0.47988158748978127, 'normalize': True} - results: ROC_AUC: 0.1784792, PRECISION: 0.0381587, PRECISION_RECALL_MIN_DEN: 0.1330150, RECALL: 0.1287650, MAP: 0.0623964, MRR: 0.1334865, NDCG: 0.0938394, F1: 0.0588697, HIT_RATE: 0.3815870, ARHR: 0.1542844, NOVELTY: 0.0047798, AVERAGE_POPULARITY: 0.1100724, DIVERSITY_MEAN_INTER_LIST: 0.9853962, DIVERSITY_HERFINDAHL: 0.9985222, COVERAGE_ITEM: 0.4151068, COVERAGE_ITEM_CORRECT: 0.0435419, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1997735, DIVERSITY_GINI: 0.1242177, SHANNON_ENTROPY: 11.3499697, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'a': 0.32321572463701204, 'b': 0.9990390912510217, 'c': 0.4865839790399633, 'normalize': False} - results: ROC_AUC: 0.1744237, PRECISION: 0.0366459, PRECISION_RECALL_MIN_DEN: 0.1280503, RECALL: 0.1240518, MAP: 0.0602425, MRR: 0.1292977, NDCG: 0.0906494, F1: 0.0565762, HIT_RATE: 0.3664586, ARHR: 0.1491120, NOVELTY: 0.0047696, AVERAGE_POPULARITY: 0.1201472, DIVERSITY_MEAN_INTER_LIST: 0.9808815, DIVERSITY_HERFINDAHL: 0.9980708, COVERAGE_ITEM: 0.4413244, COVERAGE_ITEM_CORRECT: 0.0402464, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1935322, DIVERSITY_GINI: 0.1316352, SHANNON_ENTROPY: 11.2247624, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'a': 0.7115464141752412, 'b': 0.6243189225170284, 'c': 0.41973944816186437, 'normalize': True} - results: ROC_AUC: 0.1781393, PRECISION: 0.0379463, PRECISION_RECALL_MIN_DEN: 0.1325984, RECALL: 0.1283912, MAP: 0.0622201, MRR: 0.1329117, NDCG: 0.0935336, F1: 0.0585777, HIT_RATE: 0.3794632, ARHR: 0.1536680, NOVELTY: 0.0047770, AVERAGE_POPULARITY: 0.1118761, DIVERSITY_MEAN_INTER_LIST: 0.9846892, DIVERSITY_HERFINDAHL: 0.9984515, COVERAGE_ITEM: 0.4192801, COVERAGE_ITEM_CORRECT: 0.0429644, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1989178, DIVERSITY_GINI: 0.1253099, SHANNON_ENTROPY: 11.3293978, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'a': 0.9964326289003079, 'b': 0.026655820027079453, 'c': 0.9638827518652794, 'normalize': True} - results: ROC_AUC: 0.1803120, PRECISION: 0.0386896, PRECISION_RECALL_MIN_DEN: 0.1350626, RECALL: 0.1307726, MAP: 0.0630587, MRR: 0.1344794, NDCG: 0.0949433, F1: 0.0597119, HIT_RATE: 0.3868962, ARHR: 0.1555511, NOVELTY: 0.0047920, AVERAGE_POPULARITY: 0.1062414, DIVERSITY_MEAN_INTER_LIST: 0.9867837, DIVERSITY_HERFINDAHL: 0.9986609, COVERAGE_ITEM: 0.4149528, COVERAGE_ITEM_CORRECT: 0.0452512, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2024663, DIVERSITY_GINI: 0.1265854, SHANNON_ENTROPY: 11.4374527, 

SearchBayesianSkopt-CV: New best config found. Config 21: {'a': 0.01561848094691443, 'b': 0.005937461172088378, 'c': 0.028731751055890105, 'normalize': True} - results: ROC_AUC: 0.1806245, PRECISION: 0.0387676, PRECISION_RECALL_MIN_DEN: 0.1354021, RECALL: 0.1311116, MAP: 0.0633380, MRR: 0.1350100, NDCG: 0.0952801, F1: 0.0598405, HIT_RATE: 0.3876756, ARHR: 0.1561137, NOVELTY: 0.0047941, AVERAGE_POPULARITY: 0.1062884, DIVERSITY_MEAN_INTER_LIST: 0.9867646, DIVERSITY_HERFINDAHL: 0.9986590, COVERAGE_ITEM: 0.4179018, COVERAGE_ITEM_CORRECT: 0.0454976, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2027180, DIVERSITY_GINI: 0.1280435, SHANNON_ENTROPY: 11.4501695, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'a': 0.016686292619725766, 'b': 0.0197291636586624, 'c': 0.9974908140594628, 'normalize': False} - results: ROC_AUC: 0.1798851, PRECISION: 0.0386081, PRECISION_RECALL_MIN_DEN: 0.1348033, RECALL: 0.1305323, MAP: 0.0631461, MRR: 0.1347636, NDCG: 0.0949690, F1: 0.0595900, HIT_RATE: 0.3860806, ARHR: 0.1557355, NOVELTY: 0.0047900, AVERAGE_POPULARITY: 0.1082947, DIVERSITY_MEAN_INTER_LIST: 0.9860453, DIVERSITY_HERFINDAHL: 0.9985871, COVERAGE_ITEM: 0.4204658, COVERAGE_ITEM_CORRECT: 0.0448046, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2021643, DIVERSITY_GINI: 0.1281969, SHANNON_ENTROPY: 11.4187024, 

SearchBayesianSkopt-CV: New best config found. Config 23: {'a': 0.0, 'b': 0.0, 'c': 1.0, 'normalize': True} - results: ROC_AUC: 0.1812955, PRECISION: 0.0390008, PRECISION_RECALL_MIN_DEN: 0.1355778, RECALL: 0.1311129, MAP: 0.0635137, MRR: 0.1353219, NDCG: 0.0954378, F1: 0.0601175, HIT_RATE: 0.3900083, ARHR: 0.1567794, NOVELTY: 0.0048070, AVERAGE_POPULARITY: 0.1030756, DIVERSITY_MEAN_INTER_LIST: 0.9878095, DIVERSITY_HERFINDAHL: 0.9987635, COVERAGE_ITEM: 0.4216516, COVERAGE_ITEM_CORRECT: 0.0469220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1319555, SHANNON_ENTROPY: 11.5357417, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'a': 0.0, 'b': 0.0, 'c': 1.0, 'normalize': True} - results: ROC_AUC: 0.1812955, PRECISION: 0.0390008, PRECISION_RECALL_MIN_DEN: 0.1355778, RECALL: 0.1311129, MAP: 0.0635137, MRR: 0.1353219, NDCG: 0.0954378, F1: 0.0601175, HIT_RATE: 0.3900083, ARHR: 0.1567794, NOVELTY: 0.0048070, AVERAGE_POPULARITY: 0.1030756, DIVERSITY_MEAN_INTER_LIST: 0.9878095, DIVERSITY_HERFINDAHL: 0.9987635, COVERAGE_ITEM: 0.4216516, COVERAGE_ITEM_CORRECT: 0.0469220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1319555, SHANNON_ENTROPY: 11.5357417, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'a': 0.9907585691470012, 'b': 0.02387691597936304, 'c': 0.020883864802482947, 'normalize': True} - results: ROC_AUC: 0.1707797, PRECISION: 0.0362049, PRECISION_RECALL_MIN_DEN: 0.1264734, RECALL: 0.1225161, MAP: 0.0593571, MRR: 0.1272463, NDCG: 0.0893382, F1: 0.0558897, HIT_RATE: 0.3620489, ARHR: 0.1466755, NOVELTY: 0.0047626, AVERAGE_POPULARITY: 0.1120512, DIVERSITY_MEAN_INTER_LIST: 0.9846371, DIVERSITY_HERFINDAHL: 0.9984463, COVERAGE_ITEM: 0.4057902, COVERAGE_ITEM_CORRECT: 0.0401232, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1173531, SHANNON_ENTROPY: 11.2440686, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'a': 0.0, 'b': 0.0, 'c': 1.0, 'normalize': True} - results: ROC_AUC: 0.1812955, PRECISION: 0.0390008, PRECISION_RECALL_MIN_DEN: 0.1355778, RECALL: 0.1311129, MAP: 0.0635137, MRR: 0.1353219, NDCG: 0.0954378, F1: 0.0601175, HIT_RATE: 0.3900083, ARHR: 0.1567794, NOVELTY: 0.0048070, AVERAGE_POPULARITY: 0.1030756, DIVERSITY_MEAN_INTER_LIST: 0.9878095, DIVERSITY_HERFINDAHL: 0.9987635, COVERAGE_ITEM: 0.4216516, COVERAGE_ITEM_CORRECT: 0.0469220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1319555, SHANNON_ENTROPY: 11.5357417, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'a': 0.9927111824588133, 'b': 0.9912519706748589, 'c': 0.9728239156525657, 'normalize': True} - results: ROC_AUC: 0.1793636, PRECISION: 0.0381974, PRECISION_RECALL_MIN_DEN: 0.1335981, RECALL: 0.1293769, MAP: 0.0626673, MRR: 0.1339863, NDCG: 0.0942301, F1: 0.0589801, HIT_RATE: 0.3819739, ARHR: 0.1547535, NOVELTY: 0.0047821, AVERAGE_POPULARITY: 0.1104339, DIVERSITY_MEAN_INTER_LIST: 0.9852585, DIVERSITY_HERFINDAHL: 0.9985084, COVERAGE_ITEM: 0.4189952, COVERAGE_ITEM_CORRECT: 0.0436035, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2002265, DIVERSITY_GINI: 0.1261846, SHANNON_ENTROPY: 11.3641464, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'a': 0.0, 'b': 0.0, 'c': 1.0, 'normalize': True} - results: ROC_AUC: 0.1812955, PRECISION: 0.0390008, PRECISION_RECALL_MIN_DEN: 0.1355778, RECALL: 0.1311129, MAP: 0.0635137, MRR: 0.1353219, NDCG: 0.0954378, F1: 0.0601175, HIT_RATE: 0.3900083, ARHR: 0.1567794, NOVELTY: 0.0048070, AVERAGE_POPULARITY: 0.1030756, DIVERSITY_MEAN_INTER_LIST: 0.9878095, DIVERSITY_HERFINDAHL: 0.9987635, COVERAGE_ITEM: 0.4216516, COVERAGE_ITEM_CORRECT: 0.0469220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1319555, SHANNON_ENTROPY: 11.5357417, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'a': 0.027119883795702078, 'b': 0.0240143708762175, 'c': 0.003445939503404217, 'normalize': False} - results: ROC_AUC: 0.1740473, PRECISION: 0.0366921, PRECISION_RECALL_MIN_DEN: 0.1281702, RECALL: 0.1241660, MAP: 0.0600664, MRR: 0.1291550, NDCG: 0.0905375, F1: 0.0566426, HIT_RATE: 0.3669208, ARHR: 0.1489180, NOVELTY: 0.0047660, AVERAGE_POPULARITY: 0.1193395, DIVERSITY_MEAN_INTER_LIST: 0.9813971, DIVERSITY_HERFINDAHL: 0.9981224, COVERAGE_ITEM: 0.4358037, COVERAGE_ITEM_CORRECT: 0.0402849, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1937587, DIVERSITY_GINI: 0.1284120, SHANNON_ENTROPY: 11.2105197, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'a': 0.9708311924251558, 'b': 0.034154933148030205, 'c': 0.9828652150136131, 'normalize': False} - results: ROC_AUC: 0.1732684, PRECISION: 0.0366287, PRECISION_RECALL_MIN_DEN: 0.1277678, RECALL: 0.1237630, MAP: 0.0601351, MRR: 0.1290363, NDCG: 0.0904348, F1: 0.0565247, HIT_RATE: 0.3662870, ARHR: 0.1487697, NOVELTY: 0.0047658, AVERAGE_POPULARITY: 0.1120372, DIVERSITY_MEAN_INTER_LIST: 0.9846364, DIVERSITY_HERFINDAHL: 0.9984462, COVERAGE_ITEM: 0.4079538, COVERAGE_ITEM_CORRECT: 0.0408547, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1930036, DIVERSITY_GINI: 0.1187089, SHANNON_ENTROPY: 11.2585427, 
