
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.32838285862214517, 'l1_ratio': 0.6323131968124044} - results: ROC_AUC: 0.1784215, PRECISION: 0.0379040, PRECISION_RECALL_MIN_DEN: 0.1327120, RECALL: 0.1285987, MAP: 0.0620255, MRR: 0.1327880, NDCG: 0.0935030, F1: 0.0585489, HIT_RATE: 0.3790399, ARHR: 0.1534881, NOVELTY: 0.0047968, AVERAGE_POPULARITY: 0.1126138, DIVERSITY_MEAN_INTER_LIST: 0.9834562, DIVERSITY_HERFINDAHL: 0.9983282, COVERAGE_ITEM: 0.4404620, COVERAGE_ITEM_CORRECT: 0.0428412, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1990688, DIVERSITY_GINI: 0.1361911, SHANNON_ENTROPY: 11.3738416, 

SearchBayesianSkopt-CV: New best config found. Config 1: {'alpha': 0.9068175692693422, 'l1_ratio': 0.7015116685582695} - results: ROC_AUC: 0.1877462, PRECISION: 0.0403844, PRECISION_RECALL_MIN_DEN: 0.1431383, RECALL: 0.1388382, MAP: 0.0673780, MRR: 0.1406280, NDCG: 0.1007987, F1: 0.0625683, HIT_RATE: 0.4038444, ARHR: 0.1629742, NOVELTY: 0.0048007, AVERAGE_POPULARITY: 0.1093584, DIVERSITY_MEAN_INTER_LIST: 0.9842350, DIVERSITY_HERFINDAHL: 0.9984061, COVERAGE_ITEM: 0.4403850, COVERAGE_ITEM_CORRECT: 0.0482926, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2099912, DIVERSITY_GINI: 0.1366729, SHANNON_ENTROPY: 11.4074957, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'alpha': 0.6912059103294651, 'l1_ratio': 0.7010565359829984} - results: ROC_AUC: 0.1838860, PRECISION: 0.0391584, PRECISION_RECALL_MIN_DEN: 0.1379690, RECALL: 0.1337399, MAP: 0.0647493, MRR: 0.1367786, NDCG: 0.0971928, F1: 0.0605777, HIT_RATE: 0.3915837, ARHR: 0.1583642, NOVELTY: 0.0047977, AVERAGE_POPULARITY: 0.1110417, DIVERSITY_MEAN_INTER_LIST: 0.9838537, DIVERSITY_HERFINDAHL: 0.9983680, COVERAGE_ITEM: 0.4384139, COVERAGE_ITEM_CORRECT: 0.0457440, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2046055, DIVERSITY_GINI: 0.1352222, SHANNON_ENTROPY: 11.3812072, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'alpha': 0.3787988759248867, 'l1_ratio': 0.06909891501415412} - results: ROC_AUC: 0.1755939, PRECISION: 0.0371760, PRECISION_RECALL_MIN_DEN: 0.1293369, RECALL: 0.1252734, MAP: 0.0607022, MRR: 0.1305250, NDCG: 0.0914779, F1: 0.0573355, HIT_RATE: 0.3717599, ARHR: 0.1507629, NOVELTY: 0.0047993, AVERAGE_POPULARITY: 0.1144355, DIVERSITY_MEAN_INTER_LIST: 0.9827540, DIVERSITY_HERFINDAHL: 0.9982580, COVERAGE_ITEM: 0.4508797, COVERAGE_ITEM_CORRECT: 0.0415168, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1952687, DIVERSITY_GINI: 0.1397999, SHANNON_ENTROPY: 11.3650985, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'alpha': 0.6027898883055505, 'l1_ratio': 0.5913768460755658} - results: ROC_AUC: 0.1809804, PRECISION: 0.0384871, PRECISION_RECALL_MIN_DEN: 0.1349187, RECALL: 0.1307363, MAP: 0.0633597, MRR: 0.1348378, NDCG: 0.0952325, F1: 0.0594661, HIT_RATE: 0.3848712, ARHR: 0.1559187, NOVELTY: 0.0047944, AVERAGE_POPULARITY: 0.1123933, DIVERSITY_MEAN_INTER_LIST: 0.9834613, DIVERSITY_HERFINDAHL: 0.9983288, COVERAGE_ITEM: 0.4385140, COVERAGE_ITEM_CORRECT: 0.0441501, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2015100, DIVERSITY_GINI: 0.1348939, SHANNON_ENTROPY: 11.3628548, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'alpha': 0.490060616955579, 'l1_ratio': 0.3491600819512852} - results: ROC_AUC: 0.1778778, PRECISION: 0.0376677, PRECISION_RECALL_MIN_DEN: 0.1319776, RECALL: 0.1279151, MAP: 0.0618200, MRR: 0.1323825, NDCG: 0.0931189, F1: 0.0581959, HIT_RATE: 0.3766767, ARHR: 0.1529364, NOVELTY: 0.0047924, AVERAGE_POPULARITY: 0.1139672, DIVERSITY_MEAN_INTER_LIST: 0.9829379, DIVERSITY_HERFINDAHL: 0.9982764, COVERAGE_ITEM: 0.4413859, COVERAGE_ITEM_CORRECT: 0.0425101, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1980622, DIVERSITY_GINI: 0.1357899, SHANNON_ENTROPY: 11.3482417, 

SearchBayesianSkopt-CV: New best config found. Config 6: {'alpha': 0.8782204803970214, 'l1_ratio': 0.9649884948768442} - results: ROC_AUC: 0.1925053, PRECISION: 0.0415509, PRECISION_RECALL_MIN_DEN: 0.1478090, RECALL: 0.1434346, MAP: 0.0693229, MRR: 0.1439008, NDCG: 0.1037538, F1: 0.0644340, HIT_RATE: 0.4155092, ARHR: 0.1669801, NOVELTY: 0.0048195, AVERAGE_POPULARITY: 0.1034609, DIVERSITY_MEAN_INTER_LIST: 0.9858951, DIVERSITY_HERFINDAHL: 0.9985721, COVERAGE_ITEM: 0.4498402, COVERAGE_ITEM_CORRECT: 0.0511569, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2154020, DIVERSITY_GINI: 0.1436217, SHANNON_ENTROPY: 11.5305593, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'alpha': 0.19368810544374432, 'l1_ratio': 0.08544256070056334} - results: ROC_AUC: 0.1759298, PRECISION: 0.0372150, PRECISION_RECALL_MIN_DEN: 0.1293909, RECALL: 0.1253083, MAP: 0.0607804, MRR: 0.1307320, NDCG: 0.0915477, F1: 0.0573851, HIT_RATE: 0.3721498, ARHR: 0.1510190, NOVELTY: 0.0048044, AVERAGE_POPULARITY: 0.1133758, DIVERSITY_MEAN_INTER_LIST: 0.9831525, DIVERSITY_HERFINDAHL: 0.9982979, COVERAGE_ITEM: 0.4516189, COVERAGE_ITEM_CORRECT: 0.0415938, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1953442, DIVERSITY_GINI: 0.1408591, SHANNON_ENTROPY: 11.3895760, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'alpha': 0.30423256481149125, 'l1_ratio': 0.009863646237442293} - results: ROC_AUC: 0.1748138, PRECISION: 0.0370771, PRECISION_RECALL_MIN_DEN: 0.1287028, RECALL: 0.1246279, MAP: 0.0603009, MRR: 0.1298698, NDCG: 0.0909464, F1: 0.0571501, HIT_RATE: 0.3707706, ARHR: 0.1500821, NOVELTY: 0.0048044, AVERAGE_POPULARITY: 0.1140961, DIVERSITY_MEAN_INTER_LIST: 0.9828708, DIVERSITY_HERFINDAHL: 0.9982697, COVERAGE_ITEM: 0.4553455, COVERAGE_ITEM_CORRECT: 0.0413397, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1943375, DIVERSITY_GINI: 0.1417026, SHANNON_ENTROPY: 11.3804363, 
