SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.9636594733496491, 'l1_ratio': 0.009654473731918524} - results: ROC_AUC: 0.1410597, PRECISION: 0.0291260, PRECISION_RECALL_MIN_DEN: 0.1227944, RECALL: 0.1203685, MAP: 0.0522899, MRR: 0.1000874, NDCG: 0.0796199, F1: 0.0469028, HIT_RATE: 0.2912601, ARHR: 0.1119762, NOVELTY: 0.0048035, AVERAGE_POPULARITY: 0.1107179, DIVERSITY_MEAN_INTER_LIST: 0.9822541, DIVERSITY_HERFINDAHL: 0.9982046, COVERAGE_ITEM: 0.3759384, COVERAGE_ITEM_CORRECT: 0.0297594, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1369070, DIVERSITY_GINI: 0.1180546, SHANNON_ENTROPY: 11.2069244, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'alpha': 0.056882749788205414, 'l1_ratio': 0.04014333930629844} - results: ROC_AUC: 0.1386424, PRECISION: 0.0277047, PRECISION_RECALL_MIN_DEN: 0.1128662, RECALL: 0.1104617, MAP: 0.0498327, MRR: 0.0985307, NDCG: 0.0755953, F1: 0.0442989, HIT_RATE: 0.2770471, ARHR: 0.1099348, NOVELTY: 0.0048452, AVERAGE_POPULARITY: 0.0962152, DIVERSITY_MEAN_INTER_LIST: 0.9887873, DIVERSITY_HERFINDAHL: 0.9988578, COVERAGE_ITEM: 0.3634649, COVERAGE_ITEM_CORRECT: 0.0308758, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1306153, DIVERSITY_GINI: 0.1200621, SHANNON_ENTROPY: 11.5007628, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'alpha': 0.4351917044116357, 'l1_ratio': 0.3164446717141551} - results: ROC_AUC: 0.1419311, PRECISION: 0.0283623, PRECISION_RECALL_MIN_DEN: 0.1160788, RECALL: 0.1136399, MAP: 0.0511520, MRR: 0.0999382, NDCG: 0.0774938, F1: 0.0453950, HIT_RATE: 0.2836232, ARHR: 0.1114272, NOVELTY: 0.0048355, AVERAGE_POPULARITY: 0.1005660, DIVERSITY_MEAN_INTER_LIST: 0.9869823, DIVERSITY_HERFINDAHL: 0.9986773, COVERAGE_ITEM: 0.3724350, COVERAGE_ITEM_CORRECT: 0.0301829, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1333837, DIVERSITY_GINI: 0.1211632, SHANNON_ENTROPY: 11.4223692, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'alpha': 0.7717793768949512, 'l1_ratio': 0.07186695893593432} - results: ROC_AUC: 0.1425994, PRECISION: 0.0290199, PRECISION_RECALL_MIN_DEN: 0.1205083, RECALL: 0.1180535, MAP: 0.0516566, MRR: 0.0999411, NDCG: 0.0787969, F1: 0.0465877, HIT_RATE: 0.2901994, ARHR: 0.1118280, NOVELTY: 0.0048188, AVERAGE_POPULARITY: 0.1056557, DIVERSITY_MEAN_INTER_LIST: 0.9845707, DIVERSITY_HERFINDAHL: 0.9984362, COVERAGE_ITEM: 0.3745910, COVERAGE_ITEM_CORRECT: 0.0300289, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1360262, DIVERSITY_GINI: 0.1198594, SHANNON_ENTROPY: 11.3106728, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'alpha': 0.679558963976083, 'l1_ratio': 0.8067660191144638} - results: ROC_AUC: 0.1384041, PRECISION: 0.0275562, PRECISION_RECALL_MIN_DEN: 0.1152315, RECALL: 0.1129860, MAP: 0.0501535, MRR: 0.0969120, NDCG: 0.0760687, F1: 0.0443065, HIT_RATE: 0.2755622, ARHR: 0.1080518, NOVELTY: 0.0048045, AVERAGE_POPULARITY: 0.1081044, DIVERSITY_MEAN_INTER_LIST: 0.9838243, DIVERSITY_HERFINDAHL: 0.9983616, COVERAGE_ITEM: 0.3701636, COVERAGE_ITEM_CORRECT: 0.0280654, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1308670, DIVERSITY_GINI: 0.1164906, SHANNON_ENTROPY: 11.2544444, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'alpha': 0.35643757868978626, 'l1_ratio': 0.7486926153479776} - results: ROC_AUC: 0.1403884, PRECISION: 0.0278956, PRECISION_RECALL_MIN_DEN: 0.1140753, RECALL: 0.1116835, MAP: 0.0505411, MRR: 0.0993252, NDCG: 0.0765129, F1: 0.0446411, HIT_RATE: 0.2789563, ARHR: 0.1106618, NOVELTY: 0.0048289, AVERAGE_POPULARITY: 0.1015582, DIVERSITY_MEAN_INTER_LIST: 0.9868126, DIVERSITY_HERFINDAHL: 0.9986603, COVERAGE_ITEM: 0.3689317, COVERAGE_ITEM_CORRECT: 0.0297209, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1314962, DIVERSITY_GINI: 0.1193059, SHANNON_ENTROPY: 11.4011658, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'alpha': 0.5038479804868725, 'l1_ratio': 0.9484675101637047} - results: ROC_AUC: 0.1390943, PRECISION: 0.0277259, PRECISION_RECALL_MIN_DEN: 0.1148370, RECALL: 0.1125048, MAP: 0.0505202, MRR: 0.0986131, NDCG: 0.0764920, F1: 0.0444881, HIT_RATE: 0.2772592, ARHR: 0.1099179, NOVELTY: 0.0048120, AVERAGE_POPULARITY: 0.1052359, DIVERSITY_MEAN_INTER_LIST: 0.9853262, DIVERSITY_HERFINDAHL: 0.9985117, COVERAGE_ITEM: 0.3670837, COVERAGE_ITEM_CORRECT: 0.0291434, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1311187, DIVERSITY_GINI: 0.1165242, SHANNON_ENTROPY: 11.3127589, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'alpha': 0.40329372403815833, 'l1_ratio': 0.8796856498225258} - results: ROC_AUC: 0.1404630, PRECISION: 0.0277471, PRECISION_RECALL_MIN_DEN: 0.1141440, RECALL: 0.1118126, MAP: 0.0506700, MRR: 0.0991691, NDCG: 0.0765696, F1: 0.0444610, HIT_RATE: 0.2774714, ARHR: 0.1104680, NOVELTY: 0.0048208, AVERAGE_POPULARITY: 0.1031953, DIVERSITY_MEAN_INTER_LIST: 0.9862171, DIVERSITY_HERFINDAHL: 0.9986008, COVERAGE_ITEM: 0.3678922, COVERAGE_ITEM_CORRECT: 0.0294899, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1311187, DIVERSITY_GINI: 0.1179119, SHANNON_ENTROPY: 11.3621872, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'alpha': 0.40393016273337634, 'l1_ratio': 0.14784866601697202} - results: ROC_AUC: 0.1416612, PRECISION: 0.0284896, PRECISION_RECALL_MIN_DEN: 0.1164386, RECALL: 0.1139575, MAP: 0.0512374, MRR: 0.1004846, NDCG: 0.0776592, F1: 0.0455833, HIT_RATE: 0.2848961, ARHR: 0.1121473, NOVELTY: 0.0048402, AVERAGE_POPULARITY: 0.0992498, DIVERSITY_MEAN_INTER_LIST: 0.9874396, DIVERSITY_HERFINDAHL: 0.9987230, COVERAGE_ITEM: 0.3712416, COVERAGE_ITEM_CORRECT: 0.0304139, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1333837, DIVERSITY_GINI: 0.1216920, SHANNON_ENTROPY: 11.4483905, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'alpha': 0.3315400575070046, 'l1_ratio': 0.8712379732064363} - results: ROC_AUC: 0.1402355, PRECISION: 0.0278532, PRECISION_RECALL_MIN_DEN: 0.1138844, RECALL: 0.1114880, MAP: 0.0505332, MRR: 0.0993464, NDCG: 0.0764601, F1: 0.0445711, HIT_RATE: 0.2785320, ARHR: 0.1106764, NOVELTY: 0.0048270, AVERAGE_POPULARITY: 0.1017158, DIVERSITY_MEAN_INTER_LIST: 0.9868141, DIVERSITY_HERFINDAHL: 0.9986605, COVERAGE_ITEM: 0.3677767, COVERAGE_ITEM_CORRECT: 0.0298364, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1313703, DIVERSITY_GINI: 0.1186786, SHANNON_ENTROPY: 11.3962725, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'alpha': 0.005041867272809309, 'l1_ratio': 0.986063027479289} - results: ROC_AUC: 0.1383477, PRECISION: 0.0275562, PRECISION_RECALL_MIN_DEN: 0.1118108, RECALL: 0.1093989, MAP: 0.0494289, MRR: 0.0981348, NDCG: 0.0750037, F1: 0.0440235, HIT_RATE: 0.2755622, ARHR: 0.1094702, NOVELTY: 0.0048431, AVERAGE_POPULARITY: 0.0961724, DIVERSITY_MEAN_INTER_LIST: 0.9888374, DIVERSITY_HERFINDAHL: 0.9988628, COVERAGE_ITEM: 0.3612320, COVERAGE_ITEM_CORRECT: 0.0308758, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1302378, DIVERSITY_GINI: 0.1189887, SHANNON_ENTROPY: 11.4946913, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'alpha': 0.9938853165555341, 'l1_ratio': 0.9961358896384176} - results: ROC_AUC: 0.1261696, PRECISION: 0.0247560, PRECISION_RECALL_MIN_DEN: 0.1049170, RECALL: 0.1028575, MAP: 0.0466625, MRR: 0.0889874, NDCG: 0.0698460, F1: 0.0399071, HIT_RATE: 0.2475605, ARHR: 0.0983773, NOVELTY: 0.0047799, AVERAGE_POPULARITY: 0.1162348, DIVERSITY_MEAN_INTER_LIST: 0.9796771, DIVERSITY_HERFINDAHL: 0.9979469, COVERAGE_ITEM: 0.3794033, COVERAGE_ITEM_CORRECT: 0.0246776, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1187870, DIVERSITY_GINI: 0.1168550, SHANNON_ENTROPY: 11.0995102, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'alpha': 0.005919171231361322, 'l1_ratio': 0.006300962117680499} - results: ROC_AUC: 0.1384483, PRECISION: 0.0275350, PRECISION_RECALL_MIN_DEN: 0.1115775, RECALL: 0.1091562, MAP: 0.0494934, MRR: 0.0981815, NDCG: 0.0749975, F1: 0.0439767, HIT_RATE: 0.2753500, ARHR: 0.1095537, NOVELTY: 0.0048433, AVERAGE_POPULARITY: 0.0960423, DIVERSITY_MEAN_INTER_LIST: 0.9888699, DIVERSITY_HERFINDAHL: 0.9988660, COVERAGE_ITEM: 0.3610010, COVERAGE_ITEM_CORRECT: 0.0308373, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1299862, DIVERSITY_GINI: 0.1190117, SHANNON_ENTROPY: 11.4963852, 
SearchBayesianSkopt: New best config found. Config 23: {'alpha': 0.9947028618110345, 'l1_ratio': 0.004484641652689248} - results: ROC_AUC: 0.1409778, PRECISION: 0.0291896, PRECISION_RECALL_MIN_DEN: 0.1235436, RECALL: 0.1211461, MAP: 0.0524800, MRR: 0.1001828, NDCG: 0.0799316, F1: 0.0470442, HIT_RATE: 0.2918965, ARHR: 0.1120282, NOVELTY: 0.0048028, AVERAGE_POPULARITY: 0.1115756, DIVERSITY_MEAN_INTER_LIST: 0.9817968, DIVERSITY_HERFINDAHL: 0.9981589, COVERAGE_ITEM: 0.3779018, COVERAGE_ITEM_CORRECT: 0.0298364, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1374103, DIVERSITY_GINI: 0.1184902, SHANNON_ENTROPY: 11.1923839, 
SearchBayesianSkopt: New best config found. Config 24: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1403892, PRECISION: 0.0289351, PRECISION_RECALL_MIN_DEN: 0.1217940, RECALL: 0.1193965, MAP: 0.0529564, MRR: 0.1008957, NDCG: 0.0798916, F1: 0.0465814, HIT_RATE: 0.2893509, ARHR: 0.1125985, NOVELTY: 0.0047897, AVERAGE_POPULARITY: 0.1121897, DIVERSITY_MEAN_INTER_LIST: 0.9816461, DIVERSITY_HERFINDAHL: 0.9981438, COVERAGE_ITEM: 0.3679307, COVERAGE_ITEM_CORRECT: 0.0294129, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1360262, DIVERSITY_GINI: 0.1134406, SHANNON_ENTROPY: 11.1499894, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'alpha': 9.685783948465423e-05, 'l1_ratio': 0.022574398362348872} - results: ROC_AUC: 0.1382940, PRECISION: 0.0275138, PRECISION_RECALL_MIN_DEN: 0.1115563, RECALL: 0.1091480, MAP: 0.0494091, MRR: 0.0981039, NDCG: 0.0749278, F1: 0.0439490, HIT_RATE: 0.2751379, ARHR: 0.1094532, NOVELTY: 0.0048430, AVERAGE_POPULARITY: 0.0960727, DIVERSITY_MEAN_INTER_LIST: 0.9888702, DIVERSITY_HERFINDAHL: 0.9988660, COVERAGE_ITEM: 0.3605390, COVERAGE_ITEM_CORRECT: 0.0308373, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1299862, DIVERSITY_GINI: 0.1188289, SHANNON_ENTROPY: 11.4951046, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'alpha': 0.9942284519269621, 'l1_ratio': 0.9938270903165064} - results: ROC_AUC: 0.1260143, PRECISION: 0.0247773, PRECISION_RECALL_MIN_DEN: 0.1051432, RECALL: 0.1030968, MAP: 0.0467486, MRR: 0.0890921, NDCG: 0.0699600, F1: 0.0399527, HIT_RATE: 0.2477726, ARHR: 0.0984723, NOVELTY: 0.0047796, AVERAGE_POPULARITY: 0.1162484, DIVERSITY_MEAN_INTER_LIST: 0.9796610, DIVERSITY_HERFINDAHL: 0.9979453, COVERAGE_ITEM: 0.3789028, COVERAGE_ITEM_CORRECT: 0.0246776, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1189128, DIVERSITY_GINI: 0.1166621, SHANNON_ENTROPY: 11.0977092, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'alpha': 0.002591951959457051, 'l1_ratio': 4.893145491902119e-06} - results: ROC_AUC: 0.1383113, PRECISION: 0.0275350, PRECISION_RECALL_MIN_DEN: 0.1115775, RECALL: 0.1091562, MAP: 0.0494489, MRR: 0.0981321, NDCG: 0.0749609, F1: 0.0439767, HIT_RATE: 0.2753500, ARHR: 0.1095005, NOVELTY: 0.0048431, AVERAGE_POPULARITY: 0.0960634, DIVERSITY_MEAN_INTER_LIST: 0.9888700, DIVERSITY_HERFINDAHL: 0.9988660, COVERAGE_ITEM: 0.3606930, COVERAGE_ITEM_CORRECT: 0.0308373, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1299862, DIVERSITY_GINI: 0.1188871, SHANNON_ENTROPY: 11.4955248, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'alpha': 0.0035235887273469277, 'l1_ratio': 0.9895208285778507} - results: ROC_AUC: 0.1383138, PRECISION: 0.0275562, PRECISION_RECALL_MIN_DEN: 0.1118108, RECALL: 0.1093989, MAP: 0.0494253, MRR: 0.0981248, NDCG: 0.0749992, F1: 0.0440235, HIT_RATE: 0.2755622, ARHR: 0.1094631, NOVELTY: 0.0048432, AVERAGE_POPULARITY: 0.0961113, DIVERSITY_MEAN_INTER_LIST: 0.9888534, DIVERSITY_HERFINDAHL: 0.9988644, COVERAGE_ITEM: 0.3610780, COVERAGE_ITEM_CORRECT: 0.0308758, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1302378, DIVERSITY_GINI: 0.1189571, SHANNON_ENTROPY: 11.4949510, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'alpha': 0.9952968278685712, 'l1_ratio': 0.007063801235837943} - results: ROC_AUC: 0.1408263, PRECISION: 0.0292533, PRECISION_RECALL_MIN_DEN: 0.1236002, RECALL: 0.1211877, MAP: 0.0526211, MRR: 0.1003354, NDCG: 0.0800583, F1: 0.0471300, HIT_RATE: 0.2925329, ARHR: 0.1122332, NOVELTY: 0.0048029, AVERAGE_POPULARITY: 0.1116093, DIVERSITY_MEAN_INTER_LIST: 0.9817834, DIVERSITY_HERFINDAHL: 0.9981575, COVERAGE_ITEM: 0.3784023, COVERAGE_ITEM_CORRECT: 0.0299519, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1374103, DIVERSITY_GINI: 0.1185918, SHANNON_ENTROPY: 11.1925260, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'alpha': 0.9983916675794234, 'l1_ratio': 0.997569969288884} - results: ROC_AUC: 0.1256730, PRECISION: 0.0246076, PRECISION_RECALL_MIN_DEN: 0.1043183, RECALL: 0.1022637, MAP: 0.0464366, MRR: 0.0887072, NDCG: 0.0694893, F1: 0.0396695, HIT_RATE: 0.2460755, ARHR: 0.0980397, NOVELTY: 0.0047833, AVERAGE_POPULARITY: 0.1160296, DIVERSITY_MEAN_INTER_LIST: 0.9797006, DIVERSITY_HERFINDAHL: 0.9979493, COVERAGE_ITEM: 0.3823677, COVERAGE_ITEM_CORRECT: 0.0245236, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1179061, DIVERSITY_GINI: 0.1183597, SHANNON_ENTROPY: 11.1113921, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'alpha': 0.01636968071355183, 'l1_ratio': 0.008906813411162064} - results: ROC_AUC: 0.1384196, PRECISION: 0.0275562, PRECISION_RECALL_MIN_DEN: 0.1115987, RECALL: 0.1091754, MAP: 0.0495055, MRR: 0.0980408, NDCG: 0.0750127, F1: 0.0440053, HIT_RATE: 0.2755622, ARHR: 0.1094485, NOVELTY: 0.0048437, AVERAGE_POPULARITY: 0.0961092, DIVERSITY_MEAN_INTER_LIST: 0.9888444, DIVERSITY_HERFINDAHL: 0.9988635, COVERAGE_ITEM: 0.3615784, COVERAGE_ITEM_CORRECT: 0.0308758, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1299862, DIVERSITY_GINI: 0.1192969, SHANNON_ENTROPY: 11.4977529, 
