SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.6980826524988867, 'l1_ratio': 0.947428487799404} - results: ROC_AUC: 0.1242628, PRECISION: 0.0245651, PRECISION_RECALL_MIN_DEN: 0.1055815, RECALL: 0.1036943, MAP: 0.0472317, MRR: 0.0899320, NDCG: 0.0703758, F1: 0.0397205, HIT_RATE: 0.2456513, ARHR: 0.0988530, NOVELTY: 0.0051200, AVERAGE_POPULARITY: 0.0415155, DIVERSITY_MEAN_INTER_LIST: 0.9968916, DIVERSITY_HERFINDAHL: 0.9996680, COVERAGE_ITEM: 0.5539942, COVERAGE_ITEM_CORRECT: 0.0353802, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1184095, DIVERSITY_GINI: 0.2697372, SHANNON_ENTROPY: 12.9296015, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'alpha': 0.5791814146863219, 'l1_ratio': 0.6939788319951505} - results: ROC_AUC: 0.1529204, PRECISION: 0.0304200, PRECISION_RECALL_MIN_DEN: 0.1308823, RECALL: 0.1284850, MAP: 0.0584563, MRR: 0.1103335, NDCG: 0.0871396, F1: 0.0491931, HIT_RATE: 0.3042003, ARHR: 0.1229795, NOVELTY: 0.0049706, AVERAGE_POPULARITY: 0.0752132, DIVERSITY_MEAN_INTER_LIST: 0.9920537, DIVERSITY_HERFINDAHL: 0.9991843, COVERAGE_ITEM: 0.5198845, COVERAGE_ITEM_CORRECT: 0.0372281, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1426954, DIVERSITY_GINI: 0.2235629, SHANNON_ENTROPY: 12.3851919, 
SearchBayesianSkopt: New best config found. Config 12: {'alpha': 0.7501993018722698, 'l1_ratio': 0.4674609725117914} - results: ROC_AUC: 0.1603494, PRECISION: 0.0319050, PRECISION_RECALL_MIN_DEN: 0.1388055, RECALL: 0.1363232, MAP: 0.0614765, MRR: 0.1149225, NDCG: 0.0917373, F1: 0.0517082, HIT_RATE: 0.3190496, ARHR: 0.1282057, NOVELTY: 0.0049379, AVERAGE_POPULARITY: 0.0817228, DIVERSITY_MEAN_INTER_LIST: 0.9905773, DIVERSITY_HERFINDAHL: 0.9990367, COVERAGE_ITEM: 0.5036381, COVERAGE_ITEM_CORRECT: 0.0383831, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1496162, DIVERSITY_GINI: 0.2076334, SHANNON_ENTROPY: 12.2115184, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'alpha': 0.5837534580323727, 'l1_ratio': 0.9370025001830814} - results: ROC_AUC: 0.1387681, PRECISION: 0.0275350, PRECISION_RECALL_MIN_DEN: 0.1178678, RECALL: 0.1157711, MAP: 0.0526823, MRR: 0.1000765, NDCG: 0.0786486, F1: 0.0444888, HIT_RATE: 0.2753500, ARHR: 0.1109332, NOVELTY: 0.0050560, AVERAGE_POPULARITY: 0.0555634, DIVERSITY_MEAN_INTER_LIST: 0.9953764, DIVERSITY_HERFINDAHL: 0.9995165, COVERAGE_ITEM: 0.5437536, COVERAGE_ITEM_CORRECT: 0.0372281, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1302378, DIVERSITY_GINI: 0.2538175, SHANNON_ENTROPY: 12.7448709, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'alpha': 0.7370049901516114, 'l1_ratio': 0.19988019419698794} - results: ROC_AUC: 0.1574725, PRECISION: 0.0320322, PRECISION_RECALL_MIN_DEN: 0.1390864, RECALL: 0.1365097, MAP: 0.0602214, MRR: 0.1113855, NDCG: 0.0905284, F1: 0.0518887, HIT_RATE: 0.3203224, ARHR: 0.1241795, NOVELTY: 0.0048327, AVERAGE_POPULARITY: 0.1051196, DIVERSITY_MEAN_INTER_LIST: 0.9844555, DIVERSITY_HERFINDAHL: 0.9984247, COVERAGE_ITEM: 0.4231761, COVERAGE_ITEM_CORRECT: 0.0348797, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1515037, DIVERSITY_GINI: 0.1463120, SHANNON_ENTROPY: 11.5348535, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'alpha': 0.8930517782538162, 'l1_ratio': 0.7472168703843608} - results: ROC_AUC: 0.1236391, PRECISION: 0.0248621, PRECISION_RECALL_MIN_DEN: 0.1054254, RECALL: 0.1035221, MAP: 0.0463452, MRR: 0.0885552, NDCG: 0.0697220, F1: 0.0400949, HIT_RATE: 0.2486211, ARHR: 0.0978631, NOVELTY: 0.0051253, AVERAGE_POPULARITY: 0.0403073, DIVERSITY_MEAN_INTER_LIST: 0.9970047, DIVERSITY_HERFINDAHL: 0.9996793, COVERAGE_ITEM: 0.5550722, COVERAGE_ITEM_CORRECT: 0.0359962, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1187870, DIVERSITY_GINI: 0.2708412, SHANNON_ENTROPY: 12.9395333, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'alpha': 0.13238023412492175, 'l1_ratio': 0.07045978053967007} - results: ROC_AUC: 0.1287532, PRECISION: 0.0249258, PRECISION_RECALL_MIN_DEN: 0.1056286, RECALL: 0.1036314, MAP: 0.0461465, MRR: 0.0915508, NDCG: 0.0700672, F1: 0.0401859, HIT_RATE: 0.2492575, ARHR: 0.1009767, NOVELTY: 0.0048526, AVERAGE_POPULARITY: 0.1115082, DIVERSITY_MEAN_INTER_LIST: 0.9824696, DIVERSITY_HERFINDAHL: 0.9982261, COVERAGE_ITEM: 0.4023869, COVERAGE_ITEM_CORRECT: 0.0247546, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1199195, DIVERSITY_GINI: 0.1398416, SHANNON_ENTROPY: 11.4635469, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'alpha': 0.040954613575650674, 'l1_ratio': 0.2716762023401263} - results: ROC_AUC: 0.1264079, PRECISION: 0.0245863, PRECISION_RECALL_MIN_DEN: 0.1039952, RECALL: 0.1020353, MAP: 0.0448950, MRR: 0.0894755, NDCG: 0.0685874, F1: 0.0396247, HIT_RATE: 0.2458634, ARHR: 0.0985194, NOVELTY: 0.0048575, AVERAGE_POPULARITY: 0.1113136, DIVERSITY_MEAN_INTER_LIST: 0.9825132, DIVERSITY_HERFINDAHL: 0.9982305, COVERAGE_ITEM: 0.4025794, COVERAGE_ITEM_CORRECT: 0.0245236, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1187870, DIVERSITY_GINI: 0.1409817, SHANNON_ENTROPY: 11.4821310, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'alpha': 0.1297975000196321, 'l1_ratio': 0.5027262539207742} - results: ROC_AUC: 0.1331834, PRECISION: 0.0262198, PRECISION_RECALL_MIN_DEN: 0.1128623, RECALL: 0.1107643, MAP: 0.0477735, MRR: 0.0941309, NDCG: 0.0732539, F1: 0.0424022, HIT_RATE: 0.2621977, ARHR: 0.1038239, NOVELTY: 0.0048574, AVERAGE_POPULARITY: 0.1095913, DIVERSITY_MEAN_INTER_LIST: 0.9831442, DIVERSITY_HERFINDAHL: 0.9982936, COVERAGE_ITEM: 0.4054283, COVERAGE_ITEM_CORRECT: 0.0268335, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1267145, DIVERSITY_GINI: 0.1427925, SHANNON_ENTROPY: 11.5122192, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'alpha': 0.10850660666258086, 'l1_ratio': 0.8187892529745894} - results: ROC_AUC: 0.1340581, PRECISION: 0.0263895, PRECISION_RECALL_MIN_DEN: 0.1136537, RECALL: 0.1115416, MAP: 0.0480336, MRR: 0.0944607, NDCG: 0.0737032, F1: 0.0426811, HIT_RATE: 0.2638948, ARHR: 0.1043988, NOVELTY: 0.0048631, AVERAGE_POPULARITY: 0.1084848, DIVERSITY_MEAN_INTER_LIST: 0.9834902, DIVERSITY_HERFINDAHL: 0.9983282, COVERAGE_ITEM: 0.4105486, COVERAGE_ITEM_CORRECT: 0.0275650, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1264628, DIVERSITY_GINI: 0.1458959, SHANNON_ENTROPY: 11.5497661, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'alpha': 0.9995671280124804, 'l1_ratio': 0.08052154848387806} - results: ROC_AUC: 0.1535837, PRECISION: 0.0312261, PRECISION_RECALL_MIN_DEN: 0.1363369, RECALL: 0.1338263, MAP: 0.0591935, MRR: 0.1090719, NDCG: 0.0886996, F1: 0.0506370, HIT_RATE: 0.3122613, ARHR: 0.1217064, NOVELTY: 0.0048023, AVERAGE_POPULARITY: 0.1085930, DIVERSITY_MEAN_INTER_LIST: 0.9833784, DIVERSITY_HERFINDAHL: 0.9983170, COVERAGE_ITEM: 0.3968816, COVERAGE_ITEM_CORRECT: 0.0335707, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1472254, DIVERSITY_GINI: 0.1293105, SHANNON_ENTROPY: 11.3552116, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'alpha': 0.9932542506292269, 'l1_ratio': 0.004235483718009526} - results: ROC_AUC: 0.1452349, PRECISION: 0.0297624, PRECISION_RECALL_MIN_DEN: 0.1275817, RECALL: 0.1251713, MAP: 0.0551799, MRR: 0.1034432, NDCG: 0.0831159, F1: 0.0480902, HIT_RATE: 0.2976241, ARHR: 0.1154952, NOVELTY: 0.0047813, AVERAGE_POPULARITY: 0.1119447, DIVERSITY_MEAN_INTER_LIST: 0.9822873, DIVERSITY_HERFINDAHL: 0.9982079, COVERAGE_ITEM: 0.3863330, COVERAGE_ITEM_CORRECT: 0.0308758, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1399270, DIVERSITY_GINI: 0.1226070, SHANNON_ENTROPY: 11.2586668, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'alpha': 0.7614914360177616, 'l1_ratio': 0.0013849870130021593} - results: ROC_AUC: 0.1434249, PRECISION: 0.0292321, PRECISION_RECALL_MIN_DEN: 0.1252311, RECALL: 0.1228042, MAP: 0.0545271, MRR: 0.1023953, NDCG: 0.0818698, F1: 0.0472232, HIT_RATE: 0.2923207, ARHR: 0.1141079, NOVELTY: 0.0047908, AVERAGE_POPULARITY: 0.1127536, DIVERSITY_MEAN_INTER_LIST: 0.9819896, DIVERSITY_HERFINDAHL: 0.9981781, COVERAGE_ITEM: 0.3916073, COVERAGE_ITEM_CORRECT: 0.0294514, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1377878, DIVERSITY_GINI: 0.1263686, SHANNON_ENTROPY: 11.2825882, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'alpha': 0.9986540722366474, 'l1_ratio': 0.9982372490191023} - results: ROC_AUC: 0.0880468, PRECISION: 0.0173101, PRECISION_RECALL_MIN_DEN: 0.0755074, RECALL: 0.0742586, MAP: 0.0324563, MRR: 0.0606761, NDCG: 0.0490625, F1: 0.0280757, HIT_RATE: 0.1731014, ARHR: 0.0664575, NOVELTY: 0.0052312, AVERAGE_POPULARITY: 0.0182044, DIVERSITY_MEAN_INTER_LIST: 0.9979725, DIVERSITY_HERFINDAHL: 0.9997761, COVERAGE_ITEM: 0.5678922, COVERAGE_ITEM_CORRECT: 0.0296054, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.0848119, DIVERSITY_GINI: 0.2894618, SHANNON_ENTROPY: 13.1168548, 
SearchBayesianSkopt: New best config found. Config 24: {'alpha': 0.9994614327942931, 'l1_ratio': 0.31902748176439394} - results: ROC_AUC: 0.1612973, PRECISION: 0.0328384, PRECISION_RECALL_MIN_DEN: 0.1442639, RECALL: 0.1417741, MAP: 0.0627683, MRR: 0.1156121, NDCG: 0.0940883, F1: 0.0533253, HIT_RATE: 0.3283835, ARHR: 0.1291032, NOVELTY: 0.0049201, AVERAGE_POPULARITY: 0.0847678, DIVERSITY_MEAN_INTER_LIST: 0.9898258, DIVERSITY_HERFINDAHL: 0.9989616, COVERAGE_ITEM: 0.4880462, COVERAGE_ITEM_CORRECT: 0.0392685, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1537687, DIVERSITY_GINI: 0.1950774, SHANNON_ENTROPY: 12.0934370, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'alpha': 0.9970842449872139, 'l1_ratio': 0.3565818817735054} - results: ROC_AUC: 0.1585610, PRECISION: 0.0320959, PRECISION_RECALL_MIN_DEN: 0.1402728, RECALL: 0.1378227, MAP: 0.0613690, MRR: 0.1137977, NDCG: 0.0919122, F1: 0.0520666, HIT_RATE: 0.3209588, ARHR: 0.1270634, NOVELTY: 0.0049411, AVERAGE_POPULARITY: 0.0798584, DIVERSITY_MEAN_INTER_LIST: 0.9909306, DIVERSITY_HERFINDAHL: 0.9990720, COVERAGE_ITEM: 0.4992878, COVERAGE_ITEM_CORRECT: 0.0391530, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1501195, DIVERSITY_GINI: 0.2058137, SHANNON_ENTROPY: 12.2147903, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'alpha': 0.006571837580628405, 'l1_ratio': 0.9939468285014083} - results: ROC_AUC: 0.1251493, PRECISION: 0.0241621, PRECISION_RECALL_MIN_DEN: 0.1023860, RECALL: 0.1004589, MAP: 0.0441499, MRR: 0.0884536, NDCG: 0.0675403, F1: 0.0389548, HIT_RATE: 0.2416207, ARHR: 0.0970480, NOVELTY: 0.0048551, AVERAGE_POPULARITY: 0.1112903, DIVERSITY_MEAN_INTER_LIST: 0.9825301, DIVERSITY_HERFINDAHL: 0.9982322, COVERAGE_ITEM: 0.4027334, COVERAGE_ITEM_CORRECT: 0.0240616, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1174028, DIVERSITY_GINI: 0.1410559, SHANNON_ENTROPY: 11.4854142, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'alpha': 0.9992182910606805, 'l1_ratio': 0.3487893051779741} - results: ROC_AUC: 0.1590780, PRECISION: 0.0324141, PRECISION_RECALL_MIN_DEN: 0.1412675, RECALL: 0.1387797, MAP: 0.0618078, MRR: 0.1144757, NDCG: 0.0925711, F1: 0.0525535, HIT_RATE: 0.3241409, ARHR: 0.1278495, NOVELTY: 0.0049371, AVERAGE_POPULARITY: 0.0808315, DIVERSITY_MEAN_INTER_LIST: 0.9907137, DIVERSITY_HERFINDAHL: 0.9990504, COVERAGE_ITEM: 0.4978248, COVERAGE_ITEM_CORRECT: 0.0394610, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1513779, DIVERSITY_GINI: 0.2039765, SHANNON_ENTROPY: 12.1925389, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'alpha': 0.7556724260191812, 'l1_ratio': 0.3281188000487713} - results: ROC_AUC: 0.1630241, PRECISION: 0.0330929, PRECISION_RECALL_MIN_DEN: 0.1439385, RECALL: 0.1413998, MAP: 0.0622761, MRR: 0.1155894, NDCG: 0.0937512, F1: 0.0536335, HIT_RATE: 0.3309291, ARHR: 0.1292365, NOVELTY: 0.0048788, AVERAGE_POPULARITY: 0.0947519, DIVERSITY_MEAN_INTER_LIST: 0.9873768, DIVERSITY_HERFINDAHL: 0.9987167, COVERAGE_ITEM: 0.4669875, COVERAGE_ITEM_CORRECT: 0.0380366, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1554046, DIVERSITY_GINI: 0.1764569, SHANNON_ENTROPY: 11.8638326, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'alpha': 0.0020261467583725383, 'l1_ratio': 0.0009311928569653018} - results: ROC_AUC: 0.1245771, PRECISION: 0.0238651, PRECISION_RECALL_MIN_DEN: 0.1009411, RECALL: 0.0990438, MAP: 0.0441243, MRR: 0.0880660, NDCG: 0.0670820, F1: 0.0384624, HIT_RATE: 0.2386508, ARHR: 0.0966712, NOVELTY: 0.0048600, AVERAGE_POPULARITY: 0.1114910, DIVERSITY_MEAN_INTER_LIST: 0.9824696, DIVERSITY_HERFINDAHL: 0.9982261, COVERAGE_ITEM: 0.4016169, COVERAGE_ITEM_CORRECT: 0.0234841, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1158928, DIVERSITY_GINI: 0.1407276, SHANNON_ENTROPY: 11.4817510, 
SearchBayesianSkopt: New best config found. Config 30: {'alpha': 0.8283453649598717, 'l1_ratio': 0.3299112196431636} - results: ROC_AUC: 0.1642544, PRECISION: 0.0329444, PRECISION_RECALL_MIN_DEN: 0.1441810, RECALL: 0.1416998, MAP: 0.0635141, MRR: 0.1170977, NDCG: 0.0947935, F1: 0.0534597, HIT_RATE: 0.3294442, ARHR: 0.1308271, NOVELTY: 0.0048899, AVERAGE_POPULARITY: 0.0914581, DIVERSITY_MEAN_INTER_LIST: 0.9882149, DIVERSITY_HERFINDAHL: 0.9988005, COVERAGE_ITEM: 0.4769971, COVERAGE_ITEM_CORRECT: 0.0383061, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1545237, DIVERSITY_GINI: 0.1837941, SHANNON_ENTROPY: 11.9449664, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'alpha': 0.8287479356520477, 'l1_ratio': 0.32937709503485} - results: ROC_AUC: 0.1641974, PRECISION: 0.0329232, PRECISION_RECALL_MIN_DEN: 0.1439688, RECALL: 0.1414877, MAP: 0.0634546, MRR: 0.1170261, NDCG: 0.0947022, F1: 0.0534167, HIT_RATE: 0.3292321, ARHR: 0.1307482, NOVELTY: 0.0048896, AVERAGE_POPULARITY: 0.0914995, DIVERSITY_MEAN_INTER_LIST: 0.9882088, DIVERSITY_HERFINDAHL: 0.9987999, COVERAGE_ITEM: 0.4767661, COVERAGE_ITEM_CORRECT: 0.0382676, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1543979, DIVERSITY_GINI: 0.1835833, SHANNON_ENTROPY: 11.9434071, 
