
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.7974938399861323, 'l1_ratio': 0.33754262315581735} - results: ROC_AUC: 0.1979558, PRECISION: 0.0435130, PRECISION_RECALL_MIN_DEN: 0.1545162, RECALL: 0.1498398, MAP: 0.0714753, MRR: 0.1475750, NDCG: 0.1072775, F1: 0.0674400, HIT_RATE: 0.4351304, ARHR: 0.1726538, NOVELTY: 0.0049522, AVERAGE_POPULARITY: 0.0793551, DIVERSITY_MEAN_INTER_LIST: 0.9925096, DIVERSITY_HERFINDAHL: 0.9992334, COVERAGE_ITEM: 0.4842964, COVERAGE_ITEM_CORRECT: 0.0581174, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2230024, DIVERSITY_GINI: 0.1749602, SHANNON_ENTROPY: 12.0786187, 
SearchBayesianSkopt-CV: Config 1 is suboptimal. Config: {'alpha': 0.4820773548232148, 'l1_ratio': 0.13827379498211714} - results: ROC_AUC: 0.1858517, PRECISION: 0.0399510, PRECISION_RECALL_MIN_DEN: 0.1390521, RECALL: 0.1345064, MAP: 0.0655570, MRR: 0.1392010, NDCG: 0.0981933, F1: 0.0616034, HIT_RATE: 0.3995105, ARHR: 0.1615370, NOVELTY: 0.0048519, AVERAGE_POPULARITY: 0.0961436, DIVERSITY_MEAN_INTER_LIST: 0.9893105, DIVERSITY_HERFINDAHL: 0.9989136, COVERAGE_ITEM: 0.4382599, COVERAGE_ITEM_CORRECT: 0.0489163, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2066944, DIVERSITY_GINI: 0.1418416, SHANNON_ENTROPY: 11.6726885, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'alpha': 0.3560088173265155, 'l1_ratio': 0.17693170606845224} - results: ROC_AUC: 0.1859104, PRECISION: 0.0399091, PRECISION_RECALL_MIN_DEN: 0.1388003, RECALL: 0.1342413, MAP: 0.0654656, MRR: 0.1391644, NDCG: 0.0980523, F1: 0.0615257, HIT_RATE: 0.3990914, ARHR: 0.1614336, NOVELTY: 0.0048396, AVERAGE_POPULARITY: 0.0980177, DIVERSITY_MEAN_INTER_LIST: 0.9889566, DIVERSITY_HERFINDAHL: 0.9988782, COVERAGE_ITEM: 0.4343946, COVERAGE_ITEM_CORRECT: 0.0487315, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2066440, DIVERSITY_GINI: 0.1394568, SHANNON_ENTROPY: 11.6402613, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'alpha': 0.03964649279450828, 'l1_ratio': 0.5215219755257211} - results: ROC_AUC: 0.1826478, PRECISION: 0.0393614, PRECISION_RECALL_MIN_DEN: 0.1369078, RECALL: 0.1324084, MAP: 0.0640875, MRR: 0.1363468, NDCG: 0.0962932, F1: 0.0606821, HIT_RATE: 0.3936142, ARHR: 0.1580584, NOVELTY: 0.0048119, AVERAGE_POPULARITY: 0.1023211, DIVERSITY_MEAN_INTER_LIST: 0.9879969, DIVERSITY_HERFINDAHL: 0.9987822, COVERAGE_ITEM: 0.4240231, COVERAGE_ITEM_CORRECT: 0.0476150, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2047062, DIVERSITY_GINI: 0.1333073, SHANNON_ENTROPY: 11.5545532, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'alpha': 0.40867805650069977, 'l1_ratio': 0.7222287433615083} - results: ROC_AUC: 0.1972071, PRECISION: 0.0435983, PRECISION_RECALL_MIN_DEN: 0.1537204, RECALL: 0.1489189, MAP: 0.0709710, MRR: 0.1477524, NDCG: 0.1067359, F1: 0.0674489, HIT_RATE: 0.4359825, ARHR: 0.1727843, NOVELTY: 0.0048915, AVERAGE_POPULARITY: 0.0886780, DIVERSITY_MEAN_INTER_LIST: 0.9909953, DIVERSITY_HERFINDAHL: 0.9990820, COVERAGE_ITEM: 0.4662791, COVERAGE_ITEM_CORRECT: 0.0571935, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2228011, DIVERSITY_GINI: 0.1618800, SHANNON_ENTROPY: 11.9142939, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'alpha': 0.23676219404023574, 'l1_ratio': 0.1908988799460019} - results: ROC_AUC: 0.1845238, PRECISION: 0.0396650, PRECISION_RECALL_MIN_DEN: 0.1378304, RECALL: 0.1332961, MAP: 0.0647501, MRR: 0.1378657, NDCG: 0.0971640, F1: 0.0611364, HIT_RATE: 0.3966501, ARHR: 0.1598756, NOVELTY: 0.0048275, AVERAGE_POPULARITY: 0.0998729, DIVERSITY_MEAN_INTER_LIST: 0.9885497, DIVERSITY_HERFINDAHL: 0.9988375, COVERAGE_ITEM: 0.4303600, COVERAGE_ITEM_CORRECT: 0.0482387, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2058890, DIVERSITY_GINI: 0.1369115, SHANNON_ENTROPY: 11.6037376, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'alpha': 0.5251114483536267, 'l1_ratio': 0.47025390508852494} - results: ROC_AUC: 0.1967362, PRECISION: 0.0433056, PRECISION_RECALL_MIN_DEN: 0.1522558, RECALL: 0.1474451, MAP: 0.0708966, MRR: 0.1476909, NDCG: 0.1062756, F1: 0.0669470, HIT_RATE: 0.4330558, ARHR: 0.1726285, NOVELTY: 0.0048944, AVERAGE_POPULARITY: 0.0884903, DIVERSITY_MEAN_INTER_LIST: 0.9909952, DIVERSITY_HERFINDAHL: 0.9990820, COVERAGE_ITEM: 0.4630991, COVERAGE_ITEM_CORRECT: 0.0563927, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2211904, DIVERSITY_GINI: 0.1595852, SHANNON_ENTROPY: 11.8940843, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'alpha': 0.2720382484494696, 'l1_ratio': 0.6966721302157997} - results: ROC_AUC: 0.1925827, PRECISION: 0.0421709, PRECISION_RECALL_MIN_DEN: 0.1473721, RECALL: 0.1426135, MAP: 0.0688317, MRR: 0.1446562, NDCG: 0.1032157, F1: 0.0650926, HIT_RATE: 0.4217089, ARHR: 0.1687196, NOVELTY: 0.0048539, AVERAGE_POPULARITY: 0.0953483, DIVERSITY_MEAN_INTER_LIST: 0.9896096, DIVERSITY_HERFINDAHL: 0.9989435, COVERAGE_ITEM: 0.4448277, COVERAGE_ITEM_CORRECT: 0.0537055, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2162577, DIVERSITY_GINI: 0.1470969, SHANNON_ENTROPY: 11.7374833, 

SearchBayesianSkopt-CV: New best config found. Config 8: {'alpha': 0.5439450970187996, 'l1_ratio': 0.8016878336367026} - results: ROC_AUC: 0.1987124, PRECISION: 0.0437729, PRECISION_RECALL_MIN_DEN: 0.1562607, RECALL: 0.1517003, MAP: 0.0715715, MRR: 0.1480149, NDCG: 0.1079616, F1: 0.0679405, HIT_RATE: 0.4377293, ARHR: 0.1728311, NOVELTY: 0.0049527, AVERAGE_POPULARITY: 0.0775684, DIVERSITY_MEAN_INTER_LIST: 0.9929788, DIVERSITY_HERFINDAHL: 0.9992803, COVERAGE_ITEM: 0.5032146, COVERAGE_ITEM_CORRECT: 0.0603272, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2248899, DIVERSITY_GINI: 0.1892396, SHANNON_ENTROPY: 12.2077578, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'alpha': 0.49469209717708795, 'l1_ratio': 0.5292575848894527} - results: ROC_AUC: 0.1969096, PRECISION: 0.0434040, PRECISION_RECALL_MIN_DEN: 0.1526435, RECALL: 0.1478121, MAP: 0.0709662, MRR: 0.1476576, NDCG: 0.1064113, F1: 0.0671027, HIT_RATE: 0.4340398, ARHR: 0.1726978, NOVELTY: 0.0048942, AVERAGE_POPULARITY: 0.0883766, DIVERSITY_MEAN_INTER_LIST: 0.9910301, DIVERSITY_HERFINDAHL: 0.9990855, COVERAGE_ITEM: 0.4646391, COVERAGE_ITEM_CORRECT: 0.0566699, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2214169, DIVERSITY_GINI: 0.1606037, SHANNON_ENTROPY: 11.9042239, 
