
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.2402083311066015, 'b': 0.39231489722851487, 'c': 0.19322076285125317, 'normalize': True} - results: ROC_AUC: 0.1833760, PRECISION: 0.0391027, PRECISION_RECALL_MIN_DEN: 0.1368556, RECALL: 0.1325267, MAP: 0.0642922, MRR: 0.1366676, NDCG: 0.0965035, F1: 0.0603870, HIT_RATE: 0.3910270, ARHR: 0.1582114, NOVELTY: 0.0048029, AVERAGE_POPULARITY: 0.1076551, DIVERSITY_MEAN_INTER_LIST: 0.9856997, DIVERSITY_HERFINDAHL: 0.9985526, COVERAGE_ITEM: 0.4316073, COVERAGE_ITEM_CORRECT: 0.0454668, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2040015, DIVERSITY_GINI: 0.1336218, SHANNON_ENTROPY: 11.4446002, 
SearchBayesianSkopt-CV: Config 1 is suboptimal. Config: {'a': 0.6260947676657251, 'b': 0.8163287494432733, 'c': 0.6583835716132438, 'normalize': False} - results: ROC_AUC: 0.1805440, PRECISION: 0.0384732, PRECISION_RECALL_MIN_DEN: 0.1342997, RECALL: 0.1301115, MAP: 0.0631499, MRR: 0.1347510, NDCG: 0.0949433, F1: 0.0593845, HIT_RATE: 0.3847321, ARHR: 0.1558359, NOVELTY: 0.0048001, AVERAGE_POPULARITY: 0.1108755, DIVERSITY_MEAN_INTER_LIST: 0.9841312, DIVERSITY_HERFINDAHL: 0.9983957, COVERAGE_ITEM: 0.4383446, COVERAGE_ITEM_CORRECT: 0.0441193, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2014848, DIVERSITY_GINI: 0.1358361, SHANNON_ENTROPY: 11.3985738, 

SearchBayesianSkopt-CV: New best config found. Config 2: {'a': 0.9953856593904037, 'b': 0.8242464768057526, 'c': 0.27096301034656506, 'normalize': True} - results: ROC_AUC: 0.1859698, PRECISION: 0.0397071, PRECISION_RECALL_MIN_DEN: 0.1395974, RECALL: 0.1352889, MAP: 0.0656614, MRR: 0.1386661, NDCG: 0.0984506, F1: 0.0613936, HIT_RATE: 0.3970715, ARHR: 0.1606129, NOVELTY: 0.0048065, AVERAGE_POPULARITY: 0.1072155, DIVERSITY_MEAN_INTER_LIST: 0.9855795, DIVERSITY_HERFINDAHL: 0.9985405, COVERAGE_ITEM: 0.4365890, COVERAGE_ITEM_CORRECT: 0.0468912, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2070215, DIVERSITY_GINI: 0.1359044, SHANNON_ENTROPY: 11.4557542, 

SearchBayesianSkopt-CV: New best config found. Config 3: {'a': 0.8490806214717617, 'b': 0.22519798480808623, 'c': 0.5961181908448233, 'normalize': False} - results: ROC_AUC: 0.1891512, PRECISION: 0.0406713, PRECISION_RECALL_MIN_DEN: 0.1438341, RECALL: 0.1394792, MAP: 0.0677147, MRR: 0.1416569, NDCG: 0.1013302, F1: 0.0629773, HIT_RATE: 0.4067129, ARHR: 0.1642900, NOVELTY: 0.0048119, AVERAGE_POPULARITY: 0.1063009, DIVERSITY_MEAN_INTER_LIST: 0.9854459, DIVERSITY_HERFINDAHL: 0.9985272, COVERAGE_ITEM: 0.4412705, COVERAGE_ITEM_CORRECT: 0.0489933, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2112495, DIVERSITY_GINI: 0.1385433, SHANNON_ENTROPY: 11.4718041, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'a': 0.832571339270521, 'b': 0.8653273721642215, 'c': 0.7506134926755891, 'normalize': False} - results: ROC_AUC: 0.1815478, PRECISION: 0.0386851, PRECISION_RECALL_MIN_DEN: 0.1350884, RECALL: 0.1308741, MAP: 0.0635340, MRR: 0.1352455, NDCG: 0.0954769, F1: 0.0597164, HIT_RATE: 0.3868506, ARHR: 0.1564824, NOVELTY: 0.0048005, AVERAGE_POPULARITY: 0.1105281, DIVERSITY_MEAN_INTER_LIST: 0.9842353, DIVERSITY_HERFINDAHL: 0.9984061, COVERAGE_ITEM: 0.4380751, COVERAGE_ITEM_CORRECT: 0.0446198, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2022147, DIVERSITY_GINI: 0.1357194, SHANNON_ENTROPY: 11.4015937, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.11340363717192684, 'b': 0.07221362174970904, 'c': 0.7644867129062151, 'normalize': False} - results: ROC_AUC: 0.1849347, PRECISION: 0.0395057, PRECISION_RECALL_MIN_DEN: 0.1382851, RECALL: 0.1339394, MAP: 0.0650254, MRR: 0.1377154, NDCG: 0.0975495, F1: 0.0610138, HIT_RATE: 0.3950568, ARHR: 0.1595793, NOVELTY: 0.0048049, AVERAGE_POPULARITY: 0.1070662, DIVERSITY_MEAN_INTER_LIST: 0.9858048, DIVERSITY_HERFINDAHL: 0.9985631, COVERAGE_ITEM: 0.4335245, COVERAGE_ITEM_CORRECT: 0.0464370, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2056625, DIVERSITY_GINI: 0.1346091, SHANNON_ENTROPY: 11.4559713, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.9801472537312181, 'b': 0.3865104888076023, 'c': 0.4157385942815598, 'normalize': True} - results: ROC_AUC: 0.1881156, PRECISION: 0.0402939, PRECISION_RECALL_MIN_DEN: 0.1416313, RECALL: 0.1372505, MAP: 0.0669226, MRR: 0.1408613, NDCG: 0.1000979, F1: 0.0622974, HIT_RATE: 0.4029388, ARHR: 0.1632176, NOVELTY: 0.0048129, AVERAGE_POPULARITY: 0.1042529, DIVERSITY_MEAN_INTER_LIST: 0.9866870, DIVERSITY_HERFINDAHL: 0.9986513, COVERAGE_ITEM: 0.4356343, COVERAGE_ITEM_CORRECT: 0.0484312, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2093620, DIVERSITY_GINI: 0.1368975, SHANNON_ENTROPY: 11.5117547, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'a': 0.022256007292573158, 'b': 0.425606523197265, 'c': 0.47842847470210215, 'normalize': False} - results: ROC_AUC: 0.1771534, PRECISION: 0.0375934, PRECISION_RECALL_MIN_DEN: 0.1306911, RECALL: 0.1265412, MAP: 0.0613633, MRR: 0.1316750, NDCG: 0.0923826, F1: 0.0579641, HIT_RATE: 0.3759338, ARHR: 0.1522075, NOVELTY: 0.0047972, AVERAGE_POPULARITY: 0.1121657, DIVERSITY_MEAN_INTER_LIST: 0.9838167, DIVERSITY_HERFINDAHL: 0.9983643, COVERAGE_ITEM: 0.4383292, COVERAGE_ITEM_CORRECT: 0.0423253, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1970052, DIVERSITY_GINI: 0.1359408, SHANNON_ENTROPY: 11.3879541, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.2901802313422713, 'b': 0.4392120921456557, 'c': 0.16625489563936016, 'normalize': False} - results: ROC_AUC: 0.1797416, PRECISION: 0.0382930, PRECISION_RECALL_MIN_DEN: 0.1336787, RECALL: 0.1295095, MAP: 0.0627275, MRR: 0.1340656, NDCG: 0.0944110, F1: 0.0591073, HIT_RATE: 0.3829305, ARHR: 0.1549782, NOVELTY: 0.0047995, AVERAGE_POPULARITY: 0.1112744, DIVERSITY_MEAN_INTER_LIST: 0.9839631, DIVERSITY_HERFINDAHL: 0.9983789, COVERAGE_ITEM: 0.4387141, COVERAGE_ITEM_CORRECT: 0.0437498, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2007047, DIVERSITY_GINI: 0.1359596, SHANNON_ENTROPY: 11.3934514, 
