
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.39988908366603393, 'b': 0.7467067794473331, 'c': 0.2068190996377532, 'normalize': False} - results: ROC_AUC: 0.1894576, PRECISION: 0.0409866, PRECISION_RECALL_MIN_DEN: 0.1433983, RECALL: 0.1389217, MAP: 0.0674739, MRR: 0.1411857, NDCG: 0.1009769, F1: 0.0632970, HIT_RATE: 0.4098664, ARHR: 0.1644532, NOVELTY: 0.0048367, AVERAGE_POPULARITY: 0.1061230, DIVERSITY_MEAN_INTER_LIST: 0.9856187, DIVERSITY_HERFINDAHL: 0.9985445, COVERAGE_ITEM: 0.4468296, COVERAGE_ITEM_CORRECT: 0.0493397, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2110734, DIVERSITY_GINI: 0.1443399, SHANNON_ENTROPY: 11.5415625, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'a': 0.15889526200422235, 'b': 0.2938627213739898, 'c': 0.08919510334006976, 'normalize': False} - results: ROC_AUC: 0.1894645, PRECISION: 0.0410220, PRECISION_RECALL_MIN_DEN: 0.1435091, RECALL: 0.1390317, MAP: 0.0675029, MRR: 0.1412201, NDCG: 0.1010311, F1: 0.0633507, HIT_RATE: 0.4102202, ARHR: 0.1645224, NOVELTY: 0.0048373, AVERAGE_POPULARITY: 0.1060486, DIVERSITY_MEAN_INTER_LIST: 0.9856422, DIVERSITY_HERFINDAHL: 0.9985468, COVERAGE_ITEM: 0.4471530, COVERAGE_ITEM_CORRECT: 0.0494321, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2111489, DIVERSITY_GINI: 0.1444918, SHANNON_ENTROPY: 11.5436084, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'a': 0.40351871534810646, 'b': 0.3112329794809601, 'c': 0.697267388315978, 'normalize': False} - results: ROC_AUC: 0.1967379, PRECISION: 0.0430933, PRECISION_RECALL_MIN_DEN: 0.1528879, RECALL: 0.1482904, MAP: 0.0711452, MRR: 0.1472530, NDCG: 0.1065470, F1: 0.0667778, HIT_RATE: 0.4309328, ARHR: 0.1721356, NOVELTY: 0.0049188, AVERAGE_POPULARITY: 0.0929888, DIVERSITY_MEAN_INTER_LIST: 0.9890463, DIVERSITY_HERFINDAHL: 0.9988872, COVERAGE_ITEM: 0.4842887, COVERAGE_ITEM_CORRECT: 0.0556689, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2207877, DIVERSITY_GINI: 0.1716541, SHANNON_ENTROPY: 11.9017039, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'a': 0.3062596325597406, 'b': 0.20544775885188232, 'c': 0.08153707254481092, 'normalize': False} - results: ROC_AUC: 0.1968502, PRECISION: 0.0429691, PRECISION_RECALL_MIN_DEN: 0.1532055, RECALL: 0.1486402, MAP: 0.0712895, MRR: 0.1471580, NDCG: 0.1066967, F1: 0.0666638, HIT_RATE: 0.4296911, ARHR: 0.1719572, NOVELTY: 0.0049564, AVERAGE_POPULARITY: 0.0861725, DIVERSITY_MEAN_INTER_LIST: 0.9905699, DIVERSITY_HERFINDAHL: 0.9990395, COVERAGE_ITEM: 0.5002117, COVERAGE_ITEM_CORRECT: 0.0568316, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2204857, DIVERSITY_GINI: 0.1845336, SHANNON_ENTROPY: 12.0616140, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'a': 0.726504287503122, 'b': 0.09117241748840711, 'c': 0.4651561165384266, 'normalize': True} - results: ROC_AUC: 0.1766173, PRECISION: 0.0378020, PRECISION_RECALL_MIN_DEN: 0.1357292, RECALL: 0.1317170, MAP: 0.0625519, MRR: 0.1296056, NDCG: 0.0940617, F1: 0.0587428, HIT_RATE: 0.3780198, ARHR: 0.1499038, NOVELTY: 0.0050739, AVERAGE_POPULARITY: 0.0628241, DIVERSITY_MEAN_INTER_LIST: 0.9945124, DIVERSITY_HERFINDAHL: 0.9994337, COVERAGE_ITEM: 0.5570664, COVERAGE_ITEM_CORRECT: 0.0543908, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1989430, DIVERSITY_GINI: 0.2391350, SHANNON_ENTROPY: 12.6214949, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'a': 0.5460201378519737, 'b': 0.32024341642443616, 'c': 0.9020078710965056, 'normalize': True} - results: ROC_AUC: 0.1891939, PRECISION: 0.0414210, PRECISION_RECALL_MIN_DEN: 0.1459295, RECALL: 0.1414319, MAP: 0.0673166, MRR: 0.1404380, NDCG: 0.1013984, F1: 0.0640743, HIT_RATE: 0.4142104, ARHR: 0.1639951, NOVELTY: 0.0049178, AVERAGE_POPULARITY: 0.0958263, DIVERSITY_MEAN_INTER_LIST: 0.9882191, DIVERSITY_HERFINDAHL: 0.9988045, COVERAGE_ITEM: 0.4981867, COVERAGE_ITEM_CORRECT: 0.0527353, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2130364, DIVERSITY_GINI: 0.1818975, SHANNON_ENTROPY: 11.9470226, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'a': 0.691692874545093, 'b': 0.8792132050255275, 'c': 0.6302839244484225, 'normalize': True} - results: ROC_AUC: 0.1929636, PRECISION: 0.0421682, PRECISION_RECALL_MIN_DEN: 0.1491281, RECALL: 0.1445702, MAP: 0.0692707, MRR: 0.1437656, NDCG: 0.1038959, F1: 0.0652909, HIT_RATE: 0.4216821, ARHR: 0.1681044, NOVELTY: 0.0049238, AVERAGE_POPULARITY: 0.0932767, DIVERSITY_MEAN_INTER_LIST: 0.9889045, DIVERSITY_HERFINDAHL: 0.9988730, COVERAGE_ITEM: 0.4988643, COVERAGE_ITEM_CORRECT: 0.0542599, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2162325, DIVERSITY_GINI: 0.1817063, SHANNON_ENTROPY: 11.9668338, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'a': 0.8978309114164305, 'b': 0.4854872045282991, 'c': 0.5843535501206276, 'normalize': False} - results: ROC_AUC: 0.1951708, PRECISION: 0.0426654, PRECISION_RECALL_MIN_DEN: 0.1524349, RECALL: 0.1478818, MAP: 0.0706562, MRR: 0.1455970, NDCG: 0.1058463, F1: 0.0662217, HIT_RATE: 0.4266539, ARHR: 0.1701059, NOVELTY: 0.0049879, AVERAGE_POPULARITY: 0.0802086, DIVERSITY_MEAN_INTER_LIST: 0.9917465, DIVERSITY_HERFINDAHL: 0.9991571, COVERAGE_ITEM: 0.5147180, COVERAGE_ITEM_CORRECT: 0.0576323, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2193532, DIVERSITY_GINI: 0.1972988, SHANNON_ENTROPY: 12.2064329, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'a': 0.9662016322698685, 'b': 0.4963111377096092, 'c': 0.6874259637686088, 'normalize': False} - results: ROC_AUC: 0.1946650, PRECISION: 0.0424603, PRECISION_RECALL_MIN_DEN: 0.1519437, RECALL: 0.1474245, MAP: 0.0703803, MRR: 0.1450001, NDCG: 0.1054321, F1: 0.0659291, HIT_RATE: 0.4246026, ARHR: 0.1694327, NOVELTY: 0.0049971, AVERAGE_POPULARITY: 0.0785448, DIVERSITY_MEAN_INTER_LIST: 0.9920584, DIVERSITY_HERFINDAHL: 0.9991883, COVERAGE_ITEM: 0.5188296, COVERAGE_ITEM_CORRECT: 0.0576939, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2185479, DIVERSITY_GINI: 0.2008826, SHANNON_ENTROPY: 12.2454810, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'a': 0.42497238811530047, 'b': 0.06513381063211422, 'c': 0.24394909361657563, 'normalize': False} - results: ROC_AUC: 0.1552050, PRECISION: 0.0329489, PRECISION_RECALL_MIN_DEN: 0.1198384, RECALL: 0.1163258, MAP: 0.0537603, MRR: 0.1115128, NDCG: 0.0816884, F1: 0.0513508, HIT_RATE: 0.3294890, ARHR: 0.1275072, NOVELTY: 0.0051899, AVERAGE_POPULARITY: 0.0401330, DIVERSITY_MEAN_INTER_LIST: 0.9969721, DIVERSITY_HERFINDAHL: 0.9996796, COVERAGE_ITEM: 0.5758383, COVERAGE_ITEM_CORRECT: 0.0524581, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1776016, DIVERSITY_GINI: 0.2660048, SHANNON_ENTROPY: 12.9306129, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'a': 0.7572255255060759, 'b': 0.2566375004725942, 'c': 0.2919161718683431, 'normalize': True} - results: ROC_AUC: 0.1741366, PRECISION: 0.0373325, PRECISION_RECALL_MIN_DEN: 0.1342550, RECALL: 0.1302355, MAP: 0.0618527, MRR: 0.1278119, NDCG: 0.0929074, F1: 0.0580290, HIT_RATE: 0.3733246, ARHR: 0.1478165, NOVELTY: 0.0050990, AVERAGE_POPULARITY: 0.0579097, DIVERSITY_MEAN_INTER_LIST: 0.9952148, DIVERSITY_HERFINDAHL: 0.9995039, COVERAGE_ITEM: 0.5606006, COVERAGE_ITEM_CORRECT: 0.0548296, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1964012, DIVERSITY_GINI: 0.2442221, SHANNON_ENTROPY: 12.6908523, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'a': 1.0, 'b': 1.0, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1955496, PRECISION: 0.0426763, PRECISION_RECALL_MIN_DEN: 0.1504029, RECALL: 0.1458127, MAP: 0.0703866, MRR: 0.1461759, NDCG: 0.1053121, F1: 0.0660258, HIT_RATE: 0.4267632, ARHR: 0.1708887, NOVELTY: 0.0048957, AVERAGE_POPULARITY: 0.0966907, DIVERSITY_MEAN_INTER_LIST: 0.9881799, DIVERSITY_HERFINDAHL: 0.9988005, COVERAGE_ITEM: 0.4711684, COVERAGE_ITEM_CORRECT: 0.0540443, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2185479, DIVERSITY_GINI: 0.1618766, SHANNON_ENTROPY: 11.7902629, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'a': 1.0, 'b': 1.0, 'c': 1.0, 'normalize': True} - results: ROC_AUC: 0.1922507, PRECISION: 0.0419665, PRECISION_RECALL_MIN_DEN: 0.1482711, RECALL: 0.1437605, MAP: 0.0688295, MRR: 0.1429441, NDCG: 0.1033202, F1: 0.0649654, HIT_RATE: 0.4196649, ARHR: 0.1670553, NOVELTY: 0.0049336, AVERAGE_POPULARITY: 0.0915550, DIVERSITY_MEAN_INTER_LIST: 0.9892840, DIVERSITY_HERFINDAHL: 0.9989109, COVERAGE_ITEM: 0.5049317, COVERAGE_ITEM_CORRECT: 0.0543908, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2154020, DIVERSITY_GINI: 0.1866042, SHANNON_ENTROPY: 12.0188894, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'a': 0.977816407665391, 'b': 0.7744037048354336, 'c': 0.08603005061925019, 'normalize': True} - results: ROC_AUC: 0.1790000, PRECISION: 0.0385912, PRECISION_RECALL_MIN_DEN: 0.1379873, RECALL: 0.1338328, MAP: 0.0637131, MRR: 0.1313687, NDCG: 0.0956430, F1: 0.0599066, HIT_RATE: 0.3859121, ARHR: 0.1526341, NOVELTY: 0.0050897, AVERAGE_POPULARITY: 0.0600924, DIVERSITY_MEAN_INTER_LIST: 0.9950217, DIVERSITY_HERFINDAHL: 0.9994846, COVERAGE_ITEM: 0.5553725, COVERAGE_ITEM_CORRECT: 0.0562079, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2016358, DIVERSITY_GINI: 0.2381299, SHANNON_ENTROPY: 12.6393829, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'a': 0.0, 'b': 1.0, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1711551, PRECISION: 0.0365040, PRECISION_RECALL_MIN_DEN: 0.1250094, RECALL: 0.1209162, MAP: 0.0580269, MRR: 0.1271306, NDCG: 0.0881475, F1: 0.0560776, HIT_RATE: 0.3650402, ARHR: 0.1470128, NOVELTY: 0.0047889, AVERAGE_POPULARITY: 0.1139058, DIVERSITY_MEAN_INTER_LIST: 0.9831638, DIVERSITY_HERFINDAHL: 0.9982990, COVERAGE_ITEM: 0.4153917, COVERAGE_ITEM_CORRECT: 0.0400385, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1911161, DIVERSITY_GINI: 0.1267898, SHANNON_ENTROPY: 11.3111678, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'a': 0.004038665724800828, 'b': 0.4220202972273356, 'c': 0.7935149834679475, 'normalize': True} - results: ROC_AUC: 0.1678048, PRECISION: 0.0353601, PRECISION_RECALL_MIN_DEN: 0.1225418, RECALL: 0.1186484, MAP: 0.0577941, MRR: 0.1239995, NDCG: 0.0869423, F1: 0.0544786, HIT_RATE: 0.3536008, ARHR: 0.1429418, NOVELTY: 0.0048199, AVERAGE_POPULARITY: 0.1152112, DIVERSITY_MEAN_INTER_LIST: 0.9826187, DIVERSITY_HERFINDAHL: 0.9982445, COVERAGE_ITEM: 0.4376208, COVERAGE_ITEM_CORRECT: 0.0385833, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1864855, DIVERSITY_GINI: 0.1413823, SHANNON_ENTROPY: 11.4340921, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'a': 1.0, 'b': 0.859358398397932, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1961901, PRECISION: 0.0429732, PRECISION_RECALL_MIN_DEN: 0.1520098, RECALL: 0.1474062, MAP: 0.0708620, MRR: 0.1467867, NDCG: 0.1060766, F1: 0.0665435, HIT_RATE: 0.4297321, ARHR: 0.1716654, NOVELTY: 0.0049098, AVERAGE_POPULARITY: 0.0944567, DIVERSITY_MEAN_INTER_LIST: 0.9887112, DIVERSITY_HERFINDAHL: 0.9988536, COVERAGE_ITEM: 0.4791607, COVERAGE_ITEM_CORRECT: 0.0550298, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2199824, DIVERSITY_GINI: 0.1676882, SHANNON_ENTROPY: 11.8571707, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'a': 0.0015560302997483792, 'b': 0.1397965676884422, 'c': 0.8255111412901576, 'normalize': True} - results: ROC_AUC: 0.1633114, PRECISION: 0.0342933, PRECISION_RECALL_MIN_DEN: 0.1189337, RECALL: 0.1151526, MAP: 0.0562087, MRR: 0.1207843, NDCG: 0.0844909, F1: 0.0528432, HIT_RATE: 0.3429334, ARHR: 0.1389963, NOVELTY: 0.0048335, AVERAGE_POPULARITY: 0.1150752, DIVERSITY_MEAN_INTER_LIST: 0.9826133, DIVERSITY_HERFINDAHL: 0.9982440, COVERAGE_ITEM: 0.4387295, COVERAGE_ITEM_CORRECT: 0.0372204, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1814270, DIVERSITY_GINI: 0.1439122, SHANNON_ENTROPY: 11.4707239, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'a': 1.0, 'b': 0.33564305896525126, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1817840, PRECISION: 0.0393217, PRECISION_RECALL_MIN_DEN: 0.1408112, RECALL: 0.1365388, MAP: 0.0648549, MRR: 0.1333691, NDCG: 0.0973452, F1: 0.0610577, HIT_RATE: 0.3932169, ARHR: 0.1553352, NOVELTY: 0.0050916, AVERAGE_POPULARITY: 0.0598969, DIVERSITY_MEAN_INTER_LIST: 0.9949720, DIVERSITY_HERFINDAHL: 0.9994796, COVERAGE_ITEM: 0.5509990, COVERAGE_ITEM_CORRECT: 0.0568547, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2041525, DIVERSITY_GINI: 0.2352450, SHANNON_ENTROPY: 12.6220067, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'a': 0.6030842930025725, 'b': 0.9955669108354501, 'c': 0.006300793215297975, 'normalize': False} - results: ROC_AUC: 0.1905007, PRECISION: 0.0414602, PRECISION_RECALL_MIN_DEN: 0.1452542, RECALL: 0.1407367, MAP: 0.0681126, MRR: 0.1424541, NDCG: 0.1020302, F1: 0.0640504, HIT_RATE: 0.4146023, ARHR: 0.1661561, NOVELTY: 0.0048466, AVERAGE_POPULARITY: 0.1046222, DIVERSITY_MEAN_INTER_LIST: 0.9860501, DIVERSITY_HERFINDAHL: 0.9985876, COVERAGE_ITEM: 0.4506949, COVERAGE_ITEM_CORRECT: 0.0503715, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2128602, DIVERSITY_GINI: 0.1469835, SHANNON_ENTROPY: 11.5814670, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'a': 0.6184435895228445, 'b': 0.5297941153611365, 'c': 0.05456861179405427, 'normalize': True} - results: ROC_AUC: 0.1812559, PRECISION: 0.0391812, PRECISION_RECALL_MIN_DEN: 0.1401958, RECALL: 0.1359847, MAP: 0.0648115, MRR: 0.1335153, NDCG: 0.0971877, F1: 0.0608325, HIT_RATE: 0.3918116, ARHR: 0.1553543, NOVELTY: 0.0050778, AVERAGE_POPULARITY: 0.0625337, DIVERSITY_MEAN_INTER_LIST: 0.9946956, DIVERSITY_HERFINDAHL: 0.9994520, COVERAGE_ITEM: 0.5527315, COVERAGE_ITEM_CORRECT: 0.0564158, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2038002, DIVERSITY_GINI: 0.2343426, SHANNON_ENTROPY: 12.5962039, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'a': 1.0, 'b': 0.8784782240587308, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1963290, PRECISION: 0.0429978, PRECISION_RECALL_MIN_DEN: 0.1522364, RECALL: 0.1476257, MAP: 0.0708919, MRR: 0.1467717, NDCG: 0.1061487, F1: 0.0665947, HIT_RATE: 0.4299780, ARHR: 0.1716175, NOVELTY: 0.0049134, AVERAGE_POPULARITY: 0.0936481, DIVERSITY_MEAN_INTER_LIST: 0.9889133, DIVERSITY_HERFINDAHL: 0.9988739, COVERAGE_ITEM: 0.4792685, COVERAGE_ITEM_CORRECT: 0.0552454, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2204606, DIVERSITY_GINI: 0.1680914, SHANNON_ENTROPY: 11.8695349, 
