
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.09735591577502803, 'b': 0.7598040810517013, 'c': 0.9256075301479226, 'normalize': True} - results: ROC_AUC: 0.1641801, PRECISION: 0.0344163, PRECISION_RECALL_MIN_DEN: 0.1179110, RECALL: 0.1141472, MAP: 0.0558804, MRR: 0.1217170, NDCG: 0.0842661, F1: 0.0528842, HIT_RATE: 0.3441628, ARHR: 0.1401569, NOVELTY: 0.0048319, AVERAGE_POPULARITY: 0.1157765, DIVERSITY_MEAN_INTER_LIST: 0.9826119, DIVERSITY_HERFINDAHL: 0.9982438, COVERAGE_ITEM: 0.4409394, COVERAGE_ITEM_CORRECT: 0.0365274, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1816535, DIVERSITY_GINI: 0.1401764, SHANNON_ENTROPY: 11.4113404, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'a': 0.5439400729307473, 'b': 0.5453789381734487, 'c': 0.3395854879757713, 'normalize': False} - results: ROC_AUC: 0.1699003, PRECISION: 0.0359599, PRECISION_RECALL_MIN_DEN: 0.1230507, RECALL: 0.1189856, MAP: 0.0581263, MRR: 0.1264940, NDCG: 0.0876014, F1: 0.0552276, HIT_RATE: 0.3595991, ARHR: 0.1460164, NOVELTY: 0.0048434, AVERAGE_POPULARITY: 0.1001450, DIVERSITY_MEAN_INTER_LIST: 0.9875024, DIVERSITY_HERFINDAHL: 0.9987328, COVERAGE_ITEM: 0.4286198, COVERAGE_ITEM_CORRECT: 0.0405159, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1884233, DIVERSITY_GINI: 0.1322857, SHANNON_ENTROPY: 11.4941404, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'a': 0.21419388716333093, 'b': 0.5416862032516889, 'c': 0.6214603946934795, 'normalize': True} - results: ROC_AUC: 0.1663389, PRECISION: 0.0349111, PRECISION_RECALL_MIN_DEN: 0.1194058, RECALL: 0.1155673, MAP: 0.0567513, MRR: 0.1235845, NDCG: 0.0854628, F1: 0.0536215, HIT_RATE: 0.3491112, ARHR: 0.1425061, NOVELTY: 0.0048337, AVERAGE_POPULARITY: 0.1137862, DIVERSITY_MEAN_INTER_LIST: 0.9833257, DIVERSITY_HERFINDAHL: 0.9983152, COVERAGE_ITEM: 0.4418248, COVERAGE_ITEM_CORRECT: 0.0374437, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1840443, DIVERSITY_GINI: 0.1403500, SHANNON_ENTROPY: 11.4297589, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'a': 0.8526881434142133, 'b': 0.9657215570839356, 'c': 0.5292721445768458, 'normalize': False} - results: ROC_AUC: 0.1698896, PRECISION: 0.0359174, PRECISION_RECALL_MIN_DEN: 0.1229981, RECALL: 0.1189481, MAP: 0.0580818, MRR: 0.1263066, NDCG: 0.0875466, F1: 0.0551735, HIT_RATE: 0.3591738, ARHR: 0.1457439, NOVELTY: 0.0048394, AVERAGE_POPULARITY: 0.1007904, DIVERSITY_MEAN_INTER_LIST: 0.9873512, DIVERSITY_HERFINDAHL: 0.9987177, COVERAGE_ITEM: 0.4269875, COVERAGE_ITEM_CORRECT: 0.0403619, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1883730, DIVERSITY_GINI: 0.1312065, SHANNON_ENTROPY: 11.4782699, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'a': 0.11182507204253325, 'b': 0.7039898927077867, 'c': 0.20430632732773674, 'normalize': True} - results: ROC_AUC: 0.1702557, PRECISION: 0.0358898, PRECISION_RECALL_MIN_DEN: 0.1230346, RECALL: 0.1190716, MAP: 0.0584619, MRR: 0.1266646, NDCG: 0.0878872, F1: 0.0551532, HIT_RATE: 0.3588977, ARHR: 0.1461108, NOVELTY: 0.0048018, AVERAGE_POPULARITY: 0.1138437, DIVERSITY_MEAN_INTER_LIST: 0.9836831, DIVERSITY_HERFINDAHL: 0.9983509, COVERAGE_ITEM: 0.4278730, COVERAGE_ITEM_CORRECT: 0.0387295, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1889266, DIVERSITY_GINI: 0.1291049, SHANNON_ENTROPY: 11.3260556, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'a': 0.5059240190432776, 'b': 0.16209028153679408, 'c': 0.034464831107614675, 'normalize': True} - results: ROC_AUC: 0.1702070, PRECISION: 0.0360166, PRECISION_RECALL_MIN_DEN: 0.1233106, RECALL: 0.1192572, MAP: 0.0584794, MRR: 0.1270611, NDCG: 0.0879808, F1: 0.0553237, HIT_RATE: 0.3601665, ARHR: 0.1467140, NOVELTY: 0.0048847, AVERAGE_POPULARITY: 0.0940523, DIVERSITY_MEAN_INTER_LIST: 0.9888133, DIVERSITY_HERFINDAHL: 0.9988639, COVERAGE_ITEM: 0.4460828, COVERAGE_ITEM_CORRECT: 0.0411396, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1883226, DIVERSITY_GINI: 0.1439288, SHANNON_ENTROPY: 11.6518481, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'a': 0.6401798173284028, 'b': 0.6747979209867668, 'c': 0.7852942008214441, 'normalize': False} - results: ROC_AUC: 0.1707490, PRECISION: 0.0360236, PRECISION_RECALL_MIN_DEN: 0.1233844, RECALL: 0.1193200, MAP: 0.0583363, MRR: 0.1267557, NDCG: 0.0878807, F1: 0.0553388, HIT_RATE: 0.3602360, ARHR: 0.1462909, NOVELTY: 0.0048387, AVERAGE_POPULARITY: 0.1013531, DIVERSITY_MEAN_INTER_LIST: 0.9872128, DIVERSITY_HERFINDAHL: 0.9987038, COVERAGE_ITEM: 0.4281501, COVERAGE_ITEM_CORRECT: 0.0404697, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1889015, DIVERSITY_GINI: 0.1317762, SHANNON_ENTROPY: 11.4777349, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'a': 0.022275990784933367, 'b': 0.880048535212035, 'c': 0.45533982835482767, 'normalize': False} - results: ROC_AUC: 0.1671058, PRECISION: 0.0354273, PRECISION_RECALL_MIN_DEN: 0.1220889, RECALL: 0.1181614, MAP: 0.0572104, MRR: 0.1239108, NDCG: 0.0864172, F1: 0.0545096, HIT_RATE: 0.3542732, ARHR: 0.1429668, NOVELTY: 0.0047780, AVERAGE_POPULARITY: 0.1121488, DIVERSITY_MEAN_INTER_LIST: 0.9844958, DIVERSITY_HERFINDAHL: 0.9984322, COVERAGE_ITEM: 0.4045120, COVERAGE_ITEM_CORRECT: 0.0385525, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1864100, DIVERSITY_GINI: 0.1163877, SHANNON_ENTROPY: 11.2339251, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'a': 0.9877735248942495, 'b': 0.35430291164577793, 'c': 0.47988158748978127, 'normalize': True} - results: ROC_AUC: 0.1710697, PRECISION: 0.0363740, PRECISION_RECALL_MIN_DEN: 0.1243896, RECALL: 0.1203275, MAP: 0.0588252, MRR: 0.1276357, NDCG: 0.0885963, F1: 0.0558598, HIT_RATE: 0.3637396, ARHR: 0.1475620, NOVELTY: 0.0048576, AVERAGE_POPULARITY: 0.1043419, DIVERSITY_MEAN_INTER_LIST: 0.9862356, DIVERSITY_HERFINDAHL: 0.9986061, COVERAGE_ITEM: 0.4500173, COVERAGE_ITEM_CORRECT: 0.0405775, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1904618, DIVERSITY_GINI: 0.1450491, SHANNON_ENTROPY: 11.5586528, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'a': 0.32321572463701204, 'b': 0.9990390912510217, 'c': 0.4865839790399633, 'normalize': False} - results: ROC_AUC: 0.1690862, PRECISION: 0.0358509, PRECISION_RECALL_MIN_DEN: 0.1231594, RECALL: 0.1191553, MAP: 0.0577635, MRR: 0.1254714, NDCG: 0.0872733, F1: 0.0551166, HIT_RATE: 0.3585090, ARHR: 0.1447508, NOVELTY: 0.0048082, AVERAGE_POPULARITY: 0.1064216, DIVERSITY_MEAN_INTER_LIST: 0.9859984, DIVERSITY_HERFINDAHL: 0.9985824, COVERAGE_ITEM: 0.4158614, COVERAGE_ITEM_CORRECT: 0.0397921, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1884988, DIVERSITY_GINI: 0.1237196, SHANNON_ENTROPY: 11.3570419, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'a': 0.7115464141752412, 'b': 0.6243189225170284, 'c': 0.41973944816186437, 'normalize': True} - results: ROC_AUC: 0.1712946, PRECISION: 0.0363704, PRECISION_RECALL_MIN_DEN: 0.1242877, RECALL: 0.1202275, MAP: 0.0590771, MRR: 0.1278563, NDCG: 0.0887635, F1: 0.0558446, HIT_RATE: 0.3637035, ARHR: 0.1477873, NOVELTY: 0.0048410, AVERAGE_POPULARITY: 0.1069770, DIVERSITY_MEAN_INTER_LIST: 0.9855570, DIVERSITY_HERFINDAHL: 0.9985383, COVERAGE_ITEM: 0.4436112, COVERAGE_ITEM_CORRECT: 0.0401540, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1904366, DIVERSITY_GINI: 0.1402451, SHANNON_ENTROPY: 11.4907873, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'a': 0.9753051063619183, 'b': 0.0072935516827470365, 'c': 0.9878344670612726, 'normalize': False} - results: ROC_AUC: 0.1693484, PRECISION: 0.0357344, PRECISION_RECALL_MIN_DEN: 0.1218977, RECALL: 0.1178322, MAP: 0.0578720, MRR: 0.1258392, NDCG: 0.0870516, F1: 0.0548375, HIT_RATE: 0.3573441, ARHR: 0.1454333, NOVELTY: 0.0049129, AVERAGE_POPULARITY: 0.0895093, DIVERSITY_MEAN_INTER_LIST: 0.9897111, DIVERSITY_HERFINDAHL: 0.9989536, COVERAGE_ITEM: 0.4556227, COVERAGE_ITEM_CORRECT: 0.0414552, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1867371, DIVERSITY_GINI: 0.1510890, SHANNON_ENTROPY: 11.7523264, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'a': 0.9783682187026091, 'b': 0.009256441299113629, 'c': 0.00034122125290203536, 'normalize': False} - results: ROC_AUC: 0.1663598, PRECISION: 0.0352571, PRECISION_RECALL_MIN_DEN: 0.1204523, RECALL: 0.1163906, MAP: 0.0565800, MRR: 0.1232095, NDCG: 0.0854116, F1: 0.0541199, HIT_RATE: 0.3525710, ARHR: 0.1423711, NOVELTY: 0.0049324, AVERAGE_POPULARITY: 0.0849107, DIVERSITY_MEAN_INTER_LIST: 0.9905612, DIVERSITY_HERFINDAHL: 0.9990386, COVERAGE_ITEM: 0.4543600, COVERAGE_ITEM_CORRECT: 0.0416092, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1847490, DIVERSITY_GINI: 0.1518796, SHANNON_ENTROPY: 11.8006260, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'a': 0.016410302638352973, 'b': 0.016522973162913294, 'c': 0.041320368396338354, 'normalize': False} - results: ROC_AUC: 0.1716744, PRECISION: 0.0362216, PRECISION_RECALL_MIN_DEN: 0.1239939, RECALL: 0.1199141, MAP: 0.0587195, MRR: 0.1275104, NDCG: 0.0883940, F1: 0.0556360, HIT_RATE: 0.3622162, ARHR: 0.1472503, NOVELTY: 0.0048349, AVERAGE_POPULARITY: 0.1030491, DIVERSITY_MEAN_INTER_LIST: 0.9867859, DIVERSITY_HERFINDAHL: 0.9986612, COVERAGE_ITEM: 0.4305217, COVERAGE_ITEM_CORRECT: 0.0405005, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1900591, DIVERSITY_GINI: 0.1324419, SHANNON_ENTROPY: 11.4667703, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'a': 1.0, 'b': 0.0, 'c': 0.0, 'normalize': True} - results: ROC_AUC: 0.1659186, PRECISION: 0.0352042, PRECISION_RECALL_MIN_DEN: 0.1203267, RECALL: 0.1162684, MAP: 0.0561777, MRR: 0.1226211, NDCG: 0.0850304, F1: 0.0540443, HIT_RATE: 0.3520416, ARHR: 0.1416758, NOVELTY: 0.0049387, AVERAGE_POPULARITY: 0.0845364, DIVERSITY_MEAN_INTER_LIST: 0.9900708, DIVERSITY_HERFINDAHL: 0.9989896, COVERAGE_ITEM: 0.4496939, COVERAGE_ITEM_CORRECT: 0.0415399, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1845728, DIVERSITY_GINI: 0.1474350, SHANNON_ENTROPY: 11.7285679, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'a': 1.0, 'b': 1.0, 'c': 0.0, 'normalize': True} - results: ROC_AUC: 0.1691290, PRECISION: 0.0358109, PRECISION_RECALL_MIN_DEN: 0.1226416, RECALL: 0.1185909, MAP: 0.0578033, MRR: 0.1260496, NDCG: 0.0872136, F1: 0.0550094, HIT_RATE: 0.3581091, ARHR: 0.1454573, NOVELTY: 0.0048654, AVERAGE_POPULARITY: 0.0967472, DIVERSITY_MEAN_INTER_LIST: 0.9877269, DIVERSITY_HERFINDAHL: 0.9987552, COVERAGE_ITEM: 0.4277421, COVERAGE_ITEM_CORRECT: 0.0407392, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1875676, DIVERSITY_GINI: 0.1312489, SHANNON_ENTROPY: 11.4800485, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'a': 0.037522653035593, 'b': 0.006262129500405835, 'c': 0.9815337780578028, 'normalize': False} - results: ROC_AUC: 0.1646326, PRECISION: 0.0348578, PRECISION_RECALL_MIN_DEN: 0.1183735, RECALL: 0.1144885, MAP: 0.0559694, MRR: 0.1223569, NDCG: 0.0845076, F1: 0.0534427, HIT_RATE: 0.3485784, ARHR: 0.1412645, NOVELTY: 0.0048613, AVERAGE_POPULARITY: 0.1103816, DIVERSITY_MEAN_INTER_LIST: 0.9842715, DIVERSITY_HERFINDAHL: 0.9984098, COVERAGE_ITEM: 0.4523041, COVERAGE_ITEM_CORRECT: 0.0377363, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1833145, DIVERSITY_GINI: 0.1487111, SHANNON_ENTROPY: 11.5391298, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'a': 1.0, 'b': 1.0, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1690029, PRECISION: 0.0358182, PRECISION_RECALL_MIN_DEN: 0.1225140, RECALL: 0.1184652, MAP: 0.0578062, MRR: 0.1258895, NDCG: 0.0871826, F1: 0.0550046, HIT_RATE: 0.3581822, ARHR: 0.1453147, NOVELTY: 0.0048509, AVERAGE_POPULARITY: 0.0991853, DIVERSITY_MEAN_INTER_LIST: 0.9871852, DIVERSITY_HERFINDAHL: 0.9987011, COVERAGE_ITEM: 0.4228065, COVERAGE_ITEM_CORRECT: 0.0404235, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1873160, DIVERSITY_GINI: 0.1277893, SHANNON_ENTROPY: 11.4251285, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'a': 0.9792306899612174, 'b': 0.032668775918861866, 'c': 0.9876015620572085, 'normalize': True} - results: ROC_AUC: 0.1665587, PRECISION: 0.0355257, PRECISION_RECALL_MIN_DEN: 0.1203535, RECALL: 0.1163417, MAP: 0.0569710, MRR: 0.1242089, NDCG: 0.0859045, F1: 0.0544297, HIT_RATE: 0.3552571, ARHR: 0.1436304, NOVELTY: 0.0048677, AVERAGE_POPULARITY: 0.1074018, DIVERSITY_MEAN_INTER_LIST: 0.9852283, DIVERSITY_HERFINDAHL: 0.9985054, COVERAGE_ITEM: 0.4552300, COVERAGE_ITEM_CORRECT: 0.0389759, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1862086, DIVERSITY_GINI: 0.1502246, SHANNON_ENTROPY: 11.5791372, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'a': 1.0, 'b': 1.0, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1690029, PRECISION: 0.0358182, PRECISION_RECALL_MIN_DEN: 0.1225140, RECALL: 0.1184652, MAP: 0.0578062, MRR: 0.1258895, NDCG: 0.0871826, F1: 0.0550046, HIT_RATE: 0.3581822, ARHR: 0.1453147, NOVELTY: 0.0048509, AVERAGE_POPULARITY: 0.0991853, DIVERSITY_MEAN_INTER_LIST: 0.9871852, DIVERSITY_HERFINDAHL: 0.9987011, COVERAGE_ITEM: 0.4228065, COVERAGE_ITEM_CORRECT: 0.0404235, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1873160, DIVERSITY_GINI: 0.1277893, SHANNON_ENTROPY: 11.4251285, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'a': 0.007752317819894829, 'b': 0.008709338982640593, 'c': 0.03393759715218115, 'normalize': True} - results: ROC_AUC: 0.1620475, PRECISION: 0.0341901, PRECISION_RECALL_MIN_DEN: 0.1164231, RECALL: 0.1126005, MAP: 0.0549995, MRR: 0.1199156, NDCG: 0.0830349, F1: 0.0524512, HIT_RATE: 0.3419014, ARHR: 0.1383436, NOVELTY: 0.0048551, AVERAGE_POPULARITY: 0.1133617, DIVERSITY_MEAN_INTER_LIST: 0.9832383, DIVERSITY_HERFINDAHL: 0.9983065, COVERAGE_ITEM: 0.4493090, COVERAGE_ITEM_CORRECT: 0.0365582, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1799421, DIVERSITY_GINI: 0.1469178, SHANNON_ENTROPY: 11.4967750, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'a': 0.003930126386048728, 'b': 0.01935469876390528, 'c': 0.9811878417760669, 'normalize': False} - results: ROC_AUC: 0.1613344, PRECISION: 0.0340207, PRECISION_RECALL_MIN_DEN: 0.1161270, RECALL: 0.1123494, MAP: 0.0549748, MRR: 0.1195433, NDCG: 0.0829108, F1: 0.0522242, HIT_RATE: 0.3402067, ARHR: 0.1377674, NOVELTY: 0.0048461, AVERAGE_POPULARITY: 0.1154056, DIVERSITY_MEAN_INTER_LIST: 0.9825497, DIVERSITY_HERFINDAHL: 0.9982376, COVERAGE_ITEM: 0.4459134, COVERAGE_ITEM_CORRECT: 0.0361347, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1792626, DIVERSITY_GINI: 0.1443773, SHANNON_ENTROPY: 11.4544867, 
