
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.3802747473066035, 'l1_ratio': 0.13186946873443442} - results: ROC_AUC: 0.1637593, PRECISION: 0.0347130, PRECISION_RECALL_MIN_DEN: 0.1182051, RECALL: 0.1143365, MAP: 0.0551327, MRR: 0.1210516, NDCG: 0.0837559, F1: 0.0532549, HIT_RATE: 0.3471297, ARHR: 0.1397062, NOVELTY: 0.0048180, AVERAGE_POPULARITY: 0.1156074, DIVERSITY_MEAN_INTER_LIST: 0.9825265, DIVERSITY_HERFINDAHL: 0.9982353, COVERAGE_ITEM: 0.4208277, COVERAGE_ITEM_CORRECT: 0.0371203, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1827356, DIVERSITY_GINI: 0.1345314, SHANNON_ENTROPY: 11.3873051, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'alpha': 0.06162894636864159, 'l1_ratio': 0.7750867227642295} - results: ROC_AUC: 0.1568148, PRECISION: 0.0329961, PRECISION_RECALL_MIN_DEN: 0.1121954, RECALL: 0.1084836, MAP: 0.0524525, MRR: 0.1156831, NDCG: 0.0796989, F1: 0.0505992, HIT_RATE: 0.3299606, ARHR: 0.1330484, NOVELTY: 0.0048397, AVERAGE_POPULARITY: 0.1155357, DIVERSITY_MEAN_INTER_LIST: 0.9824570, DIVERSITY_HERFINDAHL: 0.9982283, COVERAGE_ITEM: 0.4222907, COVERAGE_ITEM_CORRECT: 0.0347950, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1745816, DIVERSITY_GINI: 0.1383784, SHANNON_ENTROPY: 11.4438516, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'alpha': 0.6854968810862074, 'l1_ratio': 0.305041631006905} - results: ROC_AUC: 0.1690296, PRECISION: 0.0358692, PRECISION_RECALL_MIN_DEN: 0.1228765, RECALL: 0.1188960, MAP: 0.0571607, MRR: 0.1253583, NDCG: 0.0868377, F1: 0.0551105, HIT_RATE: 0.3586919, ARHR: 0.1446610, NOVELTY: 0.0047925, AVERAGE_POPULARITY: 0.1160045, DIVERSITY_MEAN_INTER_LIST: 0.9825417, DIVERSITY_HERFINDAHL: 0.9982368, COVERAGE_ITEM: 0.4147834, COVERAGE_ITEM_CORRECT: 0.0387141, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1890021, DIVERSITY_GINI: 0.1277437, SHANNON_ENTROPY: 11.3071357, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'alpha': 0.4528334898290506, 'l1_ratio': 0.5632509517008222} - results: ROC_AUC: 0.1641276, PRECISION: 0.0347312, PRECISION_RECALL_MIN_DEN: 0.1188288, RECALL: 0.1149779, MAP: 0.0554635, MRR: 0.1214978, NDCG: 0.0841872, F1: 0.0533461, HIT_RATE: 0.3473119, ARHR: 0.1401285, NOVELTY: 0.0048087, AVERAGE_POPULARITY: 0.1165207, DIVERSITY_MEAN_INTER_LIST: 0.9823396, DIVERSITY_HERFINDAHL: 0.9982166, COVERAGE_ITEM: 0.4161386, COVERAGE_ITEM_CORRECT: 0.0369278, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1832641, DIVERSITY_GINI: 0.1312267, SHANNON_ENTROPY: 11.3493903, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'alpha': 0.9746049440323309, 'l1_ratio': 0.2395884577186737} - results: ROC_AUC: 0.1722782, PRECISION: 0.0365042, PRECISION_RECALL_MIN_DEN: 0.1251297, RECALL: 0.1210666, MAP: 0.0582336, MRR: 0.1276518, NDCG: 0.0884276, F1: 0.0560936, HIT_RATE: 0.3650421, ARHR: 0.1476009, NOVELTY: 0.0047797, AVERAGE_POPULARITY: 0.1142339, DIVERSITY_MEAN_INTER_LIST: 0.9831939, DIVERSITY_HERFINDAHL: 0.9983020, COVERAGE_ITEM: 0.4093167, COVERAGE_ITEM_CORRECT: 0.0399230, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1916446, DIVERSITY_GINI: 0.1228461, SHANNON_ENTROPY: 11.2727494, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'alpha': 0.7092896840685813, 'l1_ratio': 0.8191707728906175} - results: ROC_AUC: 0.1684647, PRECISION: 0.0354202, PRECISION_RECALL_MIN_DEN: 0.1219219, RECALL: 0.1180480, MAP: 0.0572177, MRR: 0.1249309, NDCG: 0.0865463, F1: 0.0544892, HIT_RATE: 0.3542015, ARHR: 0.1439448, NOVELTY: 0.0047790, AVERAGE_POPULARITY: 0.1173400, DIVERSITY_MEAN_INTER_LIST: 0.9824271, DIVERSITY_HERFINDAHL: 0.9982254, COVERAGE_ITEM: 0.4042656, COVERAGE_ITEM_CORRECT: 0.0377902, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1873160, DIVERSITY_GINI: 0.1218069, SHANNON_ENTROPY: 11.2500898, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'alpha': 0.6570267152785517, 'l1_ratio': 0.8279489251706178} - results: ROC_AUC: 0.1675093, PRECISION: 0.0350988, PRECISION_RECALL_MIN_DEN: 0.1205643, RECALL: 0.1167068, MAP: 0.0567908, MRR: 0.1239356, NDCG: 0.0858003, F1: 0.0539652, HIT_RATE: 0.3509882, ARHR: 0.1428791, NOVELTY: 0.0047843, AVERAGE_POPULARITY: 0.1174867, DIVERSITY_MEAN_INTER_LIST: 0.9823264, DIVERSITY_HERFINDAHL: 0.9982153, COVERAGE_ITEM: 0.4061367, COVERAGE_ITEM_CORRECT: 0.0372589, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1854788, DIVERSITY_GINI: 0.1234121, SHANNON_ENTROPY: 11.2658168, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'alpha': 0.039039104113388186, 'l1_ratio': 0.9284145406821549} - results: ROC_AUC: 0.1567321, PRECISION: 0.0330139, PRECISION_RECALL_MIN_DEN: 0.1123616, RECALL: 0.1086527, MAP: 0.0523466, MRR: 0.1154537, NDCG: 0.0796533, F1: 0.0506385, HIT_RATE: 0.3301390, ARHR: 0.1327708, NOVELTY: 0.0048413, AVERAGE_POPULARITY: 0.1154794, DIVERSITY_MEAN_INTER_LIST: 0.9824626, DIVERSITY_HERFINDAHL: 0.9982289, COVERAGE_ITEM: 0.4226141, COVERAGE_ITEM_CORRECT: 0.0348951, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1748836, DIVERSITY_GINI: 0.1387424, SHANNON_ENTROPY: 11.4488546, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'alpha': 0.3112921487903871, 'l1_ratio': 0.12054568118105716} - results: ROC_AUC: 0.1625232, PRECISION: 0.0343706, PRECISION_RECALL_MIN_DEN: 0.1169370, RECALL: 0.1130866, MAP: 0.0546118, MRR: 0.1199827, NDCG: 0.0829457, F1: 0.0527163, HIT_RATE: 0.3437059, ARHR: 0.1384476, NOVELTY: 0.0048235, AVERAGE_POPULARITY: 0.1154381, DIVERSITY_MEAN_INTER_LIST: 0.9825663, DIVERSITY_HERFINDAHL: 0.9982393, COVERAGE_ITEM: 0.4210587, COVERAGE_ITEM_CORRECT: 0.0366506, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1808481, DIVERSITY_GINI: 0.1354656, SHANNON_ENTROPY: 11.4023895, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'alpha': 0.8205600627891964, 'l1_ratio': 0.08861840700194469} - results: ROC_AUC: 0.1707508, PRECISION: 0.0362959, PRECISION_RECALL_MIN_DEN: 0.1241448, RECALL: 0.1200971, MAP: 0.0575982, MRR: 0.1265470, NDCG: 0.0876049, F1: 0.0557441, HIT_RATE: 0.3629587, ARHR: 0.1461774, NOVELTY: 0.0047903, AVERAGE_POPULARITY: 0.1150805, DIVERSITY_MEAN_INTER_LIST: 0.9828103, DIVERSITY_HERFINDAHL: 0.9982637, COVERAGE_ITEM: 0.4161078, COVERAGE_ITEM_CORRECT: 0.0395457, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1905121, DIVERSITY_GINI: 0.1276265, SHANNON_ENTROPY: 11.3096412, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'alpha': 0.6427864036590718, 'l1_ratio': 0.3979687153326751} - results: ROC_AUC: 0.1677995, PRECISION: 0.0357173, PRECISION_RECALL_MIN_DEN: 0.1219765, RECALL: 0.1179944, MAP: 0.0567817, MRR: 0.1245879, NDCG: 0.0862687, F1: 0.0548342, HIT_RATE: 0.3571730, ARHR: 0.1438291, NOVELTY: 0.0047942, AVERAGE_POPULARITY: 0.1161747, DIVERSITY_MEAN_INTER_LIST: 0.9825033, DIVERSITY_HERFINDAHL: 0.9982330, COVERAGE_ITEM: 0.4141136, COVERAGE_ITEM_CORRECT: 0.0384678, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1880961, DIVERSITY_GINI: 0.1278260, SHANNON_ENTROPY: 11.3092543, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'alpha': 0.7926290830492101, 'l1_ratio': 0.825856091890082} - results: ROC_AUC: 0.1692483, PRECISION: 0.0358269, PRECISION_RECALL_MIN_DEN: 0.1231276, RECALL: 0.1191961, MAP: 0.0577201, MRR: 0.1259117, NDCG: 0.0873246, F1: 0.0550928, HIT_RATE: 0.3582685, ARHR: 0.1452155, NOVELTY: 0.0047695, AVERAGE_POPULARITY: 0.1169401, DIVERSITY_MEAN_INTER_LIST: 0.9826735, DIVERSITY_HERFINDAHL: 0.9982500, COVERAGE_ITEM: 0.4003619, COVERAGE_ITEM_CORRECT: 0.0384062, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1887253, DIVERSITY_GINI: 0.1184679, SHANNON_ENTROPY: 11.2202191, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'alpha': 0.9966764941906306, 'l1_ratio': 0.9957343020515493} - results: ROC_AUC: 0.1650539, PRECISION: 0.0349785, PRECISION_RECALL_MIN_DEN: 0.1207618, RECALL: 0.1168750, MAP: 0.0559909, MRR: 0.1224872, NDCG: 0.0850324, F1: 0.0538415, HIT_RATE: 0.3497849, ARHR: 0.1409751, NOVELTY: 0.0047481, AVERAGE_POPULARITY: 0.1131680, DIVERSITY_MEAN_INTER_LIST: 0.9843456, DIVERSITY_HERFINDAHL: 0.9984172, COVERAGE_ITEM: 0.3737517, COVERAGE_ITEM_CORRECT: 0.0377594, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1848748, DIVERSITY_GINI: 0.1053411, SHANNON_ENTROPY: 11.1470525, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1713303, PRECISION: 0.0363950, PRECISION_RECALL_MIN_DEN: 0.1245411, RECALL: 0.1204443, MAP: 0.0579890, MRR: 0.1270960, NDCG: 0.0880149, F1: 0.0558974, HIT_RATE: 0.3639502, ARHR: 0.1468508, NOVELTY: 0.0047870, AVERAGE_POPULARITY: 0.1142589, DIVERSITY_MEAN_INTER_LIST: 0.9825274, DIVERSITY_HERFINDAHL: 0.9982354, COVERAGE_ITEM: 0.4061906, COVERAGE_ITEM_CORRECT: 0.0397690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1200869, SHANNON_ENTROPY: 11.2093541, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'alpha': 0.9903927758447499, 'l1_ratio': 0.9977391514635194} - results: ROC_AUC: 0.1654558, PRECISION: 0.0351058, PRECISION_RECALL_MIN_DEN: 0.1214748, RECALL: 0.1175754, MAP: 0.0562908, MRR: 0.1227841, NDCG: 0.0854339, F1: 0.0540664, HIT_RATE: 0.3510577, ARHR: 0.1414484, NOVELTY: 0.0047481, AVERAGE_POPULARITY: 0.1133834, DIVERSITY_MEAN_INTER_LIST: 0.9842751, DIVERSITY_HERFINDAHL: 0.9984101, COVERAGE_ITEM: 0.3739827, COVERAGE_ITEM_CORRECT: 0.0379288, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1854033, DIVERSITY_GINI: 0.1055015, SHANNON_ENTROPY: 11.1463662, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1713303, PRECISION: 0.0363950, PRECISION_RECALL_MIN_DEN: 0.1245411, RECALL: 0.1204443, MAP: 0.0579890, MRR: 0.1270960, NDCG: 0.0880149, F1: 0.0558974, HIT_RATE: 0.3639502, ARHR: 0.1468508, NOVELTY: 0.0047870, AVERAGE_POPULARITY: 0.1142589, DIVERSITY_MEAN_INTER_LIST: 0.9825274, DIVERSITY_HERFINDAHL: 0.9982354, COVERAGE_ITEM: 0.4061906, COVERAGE_ITEM_CORRECT: 0.0397690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1200869, SHANNON_ENTROPY: 11.2093541, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1713303, PRECISION: 0.0363950, PRECISION_RECALL_MIN_DEN: 0.1245411, RECALL: 0.1204443, MAP: 0.0579890, MRR: 0.1270960, NDCG: 0.0880149, F1: 0.0558974, HIT_RATE: 0.3639502, ARHR: 0.1468508, NOVELTY: 0.0047870, AVERAGE_POPULARITY: 0.1142589, DIVERSITY_MEAN_INTER_LIST: 0.9825274, DIVERSITY_HERFINDAHL: 0.9982354, COVERAGE_ITEM: 0.4061906, COVERAGE_ITEM_CORRECT: 0.0397690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1200869, SHANNON_ENTROPY: 11.2093541, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1713303, PRECISION: 0.0363950, PRECISION_RECALL_MIN_DEN: 0.1245411, RECALL: 0.1204443, MAP: 0.0579890, MRR: 0.1270960, NDCG: 0.0880149, F1: 0.0558974, HIT_RATE: 0.3639502, ARHR: 0.1468508, NOVELTY: 0.0047870, AVERAGE_POPULARITY: 0.1142589, DIVERSITY_MEAN_INTER_LIST: 0.9825274, DIVERSITY_HERFINDAHL: 0.9982354, COVERAGE_ITEM: 0.4061906, COVERAGE_ITEM_CORRECT: 0.0397690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1200869, SHANNON_ENTROPY: 11.2093541, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1653692, PRECISION: 0.0348837, PRECISION_RECALL_MIN_DEN: 0.1205725, RECALL: 0.1167234, MAP: 0.0561382, MRR: 0.1224803, NDCG: 0.0851114, F1: 0.0537117, HIT_RATE: 0.3488370, ARHR: 0.1409307, NOVELTY: 0.0047489, AVERAGE_POPULARITY: 0.1137799, DIVERSITY_MEAN_INTER_LIST: 0.9835000, DIVERSITY_HERFINDAHL: 0.9983326, COVERAGE_ITEM: 0.3632262, COVERAGE_ITEM_CORRECT: 0.0376978, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1847741, DIVERSITY_GINI: 0.0988900, SHANNON_ENTROPY: 11.0336857, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'alpha': 0.9945391993076413, 'l1_ratio': 0.9666173934851529} - results: ROC_AUC: 0.1664142, PRECISION: 0.0353035, PRECISION_RECALL_MIN_DEN: 0.1218708, RECALL: 0.1179373, MAP: 0.0565121, MRR: 0.1236695, NDCG: 0.0857998, F1: 0.0543392, HIT_RATE: 0.3530354, ARHR: 0.1424968, NOVELTY: 0.0047495, AVERAGE_POPULARITY: 0.1131891, DIVERSITY_MEAN_INTER_LIST: 0.9842828, DIVERSITY_HERFINDAHL: 0.9984109, COVERAGE_ITEM: 0.3756304, COVERAGE_ITEM_CORRECT: 0.0382676, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1864100, DIVERSITY_GINI: 0.1061472, SHANNON_ENTROPY: 11.1518756, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'alpha': 0.9963069237214288, 'l1_ratio': 0.9873867635023859} - results: ROC_AUC: 0.1653508, PRECISION: 0.0351304, PRECISION_RECALL_MIN_DEN: 0.1211736, RECALL: 0.1172612, MAP: 0.0561722, MRR: 0.1227521, NDCG: 0.0853031, F1: 0.0540623, HIT_RATE: 0.3513039, ARHR: 0.1414264, NOVELTY: 0.0047483, AVERAGE_POPULARITY: 0.1131792, DIVERSITY_MEAN_INTER_LIST: 0.9843275, DIVERSITY_HERFINDAHL: 0.9984154, COVERAGE_ITEM: 0.3741367, COVERAGE_ITEM_CORRECT: 0.0379673, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1855291, DIVERSITY_GINI: 0.1054759, SHANNON_ENTROPY: 11.1474801, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'alpha': 0.998604429876328, 'l1_ratio': 0.007205054309820659} - results: ROC_AUC: 0.1715795, PRECISION: 0.0364616, PRECISION_RECALL_MIN_DEN: 0.1248440, RECALL: 0.1207433, MAP: 0.0579696, MRR: 0.1270321, NDCG: 0.0880623, F1: 0.0560088, HIT_RATE: 0.3646164, ARHR: 0.1469704, NOVELTY: 0.0047876, AVERAGE_POPULARITY: 0.1137177, DIVERSITY_MEAN_INTER_LIST: 0.9832371, DIVERSITY_HERFINDAHL: 0.9983063, COVERAGE_ITEM: 0.4142522, COVERAGE_ITEM_CORRECT: 0.0399615, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1261110, SHANNON_ENTROPY: 11.3072825, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'alpha': 0.9987433941511468, 'l1_ratio': 0.9899527466706811} - results: ROC_AUC: 0.1651977, PRECISION: 0.0350068, PRECISION_RECALL_MIN_DEN: 0.1209558, RECALL: 0.1170690, MAP: 0.0560477, MRR: 0.1225646, NDCG: 0.0851314, F1: 0.0538956, HIT_RATE: 0.3500680, ARHR: 0.1410624, NOVELTY: 0.0047482, AVERAGE_POPULARITY: 0.1131114, DIVERSITY_MEAN_INTER_LIST: 0.9843542, DIVERSITY_HERFINDAHL: 0.9984180, COVERAGE_ITEM: 0.3736670, COVERAGE_ITEM_CORRECT: 0.0377748, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1852523, DIVERSITY_GINI: 0.1053420, SHANNON_ENTROPY: 11.1472870, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1713303, PRECISION: 0.0363950, PRECISION_RECALL_MIN_DEN: 0.1245411, RECALL: 0.1204443, MAP: 0.0579890, MRR: 0.1270960, NDCG: 0.0880149, F1: 0.0558974, HIT_RATE: 0.3639502, ARHR: 0.1468508, NOVELTY: 0.0047870, AVERAGE_POPULARITY: 0.1142589, DIVERSITY_MEAN_INTER_LIST: 0.9825274, DIVERSITY_HERFINDAHL: 0.9982354, COVERAGE_ITEM: 0.4061906, COVERAGE_ITEM_CORRECT: 0.0397690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1200869, SHANNON_ENTROPY: 11.2093541, 
