SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.31179616010259, 'l1_ratio': 0.8330680026941446} - results: ROC_AUC: 0.1574586, PRECISION: 0.0318625, PRECISION_RECALL_MIN_DEN: 0.1355963, RECALL: 0.1331332, MAP: 0.0593971, MRR: 0.1127538, NDCG: 0.0894985, F1: 0.0514190, HIT_RATE: 0.3186254, ARHR: 0.1254582, NOVELTY: 0.0047677, AVERAGE_POPULARITY: 0.1085358, DIVERSITY_MEAN_INTER_LIST: 0.9847381, DIVERSITY_HERFINDAHL: 0.9984529, COVERAGE_ITEM: 0.3786718, COVERAGE_ITEM_CORRECT: 0.0344947, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1493645, DIVERSITY_GINI: 0.1186803, SHANNON_ENTROPY: 11.2922068, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'alpha': 0.33272730605537265, 'l1_ratio': 0.005674567481712024} - results: ROC_AUC: 0.1463484, PRECISION: 0.0288927, PRECISION_RECALL_MIN_DEN: 0.1230546, RECALL: 0.1207508, MAP: 0.0542268, MRR: 0.1041875, NDCG: 0.0815928, F1: 0.0466283, HIT_RATE: 0.2889266, ARHR: 0.1157152, NOVELTY: 0.0047146, AVERAGE_POPULARITY: 0.1221993, DIVERSITY_MEAN_INTER_LIST: 0.9789982, DIVERSITY_HERFINDAHL: 0.9978791, COVERAGE_ITEM: 0.3623484, COVERAGE_ITEM_CORRECT: 0.0285659, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1380395, DIVERSITY_GINI: 0.1057751, SHANNON_ENTROPY: 10.9599796, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'alpha': 0.8773163929831155, 'l1_ratio': 0.2742737476100063} - results: ROC_AUC: 0.1535719, PRECISION: 0.0305473, PRECISION_RECALL_MIN_DEN: 0.1316532, RECALL: 0.1292335, MAP: 0.0574716, MRR: 0.1092449, NDCG: 0.0865946, F1: 0.0494144, HIT_RATE: 0.3054731, ARHR: 0.1215335, NOVELTY: 0.0047351, AVERAGE_POPULARITY: 0.1167126, DIVERSITY_MEAN_INTER_LIST: 0.9815028, DIVERSITY_HERFINDAHL: 0.9981295, COVERAGE_ITEM: 0.3687392, COVERAGE_ITEM_CORRECT: 0.0316458, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1442054, DIVERSITY_GINI: 0.1112609, SHANNON_ENTROPY: 11.1115172, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'alpha': 0.3697491776231547, 'l1_ratio': 0.9639320473059824} - results: ROC_AUC: 0.1594755, PRECISION: 0.0316716, PRECISION_RECALL_MIN_DEN: 0.1354902, RECALL: 0.1330337, MAP: 0.0591748, MRR: 0.1127149, NDCG: 0.0892765, F1: 0.0511628, HIT_RATE: 0.3167162, ARHR: 0.1254105, NOVELTY: 0.0047777, AVERAGE_POPULARITY: 0.1061176, DIVERSITY_MEAN_INTER_LIST: 0.9855396, DIVERSITY_HERFINDAHL: 0.9985331, COVERAGE_ITEM: 0.3842926, COVERAGE_ITEM_CORRECT: 0.0348027, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1492387, DIVERSITY_GINI: 0.1223435, SHANNON_ENTROPY: 11.3582703, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'alpha': 0.6364034656396675, 'l1_ratio': 0.4496336946237156} - results: ROC_AUC: 0.1563070, PRECISION: 0.0313110, PRECISION_RECALL_MIN_DEN: 0.1346184, RECALL: 0.1321630, MAP: 0.0588387, MRR: 0.1116651, NDCG: 0.0886425, F1: 0.0506277, HIT_RATE: 0.3131099, ARHR: 0.1240143, NOVELTY: 0.0047505, AVERAGE_POPULARITY: 0.1125706, DIVERSITY_MEAN_INTER_LIST: 0.9831885, DIVERSITY_HERFINDAHL: 0.9982980, COVERAGE_ITEM: 0.3737440, COVERAGE_ITEM_CORRECT: 0.0333013, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1481062, DIVERSITY_GINI: 0.1148508, SHANNON_ENTROPY: 11.2021000, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'alpha': 0.35410790483972726, 'l1_ratio': 0.5076951227610158} - results: ROC_AUC: 0.1560898, PRECISION: 0.0309716, PRECISION_RECALL_MIN_DEN: 0.1323141, RECALL: 0.1298810, MAP: 0.0576218, MRR: 0.1107584, NDCG: 0.0872253, F1: 0.0500162, HIT_RATE: 0.3097157, ARHR: 0.1231786, NOVELTY: 0.0047513, AVERAGE_POPULARITY: 0.1127364, DIVERSITY_MEAN_INTER_LIST: 0.9831653, DIVERSITY_HERFINDAHL: 0.9982957, COVERAGE_ITEM: 0.3725120, COVERAGE_ITEM_CORRECT: 0.0326083, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1459670, DIVERSITY_GINI: 0.1140928, SHANNON_ENTROPY: 11.1877937, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'alpha': 0.6727965051170329, 'l1_ratio': 0.183975048354758} - results: ROC_AUC: 0.1519662, PRECISION: 0.0299533, PRECISION_RECALL_MIN_DEN: 0.1290688, RECALL: 0.1267348, MAP: 0.0561242, MRR: 0.1075424, NDCG: 0.0848688, F1: 0.0484546, HIT_RATE: 0.2995333, ARHR: 0.1192445, NOVELTY: 0.0047252, AVERAGE_POPULARITY: 0.1195058, DIVERSITY_MEAN_INTER_LIST: 0.9803300, DIVERSITY_HERFINDAHL: 0.9980122, COVERAGE_ITEM: 0.3636574, COVERAGE_ITEM_CORRECT: 0.0302214, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1430729, DIVERSITY_GINI: 0.1080059, SHANNON_ENTROPY: 11.0384340, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'alpha': 0.8944975065179699, 'l1_ratio': 0.40657670759608133} - results: ROC_AUC: 0.1563891, PRECISION: 0.0309928, PRECISION_RECALL_MIN_DEN: 0.1337878, RECALL: 0.1313603, MAP: 0.0589231, MRR: 0.1109396, NDCG: 0.0883984, F1: 0.0501527, HIT_RATE: 0.3099279, ARHR: 0.1231321, NOVELTY: 0.0047515, AVERAGE_POPULARITY: 0.1126431, DIVERSITY_MEAN_INTER_LIST: 0.9831452, DIVERSITY_HERFINDAHL: 0.9982937, COVERAGE_ITEM: 0.3749759, COVERAGE_ITEM_CORRECT: 0.0328778, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1468479, DIVERSITY_GINI: 0.1155563, SHANNON_ENTROPY: 11.2104903, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'alpha': 0.16914722199828994, 'l1_ratio': 0.3200484034469772} - results: ROC_AUC: 0.1498220, PRECISION: 0.0293381, PRECISION_RECALL_MIN_DEN: 0.1238831, RECALL: 0.1215037, MAP: 0.0546420, MRR: 0.1062284, NDCG: 0.0824421, F1: 0.0472640, HIT_RATE: 0.2933814, ARHR: 0.1178623, NOVELTY: 0.0047422, AVERAGE_POPULARITY: 0.1155802, DIVERSITY_MEAN_INTER_LIST: 0.9819722, DIVERSITY_HERFINDAHL: 0.9981764, COVERAGE_ITEM: 0.3659288, COVERAGE_ITEM_CORRECT: 0.0299134, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1392978, DIVERSITY_GINI: 0.1096859, SHANNON_ENTROPY: 11.0969769, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'alpha': 0.4546443559537031, 'l1_ratio': 0.6917474945217711} - results: ROC_AUC: 0.1577400, PRECISION: 0.0316928, PRECISION_RECALL_MIN_DEN: 0.1356177, RECALL: 0.1331661, MAP: 0.0589548, MRR: 0.1123949, NDCG: 0.0891510, F1: 0.0512003, HIT_RATE: 0.3169283, ARHR: 0.1248632, NOVELTY: 0.0047653, AVERAGE_POPULARITY: 0.1091611, DIVERSITY_MEAN_INTER_LIST: 0.9844785, DIVERSITY_HERFINDAHL: 0.9984270, COVERAGE_ITEM: 0.3781713, COVERAGE_ITEM_CORRECT: 0.0342252, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1497420, DIVERSITY_GINI: 0.1182227, SHANNON_ENTROPY: 11.2814057, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'alpha': 0.9863607300645774, 'l1_ratio': 0.9966180569766527} - results: ROC_AUC: 0.1600229, PRECISION: 0.0316080, PRECISION_RECALL_MIN_DEN: 0.1359046, RECALL: 0.1334378, MAP: 0.0597199, MRR: 0.1127092, NDCG: 0.0897011, F1: 0.0511094, HIT_RATE: 0.3160798, ARHR: 0.1255181, NOVELTY: 0.0047880, AVERAGE_POPULARITY: 0.1003819, DIVERSITY_MEAN_INTER_LIST: 0.9872582, DIVERSITY_HERFINDAHL: 0.9987049, COVERAGE_ITEM: 0.4045428, COVERAGE_ITEM_CORRECT: 0.0358807, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1484837, DIVERSITY_GINI: 0.1348762, SHANNON_ENTROPY: 11.5344577, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'alpha': 0.029799285934454363, 'l1_ratio': 0.9967630663508683} - results: ROC_AUC: 0.1471857, PRECISION: 0.0292109, PRECISION_RECALL_MIN_DEN: 0.1220611, RECALL: 0.1196624, MAP: 0.0537627, MRR: 0.1037445, NDCG: 0.0811105, F1: 0.0469586, HIT_RATE: 0.2921086, ARHR: 0.1157453, NOVELTY: 0.0047567, AVERAGE_POPULARITY: 0.1112890, DIVERSITY_MEAN_INTER_LIST: 0.9834618, DIVERSITY_HERFINDAHL: 0.9983253, COVERAGE_ITEM: 0.3678152, COVERAGE_ITEM_CORRECT: 0.0302214, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1376620, DIVERSITY_GINI: 0.1111454, SHANNON_ENTROPY: 11.1550953, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'alpha': 0.9933028285208262, 'l1_ratio': 0.9955885962611176} - results: ROC_AUC: 0.1599389, PRECISION: 0.0316080, PRECISION_RECALL_MIN_DEN: 0.1359046, RECALL: 0.1334378, MAP: 0.0597103, MRR: 0.1126791, NDCG: 0.0896895, F1: 0.0511094, HIT_RATE: 0.3160798, ARHR: 0.1254856, NOVELTY: 0.0047881, AVERAGE_POPULARITY: 0.1003589, DIVERSITY_MEAN_INTER_LIST: 0.9872632, DIVERSITY_HERFINDAHL: 0.9987054, COVERAGE_ITEM: 0.4045813, COVERAGE_ITEM_CORRECT: 0.0358807, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1484837, DIVERSITY_GINI: 0.1349161, SHANNON_ENTROPY: 11.5352350, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'alpha': 0.9847198829156348, 'l1_ratio': 0.9996962519963414} - results: ROC_AUC: 0.1599772, PRECISION: 0.0316292, PRECISION_RECALL_MIN_DEN: 0.1359349, RECALL: 0.1334682, MAP: 0.0596716, MRR: 0.1126370, NDCG: 0.0896739, F1: 0.0511394, HIT_RATE: 0.3162919, ARHR: 0.1254398, NOVELTY: 0.0047882, AVERAGE_POPULARITY: 0.1003587, DIVERSITY_MEAN_INTER_LIST: 0.9872665, DIVERSITY_HERFINDAHL: 0.9987057, COVERAGE_ITEM: 0.4047353, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1486095, DIVERSITY_GINI: 0.1349340, SHANNON_ENTROPY: 11.5351630, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1599389, PRECISION: 0.0316504, PRECISION_RECALL_MIN_DEN: 0.1361471, RECALL: 0.1336803, MAP: 0.0597294, MRR: 0.1127574, NDCG: 0.0897712, F1: 0.0511827, HIT_RATE: 0.3165040, ARHR: 0.1255602, NOVELTY: 0.0047885, AVERAGE_POPULARITY: 0.1002625, DIVERSITY_MEAN_INTER_LIST: 0.9872955, DIVERSITY_HERFINDAHL: 0.9987086, COVERAGE_ITEM: 0.4048893, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1487354, DIVERSITY_GINI: 0.1350777, SHANNON_ENTROPY: 11.5380811, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1599389, PRECISION: 0.0316504, PRECISION_RECALL_MIN_DEN: 0.1361471, RECALL: 0.1336803, MAP: 0.0597294, MRR: 0.1127574, NDCG: 0.0897712, F1: 0.0511827, HIT_RATE: 0.3165040, ARHR: 0.1255602, NOVELTY: 0.0047885, AVERAGE_POPULARITY: 0.1002625, DIVERSITY_MEAN_INTER_LIST: 0.9872955, DIVERSITY_HERFINDAHL: 0.9987086, COVERAGE_ITEM: 0.4048893, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1487354, DIVERSITY_GINI: 0.1350777, SHANNON_ENTROPY: 11.5380811, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'alpha': 0.003945012596462517, 'l1_ratio': 0.9941643002994582} - results: ROC_AUC: 0.1434966, PRECISION: 0.0284260, PRECISION_RECALL_MIN_DEN: 0.1193714, RECALL: 0.1170321, MAP: 0.0523396, MRR: 0.1012254, NDCG: 0.0790707, F1: 0.0457417, HIT_RATE: 0.2842597, ARHR: 0.1122153, NOVELTY: 0.0047547, AVERAGE_POPULARITY: 0.1111843, DIVERSITY_MEAN_INTER_LIST: 0.9833772, DIVERSITY_HERFINDAHL: 0.9983169, COVERAGE_ITEM: 0.3643118, COVERAGE_ITEM_CORRECT: 0.0291819, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1351453, DIVERSITY_GINI: 0.1094317, SHANNON_ENTROPY: 11.1323399, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1599389, PRECISION: 0.0316504, PRECISION_RECALL_MIN_DEN: 0.1361471, RECALL: 0.1336803, MAP: 0.0597294, MRR: 0.1127574, NDCG: 0.0897712, F1: 0.0511827, HIT_RATE: 0.3165040, ARHR: 0.1255602, NOVELTY: 0.0047885, AVERAGE_POPULARITY: 0.1002625, DIVERSITY_MEAN_INTER_LIST: 0.9872955, DIVERSITY_HERFINDAHL: 0.9987086, COVERAGE_ITEM: 0.4048893, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1487354, DIVERSITY_GINI: 0.1350777, SHANNON_ENTROPY: 11.5380811, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1599389, PRECISION: 0.0316504, PRECISION_RECALL_MIN_DEN: 0.1361471, RECALL: 0.1336803, MAP: 0.0597294, MRR: 0.1127574, NDCG: 0.0897712, F1: 0.0511827, HIT_RATE: 0.3165040, ARHR: 0.1255602, NOVELTY: 0.0047885, AVERAGE_POPULARITY: 0.1002625, DIVERSITY_MEAN_INTER_LIST: 0.9872955, DIVERSITY_HERFINDAHL: 0.9987086, COVERAGE_ITEM: 0.4048893, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1487354, DIVERSITY_GINI: 0.1350777, SHANNON_ENTROPY: 11.5380811, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'alpha': 0.9985621844468764, 'l1_ratio': 0.010454836485035314} - results: ROC_AUC: 0.1455657, PRECISION: 0.0288290, PRECISION_RECALL_MIN_DEN: 0.1233683, RECALL: 0.1210817, MAP: 0.0542566, MRR: 0.1030468, NDCG: 0.0815401, F1: 0.0465699, HIT_RATE: 0.2882902, ARHR: 0.1145990, NOVELTY: 0.0046978, AVERAGE_POPULARITY: 0.1271580, DIVERSITY_MEAN_INTER_LIST: 0.9765761, DIVERSITY_HERFINDAHL: 0.9976369, COVERAGE_ITEM: 0.3615399, COVERAGE_ITEM_CORRECT: 0.0284119, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1372845, DIVERSITY_GINI: 0.1046245, SHANNON_ENTROPY: 10.8873158, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'alpha': 0.01792053596374066, 'l1_ratio': 0.9815282457785082} - results: ROC_AUC: 0.1459347, PRECISION: 0.0289563, PRECISION_RECALL_MIN_DEN: 0.1210744, RECALL: 0.1186707, MAP: 0.0532716, MRR: 0.1029222, NDCG: 0.0803919, F1: 0.0465533, HIT_RATE: 0.2895630, ARHR: 0.1145500, NOVELTY: 0.0047547, AVERAGE_POPULARITY: 0.1114322, DIVERSITY_MEAN_INTER_LIST: 0.9833535, DIVERSITY_HERFINDAHL: 0.9983145, COVERAGE_ITEM: 0.3660828, COVERAGE_ITEM_CORRECT: 0.0297209, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1369070, DIVERSITY_GINI: 0.1102072, SHANNON_ENTROPY: 11.1405034, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'alpha': 0.9960718913931125, 'l1_ratio': 0.004133507053914466} - results: ROC_AUC: 0.1453774, PRECISION: 0.0288078, PRECISION_RECALL_MIN_DEN: 0.1230737, RECALL: 0.1207871, MAP: 0.0540422, MRR: 0.1026692, NDCG: 0.0812850, F1: 0.0465205, HIT_RATE: 0.2880781, ARHR: 0.1142099, NOVELTY: 0.0046966, AVERAGE_POPULARITY: 0.1274609, DIVERSITY_MEAN_INTER_LIST: 0.9764140, DIVERSITY_HERFINDAHL: 0.9976207, COVERAGE_ITEM: 0.3614629, COVERAGE_ITEM_CORRECT: 0.0283734, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1372845, DIVERSITY_GINI: 0.1044897, SHANNON_ENTROPY: 10.8807523, 
