SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.31179616010259, 'l1_ratio': 0.8330680026941446} - results: ROC_AUC: 0.1431293, PRECISION: 0.0284048, PRECISION_RECALL_MIN_DEN: 0.1220553, RECALL: 0.1198677, MAP: 0.0550786, MRR: 0.1029429, NDCG: 0.0816190, F1: 0.0459264, HIT_RATE: 0.2840475, ARHR: 0.1140483, NOVELTY: 0.0047769, AVERAGE_POPULARITY: 0.1120476, DIVERSITY_MEAN_INTER_LIST: 0.9822008, DIVERSITY_HERFINDAHL: 0.9981992, COVERAGE_ITEM: 0.3960346, COVERAGE_ITEM_CORRECT: 0.0300674, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1350195, DIVERSITY_GINI: 0.1258314, SHANNON_ENTROPY: 11.2644090, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'alpha': 0.33272730605537265, 'l1_ratio': 0.005674567481712024} - results: ROC_AUC: 0.1334962, PRECISION: 0.0262622, PRECISION_RECALL_MIN_DEN: 0.1120483, RECALL: 0.1098730, MAP: 0.0503218, MRR: 0.0950335, NDCG: 0.0747899, F1: 0.0423918, HIT_RATE: 0.2626220, ARHR: 0.1052604, NOVELTY: 0.0047560, AVERAGE_POPULARITY: 0.1180618, DIVERSITY_MEAN_INTER_LIST: 0.9795004, DIVERSITY_HERFINDAHL: 0.9979293, COVERAGE_ITEM: 0.3909913, COVERAGE_ITEM_CORRECT: 0.0263715, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1255820, DIVERSITY_GINI: 0.1205931, SHANNON_ENTROPY: 11.1217279, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'alpha': 0.8773163929831155, 'l1_ratio': 0.2742737476100063} - results: ROC_AUC: 0.1515261, PRECISION: 0.0301867, PRECISION_RECALL_MIN_DEN: 0.1300083, RECALL: 0.1276764, MAP: 0.0566447, MRR: 0.1070908, NDCG: 0.0854012, F1: 0.0488287, HIT_RATE: 0.3018668, ARHR: 0.1190266, NOVELTY: 0.0047438, AVERAGE_POPULARITY: 0.1165581, DIVERSITY_MEAN_INTER_LIST: 0.9812961, DIVERSITY_HERFINDAHL: 0.9981088, COVERAGE_ITEM: 0.3742060, COVERAGE_ITEM_CORRECT: 0.0311838, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1431987, DIVERSITY_GINI: 0.1137343, SHANNON_ENTROPY: 11.1271990, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'alpha': 0.3697491776231547, 'l1_ratio': 0.9639320473059824} - results: ROC_AUC: 0.1466901, PRECISION: 0.0292745, PRECISION_RECALL_MIN_DEN: 0.1250133, RECALL: 0.1227300, MAP: 0.0561826, MRR: 0.1051313, NDCG: 0.0834882, F1: 0.0472731, HIT_RATE: 0.2927450, ARHR: 0.1164210, NOVELTY: 0.0047799, AVERAGE_POPULARITY: 0.1102497, DIVERSITY_MEAN_INTER_LIST: 0.9829775, DIVERSITY_HERFINDAHL: 0.9982769, COVERAGE_ITEM: 0.3968816, COVERAGE_ITEM_CORRECT: 0.0310298, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1389203, DIVERSITY_GINI: 0.1268609, SHANNON_ENTROPY: 11.3013040, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'alpha': 0.6364034656396675, 'l1_ratio': 0.4496336946237156} - results: ROC_AUC: 0.1487651, PRECISION: 0.0293806, PRECISION_RECALL_MIN_DEN: 0.1267202, RECALL: 0.1244670, MAP: 0.0565101, MRR: 0.1057870, NDCG: 0.0841972, F1: 0.0475394, HIT_RATE: 0.2938057, ARHR: 0.1176410, NOVELTY: 0.0047663, AVERAGE_POPULARITY: 0.1126700, DIVERSITY_MEAN_INTER_LIST: 0.9824089, DIVERSITY_HERFINDAHL: 0.9982201, COVERAGE_ITEM: 0.3865255, COVERAGE_ITEM_CORRECT: 0.0306833, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1386687, DIVERSITY_GINI: 0.1207095, SHANNON_ENTROPY: 11.2280038, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'alpha': 0.35410790483972726, 'l1_ratio': 0.5076951227610158} - results: ROC_AUC: 0.1394517, PRECISION: 0.0280017, PRECISION_RECALL_MIN_DEN: 0.1198505, RECALL: 0.1176673, MAP: 0.0532657, MRR: 0.0999866, NDCG: 0.0794650, F1: 0.0452380, HIT_RATE: 0.2800170, ARHR: 0.1111007, NOVELTY: 0.0047732, AVERAGE_POPULARITY: 0.1138144, DIVERSITY_MEAN_INTER_LIST: 0.9815365, DIVERSITY_HERFINDAHL: 0.9981328, COVERAGE_ITEM: 0.3921463, COVERAGE_ITEM_CORRECT: 0.0291434, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1330062, DIVERSITY_GINI: 0.1232766, SHANNON_ENTROPY: 11.2186827, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'alpha': 0.6727965051170329, 'l1_ratio': 0.183975048354758} - results: ROC_AUC: 0.1453010, PRECISION: 0.0284260, PRECISION_RECALL_MIN_DEN: 0.1230022, RECALL: 0.1207910, MAP: 0.0544891, MRR: 0.1026403, NDCG: 0.0814236, F1: 0.0460216, HIT_RATE: 0.2842597, ARHR: 0.1139753, NOVELTY: 0.0047489, AVERAGE_POPULARITY: 0.1174645, DIVERSITY_MEAN_INTER_LIST: 0.9803927, DIVERSITY_HERFINDAHL: 0.9980185, COVERAGE_ITEM: 0.3784023, COVERAGE_ITEM_CORRECT: 0.0284504, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1355228, DIVERSITY_GINI: 0.1153338, SHANNON_ENTROPY: 11.1115797, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'alpha': 0.8944975065179699, 'l1_ratio': 0.40657670759608133} - results: ROC_AUC: 0.1542114, PRECISION: 0.0307807, PRECISION_RECALL_MIN_DEN: 0.1326682, RECALL: 0.1302830, MAP: 0.0585190, MRR: 0.1098999, NDCG: 0.0876632, F1: 0.0497964, HIT_RATE: 0.3078065, ARHR: 0.1221353, NOVELTY: 0.0047544, AVERAGE_POPULARITY: 0.1131448, DIVERSITY_MEAN_INTER_LIST: 0.9827588, DIVERSITY_HERFINDAHL: 0.9982550, COVERAGE_ITEM: 0.3781328, COVERAGE_ITEM_CORRECT: 0.0323388, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1454637, DIVERSITY_GINI: 0.1167043, SHANNON_ENTROPY: 11.2060131, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'alpha': 0.16914722199828994, 'l1_ratio': 0.3200484034469772} - results: ROC_AUC: 0.1330968, PRECISION: 0.0260076, PRECISION_RECALL_MIN_DEN: 0.1114815, RECALL: 0.1093917, MAP: 0.0506774, MRR: 0.0951636, NDCG: 0.0748895, F1: 0.0420241, HIT_RATE: 0.2600764, ARHR: 0.1052633, NOVELTY: 0.0047655, AVERAGE_POPULARITY: 0.1165248, DIVERSITY_MEAN_INTER_LIST: 0.9802165, DIVERSITY_HERFINDAHL: 0.9980009, COVERAGE_ITEM: 0.3921848, COVERAGE_ITEM_CORRECT: 0.0263715, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1243236, DIVERSITY_GINI: 0.1222415, SHANNON_ENTROPY: 11.1664971, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'alpha': 0.4546443559537031, 'l1_ratio': 0.6917474945217711} - results: ROC_AUC: 0.1472576, PRECISION: 0.0292109, PRECISION_RECALL_MIN_DEN: 0.1249532, RECALL: 0.1226877, MAP: 0.0562590, MRR: 0.1053900, NDCG: 0.0835534, F1: 0.0471869, HIT_RATE: 0.2921086, ARHR: 0.1168094, NOVELTY: 0.0047766, AVERAGE_POPULARITY: 0.1111740, DIVERSITY_MEAN_INTER_LIST: 0.9827177, DIVERSITY_HERFINDAHL: 0.9982509, COVERAGE_ITEM: 0.3939942, COVERAGE_ITEM_CORRECT: 0.0307988, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1382912, DIVERSITY_GINI: 0.1248666, SHANNON_ENTROPY: 11.2742822, 
SearchBayesianSkopt: New best config found. Config 20: {'alpha': 0.9982477710665383, 'l1_ratio': 0.9880843010746198} - results: ROC_AUC: 0.1601262, PRECISION: 0.0316928, PRECISION_RECALL_MIN_DEN: 0.1365622, RECALL: 0.1340829, MAP: 0.0597933, MRR: 0.1128318, NDCG: 0.0899010, F1: 0.0512677, HIT_RATE: 0.3169283, ARHR: 0.1256369, NOVELTY: 0.0047876, AVERAGE_POPULARITY: 0.1004717, DIVERSITY_MEAN_INTER_LIST: 0.9872376, DIVERSITY_HERFINDAHL: 0.9987028, COVERAGE_ITEM: 0.4042733, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1489870, DIVERSITY_GINI: 0.1347779, SHANNON_ENTROPY: 11.5332152, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1599389, PRECISION: 0.0316504, PRECISION_RECALL_MIN_DEN: 0.1361471, RECALL: 0.1336803, MAP: 0.0597294, MRR: 0.1127574, NDCG: 0.0897712, F1: 0.0511827, HIT_RATE: 0.3165040, ARHR: 0.1255602, NOVELTY: 0.0047885, AVERAGE_POPULARITY: 0.1002625, DIVERSITY_MEAN_INTER_LIST: 0.9872955, DIVERSITY_HERFINDAHL: 0.9987086, COVERAGE_ITEM: 0.4048893, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1487354, DIVERSITY_GINI: 0.1350777, SHANNON_ENTROPY: 11.5380811, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'alpha': 0.9933028285208262, 'l1_ratio': 0.9955885962611176} - results: ROC_AUC: 0.1599895, PRECISION: 0.0316292, PRECISION_RECALL_MIN_DEN: 0.1362844, RECALL: 0.1338051, MAP: 0.0597603, MRR: 0.1127755, NDCG: 0.0897991, F1: 0.0511641, HIT_RATE: 0.3162919, ARHR: 0.1255448, NOVELTY: 0.0047879, AVERAGE_POPULARITY: 0.1004104, DIVERSITY_MEAN_INTER_LIST: 0.9872510, DIVERSITY_HERFINDAHL: 0.9987042, COVERAGE_ITEM: 0.4046583, COVERAGE_ITEM_CORRECT: 0.0358037, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1487354, DIVERSITY_GINI: 0.1349392, SHANNON_ENTROPY: 11.5348904, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'alpha': 0.9935854162950069, 'l1_ratio': 0.9876912568621281} - results: ROC_AUC: 0.1599512, PRECISION: 0.0316928, PRECISION_RECALL_MIN_DEN: 0.1366239, RECALL: 0.1341445, MAP: 0.0597853, MRR: 0.1128495, NDCG: 0.0899068, F1: 0.0512722, HIT_RATE: 0.3169283, ARHR: 0.1256423, NOVELTY: 0.0047878, AVERAGE_POPULARITY: 0.1004680, DIVERSITY_MEAN_INTER_LIST: 0.9872305, DIVERSITY_HERFINDAHL: 0.9987021, COVERAGE_ITEM: 0.4042733, COVERAGE_ITEM_CORRECT: 0.0358807, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1489870, DIVERSITY_GINI: 0.1347232, SHANNON_ENTROPY: 11.5321178, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1599389, PRECISION: 0.0316504, PRECISION_RECALL_MIN_DEN: 0.1361471, RECALL: 0.1336803, MAP: 0.0597294, MRR: 0.1127574, NDCG: 0.0897712, F1: 0.0511827, HIT_RATE: 0.3165040, ARHR: 0.1255602, NOVELTY: 0.0047885, AVERAGE_POPULARITY: 0.1002625, DIVERSITY_MEAN_INTER_LIST: 0.9872955, DIVERSITY_HERFINDAHL: 0.9987086, COVERAGE_ITEM: 0.4048893, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1487354, DIVERSITY_GINI: 0.1350777, SHANNON_ENTROPY: 11.5380811, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1599389, PRECISION: 0.0316504, PRECISION_RECALL_MIN_DEN: 0.1361471, RECALL: 0.1336803, MAP: 0.0597294, MRR: 0.1127574, NDCG: 0.0897712, F1: 0.0511827, HIT_RATE: 0.3165040, ARHR: 0.1255602, NOVELTY: 0.0047885, AVERAGE_POPULARITY: 0.1002625, DIVERSITY_MEAN_INTER_LIST: 0.9872955, DIVERSITY_HERFINDAHL: 0.9987086, COVERAGE_ITEM: 0.4048893, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1487354, DIVERSITY_GINI: 0.1350777, SHANNON_ENTROPY: 11.5380811, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'alpha': 0.003945012596462517, 'l1_ratio': 0.9941643002994582} - results: ROC_AUC: 0.1301505, PRECISION: 0.0253288, PRECISION_RECALL_MIN_DEN: 0.1090859, RECALL: 0.1070460, MAP: 0.0498078, MRR: 0.0933826, NDCG: 0.0734650, F1: 0.0409647, HIT_RATE: 0.2532881, ARHR: 0.1029243, NOVELTY: 0.0047787, AVERAGE_POPULARITY: 0.1155683, DIVERSITY_MEAN_INTER_LIST: 0.9803412, DIVERSITY_HERFINDAHL: 0.9980133, COVERAGE_ITEM: 0.4016939, COVERAGE_ITEM_CORRECT: 0.0258710, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1211778, DIVERSITY_GINI: 0.1278605, SHANNON_ENTROPY: 11.2200659, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1599389, PRECISION: 0.0316504, PRECISION_RECALL_MIN_DEN: 0.1361471, RECALL: 0.1336803, MAP: 0.0597294, MRR: 0.1127574, NDCG: 0.0897712, F1: 0.0511827, HIT_RATE: 0.3165040, ARHR: 0.1255602, NOVELTY: 0.0047885, AVERAGE_POPULARITY: 0.1002625, DIVERSITY_MEAN_INTER_LIST: 0.9872955, DIVERSITY_HERFINDAHL: 0.9987086, COVERAGE_ITEM: 0.4048893, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1487354, DIVERSITY_GINI: 0.1350777, SHANNON_ENTROPY: 11.5380811, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1599389, PRECISION: 0.0316504, PRECISION_RECALL_MIN_DEN: 0.1361471, RECALL: 0.1336803, MAP: 0.0597294, MRR: 0.1127574, NDCG: 0.0897712, F1: 0.0511827, HIT_RATE: 0.3165040, ARHR: 0.1255602, NOVELTY: 0.0047885, AVERAGE_POPULARITY: 0.1002625, DIVERSITY_MEAN_INTER_LIST: 0.9872955, DIVERSITY_HERFINDAHL: 0.9987086, COVERAGE_ITEM: 0.4048893, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1487354, DIVERSITY_GINI: 0.1350777, SHANNON_ENTROPY: 11.5380811, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'alpha': 0.9985621844468764, 'l1_ratio': 0.010454836485035314} - results: ROC_AUC: 0.1455101, PRECISION: 0.0288078, PRECISION_RECALL_MIN_DEN: 0.1232976, RECALL: 0.1210110, MAP: 0.0542266, MRR: 0.1029956, NDCG: 0.0814949, F1: 0.0465370, HIT_RATE: 0.2880781, ARHR: 0.1145669, NOVELTY: 0.0047009, AVERAGE_POPULARITY: 0.1269837, DIVERSITY_MEAN_INTER_LIST: 0.9765949, DIVERSITY_HERFINDAHL: 0.9976388, COVERAGE_ITEM: 0.3638114, COVERAGE_ITEM_CORRECT: 0.0283349, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1370328, DIVERSITY_GINI: 0.1055977, SHANNON_ENTROPY: 10.8953660, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'alpha': 0.9959809597906164, 'l1_ratio': 0.008608329150865514} - results: ROC_AUC: 0.1453555, PRECISION: 0.0288078, PRECISION_RECALL_MIN_DEN: 0.1234037, RECALL: 0.1211171, MAP: 0.0541792, MRR: 0.1029117, NDCG: 0.0814624, F1: 0.0465449, HIT_RATE: 0.2880781, ARHR: 0.1144801, NOVELTY: 0.0047019, AVERAGE_POPULARITY: 0.1269716, DIVERSITY_MEAN_INTER_LIST: 0.9765756, DIVERSITY_HERFINDAHL: 0.9976368, COVERAGE_ITEM: 0.3646198, COVERAGE_ITEM_CORRECT: 0.0283349, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1370328, DIVERSITY_GINI: 0.1059093, SHANNON_ENTROPY: 10.8966104, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'alpha': 0.9958682442371611, 'l1_ratio': 0.9939075399066183} - results: ROC_AUC: 0.1600511, PRECISION: 0.0316716, PRECISION_RECALL_MIN_DEN: 0.1365269, RECALL: 0.1340475, MAP: 0.0597843, MRR: 0.1127764, NDCG: 0.0898740, F1: 0.0512373, HIT_RATE: 0.3167162, ARHR: 0.1255565, NOVELTY: 0.0047877, AVERAGE_POPULARITY: 0.1004377, DIVERSITY_MEAN_INTER_LIST: 0.9872459, DIVERSITY_HERFINDAHL: 0.9987036, COVERAGE_ITEM: 0.4045428, COVERAGE_ITEM_CORRECT: 0.0358422, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1489870, DIVERSITY_GINI: 0.1348588, SHANNON_ENTROPY: 11.5339517, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'alpha': 0.013002728905195719, 'l1_ratio': 0.9998647918983526} - results: ROC_AUC: 0.1305561, PRECISION: 0.0254773, PRECISION_RECALL_MIN_DEN: 0.1101501, RECALL: 0.1081053, MAP: 0.0500576, MRR: 0.0934847, NDCG: 0.0738800, F1: 0.0412364, HIT_RATE: 0.2547730, ARHR: 0.1031169, NOVELTY: 0.0047751, AVERAGE_POPULARITY: 0.1157536, DIVERSITY_MEAN_INTER_LIST: 0.9803145, DIVERSITY_HERFINDAHL: 0.9980107, COVERAGE_ITEM: 0.3973436, COVERAGE_ITEM_CORRECT: 0.0260250, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1219328, DIVERSITY_GINI: 0.1256199, SHANNON_ENTROPY: 11.2035235, 
