
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.8004841727063292, 'b': 0.5273131316094214, 'c': 0.8009326194820656, 'normalize': True} - results: ROC_AUC: 0.1747506, PRECISION: 0.0377422, PRECISION_RECALL_MIN_DEN: 0.1300809, RECALL: 0.1256928, MAP: 0.0587448, MRR: 0.1285193, NDCG: 0.0899872, F1: 0.0580523, HIT_RATE: 0.3774221, ARHR: 0.1492461, NOVELTY: 0.0048410, AVERAGE_POPULARITY: 0.0892988, DIVERSITY_MEAN_INTER_LIST: 0.9915841, DIVERSITY_HERFINDAHL: 0.9991409, COVERAGE_ITEM: 0.3142329, COVERAGE_ITEM_CORRECT: 0.0451203, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1969297, DIVERSITY_GINI: 0.0995089, SHANNON_ENTROPY: 11.4805906, 
SearchBayesianSkopt-CV: Config 1 is suboptimal. Config: {'a': 0.6601892310937537, 'b': 0.04748431828718837, 'c': 0.9161364105476298, 'normalize': False} - results: ROC_AUC: 0.1740256, PRECISION: 0.0375687, PRECISION_RECALL_MIN_DEN: 0.1296602, RECALL: 0.1253021, MAP: 0.0586963, MRR: 0.1279606, NDCG: 0.0897595, F1: 0.0578054, HIT_RATE: 0.3756869, ARHR: 0.1486484, NOVELTY: 0.0048426, AVERAGE_POPULARITY: 0.0880275, DIVERSITY_MEAN_INTER_LIST: 0.9918526, DIVERSITY_HERFINDAHL: 0.9991677, COVERAGE_ITEM: 0.3109374, COVERAGE_ITEM_CORRECT: 0.0453051, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1963005, DIVERSITY_GINI: 0.0987341, SHANNON_ENTROPY: 11.4856922, 

SearchBayesianSkopt-CV: New best config found. Config 2: {'a': 0.4794120025518753, 'b': 0.6387194566398117, 'c': 0.43625045783979666, 'normalize': True} - results: ROC_AUC: 0.1754781, PRECISION: 0.0378729, PRECISION_RECALL_MIN_DEN: 0.1307625, RECALL: 0.1263643, MAP: 0.0590351, MRR: 0.1287489, NDCG: 0.0903810, F1: 0.0582782, HIT_RATE: 0.3787291, ARHR: 0.1496896, NOVELTY: 0.0048362, AVERAGE_POPULARITY: 0.0900666, DIVERSITY_MEAN_INTER_LIST: 0.9914214, DIVERSITY_HERFINDAHL: 0.9991246, COVERAGE_ITEM: 0.3145871, COVERAGE_ITEM_CORRECT: 0.0450664, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1975588, DIVERSITY_GINI: 0.0991456, SHANNON_ENTROPY: 11.4670880, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'a': 0.9839851694739485, 'b': 0.04965875615681116, 'c': 0.2678584630833591, 'normalize': False} - results: ROC_AUC: 0.1699250, PRECISION: 0.0366468, PRECISION_RECALL_MIN_DEN: 0.1274406, RECALL: 0.1232807, MAP: 0.0573515, MRR: 0.1247968, NDCG: 0.0878839, F1: 0.0564983, HIT_RATE: 0.3664676, ARHR: 0.1444706, NOVELTY: 0.0048523, AVERAGE_POPULARITY: 0.0844421, DIVERSITY_MEAN_INTER_LIST: 0.9925362, DIVERSITY_HERFINDAHL: 0.9992361, COVERAGE_ITEM: 0.3041694, COVERAGE_ITEM_CORRECT: 0.0456285, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1925255, DIVERSITY_GINI: 0.0980382, SHANNON_ENTROPY: 11.5143535, 

SearchBayesianSkopt-CV: New best config found. Config 4: {'a': 0.2742924830763697, 'b': 0.5379090418771328, 'c': 0.2542977522124847, 'normalize': True} - results: ROC_AUC: 0.1764546, PRECISION: 0.0380633, PRECISION_RECALL_MIN_DEN: 0.1312451, RECALL: 0.1268027, MAP: 0.0594161, MRR: 0.1296227, NDCG: 0.0908671, F1: 0.0585504, HIT_RATE: 0.3806327, ARHR: 0.1508055, NOVELTY: 0.0048312, AVERAGE_POPULARITY: 0.0911649, DIVERSITY_MEAN_INTER_LIST: 0.9911792, DIVERSITY_HERFINDAHL: 0.9991004, COVERAGE_ITEM: 0.3154957, COVERAGE_ITEM_CORRECT: 0.0450356, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1981628, DIVERSITY_GINI: 0.0989393, SHANNON_ENTROPY: 11.4519524, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.6328407484654567, 'b': 0.034837535263440474, 'c': 0.5159381904176225, 'normalize': True} - results: ROC_AUC: 0.1728492, PRECISION: 0.0373885, PRECISION_RECALL_MIN_DEN: 0.1293398, RECALL: 0.1249803, MAP: 0.0581131, MRR: 0.1270132, NDCG: 0.0891384, F1: 0.0575573, HIT_RATE: 0.3738846, ARHR: 0.1474014, NOVELTY: 0.0048486, AVERAGE_POPULARITY: 0.0871259, DIVERSITY_MEAN_INTER_LIST: 0.9920263, DIVERSITY_HERFINDAHL: 0.9991851, COVERAGE_ITEM: 0.3111145, COVERAGE_ITEM_CORRECT: 0.0453590, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1955958, DIVERSITY_GINI: 0.0993426, SHANNON_ENTROPY: 11.5022752, 

SearchBayesianSkopt-CV: New best config found. Config 6: {'a': 0.3871632892694016, 'b': 0.9492672161251688, 'c': 0.29656482663949874, 'normalize': True} - results: ROC_AUC: 0.1766859, PRECISION: 0.0380562, PRECISION_RECALL_MIN_DEN: 0.1311442, RECALL: 0.1266908, MAP: 0.0595793, MRR: 0.1298876, NDCG: 0.0909719, F1: 0.0585300, HIT_RATE: 0.3805619, ARHR: 0.1511197, NOVELTY: 0.0048293, AVERAGE_POPULARITY: 0.0911970, DIVERSITY_MEAN_INTER_LIST: 0.9911725, DIVERSITY_HERFINDAHL: 0.9990997, COVERAGE_ITEM: 0.3149028, COVERAGE_ITEM_CORRECT: 0.0450741, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1981880, DIVERSITY_GINI: 0.0985640, SHANNON_ENTROPY: 11.4467716, 

