
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.3802747473066035, 'l1_ratio': 0.13186946873443442} - results: ROC_AUC: 0.1818698, PRECISION: 0.0387530, PRECISION_RECALL_MIN_DEN: 0.1354803, RECALL: 0.1312355, MAP: 0.0639336, MRR: 0.1358386, NDCG: 0.0958369, F1: 0.0598353, HIT_RATE: 0.3875301, ARHR: 0.1569217, NOVELTY: 0.0047971, AVERAGE_POPULARITY: 0.1090824, DIVERSITY_MEAN_INTER_LIST: 0.9858201, DIVERSITY_HERFINDAHL: 0.9985646, COVERAGE_ITEM: 0.4303600, COVERAGE_ITEM_CORRECT: 0.0450510, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2026677, DIVERSITY_GINI: 0.1338716, SHANNON_ENTROPY: 11.4647633, 
SearchBayesianSkopt-CV: Config 1 is suboptimal. Config: {'alpha': 0.9645989287109766, 'l1_ratio': 0.0018753667707487325} - results: ROC_AUC: 0.1609927, PRECISION: 0.0338056, PRECISION_RECALL_MIN_DEN: 0.1164762, RECALL: 0.1127545, MAP: 0.0550464, MRR: 0.1189776, NDCG: 0.0829282, F1: 0.0520126, HIT_RATE: 0.3380561, ARHR: 0.1367904, NOVELTY: 0.0048471, AVERAGE_POPULARITY: 0.1145657, DIVERSITY_MEAN_INTER_LIST: 0.9827540, DIVERSITY_HERFINDAHL: 0.9982580, COVERAGE_ITEM: 0.4464678, COVERAGE_ITEM_CORRECT: 0.0363734, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1790109, DIVERSITY_GINI: 0.1484280, SHANNON_ENTROPY: 11.5143104, 

SearchBayesianSkopt-CV: New best config found. Config 2: {'alpha': 0.1020039652992212, 'l1_ratio': 0.6059534331952685} - results: ROC_AUC: 0.1821728, PRECISION: 0.0391565, PRECISION_RECALL_MIN_DEN: 0.1364990, RECALL: 0.1320780, MAP: 0.0640498, MRR: 0.1362994, NDCG: 0.0961645, F1: 0.0604040, HIT_RATE: 0.3915647, ARHR: 0.1577601, NOVELTY: 0.0048056, AVERAGE_POPULARITY: 0.1037341, DIVERSITY_MEAN_INTER_LIST: 0.9875891, DIVERSITY_HERFINDAHL: 0.9987415, COVERAGE_ITEM: 0.4230606, COVERAGE_ITEM_CORRECT: 0.0469682, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2041525, DIVERSITY_GINI: 0.1322093, SHANNON_ENTROPY: 11.5268044, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'alpha': 0.08202182732869136, 'l1_ratio': 0.13655438601679395} - results: ROC_AUC: 0.1818334, PRECISION: 0.0390188, PRECISION_RECALL_MIN_DEN: 0.1361717, RECALL: 0.1317913, MAP: 0.0639104, MRR: 0.1360584, NDCG: 0.0959585, F1: 0.0602106, HIT_RATE: 0.3901884, ARHR: 0.1573474, NOVELTY: 0.0048029, AVERAGE_POPULARITY: 0.1044469, DIVERSITY_MEAN_INTER_LIST: 0.9874057, DIVERSITY_HERFINDAHL: 0.9987231, COVERAGE_ITEM: 0.4221983, COVERAGE_ITEM_CORRECT: 0.0466295, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2038505, DIVERSITY_GINI: 0.1314938, SHANNON_ENTROPY: 11.5139132, 

SearchBayesianSkopt-CV: New best config found. Config 4: {'alpha': 0.3202507092784869, 'l1_ratio': 0.45246639537717304} - results: ROC_AUC: 0.1833142, PRECISION: 0.0393402, PRECISION_RECALL_MIN_DEN: 0.1374870, RECALL: 0.1331350, MAP: 0.0647552, MRR: 0.1372075, NDCG: 0.0970483, F1: 0.0607333, HIT_RATE: 0.3934020, ARHR: 0.1587948, NOVELTY: 0.0048004, AVERAGE_POPULARITY: 0.1063577, DIVERSITY_MEAN_INTER_LIST: 0.9867145, DIVERSITY_HERFINDAHL: 0.9986540, COVERAGE_ITEM: 0.4278730, COVERAGE_ITEM_CORRECT: 0.0466372, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2051843, DIVERSITY_GINI: 0.1331745, SHANNON_ENTROPY: 11.4942850, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'alpha': 0.9211224203270332, 'l1_ratio': 0.3422594659470591} - results: ROC_AUC: 0.1733423, PRECISION: 0.0369255, PRECISION_RECALL_MIN_DEN: 0.1281166, RECALL: 0.1241075, MAP: 0.0603838, MRR: 0.1290272, NDCG: 0.0908333, F1: 0.0569145, HIT_RATE: 0.3692549, ARHR: 0.1490817, NOVELTY: 0.0048265, AVERAGE_POPULARITY: 0.1135244, DIVERSITY_MEAN_INTER_LIST: 0.9833822, DIVERSITY_HERFINDAHL: 0.9983208, COVERAGE_ITEM: 0.4487700, COVERAGE_ITEM_CORRECT: 0.0416246, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1936077, DIVERSITY_GINI: 0.1460469, SHANNON_ENTROPY: 11.4869761, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'alpha': 0.4018652788413335, 'l1_ratio': 0.2384254950709998} - results: ROC_AUC: 0.1820236, PRECISION: 0.0389474, PRECISION_RECALL_MIN_DEN: 0.1359933, RECALL: 0.1317298, MAP: 0.0642437, MRR: 0.1362999, NDCG: 0.0962522, F1: 0.0601187, HIT_RATE: 0.3894737, ARHR: 0.1575777, NOVELTY: 0.0047982, AVERAGE_POPULARITY: 0.1086928, DIVERSITY_MEAN_INTER_LIST: 0.9859275, DIVERSITY_HERFINDAHL: 0.9985753, COVERAGE_ITEM: 0.4308296, COVERAGE_ITEM_CORRECT: 0.0454591, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2033220, DIVERSITY_GINI: 0.1341171, SHANNON_ENTROPY: 11.4698346, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'alpha': 0.04381602697118648, 'l1_ratio': 0.47585113673100055} - results: ROC_AUC: 0.1817691, PRECISION: 0.0390327, PRECISION_RECALL_MIN_DEN: 0.1358677, RECALL: 0.1314222, MAP: 0.0638419, MRR: 0.1358549, NDCG: 0.0957961, F1: 0.0601879, HIT_RATE: 0.3903268, ARHR: 0.1573102, NOVELTY: 0.0048059, AVERAGE_POPULARITY: 0.1034741, DIVERSITY_MEAN_INTER_LIST: 0.9876794, DIVERSITY_HERFINDAHL: 0.9987505, COVERAGE_ITEM: 0.4220674, COVERAGE_ITEM_CORRECT: 0.0468681, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2033220, DIVERSITY_GINI: 0.1319867, SHANNON_ENTROPY: 11.5298637, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'alpha': 0.34459656596494853, 'l1_ratio': 0.21058370021993017} - results: ROC_AUC: 0.1822263, PRECISION: 0.0391025, PRECISION_RECALL_MIN_DEN: 0.1366368, RECALL: 0.1323412, MAP: 0.0642856, MRR: 0.1365082, NDCG: 0.0964484, F1: 0.0603671, HIT_RATE: 0.3910251, ARHR: 0.1578716, NOVELTY: 0.0047978, AVERAGE_POPULARITY: 0.1080575, DIVERSITY_MEAN_INTER_LIST: 0.9861766, DIVERSITY_HERFINDAHL: 0.9986002, COVERAGE_ITEM: 0.4292743, COVERAGE_ITEM_CORRECT: 0.0458518, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2041022, DIVERSITY_GINI: 0.1334178, SHANNON_ENTROPY: 11.4743713, 
