SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.5621886315858347, 'l1_ratio': 0.7930468910001122} - results: ROC_AUC: 0.1593981, PRECISION: 0.0317777, PRECISION_RECALL_MIN_DEN: 0.1381041, RECALL: 0.1356472, MAP: 0.0606724, MRR: 0.1148892, NDCG: 0.0909845, F1: 0.0514924, HIT_RATE: 0.3177768, ARHR: 0.1278097, NOVELTY: 0.0050014, AVERAGE_POPULARITY: 0.0664977, DIVERSITY_MEAN_INTER_LIST: 0.9947310, DIVERSITY_HERFINDAHL: 0.9994520, COVERAGE_ITEM: 0.4955534, COVERAGE_ITEM_CORRECT: 0.0421944, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1503712, DIVERSITY_GINI: 0.2096371, SHANNON_ENTROPY: 12.4433779, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'alpha': 0.030920310021750892, 'l1_ratio': 0.7306405826825824} - results: ROC_AUC: 0.1428984, PRECISION: 0.0285320, PRECISION_RECALL_MIN_DEN: 0.1183274, RECALL: 0.1158633, MAP: 0.0515939, MRR: 0.1009605, NDCG: 0.0783517, F1: 0.0457884, HIT_RATE: 0.2853203, ARHR: 0.1124598, NOVELTY: 0.0048371, AVERAGE_POPULARITY: 0.0955840, DIVERSITY_MEAN_INTER_LIST: 0.9895078, DIVERSITY_HERFINDAHL: 0.9989298, COVERAGE_ITEM: 0.3818672, COVERAGE_ITEM_CORRECT: 0.0323773, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1347678, DIVERSITY_GINI: 0.1289373, SHANNON_ENTROPY: 11.6110464, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'alpha': 0.10209852317623327, 'l1_ratio': 0.08408251695021797} - results: ROC_AUC: 0.1419941, PRECISION: 0.0283411, PRECISION_RECALL_MIN_DEN: 0.1179912, RECALL: 0.1155801, MAP: 0.0515413, MRR: 0.1008748, NDCG: 0.0782028, F1: 0.0455203, HIT_RATE: 0.2834111, ARHR: 0.1122737, NOVELTY: 0.0048305, AVERAGE_POPULARITY: 0.0967851, DIVERSITY_MEAN_INTER_LIST: 0.9891895, DIVERSITY_HERFINDAHL: 0.9988980, COVERAGE_ITEM: 0.3797883, COVERAGE_ITEM_CORRECT: 0.0318768, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1340128, DIVERSITY_GINI: 0.1275331, SHANNON_ENTROPY: 11.5847081, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'alpha': 0.5789837924013829, 'l1_ratio': 0.19362469747193006} - results: ROC_AUC: 0.1561382, PRECISION: 0.0312898, PRECISION_RECALL_MIN_DEN: 0.1332998, RECALL: 0.1307659, MAP: 0.0577664, MRR: 0.1107205, NDCG: 0.0875921, F1: 0.0504967, HIT_RATE: 0.3128978, ARHR: 0.1229450, NOVELTY: 0.0048298, AVERAGE_POPULARITY: 0.0988050, DIVERSITY_MEAN_INTER_LIST: 0.9881996, DIVERSITY_HERFINDAHL: 0.9987990, COVERAGE_ITEM: 0.3939172, COVERAGE_ITEM_CORRECT: 0.0353032, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1484837, DIVERSITY_GINI: 0.1324335, SHANNON_ENTROPY: 11.5734484, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'alpha': 0.6089292314679114, 'l1_ratio': 0.33597763710482814} - results: ROC_AUC: 0.1618777, PRECISION: 0.0327747, PRECISION_RECALL_MIN_DEN: 0.1402912, RECALL: 0.1376386, MAP: 0.0610386, MRR: 0.1151284, NDCG: 0.0920557, F1: 0.0529426, HIT_RATE: 0.3277471, ARHR: 0.1285875, NOVELTY: 0.0048757, AVERAGE_POPULARITY: 0.0910197, DIVERSITY_MEAN_INTER_LIST: 0.9900875, DIVERSITY_HERFINDAHL: 0.9989877, COVERAGE_ITEM: 0.4215977, COVERAGE_ITEM_CORRECT: 0.0383831, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1536429, DIVERSITY_GINI: 0.1511827, SHANNON_ENTROPY: 11.8066810, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'alpha': 0.7155366297702686, 'l1_ratio': 0.018381357733302187} - results: ROC_AUC: 0.1471376, PRECISION: 0.0294654, PRECISION_RECALL_MIN_DEN: 0.1249412, RECALL: 0.1225986, MAP: 0.0535722, MRR: 0.1036500, NDCG: 0.0817289, F1: 0.0475118, HIT_RATE: 0.2946542, ARHR: 0.1154102, NOVELTY: 0.0047755, AVERAGE_POPULARITY: 0.1087393, DIVERSITY_MEAN_INTER_LIST: 0.9849528, DIVERSITY_HERFINDAHL: 0.9984744, COVERAGE_ITEM: 0.3736670, COVERAGE_ITEM_CORRECT: 0.0311068, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1386687, DIVERSITY_GINI: 0.1185156, SHANNON_ENTROPY: 11.3188392, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'alpha': 0.2937769750648686, 'l1_ratio': 0.6262265416898971} - results: ROC_AUC: 0.1572700, PRECISION: 0.0311837, PRECISION_RECALL_MIN_DEN: 0.1330714, RECALL: 0.1305155, MAP: 0.0578760, MRR: 0.1109367, NDCG: 0.0875234, F1: 0.0503399, HIT_RATE: 0.3118371, ARHR: 0.1234144, NOVELTY: 0.0048694, AVERAGE_POPULARITY: 0.0908497, DIVERSITY_MEAN_INTER_LIST: 0.9904672, DIVERSITY_HERFINDAHL: 0.9990257, COVERAGE_ITEM: 0.4032724, COVERAGE_ITEM_CORRECT: 0.0364581, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1486095, DIVERSITY_GINI: 0.1415009, SHANNON_ENTROPY: 11.7552407, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'alpha': 0.1688162251545642, 'l1_ratio': 0.9881627138807332} - results: ROC_AUC: 0.1541574, PRECISION: 0.0306109, PRECISION_RECALL_MIN_DEN: 0.1300046, RECALL: 0.1274963, MAP: 0.0565276, MRR: 0.1093166, NDCG: 0.0856170, F1: 0.0493688, HIT_RATE: 0.3061095, ARHR: 0.1214466, NOVELTY: 0.0048676, AVERAGE_POPULARITY: 0.0909984, DIVERSITY_MEAN_INTER_LIST: 0.9905206, DIVERSITY_HERFINDAHL: 0.9990310, COVERAGE_ITEM: 0.3987680, COVERAGE_ITEM_CORRECT: 0.0358422, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1457154, DIVERSITY_GINI: 0.1389318, SHANNON_ENTROPY: 11.7380312, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'alpha': 0.09472987144581205, 'l1_ratio': 0.3319247262793838} - results: ROC_AUC: 0.1440153, PRECISION: 0.0289139, PRECISION_RECALL_MIN_DEN: 0.1203745, RECALL: 0.1179099, MAP: 0.0523777, MRR: 0.1021271, NDCG: 0.0795508, F1: 0.0464398, HIT_RATE: 0.2891387, ARHR: 0.1138471, NOVELTY: 0.0048361, AVERAGE_POPULARITY: 0.0960519, DIVERSITY_MEAN_INTER_LIST: 0.9893713, DIVERSITY_HERFINDAHL: 0.9989161, COVERAGE_ITEM: 0.3828681, COVERAGE_ITEM_CORRECT: 0.0326468, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1362778, DIVERSITY_GINI: 0.1290247, SHANNON_ENTROPY: 11.6047864, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'alpha': 0.36852043393427675, 'l1_ratio': 0.377211798398429} - results: ROC_AUC: 0.1548468, PRECISION: 0.0311625, PRECISION_RECALL_MIN_DEN: 0.1322361, RECALL: 0.1296280, MAP: 0.0570519, MRR: 0.1098045, NDCG: 0.0866551, F1: 0.0502459, HIT_RATE: 0.3116249, ARHR: 0.1220922, NOVELTY: 0.0048528, AVERAGE_POPULARITY: 0.0940629, DIVERSITY_MEAN_INTER_LIST: 0.9896736, DIVERSITY_HERFINDAHL: 0.9989464, COVERAGE_ITEM: 0.3968816, COVERAGE_ITEM_CORRECT: 0.0358807, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1478545, DIVERSITY_GINI: 0.1362953, SHANNON_ENTROPY: 11.6740616, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1419346, PRECISION: 0.0281714, PRECISION_RECALL_MIN_DEN: 0.1188929, RECALL: 0.1166063, MAP: 0.0523081, MRR: 0.1008985, NDCG: 0.0788549, F1: 0.0453794, HIT_RATE: 0.2817140, ARHR: 0.1123337, NOVELTY: 0.0046924, AVERAGE_POPULARITY: 0.1288568, DIVERSITY_MEAN_INTER_LIST: 0.9753746, DIVERSITY_HERFINDAHL: 0.9975168, COVERAGE_ITEM: 0.3340905, COVERAGE_ITEM_CORRECT: 0.0272570, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1336353, DIVERSITY_GINI: 0.0919116, SHANNON_ENTROPY: 10.7231789, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'alpha': 0.005614513715560655, 'l1_ratio': 0.9925322736909932} - results: ROC_AUC: 0.1414115, PRECISION: 0.0280017, PRECISION_RECALL_MIN_DEN: 0.1159176, RECALL: 0.1135422, MAP: 0.0509496, MRR: 0.1000782, NDCG: 0.0772274, F1: 0.0449242, HIT_RATE: 0.2800170, ARHR: 0.1113563, NOVELTY: 0.0048336, AVERAGE_POPULARITY: 0.0958480, DIVERSITY_MEAN_INTER_LIST: 0.9894643, DIVERSITY_HERFINDAHL: 0.9989254, COVERAGE_ITEM: 0.3790183, COVERAGE_ITEM_CORRECT: 0.0317228, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1327545, DIVERSITY_GINI: 0.1277516, SHANNON_ENTROPY: 11.5998731, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'alpha': 0.4374892732516167, 'l1_ratio': 0.999432268460304} - results: ROC_AUC: 0.1602428, PRECISION: 0.0321171, PRECISION_RECALL_MIN_DEN: 0.1379681, RECALL: 0.1354628, MAP: 0.0607217, MRR: 0.1147933, NDCG: 0.0911082, F1: 0.0519236, HIT_RATE: 0.3211710, ARHR: 0.1276768, NOVELTY: 0.0049852, AVERAGE_POPULARITY: 0.0702741, DIVERSITY_MEAN_INTER_LIST: 0.9942747, DIVERSITY_HERFINDAHL: 0.9994064, COVERAGE_ITEM: 0.4785756, COVERAGE_ITEM_CORRECT: 0.0422714, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1521329, DIVERSITY_GINI: 0.1964795, SHANNON_ENTROPY: 12.3376305, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'alpha': 0.9965152236010537, 'l1_ratio': 0.997942527339068} - results: ROC_AUC: 0.0880910, PRECISION: 0.0173950, PRECISION_RECALL_MIN_DEN: 0.0758771, RECALL: 0.0746203, MAP: 0.0324830, MRR: 0.0608888, NDCG: 0.0491840, F1: 0.0282131, HIT_RATE: 0.1739499, ARHR: 0.0666419, NOVELTY: 0.0052294, AVERAGE_POPULARITY: 0.0182792, DIVERSITY_MEAN_INTER_LIST: 0.9979663, DIVERSITY_HERFINDAHL: 0.9997755, COVERAGE_ITEM: 0.5674687, COVERAGE_ITEM_CORRECT: 0.0297594, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.0853152, DIVERSITY_GINI: 0.2892720, SHANNON_ENTROPY: 13.1151563, 
SearchBayesianSkopt: New best config found. Config 24: {'alpha': 0.5169035889307221, 'l1_ratio': 0.5904111603335664} - results: ROC_AUC: 0.1628857, PRECISION: 0.0330929, PRECISION_RECALL_MIN_DEN: 0.1415233, RECALL: 0.1388529, MAP: 0.0618591, MRR: 0.1167300, NDCG: 0.0930672, F1: 0.0534476, HIT_RATE: 0.3309291, ARHR: 0.1305493, NOVELTY: 0.0049250, AVERAGE_POPULARITY: 0.0812145, DIVERSITY_MEAN_INTER_LIST: 0.9923075, DIVERSITY_HERFINDAHL: 0.9992097, COVERAGE_ITEM: 0.4502791, COVERAGE_ITEM_CORRECT: 0.0408470, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1547754, DIVERSITY_GINI: 0.1724038, SHANNON_ENTROPY: 12.0673432, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'alpha': 0.4112169546666671, 'l1_ratio': 0.9981249595504947} - results: ROC_AUC: 0.1606940, PRECISION: 0.0324141, PRECISION_RECALL_MIN_DEN: 0.1388899, RECALL: 0.1363165, MAP: 0.0607248, MRR: 0.1147608, NDCG: 0.0913823, F1: 0.0523743, HIT_RATE: 0.3241409, ARHR: 0.1277907, NOVELTY: 0.0049691, AVERAGE_POPULARITY: 0.0731266, DIVERSITY_MEAN_INTER_LIST: 0.9938536, DIVERSITY_HERFINDAHL: 0.9993643, COVERAGE_ITEM: 0.4672955, COVERAGE_ITEM_CORRECT: 0.0420019, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1532654, DIVERSITY_GINI: 0.1882189, SHANNON_ENTROPY: 12.2617030, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'alpha': 0.5608592905508784, 'l1_ratio': 1.1594157986905e-05} - results: ROC_AUC: 0.1435284, PRECISION: 0.0288927, PRECISION_RECALL_MIN_DEN: 0.1201808, RECALL: 0.1177634, MAP: 0.0519824, MRR: 0.1020129, NDCG: 0.0792880, F1: 0.0464011, HIT_RATE: 0.2889266, ARHR: 0.1135449, NOVELTY: 0.0047907, AVERAGE_POPULARITY: 0.1047016, DIVERSITY_MEAN_INTER_LIST: 0.9865992, DIVERSITY_HERFINDAHL: 0.9986390, COVERAGE_ITEM: 0.3733590, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1364037, DIVERSITY_GINI: 0.1203321, SHANNON_ENTROPY: 11.4053363, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'alpha': 0.5033327180618647, 'l1_ratio': 0.6298843923615831} - results: ROC_AUC: 0.1626313, PRECISION: 0.0331566, PRECISION_RECALL_MIN_DEN: 0.1417684, RECALL: 0.1391343, MAP: 0.0615920, MRR: 0.1162222, NDCG: 0.0929018, F1: 0.0535515, HIT_RATE: 0.3315655, ARHR: 0.1299602, NOVELTY: 0.0049314, AVERAGE_POPULARITY: 0.0801979, DIVERSITY_MEAN_INTER_LIST: 0.9925118, DIVERSITY_HERFINDAHL: 0.9992301, COVERAGE_ITEM: 0.4530125, COVERAGE_ITEM_CORRECT: 0.0411165, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1552787, DIVERSITY_GINI: 0.1746303, SHANNON_ENTROPY: 12.0939671, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'alpha': 0.5017818790465045, 'l1_ratio': 0.6317967132992386} - results: ROC_AUC: 0.1625605, PRECISION: 0.0331566, PRECISION_RECALL_MIN_DEN: 0.1417684, RECALL: 0.1391343, MAP: 0.0615898, MRR: 0.1162334, NDCG: 0.0929005, F1: 0.0535515, HIT_RATE: 0.3315655, ARHR: 0.1299676, NOVELTY: 0.0049311, AVERAGE_POPULARITY: 0.0802136, DIVERSITY_MEAN_INTER_LIST: 0.9925087, DIVERSITY_HERFINDAHL: 0.9992298, COVERAGE_ITEM: 0.4528585, COVERAGE_ITEM_CORRECT: 0.0411165, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1552787, DIVERSITY_GINI: 0.1744685, SHANNON_ENTROPY: 12.0927321, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'alpha': 0.5000189110099615, 'l1_ratio': 0.6341470586755187} - results: ROC_AUC: 0.1625079, PRECISION: 0.0331353, PRECISION_RECALL_MIN_DEN: 0.1416482, RECALL: 0.1390021, MAP: 0.0615230, MRR: 0.1161383, NDCG: 0.0928075, F1: 0.0535140, HIT_RATE: 0.3313534, ARHR: 0.1298645, NOVELTY: 0.0049308, AVERAGE_POPULARITY: 0.0802540, DIVERSITY_MEAN_INTER_LIST: 0.9925045, DIVERSITY_HERFINDAHL: 0.9992294, COVERAGE_ITEM: 0.4527430, COVERAGE_ITEM_CORRECT: 0.0410780, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1551529, DIVERSITY_GINI: 0.1743211, SHANNON_ENTROPY: 12.0916846, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'alpha': 0.4970091600987199, 'l1_ratio': 0.6385493079485343} - results: ROC_AUC: 0.1626172, PRECISION: 0.0331353, PRECISION_RECALL_MIN_DEN: 0.1416482, RECALL: 0.1390021, MAP: 0.0615873, MRR: 0.1162428, NDCG: 0.0928642, F1: 0.0535140, HIT_RATE: 0.3313534, ARHR: 0.1299505, NOVELTY: 0.0049308, AVERAGE_POPULARITY: 0.0802773, DIVERSITY_MEAN_INTER_LIST: 0.9925026, DIVERSITY_HERFINDAHL: 0.9992292, COVERAGE_ITEM: 0.4522425, COVERAGE_ITEM_CORRECT: 0.0410780, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1551529, DIVERSITY_GINI: 0.1740430, SHANNON_ENTROPY: 12.0899833, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'alpha': 0.9944315138806928, 'l1_ratio': 0.0032088244946451025} - results: ROC_AUC: 0.1464918, PRECISION: 0.0290836, PRECISION_RECALL_MIN_DEN: 0.1253294, RECALL: 0.1230428, MAP: 0.0546154, MRR: 0.1033655, NDCG: 0.0822667, F1: 0.0470467, HIT_RATE: 0.2908358, ARHR: 0.1149221, NOVELTY: 0.0046936, AVERAGE_POPULARITY: 0.1273171, DIVERSITY_MEAN_INTER_LIST: 0.9765833, DIVERSITY_HERFINDAHL: 0.9976376, COVERAGE_ITEM: 0.3578056, COVERAGE_ITEM_CORRECT: 0.0288354, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1386687, DIVERSITY_GINI: 0.1033585, SHANNON_ENTROPY: 10.8780493, 
