SearchBayesianSkopt: New best config found. Config 0: {'topK': 909, 'alpha': 0.6268432090060595, 'normalize_similarity': False} - results: ROC_AUC: 0.1121848, PRECISION: 0.0215423, PRECISION_RECALL_MIN_DEN: 0.0933302, RECALL: 0.0919299, MAP: 0.0385180, MRR: 0.0753603, NDCG: 0.0600278, F1: 0.0349052, HIT_RATE: 0.2154231, ARHR: 0.0815186, NOVELTY: 0.0048557, AVERAGE_POPULARITY: 0.0990391, DIVERSITY_MEAN_INTER_LIST: 0.9842396, DIVERSITY_HERFINDAHL: 0.9984016, COVERAGE_ITEM: 0.3901059, COVERAGE_ITEM_CORRECT: 0.0215977, COVERAGE_USER: 0.5531647, COVERAGE_USER_CORRECT: 0.1010444, DIVERSITY_GINI: 0.1348372, SHANNON_ENTROPY: 11.4147597, 
SearchBayesianSkopt: Best config evaluated with evaluator_test. Config: {'topK': 909, 'alpha': 0.6268432090060595, 'normalize_similarity': False} - results:
CUTOFF: 10 - ROC_AUC: 0.1224810, PRECISION: 0.0243742, PRECISION_RECALL_MIN_DEN: 0.0972595, RECALL: 0.0952356, MAP: 0.0426211, MRR: 0.0875052, NDCG: 0.0654851, F1: 0.0388144, HIT_RATE: 0.2437420, ARHR: 0.0966223, NOVELTY: 0.0048694, AVERAGE_POPULARITY: 0.0970663, DIVERSITY_MEAN_INTER_LIST: 0.9850610, DIVERSITY_HERFINDAHL: 0.9984852, COVERAGE_ITEM: 0.4018094, COVERAGE_ITEM_CORRECT: 0.0257170, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1167736, DIVERSITY_GINI: 0.1393535, SHANNON_ENTROPY: 11.4913308, 

SearchBayesianSkopt: Config 1 is suboptimal. Config: {'topK': 897, 'alpha': 1.8973145690180346, 'normalize_similarity': True} - results: ROC_AUC: 0.0665242, PRECISION: 0.0126479, PRECISION_RECALL_MIN_DEN: 0.0595284, RECALL: 0.0587036, MAP: 0.0222119, MRR: 0.0418135, NDCG: 0.0356621, F1: 0.0208118, HIT_RATE: 0.1264786, ARHR: 0.0439598, NOVELTY: 0.0051598, AVERAGE_POPULARITY: 0.0603905, DIVERSITY_MEAN_INTER_LIST: 0.9929757, DIVERSITY_HERFINDAHL: 0.9992750, COVERAGE_ITEM: 0.4147834, COVERAGE_ITEM_CORRECT: 0.0162464, COVERAGE_USER: 0.5531647, COVERAGE_USER_CORRECT: 0.0631685, DIVERSITY_GINI: 0.1895384, SHANNON_ENTROPY: 12.3289729, 
SearchBayesianSkopt: Config 2 is suboptimal. Config: {'topK': 923, 'alpha': 1.078094133024173, 'normalize_similarity': True} - results: ROC_AUC: 0.0852957, PRECISION: 0.0168107, PRECISION_RECALL_MIN_DEN: 0.0741818, RECALL: 0.0730637, MAP: 0.0292472, MRR: 0.0561958, NDCG: 0.0462403, F1: 0.0273327, HIT_RATE: 0.1681074, ARHR: 0.0600036, NOVELTY: 0.0050843, AVERAGE_POPULARITY: 0.0690175, DIVERSITY_MEAN_INTER_LIST: 0.9917285, DIVERSITY_HERFINDAHL: 0.9991503, COVERAGE_ITEM: 0.4352262, COVERAGE_ITEM_CORRECT: 0.0200962, COVERAGE_USER: 0.5531647, COVERAGE_USER_CORRECT: 0.0815402, DIVERSITY_GINI: 0.1896150, SHANNON_ENTROPY: 12.2088675, 
SearchBayesianSkopt: Config 3 is suboptimal. Config: {'topK': 788, 'alpha': 0.45778021119523504, 'normalize_similarity': True} - results: ROC_AUC: 0.0995311, PRECISION: 0.0194040, PRECISION_RECALL_MIN_DEN: 0.0830685, RECALL: 0.0817809, MAP: 0.0342922, MRR: 0.0672265, NDCG: 0.0534168, F1: 0.0313659, HIT_RATE: 0.1940400, ARHR: 0.0730424, NOVELTY: 0.0049963, AVERAGE_POPULARITY: 0.0752843, DIVERSITY_MEAN_INTER_LIST: 0.9903385, DIVERSITY_HERFINDAHL: 0.9990113, COVERAGE_ITEM: 0.4323003, COVERAGE_ITEM_CORRECT: 0.0222907, COVERAGE_USER: 0.5531647, COVERAGE_USER_CORRECT: 0.0911036, DIVERSITY_GINI: 0.1717156, SHANNON_ENTROPY: 11.9699341, 
SearchBayesianSkopt: Config 4 is suboptimal. Config: {'topK': 254, 'alpha': 1.6704420835607818, 'normalize_similarity': True} - results: ROC_AUC: 0.0689010, PRECISION: 0.0131256, PRECISION_RECALL_MIN_DEN: 0.0620781, RECALL: 0.0612733, MAP: 0.0238241, MRR: 0.0444376, NDCG: 0.0376794, F1: 0.0216199, HIT_RATE: 0.1312557, ARHR: 0.0466560, NOVELTY: 0.0051792, AVERAGE_POPULARITY: 0.0543609, DIVERSITY_MEAN_INTER_LIST: 0.9938449, DIVERSITY_HERFINDAHL: 0.9993619, COVERAGE_ITEM: 0.4249856, COVERAGE_ITEM_CORRECT: 0.0172859, COVERAGE_USER: 0.5531647, COVERAGE_USER_CORRECT: 0.0659368, DIVERSITY_GINI: 0.1968473, SHANNON_ENTROPY: 12.4080421, 
SearchBayesianSkopt: Config 5 is suboptimal. Config: {'topK': 565, 'alpha': 1.7897711091930744, 'normalize_similarity': True} - results: ROC_AUC: 0.0674610, PRECISION: 0.0127616, PRECISION_RECALL_MIN_DEN: 0.0605309, RECALL: 0.0597268, MAP: 0.0227400, MRR: 0.0428664, NDCG: 0.0363606, F1: 0.0210298, HIT_RATE: 0.1276160, ARHR: 0.0450273, NOVELTY: 0.0051615, AVERAGE_POPULARITY: 0.0593786, DIVERSITY_MEAN_INTER_LIST: 0.9931591, DIVERSITY_HERFINDAHL: 0.9992933, COVERAGE_ITEM: 0.4196728, COVERAGE_ITEM_CORRECT: 0.0166314, COVERAGE_USER: 0.5531647, COVERAGE_USER_CORRECT: 0.0641752, DIVERSITY_GINI: 0.1920916, SHANNON_ENTROPY: 12.3490996, 
SearchBayesianSkopt: Config 6 is suboptimal. Config: {'topK': 651, 'alpha': 0.9310522486644148, 'normalize_similarity': False} - results: ROC_AUC: 0.0926790, PRECISION: 0.0178116, PRECISION_RECALL_MIN_DEN: 0.0757983, RECALL: 0.0745018, MAP: 0.0312853, MRR: 0.0627943, NDCG: 0.0489108, F1: 0.0287499, HIT_RATE: 0.1781165, ARHR: 0.0673142, NOVELTY: 0.0050608, AVERAGE_POPULARITY: 0.0691341, DIVERSITY_MEAN_INTER_LIST: 0.9915716, DIVERSITY_HERFINDAHL: 0.9991346, COVERAGE_ITEM: 0.4354572, COVERAGE_ITEM_CORRECT: 0.0210587, COVERAGE_USER: 0.5531647, COVERAGE_USER_CORRECT: 0.0845602, DIVERSITY_GINI: 0.1850487, SHANNON_ENTROPY: 12.1512049, 
SearchBayesianSkopt: Config 7 is suboptimal. Config: {'topK': 88, 'alpha': 1.646014808367619, 'normalize_similarity': False} - results: ROC_AUC: 0.0511391, PRECISION: 0.0099864, PRECISION_RECALL_MIN_DEN: 0.0494304, RECALL: 0.0490670, MAP: 0.0183886, MRR: 0.0325460, NDCG: 0.0293554, F1: 0.0165952, HIT_RATE: 0.0998635, ARHR: 0.0342754, NOVELTY: 0.0053174, AVERAGE_POPULARITY: 0.0333492, DIVERSITY_MEAN_INTER_LIST: 0.9956581, DIVERSITY_HERFINDAHL: 0.9995432, COVERAGE_ITEM: 0.4794225, COVERAGE_ITEM_CORRECT: 0.0157459, COVERAGE_USER: 0.5531647, COVERAGE_USER_CORRECT: 0.0500818, DIVERSITY_GINI: 0.2496388, SHANNON_ENTROPY: 12.8380793, 
