SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.35050004553852926, 'l1_ratio': 0.9850049709735975} - results: ROC_AUC: 0.1510365, PRECISION: 0.0301655, PRECISION_RECALL_MIN_DEN: 0.1279700, RECALL: 0.1254520, MAP: 0.0562762, MRR: 0.1069269, NDCG: 0.0846026, F1: 0.0486362, HIT_RATE: 0.3016546, ARHR: 0.1192410, NOVELTY: 0.0049407, AVERAGE_POPULARITY: 0.0846430, DIVERSITY_MEAN_INTER_LIST: 0.9900844, DIVERSITY_HERFINDAHL: 0.9989874, COVERAGE_ITEM: 0.5024447, COVERAGE_ITEM_CORRECT: 0.0356882, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1419404, DIVERSITY_GINI: 0.2077089, SHANNON_ENTROPY: 12.2079005, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'alpha': 0.7035771611184378, 'l1_ratio': 0.6536140570404623} - results: ROC_AUC: 0.1444909, PRECISION: 0.0290836, PRECISION_RECALL_MIN_DEN: 0.1238332, RECALL: 0.1215348, MAP: 0.0542861, MRR: 0.1035375, NDCG: 0.0817498, F1: 0.0469354, HIT_RATE: 0.2908358, ARHR: 0.1153850, NOVELTY: 0.0049818, AVERAGE_POPULARITY: 0.0686074, DIVERSITY_MEAN_INTER_LIST: 0.9929705, DIVERSITY_HERFINDAHL: 0.9992760, COVERAGE_ITEM: 0.5280462, COVERAGE_ITEM_CORRECT: 0.0366121, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1362778, DIVERSITY_GINI: 0.2345253, SHANNON_ENTROPY: 12.4975705, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'alpha': 0.3419109757608276, 'l1_ratio': 0.17147990123271165} - results: ROC_AUC: 0.1365621, PRECISION: 0.0269198, PRECISION_RECALL_MIN_DEN: 0.1160298, RECALL: 0.1139016, MAP: 0.0499353, MRR: 0.0976989, NDCG: 0.0760013, F1: 0.0435475, HIT_RATE: 0.2691981, ARHR: 0.1077197, NOVELTY: 0.0048249, AVERAGE_POPULARITY: 0.1149074, DIVERSITY_MEAN_INTER_LIST: 0.9809497, DIVERSITY_HERFINDAHL: 0.9980742, COVERAGE_ITEM: 0.4052358, COVERAGE_ITEM_CORRECT: 0.0267950, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1296087, DIVERSITY_GINI: 0.1378779, SHANNON_ENTROPY: 11.3716444, 
SearchBayesianSkopt: New best config found. Config 13: {'alpha': 0.6702944232091836, 'l1_ratio': 0.2918037906547732} - results: ROC_AUC: 0.1560596, PRECISION: 0.0311201, PRECISION_RECALL_MIN_DEN: 0.1381289, RECALL: 0.1357639, MAP: 0.0605148, MRR: 0.1108179, NDCG: 0.0902874, F1: 0.0506338, HIT_RATE: 0.3112007, ARHR: 0.1232509, NOVELTY: 0.0048193, AVERAGE_POPULARITY: 0.1048834, DIVERSITY_MEAN_INTER_LIST: 0.9838169, DIVERSITY_HERFINDAHL: 0.9983608, COVERAGE_ITEM: 0.4592493, COVERAGE_ITEM_CORRECT: 0.0348027, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1474770, DIVERSITY_GINI: 0.1666900, SHANNON_ENTROPY: 11.6482751, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'alpha': 0.0996783370503557, 'l1_ratio': 0.8399504681073565} - results: ROC_AUC: 0.1333507, PRECISION: 0.0263046, PRECISION_RECALL_MIN_DEN: 0.1130577, RECALL: 0.1109561, MAP: 0.0479732, MRR: 0.0945338, NDCG: 0.0735267, F1: 0.0425272, HIT_RATE: 0.2630462, ARHR: 0.1042972, NOVELTY: 0.0048654, AVERAGE_POPULARITY: 0.1091865, DIVERSITY_MEAN_INTER_LIST: 0.9831907, DIVERSITY_HERFINDAHL: 0.9982982, COVERAGE_ITEM: 0.4119731, COVERAGE_ITEM_CORRECT: 0.0273725, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1263370, DIVERSITY_GINI: 0.1464078, SHANNON_ENTROPY: 11.5421639, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'alpha': 0.8883786054710356, 'l1_ratio': 0.4509786915041245} - results: ROC_AUC: 0.1430050, PRECISION: 0.0285320, PRECISION_RECALL_MIN_DEN: 0.1228557, RECALL: 0.1205914, MAP: 0.0534912, MRR: 0.1015551, NDCG: 0.0805856, F1: 0.0461459, HIT_RATE: 0.2853203, ARHR: 0.1130574, NOVELTY: 0.0049169, AVERAGE_POPULARITY: 0.0777151, DIVERSITY_MEAN_INTER_LIST: 0.9907422, DIVERSITY_HERFINDAHL: 0.9990532, COVERAGE_ITEM: 0.5141482, COVERAGE_ITEM_CORRECT: 0.0351877, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1347678, DIVERSITY_GINI: 0.2178146, SHANNON_ENTROPY: 12.2868937, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'alpha': 0.9996142505910445, 'l1_ratio': 0.8693958577080142} - results: ROC_AUC: 0.0969157, PRECISION: 0.0190072, PRECISION_RECALL_MIN_DEN: 0.0826682, RECALL: 0.0812113, MAP: 0.0353047, MRR: 0.0670623, NDCG: 0.0535942, F1: 0.0308047, HIT_RATE: 0.1900721, ARHR: 0.0732965, NOVELTY: 0.0051990, AVERAGE_POPULARITY: 0.0235929, DIVERSITY_MEAN_INTER_LIST: 0.9978634, DIVERSITY_HERFINDAHL: 0.9997652, COVERAGE_ITEM: 0.5635804, COVERAGE_ITEM_CORRECT: 0.0312993, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.0937461, DIVERSITY_GINI: 0.2843050, SHANNON_ENTROPY: 13.0814393, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'alpha': 0.8052304391426254, 'l1_ratio': 0.9863059423934379} - results: ROC_AUC: 0.1051878, PRECISION: 0.0210649, PRECISION_RECALL_MIN_DEN: 0.0909119, RECALL: 0.0892793, MAP: 0.0386848, MRR: 0.0739748, NDCG: 0.0588309, F1: 0.0340872, HIT_RATE: 0.2106491, ARHR: 0.0810402, NOVELTY: 0.0051846, AVERAGE_POPULARITY: 0.0279823, DIVERSITY_MEAN_INTER_LIST: 0.9977398, DIVERSITY_HERFINDAHL: 0.9997528, COVERAGE_ITEM: 0.5628874, COVERAGE_ITEM_CORRECT: 0.0334167, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1028061, DIVERSITY_GINI: 0.2821913, SHANNON_ENTROPY: 13.0598320, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'alpha': 0.7729839761331339, 'l1_ratio': 0.043072177323131296} - results: ROC_AUC: 0.1399619, PRECISION: 0.0270683, PRECISION_RECALL_MIN_DEN: 0.1179454, RECALL: 0.1157521, MAP: 0.0532856, MRR: 0.0996455, NDCG: 0.0788059, F1: 0.0438763, HIT_RATE: 0.2706831, ARHR: 0.1096753, NOVELTY: 0.0047689, AVERAGE_POPULARITY: 0.1181128, DIVERSITY_MEAN_INTER_LIST: 0.9794359, DIVERSITY_HERFINDAHL: 0.9979228, COVERAGE_ITEM: 0.3947257, COVERAGE_ITEM_CORRECT: 0.0272570, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1304895, DIVERSITY_GINI: 0.1243305, SHANNON_ENTROPY: 11.1683483, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'alpha': 0.17975100364662436, 'l1_ratio': 0.27233707499486454} - results: ROC_AUC: 0.1321391, PRECISION: 0.0258167, PRECISION_RECALL_MIN_DEN: 0.1107345, RECALL: 0.1086654, MAP: 0.0474992, MRR: 0.0939570, NDCG: 0.0725364, F1: 0.0417213, HIT_RATE: 0.2581672, ARHR: 0.1035764, NOVELTY: 0.0048460, AVERAGE_POPULARITY: 0.1127683, DIVERSITY_MEAN_INTER_LIST: 0.9818532, DIVERSITY_HERFINDAHL: 0.9981645, COVERAGE_ITEM: 0.4065063, COVERAGE_ITEM_CORRECT: 0.0260635, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1247011, DIVERSITY_GINI: 0.1410279, SHANNON_ENTROPY: 11.4444900, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1212206, PRECISION: 0.0236529, PRECISION_RECALL_MIN_DEN: 0.0985688, RECALL: 0.0965281, MAP: 0.0446613, MRR: 0.0863839, NDCG: 0.0665874, F1: 0.0379956, HIT_RATE: 0.2365295, ARHR: 0.0951554, NOVELTY: 0.0047932, AVERAGE_POPULARITY: 0.1160540, DIVERSITY_MEAN_INTER_LIST: 0.9791594, DIVERSITY_HERFINDAHL: 0.9978952, COVERAGE_ITEM: 0.3854090, COVERAGE_ITEM_CORRECT: 0.0231376, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1131244, DIVERSITY_GINI: 0.1177559, SHANNON_ENTROPY: 11.0724859, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'alpha': 0.006275073855327331, 'l1_ratio': 0.997236122890936} - results: ROC_AUC: 0.1252066, PRECISION: 0.0241833, PRECISION_RECALL_MIN_DEN: 0.1024567, RECALL: 0.1005296, MAP: 0.0443130, MRR: 0.0885358, NDCG: 0.0676755, F1: 0.0389877, HIT_RATE: 0.2418328, ARHR: 0.0971369, NOVELTY: 0.0048619, AVERAGE_POPULARITY: 0.1112038, DIVERSITY_MEAN_INTER_LIST: 0.9824910, DIVERSITY_HERFINDAHL: 0.9982283, COVERAGE_ITEM: 0.4058903, COVERAGE_ITEM_CORRECT: 0.0241001, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1175286, DIVERSITY_GINI: 0.1428893, SHANNON_ENTROPY: 11.4957277, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'alpha': 0.0037960973393772477, 'l1_ratio': 0.0016912320903432758} - results: ROC_AUC: 0.1249597, PRECISION: 0.0239287, PRECISION_RECALL_MIN_DEN: 0.1008209, RECALL: 0.0989124, MAP: 0.0441288, MRR: 0.0881979, NDCG: 0.0671120, F1: 0.0385351, HIT_RATE: 0.2392872, ARHR: 0.0968186, NOVELTY: 0.0048675, AVERAGE_POPULARITY: 0.1114097, DIVERSITY_MEAN_INTER_LIST: 0.9823945, DIVERSITY_HERFINDAHL: 0.9982186, COVERAGE_ITEM: 0.4056978, COVERAGE_ITEM_CORRECT: 0.0235996, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1162703, DIVERSITY_GINI: 0.1427867, SHANNON_ENTROPY: 11.4920773, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'alpha': 0.607668412178801, 'l1_ratio': 0.005250150452549619} - results: ROC_AUC: 0.1348959, PRECISION: 0.0265168, PRECISION_RECALL_MIN_DEN: 0.1141429, RECALL: 0.1120045, MAP: 0.0503398, MRR: 0.0958920, NDCG: 0.0755698, F1: 0.0428814, HIT_RATE: 0.2651676, ARHR: 0.1056351, NOVELTY: 0.0047780, AVERAGE_POPULARITY: 0.1195366, DIVERSITY_MEAN_INTER_LIST: 0.9789742, DIVERSITY_HERFINDAHL: 0.9978767, COVERAGE_ITEM: 0.3949952, COVERAGE_ITEM_CORRECT: 0.0261790, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1274695, DIVERSITY_GINI: 0.1264627, SHANNON_ENTROPY: 11.1840079, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'alpha': 0.44812629629769385, 'l1_ratio': 0.9975424628453313} - results: ROC_AUC: 0.1463390, PRECISION: 0.0288078, PRECISION_RECALL_MIN_DEN: 0.1242671, RECALL: 0.1219837, MAP: 0.0546963, MRR: 0.1036312, NDCG: 0.0820657, F1: 0.0466085, HIT_RATE: 0.2880781, ARHR: 0.1150997, NOVELTY: 0.0049938, AVERAGE_POPULARITY: 0.0702664, DIVERSITY_MEAN_INTER_LIST: 0.9930512, DIVERSITY_HERFINDAHL: 0.9992840, COVERAGE_ITEM: 0.5281232, COVERAGE_ITEM_CORRECT: 0.0364581, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1371587, DIVERSITY_GINI: 0.2336332, SHANNON_ENTROPY: 12.5033547, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'alpha': 0.6058521879009311, 'l1_ratio': 0.5427520373534632} - results: ROC_AUC: 0.1542865, PRECISION: 0.0308443, PRECISION_RECALL_MIN_DEN: 0.1345989, RECALL: 0.1322117, MAP: 0.0591109, MRR: 0.1103265, NDCG: 0.0884720, F1: 0.0500193, HIT_RATE: 0.3084429, ARHR: 0.1229162, NOVELTY: 0.0048998, AVERAGE_POPULARITY: 0.0873896, DIVERSITY_MEAN_INTER_LIST: 0.9889333, DIVERSITY_HERFINDAHL: 0.9988724, COVERAGE_ITEM: 0.5035996, COVERAGE_ITEM_CORRECT: 0.0366121, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1454637, DIVERSITY_GINI: 0.2046981, SHANNON_ENTROPY: 12.1185142, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'alpha': 0.5946079631760496, 'l1_ratio': 0.495241679813524} - results: ROC_AUC: 0.1561761, PRECISION: 0.0310564, PRECISION_RECALL_MIN_DEN: 0.1362845, RECALL: 0.1339221, MAP: 0.0592135, MRR: 0.1112716, NDCG: 0.0890858, F1: 0.0504204, HIT_RATE: 0.3105643, ARHR: 0.1236702, NOVELTY: 0.0048791, AVERAGE_POPULARITY: 0.0921977, DIVERSITY_MEAN_INTER_LIST: 0.9876950, DIVERSITY_HERFINDAHL: 0.9987486, COVERAGE_ITEM: 0.4941675, COVERAGE_ITEM_CORRECT: 0.0365351, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1474770, DIVERSITY_GINI: 0.1957880, SHANNON_ENTROPY: 12.0058378, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'alpha': 0.9972319812235194, 'l1_ratio': 0.3485781023190843} - results: ROC_AUC: 0.1410574, PRECISION: 0.0286593, PRECISION_RECALL_MIN_DEN: 0.1238376, RECALL: 0.1214777, MAP: 0.0528078, MRR: 0.0999198, NDCG: 0.0800808, F1: 0.0463772, HIT_RATE: 0.2865931, ARHR: 0.1111883, NOVELTY: 0.0048747, AVERAGE_POPULARITY: 0.0847431, DIVERSITY_MEAN_INTER_LIST: 0.9889182, DIVERSITY_HERFINDAHL: 0.9988708, COVERAGE_ITEM: 0.5017517, COVERAGE_ITEM_CORRECT: 0.0349182, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1357745, DIVERSITY_GINI: 0.2043259, SHANNON_ENTROPY: 12.1162008, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'alpha': 0.0007410816003855516, 'l1_ratio': 0.472575885260324} - results: ROC_AUC: 0.1250833, PRECISION: 0.0240560, PRECISION_RECALL_MIN_DEN: 0.1020937, RECALL: 0.1001964, MAP: 0.0443784, MRR: 0.0884813, NDCG: 0.0675992, F1: 0.0387972, HIT_RATE: 0.2405600, ARHR: 0.0970530, NOVELTY: 0.0048622, AVERAGE_POPULARITY: 0.1113062, DIVERSITY_MEAN_INTER_LIST: 0.9824531, DIVERSITY_HERFINDAHL: 0.9982245, COVERAGE_ITEM: 0.4058133, COVERAGE_ITEM_CORRECT: 0.0239076, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1168995, DIVERSITY_GINI: 0.1428933, SHANNON_ENTROPY: 11.4950324, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'alpha': 0.6312055147853116, 'l1_ratio': 0.4525112834796009} - results: ROC_AUC: 0.1566942, PRECISION: 0.0310564, PRECISION_RECALL_MIN_DEN: 0.1364133, RECALL: 0.1340889, MAP: 0.0594838, MRR: 0.1118033, NDCG: 0.0893611, F1: 0.0504322, HIT_RATE: 0.3105643, ARHR: 0.1241357, NOVELTY: 0.0048698, AVERAGE_POPULARITY: 0.0933159, DIVERSITY_MEAN_INTER_LIST: 0.9873123, DIVERSITY_HERFINDAHL: 0.9987103, COVERAGE_ITEM: 0.4910106, COVERAGE_ITEM_CORRECT: 0.0363811, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1478545, DIVERSITY_GINI: 0.1929000, SHANNON_ENTROPY: 11.9689696, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'alpha': 0.43733640417877195, 'l1_ratio': 0.672939121994196} - results: ROC_AUC: 0.1540154, PRECISION: 0.0305473, PRECISION_RECALL_MIN_DEN: 0.1314610, RECALL: 0.1289995, MAP: 0.0581370, MRR: 0.1099030, NDCG: 0.0870518, F1: 0.0493973, HIT_RATE: 0.3054731, ARHR: 0.1221378, NOVELTY: 0.0048983, AVERAGE_POPULARITY: 0.0921060, DIVERSITY_MEAN_INTER_LIST: 0.9880075, DIVERSITY_HERFINDAHL: 0.9987798, COVERAGE_ITEM: 0.4890472, COVERAGE_ITEM_CORRECT: 0.0353802, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1444570, DIVERSITY_GINI: 0.1938272, SHANNON_ENTROPY: 12.0202174, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'alpha': 0.7738353245687871, 'l1_ratio': 0.35326509893235575} - results: ROC_AUC: 0.1557902, PRECISION: 0.0312261, PRECISION_RECALL_MIN_DEN: 0.1382600, RECALL: 0.1359707, MAP: 0.0601437, MRR: 0.1117456, NDCG: 0.0902347, F1: 0.0507885, HIT_RATE: 0.3122613, ARHR: 0.1242585, NOVELTY: 0.0048457, AVERAGE_POPULARITY: 0.0947040, DIVERSITY_MEAN_INTER_LIST: 0.9866131, DIVERSITY_HERFINDAHL: 0.9986404, COVERAGE_ITEM: 0.4862368, COVERAGE_ITEM_CORRECT: 0.0367661, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1488612, DIVERSITY_GINI: 0.1883879, SHANNON_ENTROPY: 11.9075866, 
