
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.09735591577502803, 'b': 0.7598040810517013, 'c': 0.9256075301479226, 'normalize': True} - results: ROC_AUC: 0.1650114, PRECISION: 0.0351548, PRECISION_RECALL_MIN_DEN: 0.1196493, RECALL: 0.1157117, MAP: 0.0558642, MRR: 0.1224944, NDCG: 0.0847857, F1: 0.0539246, HIT_RATE: 0.3515481, ARHR: 0.1414545, NOVELTY: 0.0048109, AVERAGE_POPULARITY: 0.1156276, DIVERSITY_MEAN_INTER_LIST: 0.9825437, DIVERSITY_HERFINDAHL: 0.9982370, COVERAGE_ITEM: 0.4200269, COVERAGE_ITEM_CORRECT: 0.0376824, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1846483, DIVERSITY_GINI: 0.1329465, SHANNON_ENTROPY: 11.3668605, 

SearchBayesianSkopt-CV: New best config found. Config 1: {'a': 0.24087188903472329, 'b': 0.42770928901391325, 'c': 0.13654462212342625, 'normalize': True} - results: ROC_AUC: 0.1712368, PRECISION: 0.0361899, PRECISION_RECALL_MIN_DEN: 0.1237764, RECALL: 0.1197484, MAP: 0.0578243, MRR: 0.1268714, NDCG: 0.0877118, F1: 0.0555814, HIT_RATE: 0.3618995, ARHR: 0.1465244, NOVELTY: 0.0047818, AVERAGE_POPULARITY: 0.1155521, DIVERSITY_MEAN_INTER_LIST: 0.9827809, DIVERSITY_HERFINDAHL: 0.9982607, COVERAGE_ITEM: 0.4107180, COVERAGE_ITEM_CORRECT: 0.0392916, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1902605, DIVERSITY_GINI: 0.1241002, SHANNON_ENTROPY: 11.2738340, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'a': 0.29131768919081885, 'b': 0.5873065304960701, 'c': 0.9118399926517474, 'normalize': True} - results: ROC_AUC: 0.1650920, PRECISION: 0.0351193, PRECISION_RECALL_MIN_DEN: 0.1197454, RECALL: 0.1158438, MAP: 0.0560360, MRR: 0.1226772, NDCG: 0.0849653, F1: 0.0538975, HIT_RATE: 0.3511931, ARHR: 0.1416038, NOVELTY: 0.0048079, AVERAGE_POPULARITY: 0.1159827, DIVERSITY_MEAN_INTER_LIST: 0.9824745, DIVERSITY_HERFINDAHL: 0.9982301, COVERAGE_ITEM: 0.4178556, COVERAGE_ITEM_CORRECT: 0.0375207, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1847741, DIVERSITY_GINI: 0.1315862, SHANNON_ENTROPY: 11.3525497, 

SearchBayesianSkopt-CV: New best config found. Config 3: {'a': 0.543386898504963, 'b': 0.7342976604662068, 'c': 0.841096169323537, 'normalize': False} - results: ROC_AUC: 0.1717555, PRECISION: 0.0365963, PRECISION_RECALL_MIN_DEN: 0.1255185, RECALL: 0.1214352, MAP: 0.0582235, MRR: 0.1274181, NDCG: 0.0884747, F1: 0.0562419, HIT_RATE: 0.3659630, ARHR: 0.1474321, NOVELTY: 0.0047745, AVERAGE_POPULARITY: 0.1144246, DIVERSITY_MEAN_INTER_LIST: 0.9832235, DIVERSITY_HERFINDAHL: 0.9983050, COVERAGE_ITEM: 0.4060289, COVERAGE_ITEM_CORRECT: 0.0399923, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1918963, DIVERSITY_GINI: 0.1206258, SHANNON_ENTROPY: 11.2510270, 

SearchBayesianSkopt-CV: New best config found. Config 4: {'a': 0.9002656237960389, 'b': 0.6604377108324274, 'c': 0.15893914283313973, 'normalize': False} - results: ROC_AUC: 0.1716945, PRECISION: 0.0365923, PRECISION_RECALL_MIN_DEN: 0.1259013, RECALL: 0.1218191, MAP: 0.0583803, MRR: 0.1277135, NDCG: 0.0886894, F1: 0.0562783, HIT_RATE: 0.3659226, ARHR: 0.1475486, NOVELTY: 0.0047680, AVERAGE_POPULARITY: 0.1140042, DIVERSITY_MEAN_INTER_LIST: 0.9834708, DIVERSITY_HERFINDAHL: 0.9983297, COVERAGE_ITEM: 0.3996381, COVERAGE_ITEM_CORRECT: 0.0400000, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1924248, DIVERSITY_GINI: 0.1170506, SHANNON_ENTROPY: 11.2245828, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.0496436964031768, 'b': 0.7352032642709245, 'c': 0.72103645775687, 'normalize': False} - results: ROC_AUC: 0.1714469, PRECISION: 0.0364578, PRECISION_RECALL_MIN_DEN: 0.1249352, RECALL: 0.1208513, MAP: 0.0579361, MRR: 0.1270985, NDCG: 0.0880727, F1: 0.0560161, HIT_RATE: 0.3645779, ARHR: 0.1469929, NOVELTY: 0.0047864, AVERAGE_POPULARITY: 0.1140815, DIVERSITY_MEAN_INTER_LIST: 0.9831332, DIVERSITY_HERFINDAHL: 0.9982959, COVERAGE_ITEM: 0.4140443, COVERAGE_ITEM_CORRECT: 0.0399307, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1911413, DIVERSITY_GINI: 0.1258727, SHANNON_ENTROPY: 11.3010796, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.24491463745393566, 'b': 0.8238499688341738, 'c': 0.3267937743195019, 'normalize': False} - results: ROC_AUC: 0.1722021, PRECISION: 0.0365077, PRECISION_RECALL_MIN_DEN: 0.1252558, RECALL: 0.1211793, MAP: 0.0582612, MRR: 0.1276087, NDCG: 0.0884411, F1: 0.0561102, HIT_RATE: 0.3650771, ARHR: 0.1475725, NOVELTY: 0.0047808, AVERAGE_POPULARITY: 0.1141040, DIVERSITY_MEAN_INTER_LIST: 0.9832096, DIVERSITY_HERFINDAHL: 0.9983036, COVERAGE_ITEM: 0.4101713, COVERAGE_ITEM_CORRECT: 0.0399692, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1914685, DIVERSITY_GINI: 0.1233307, SHANNON_ENTROPY: 11.2781843, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'a': 0.920647097320486, 'b': 0.48598313973542406, 'c': 0.6867270937180993, 'normalize': False} - results: ROC_AUC: 0.1715067, PRECISION: 0.0366032, PRECISION_RECALL_MIN_DEN: 0.1256225, RECALL: 0.1215328, MAP: 0.0582522, MRR: 0.1275647, NDCG: 0.0885177, F1: 0.0562609, HIT_RATE: 0.3660318, ARHR: 0.1474346, NOVELTY: 0.0047650, AVERAGE_POPULARITY: 0.1141471, DIVERSITY_MEAN_INTER_LIST: 0.9834895, DIVERSITY_HERFINDAHL: 0.9983316, COVERAGE_ITEM: 0.3969509, COVERAGE_ITEM_CORRECT: 0.0400231, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1922738, DIVERSITY_GINI: 0.1156781, SHANNON_ENTROPY: 11.2123393, 
