
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.2450301092859642, 'b': 0.5871987612718907, 'c': 0.14328319077926013, 'normalize': True} - results: ROC_AUC: 0.1824076, PRECISION: 0.0397593, PRECISION_RECALL_MIN_DEN: 0.1366263, RECALL: 0.1319728, MAP: 0.0632267, MRR: 0.1360772, NDCG: 0.0956865, F1: 0.0611068, HIT_RATE: 0.3975929, ARHR: 0.1586947, NOVELTY: 0.0048323, AVERAGE_POPULARITY: 0.0930796, DIVERSITY_MEAN_INTER_LIST: 0.9905754, DIVERSITY_HERFINDAHL: 0.9990400, COVERAGE_ITEM: 0.3539788, COVERAGE_ITEM_CORRECT: 0.0465217, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2046307, DIVERSITY_GINI: 0.1104766, SHANNON_ENTROPY: 11.5182635, 

SearchBayesianSkopt-CV: New best config found. Config 9: {'a': 0.769053727996772, 'b': 0.11589288569016545, 'c': 0.12445415798530815, 'normalize': False} - results: ROC_AUC: 0.1928981, PRECISION: 0.0417028, PRECISION_RECALL_MIN_DEN: 0.1475635, RECALL: 0.1431103, MAP: 0.0689920, MRR: 0.1440122, NDCG: 0.1035125, F1: 0.0645840, HIT_RATE: 0.4170276, ARHR: 0.1673223, NOVELTY: 0.0048243, AVERAGE_POPULARITY: 0.1011690, DIVERSITY_MEAN_INTER_LIST: 0.9873697, DIVERSITY_HERFINDAHL: 0.9987195, COVERAGE_ITEM: 0.4171781, COVERAGE_ITEM_CORRECT: 0.0503869, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2156537, DIVERSITY_GINI: 0.1310355, SHANNON_ENTROPY: 11.5140500, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'a': 0.8637879159501913, 'b': 0.07358488325377256, 'c': 0.4347557148753285, 'normalize': True} - results: ROC_AUC: 0.1770391, PRECISION: 0.0388727, PRECISION_RECALL_MIN_DEN: 0.1339463, RECALL: 0.1293363, MAP: 0.0606186, MRR: 0.1308042, NDCG: 0.0924333, F1: 0.0597777, HIT_RATE: 0.3887266, ARHR: 0.1527691, NOVELTY: 0.0048503, AVERAGE_POPULARITY: 0.0853435, DIVERSITY_MEAN_INTER_LIST: 0.9924061, DIVERSITY_HERFINDAHL: 0.9992231, COVERAGE_ITEM: 0.3263369, COVERAGE_ITEM_CORRECT: 0.0476997, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2008305, DIVERSITY_GINI: 0.1037398, SHANNON_ENTROPY: 11.5565281, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'a': 0.2518882502219805, 'b': 0.005328436799387438, 'c': 0.8807489539261132, 'normalize': True} - results: ROC_AUC: 0.1692571, PRECISION: 0.0365910, PRECISION_RECALL_MIN_DEN: 0.1279059, RECALL: 0.1237485, MAP: 0.0571019, MRR: 0.1239269, NDCG: 0.0876425, F1: 0.0564806, HIT_RATE: 0.3659105, ARHR: 0.1435253, NOVELTY: 0.0048624, AVERAGE_POPULARITY: 0.0818948, DIVERSITY_MEAN_INTER_LIST: 0.9929869, DIVERSITY_HERFINDAHL: 0.9992811, COVERAGE_ITEM: 0.3150568, COVERAGE_ITEM_CORRECT: 0.0466526, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1924751, DIVERSITY_GINI: 0.1018291, SHANNON_ENTROPY: 11.5751008, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'a': 0.8851707863084225, 'b': 0.9320529823651719, 'c': 0.45602464232129336, 'normalize': True} - results: ROC_AUC: 0.1817688, PRECISION: 0.0395791, PRECISION_RECALL_MIN_DEN: 0.1364428, RECALL: 0.1317800, MAP: 0.0626122, MRR: 0.1349940, NDCG: 0.0950222, F1: 0.0608736, HIT_RATE: 0.3957910, ARHR: 0.1575562, NOVELTY: 0.0048396, AVERAGE_POPULARITY: 0.0897459, DIVERSITY_MEAN_INTER_LIST: 0.9914352, DIVERSITY_HERFINDAHL: 0.9991260, COVERAGE_ITEM: 0.3423600, COVERAGE_ITEM_CORRECT: 0.0471376, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2038253, DIVERSITY_GINI: 0.1074733, SHANNON_ENTROPY: 11.5364467, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'a': 0.10154502534029722, 'b': 0.8079087252595629, 'c': 0.5695209666409475, 'normalize': False} - results: ROC_AUC: 0.1802060, PRECISION: 0.0387099, PRECISION_RECALL_MIN_DEN: 0.1336842, RECALL: 0.1293326, MAP: 0.0620801, MRR: 0.1338934, NDCG: 0.0939516, F1: 0.0595845, HIT_RATE: 0.3870988, ARHR: 0.1554410, NOVELTY: 0.0048046, AVERAGE_POPULARITY: 0.1038713, DIVERSITY_MEAN_INTER_LIST: 0.9872081, DIVERSITY_HERFINDAHL: 0.9987034, COVERAGE_ITEM: 0.3822830, COVERAGE_ITEM_CORRECT: 0.0435727, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2009815, DIVERSITY_GINI: 0.1176674, SHANNON_ENTROPY: 11.4176187, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'a': 0.1700184382511092, 'b': 0.5370283633308588, 'c': 0.5368535401013542, 'normalize': True} - results: ROC_AUC: 0.1748995, PRECISION: 0.0382300, PRECISION_RECALL_MIN_DEN: 0.1317723, RECALL: 0.1272528, MAP: 0.0595289, MRR: 0.1292709, NDCG: 0.0909305, F1: 0.0587957, HIT_RATE: 0.3823003, ARHR: 0.1505875, NOVELTY: 0.0048521, AVERAGE_POPULARITY: 0.0853887, DIVERSITY_MEAN_INTER_LIST: 0.9923675, DIVERSITY_HERFINDAHL: 0.9992192, COVERAGE_ITEM: 0.3267757, COVERAGE_ITEM_CORRECT: 0.0468219, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1986410, DIVERSITY_GINI: 0.1041607, SHANNON_ENTROPY: 11.5604601, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'a': 0.798192402209472, 'b': 0.16557160023336007, 'c': 0.1565053479931995, 'normalize': True} - results: ROC_AUC: 0.1851344, PRECISION: 0.0405928, PRECISION_RECALL_MIN_DEN: 0.1401025, RECALL: 0.1353445, MAP: 0.0646600, MRR: 0.1384102, NDCG: 0.0977683, F1: 0.0624525, HIT_RATE: 0.4059278, ARHR: 0.1617157, NOVELTY: 0.0048384, AVERAGE_POPULARITY: 0.0902457, DIVERSITY_MEAN_INTER_LIST: 0.9912938, DIVERSITY_HERFINDAHL: 0.9991119, COVERAGE_ITEM: 0.3470337, COVERAGE_ITEM_CORRECT: 0.0486160, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2078772, DIVERSITY_GINI: 0.1086217, SHANNON_ENTROPY: 11.5364956, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'a': 0.6206541605570263, 'b': 0.9348951256388733, 'c': 0.09567976581824614, 'normalize': True} - results: ROC_AUC: 0.1850585, PRECISION: 0.0399538, PRECISION_RECALL_MIN_DEN: 0.1386822, RECALL: 0.1342044, MAP: 0.0646767, MRR: 0.1383862, NDCG: 0.0975293, F1: 0.0615745, HIT_RATE: 0.3995381, ARHR: 0.1608056, NOVELTY: 0.0048167, AVERAGE_POPULARITY: 0.0998509, DIVERSITY_MEAN_INTER_LIST: 0.9884971, DIVERSITY_HERFINDAHL: 0.9988322, COVERAGE_ITEM: 0.3769471, COVERAGE_ITEM_CORRECT: 0.0459519, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2068957, DIVERSITY_GINI: 0.1165251, SHANNON_ENTROPY: 11.4647737, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'a': 0.9337194409889639, 'b': 0.13911173455002082, 'c': 0.36085601602081, 'normalize': False} - results: ROC_AUC: 0.1916672, PRECISION: 0.0416854, PRECISION_RECALL_MIN_DEN: 0.1454786, RECALL: 0.1408946, MAP: 0.0684506, MRR: 0.1438963, NDCG: 0.1026072, F1: 0.0643348, HIT_RATE: 0.4168537, ARHR: 0.1674404, NOVELTY: 0.0048260, AVERAGE_POPULARITY: 0.0982584, DIVERSITY_MEAN_INTER_LIST: 0.9887086, DIVERSITY_HERFINDAHL: 0.9988534, COVERAGE_ITEM: 0.3903292, COVERAGE_ITEM_CORRECT: 0.0497247, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2145464, DIVERSITY_GINI: 0.1215457, SHANNON_ENTROPY: 11.5089590, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'a': 0.6235738995486583, 'b': 0.10155003670725396, 'c': 0.059977307411578376, 'normalize': True} - results: ROC_AUC: 0.1892007, PRECISION: 0.0413882, PRECISION_RECALL_MIN_DEN: 0.1438307, RECALL: 0.1391324, MAP: 0.0669264, MRR: 0.1415831, NDCG: 0.1007730, F1: 0.0637959, HIT_RATE: 0.4138825, ARHR: 0.1652842, NOVELTY: 0.0048334, AVERAGE_POPULARITY: 0.0935646, DIVERSITY_MEAN_INTER_LIST: 0.9903128, DIVERSITY_HERFINDAHL: 0.9990138, COVERAGE_ITEM: 0.3654360, COVERAGE_ITEM_CORRECT: 0.0494167, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2118787, DIVERSITY_GINI: 0.1139544, SHANNON_ENTROPY: 11.5295712, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'a': 0.3539421298822914, 'b': 0.28621454630841964, 'c': 0.7638508197467407, 'normalize': False} - results: ROC_AUC: 0.1845143, PRECISION: 0.0402429, PRECISION_RECALL_MIN_DEN: 0.1388679, RECALL: 0.1342419, MAP: 0.0641340, MRR: 0.1376977, NDCG: 0.0970977, F1: 0.0619204, HIT_RATE: 0.4024286, ARHR: 0.1605130, NOVELTY: 0.0048272, AVERAGE_POPULARITY: 0.0952238, DIVERSITY_MEAN_INTER_LIST: 0.9899745, DIVERSITY_HERFINDAHL: 0.9989800, COVERAGE_ITEM: 0.3614244, COVERAGE_ITEM_CORRECT: 0.0469528, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2074242, DIVERSITY_GINI: 0.1123993, SHANNON_ENTROPY: 11.5032330, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'a': 0.9508150333007473, 'b': 0.8956656700045283, 'c': 0.0009541321118933246, 'normalize': False} - results: ROC_AUC: 0.1815508, PRECISION: 0.0387312, PRECISION_RECALL_MIN_DEN: 0.1355094, RECALL: 0.1313160, MAP: 0.0635485, MRR: 0.1352560, NDCG: 0.0955956, F1: 0.0598176, HIT_RATE: 0.3873124, ARHR: 0.1565053, NOVELTY: 0.0048009, AVERAGE_POPULARITY: 0.1106916, DIVERSITY_MEAN_INTER_LIST: 0.9840961, DIVERSITY_HERFINDAHL: 0.9983922, COVERAGE_ITEM: 0.4386372, COVERAGE_ITEM_CORRECT: 0.0447738, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2024663, DIVERSITY_GINI: 0.1359835, SHANNON_ENTROPY: 11.3987950, 

SearchBayesianSkopt-CV: New best config found. Config 21: {'a': 1.0, 'b': 0.0, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'a': 1.0, 'b': 0.0, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'a': 1.0, 'b': 0.0, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'a': 1.0, 'b': 0.0, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'a': 1.0, 'b': 0.0, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'a': 1.0, 'b': 0.0, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'a': 0.0333039001354909, 'b': 0.03232034409293206, 'c': 0.001878114561943312, 'normalize': False} - results: ROC_AUC: 0.1819138, PRECISION: 0.0388691, PRECISION_RECALL_MIN_DEN: 0.1357304, RECALL: 0.1315118, MAP: 0.0637738, MRR: 0.1355939, NDCG: 0.0958673, F1: 0.0600027, HIT_RATE: 0.3886910, ARHR: 0.1569836, NOVELTY: 0.0047998, AVERAGE_POPULARITY: 0.1100155, DIVERSITY_MEAN_INTER_LIST: 0.9844143, DIVERSITY_HERFINDAHL: 0.9984240, COVERAGE_ITEM: 0.4316997, COVERAGE_ITEM_CORRECT: 0.0448970, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2029445, DIVERSITY_GINI: 0.1335517, SHANNON_ENTROPY: 11.3991019, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'a': 1.0, 'b': 1.0, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1811764, PRECISION: 0.0386852, PRECISION_RECALL_MIN_DEN: 0.1352637, RECALL: 0.1310590, MAP: 0.0633783, MRR: 0.1349531, NDCG: 0.0953731, F1: 0.0597358, HIT_RATE: 0.3868523, ARHR: 0.1562077, NOVELTY: 0.0048007, AVERAGE_POPULARITY: 0.1108210, DIVERSITY_MEAN_INTER_LIST: 0.9840535, DIVERSITY_HERFINDAHL: 0.9983880, COVERAGE_ITEM: 0.4387526, COVERAGE_ITEM_CORRECT: 0.0446506, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2022398, DIVERSITY_GINI: 0.1360143, SHANNON_ENTROPY: 11.3971811, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'a': 0.9829690593341025, 'b': 0.986678500761804, 'c': 0.9975743011281311, 'normalize': False} - results: ROC_AUC: 0.1849572, PRECISION: 0.0397946, PRECISION_RECALL_MIN_DEN: 0.1382583, RECALL: 0.1338615, MAP: 0.0647428, MRR: 0.1381518, NDCG: 0.0974764, F1: 0.0613496, HIT_RATE: 0.3979462, ARHR: 0.1604342, NOVELTY: 0.0048117, AVERAGE_POPULARITY: 0.1019238, DIVERSITY_MEAN_INTER_LIST: 0.9878004, DIVERSITY_HERFINDAHL: 0.9987626, COVERAGE_ITEM: 0.3831376, COVERAGE_ITEM_CORRECT: 0.0456131, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2062413, DIVERSITY_GINI: 0.1180246, SHANNON_ENTROPY: 11.4436879, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'a': 1.0, 'b': 0.0, 'c': 0.0, 'normalize': False} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
