
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.39988908366603393, 'b': 0.7467067794473331, 'c': 0.2068190996377532, 'normalize': False} - results: ROC_AUC: 0.1862319, PRECISION: 0.0399364, PRECISION_RECALL_MIN_DEN: 0.1409019, RECALL: 0.1365698, MAP: 0.0663698, MRR: 0.1387354, NDCG: 0.0992587, F1: 0.0617993, HIT_RATE: 0.3993642, ARHR: 0.1609106, NOVELTY: 0.0048019, AVERAGE_POPULARITY: 0.1150346, DIVERSITY_MEAN_INTER_LIST: 0.9825412, DIVERSITY_HERFINDAHL: 0.9982368, COVERAGE_ITEM: 0.4459519, COVERAGE_ITEM_CORRECT: 0.0467295, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2075249, DIVERSITY_GINI: 0.1386104, SHANNON_ENTROPY: 11.3652320, 

SearchBayesianSkopt-CV: New best config found. Config 1: {'a': 0.36830431095858746, 'b': 0.898354624392607, 'c': 0.6843511636770881, 'normalize': True} - results: ROC_AUC: 0.1882955, PRECISION: 0.0410216, PRECISION_RECALL_MIN_DEN: 0.1439942, RECALL: 0.1395704, MAP: 0.0672127, MRR: 0.1403451, NDCG: 0.1008784, F1: 0.0634063, HIT_RATE: 0.4102165, ARHR: 0.1635001, NOVELTY: 0.0048627, AVERAGE_POPULARITY: 0.1074734, DIVERSITY_MEAN_INTER_LIST: 0.9850008, DIVERSITY_HERFINDAHL: 0.9984827, COVERAGE_ITEM: 0.4739480, COVERAGE_ITEM_CORRECT: 0.0495707, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2111489, DIVERSITY_GINI: 0.1606156, SHANNON_ENTROPY: 11.6520542, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'a': 0.09471694751981954, 'b': 0.9203273643855152, 'c': 0.16044463553572766, 'normalize': True} - results: ROC_AUC: 0.1832242, PRECISION: 0.0390456, PRECISION_RECALL_MIN_DEN: 0.1376334, RECALL: 0.1334062, MAP: 0.0644719, MRR: 0.1359148, NDCG: 0.0967968, F1: 0.0604081, HIT_RATE: 0.3904560, ARHR: 0.1572400, NOVELTY: 0.0047995, AVERAGE_POPULARITY: 0.1167110, DIVERSITY_MEAN_INTER_LIST: 0.9820103, DIVERSITY_HERFINDAHL: 0.9981837, COVERAGE_ITEM: 0.4479615, COVERAGE_ITEM_CORRECT: 0.0449509, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2042532, DIVERSITY_GINI: 0.1399850, SHANNON_ENTROPY: 11.3605564, 

SearchBayesianSkopt-CV: New best config found. Config 3: {'a': 0.9781575812965135, 'b': 0.6416852376253805, 'c': 0.8119823355130084, 'normalize': False} - results: ROC_AUC: 0.1967570, PRECISION: 0.0430117, PRECISION_RECALL_MIN_DEN: 0.1531513, RECALL: 0.1485886, MAP: 0.0714924, MRR: 0.1473793, NDCG: 0.1068623, F1: 0.0667098, HIT_RATE: 0.4301171, ARHR: 0.1719498, NOVELTY: 0.0048955, AVERAGE_POPULARITY: 0.0986445, DIVERSITY_MEAN_INTER_LIST: 0.9873904, DIVERSITY_HERFINDAHL: 0.9987216, COVERAGE_ITEM: 0.4817478, COVERAGE_ITEM_CORRECT: 0.0546526, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2206619, DIVERSITY_GINI: 0.1669909, SHANNON_ENTROPY: 11.7916402, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'a': 0.19083263978347026, 'b': 0.36822743561222177, 'c': 0.6433901864235739, 'normalize': False} - results: ROC_AUC: 0.1854317, PRECISION: 0.0397134, PRECISION_RECALL_MIN_DEN: 0.1398479, RECALL: 0.1355388, MAP: 0.0657534, MRR: 0.1378394, NDCG: 0.0984837, F1: 0.0614261, HIT_RATE: 0.3971336, ARHR: 0.1598412, NOVELTY: 0.0048001, AVERAGE_POPULARITY: 0.1155874, DIVERSITY_MEAN_INTER_LIST: 0.9823583, DIVERSITY_HERFINDAHL: 0.9982185, COVERAGE_ITEM: 0.4459981, COVERAGE_ITEM_CORRECT: 0.0463215, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2066944, DIVERSITY_GINI: 0.1385811, SHANNON_ENTROPY: 11.3580588, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.9867428031916895, 'b': 0.2806981062140121, 'c': 0.9904798367366471, 'normalize': True} - results: ROC_AUC: 0.1864141, PRECISION: 0.0407681, PRECISION_RECALL_MIN_DEN: 0.1452323, RECALL: 0.1408663, MAP: 0.0668508, MRR: 0.1383602, NDCG: 0.1005547, F1: 0.0632335, HIT_RATE: 0.4076807, ARHR: 0.1612162, NOVELTY: 0.0049914, AVERAGE_POPULARITY: 0.0800486, DIVERSITY_MEAN_INTER_LIST: 0.9916166, DIVERSITY_HERFINDAHL: 0.9991441, COVERAGE_ITEM: 0.5351453, COVERAGE_ITEM_CORRECT: 0.0550837, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2108217, DIVERSITY_GINI: 0.2136284, SHANNON_ENTROPY: 12.3115041, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.2127784681579103, 'b': 0.60649347517527, 'c': 0.1328508812429561, 'normalize': False} - results: ROC_AUC: 0.1827345, PRECISION: 0.0389218, PRECISION_RECALL_MIN_DEN: 0.1374473, RECALL: 0.1332102, MAP: 0.0643760, MRR: 0.1357563, NDCG: 0.0966365, F1: 0.0602404, HIT_RATE: 0.3892182, ARHR: 0.1570727, NOVELTY: 0.0047861, AVERAGE_POPULARITY: 0.1175038, DIVERSITY_MEAN_INTER_LIST: 0.9817010, DIVERSITY_HERFINDAHL: 0.9981528, COVERAGE_ITEM: 0.4408393, COVERAGE_ITEM_CORRECT: 0.0444350, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2039008, DIVERSITY_GINI: 0.1346069, SHANNON_ENTROPY: 11.2980718, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'a': 0.974238032123889, 'b': 0.05681121439278215, 'c': 0.7588862294834752, 'normalize': False} - results: ROC_AUC: 0.1373722, PRECISION: 0.0287253, PRECISION_RECALL_MIN_DEN: 0.1045993, RECALL: 0.1014730, MAP: 0.0466428, MRR: 0.0976584, NDCG: 0.0711244, F1: 0.0447727, HIT_RATE: 0.2872530, ARHR: 0.1105105, NOVELTY: 0.0052293, AVERAGE_POPULARITY: 0.0313175, DIVERSITY_MEAN_INTER_LIST: 0.9975011, DIVERSITY_HERFINDAHL: 0.9997325, COVERAGE_ITEM: 0.5819211, COVERAGE_ITEM_CORRECT: 0.0486237, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1582232, DIVERSITY_GINI: 0.2755214, SHANNON_ENTROPY: 13.0233684, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.44111403803963356, 'b': 0.20563284056244352, 'c': 0.5755894297091031, 'normalize': False} - results: ROC_AUC: 0.1969488, PRECISION: 0.0427144, PRECISION_RECALL_MIN_DEN: 0.1529459, RECALL: 0.1484196, MAP: 0.0711586, MRR: 0.1466722, NDCG: 0.1064401, F1: 0.0663348, HIT_RATE: 0.4271442, ARHR: 0.1710483, NOVELTY: 0.0049425, AVERAGE_POPULARITY: 0.0894385, DIVERSITY_MEAN_INTER_LIST: 0.9896329, DIVERSITY_HERFINDAHL: 0.9989458, COVERAGE_ITEM: 0.5030914, COVERAGE_ITEM_CORRECT: 0.0558229, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2203599, DIVERSITY_GINI: 0.1848442, SHANNON_ENTROPY: 12.0199388, 
