
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.8004841727063292, 'b': 0.5273131316094214, 'c': 0.8009326194820656, 'normalize': True} - results: ROC_AUC: 0.1784525, PRECISION: 0.0388272, PRECISION_RECALL_MIN_DEN: 0.1340302, RECALL: 0.1294757, MAP: 0.0612527, MRR: 0.1326844, NDCG: 0.0930813, F1: 0.0597388, HIT_RATE: 0.3882718, ARHR: 0.1545188, NOVELTY: 0.0048482, AVERAGE_POPULARITY: 0.0859505, DIVERSITY_MEAN_INTER_LIST: 0.9923159, DIVERSITY_HERFINDAHL: 0.9992141, COVERAGE_ITEM: 0.3287315, COVERAGE_ITEM_CORRECT: 0.0475996, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2008808, DIVERSITY_GINI: 0.1047672, SHANNON_ENTROPY: 11.5638078, 
SearchBayesianSkopt-CV: Config 1 is suboptimal. Config: {'a': 0.6601892310937537, 'b': 0.04748431828718837, 'c': 0.9161364105476298, 'normalize': False} - results: ROC_AUC: 0.1774409, PRECISION: 0.0385377, PRECISION_RECALL_MIN_DEN: 0.1331373, RECALL: 0.1286292, MAP: 0.0608226, MRR: 0.1316171, NDCG: 0.0924380, F1: 0.0593060, HIT_RATE: 0.3853775, ARHR: 0.1532685, NOVELTY: 0.0048500, AVERAGE_POPULARITY: 0.0854120, DIVERSITY_MEAN_INTER_LIST: 0.9924144, DIVERSITY_HERFINDAHL: 0.9992239, COVERAGE_ITEM: 0.3266756, COVERAGE_ITEM_CORRECT: 0.0474995, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1997735, DIVERSITY_GINI: 0.1043289, SHANNON_ENTROPY: 11.5651605, 

SearchBayesianSkopt-CV: New best config found. Config 2: {'a': 0.4794120025518753, 'b': 0.6387194566398117, 'c': 0.43625045783979666, 'normalize': True} - results: ROC_AUC: 0.1789613, PRECISION: 0.0388768, PRECISION_RECALL_MIN_DEN: 0.1340981, RECALL: 0.1295382, MAP: 0.0614819, MRR: 0.1331002, NDCG: 0.0933050, F1: 0.0598040, HIT_RATE: 0.3887679, ARHR: 0.1550506, NOVELTY: 0.0048482, AVERAGE_POPULARITY: 0.0859336, DIVERSITY_MEAN_INTER_LIST: 0.9923165, DIVERSITY_HERFINDAHL: 0.9992141, COVERAGE_ITEM: 0.3314649, COVERAGE_ITEM_CORRECT: 0.0474918, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2009312, DIVERSITY_GINI: 0.1055771, SHANNON_ENTROPY: 11.5697215, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'a': 0.9839851694739485, 'b': 0.04965875615681116, 'c': 0.2678584630833591, 'normalize': False} - results: ROC_AUC: 0.1706287, PRECISION: 0.0370791, PRECISION_RECALL_MIN_DEN: 0.1288767, RECALL: 0.1246251, MAP: 0.0578334, MRR: 0.1255222, NDCG: 0.0886051, F1: 0.0571530, HIT_RATE: 0.3707912, ARHR: 0.1456629, NOVELTY: 0.0048601, AVERAGE_POPULARITY: 0.0824747, DIVERSITY_MEAN_INTER_LIST: 0.9929050, DIVERSITY_HERFINDAHL: 0.9992730, COVERAGE_ITEM: 0.3174052, COVERAGE_ITEM_CORRECT: 0.0468989, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1941362, DIVERSITY_GINI: 0.1024303, SHANNON_ENTROPY: 11.5758651, 

SearchBayesianSkopt-CV: New best config found. Config 4: {'a': 0.2742924830763697, 'b': 0.5379090418771328, 'c': 0.2542977522124847, 'normalize': True} - results: ROC_AUC: 0.1798356, PRECISION: 0.0390180, PRECISION_RECALL_MIN_DEN: 0.1343928, RECALL: 0.1298306, MAP: 0.0617266, MRR: 0.1337361, NDCG: 0.0936903, F1: 0.0600022, HIT_RATE: 0.3901799, ARHR: 0.1557558, NOVELTY: 0.0048482, AVERAGE_POPULARITY: 0.0860799, DIVERSITY_MEAN_INTER_LIST: 0.9922784, DIVERSITY_HERFINDAHL: 0.9992103, COVERAGE_ITEM: 0.3350067, COVERAGE_ITEM_CORRECT: 0.0472608, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2015603, DIVERSITY_GINI: 0.1066721, SHANNON_ENTROPY: 11.5760300, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.6328407484654567, 'b': 0.034837535263440474, 'c': 0.5159381904176225, 'normalize': True} - results: ROC_AUC: 0.1758845, PRECISION: 0.0383011, PRECISION_RECALL_MIN_DEN: 0.1326004, RECALL: 0.1281346, MAP: 0.0603279, MRR: 0.1306343, NDCG: 0.0918423, F1: 0.0589732, HIT_RATE: 0.3830106, ARHR: 0.1519108, NOVELTY: 0.0048521, AVERAGE_POPULARITY: 0.0849627, DIVERSITY_MEAN_INTER_LIST: 0.9924875, DIVERSITY_HERFINDAHL: 0.9992312, COVERAGE_ITEM: 0.3236651, COVERAGE_ITEM_CORRECT: 0.0475765, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1989682, DIVERSITY_GINI: 0.1036048, SHANNON_ENTROPY: 11.5640189, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.3871632892694016, 'b': 0.9492672161251688, 'c': 0.29656482663949874, 'normalize': True} - results: ROC_AUC: 0.1792027, PRECISION: 0.0389225, PRECISION_RECALL_MIN_DEN: 0.1340469, RECALL: 0.1294995, MAP: 0.0614229, MRR: 0.1330217, NDCG: 0.0933321, F1: 0.0598536, HIT_RATE: 0.3892246, ARHR: 0.1549570, NOVELTY: 0.0048493, AVERAGE_POPULARITY: 0.0857926, DIVERSITY_MEAN_INTER_LIST: 0.9923215, DIVERSITY_HERFINDAHL: 0.9992146, COVERAGE_ITEM: 0.3360770, COVERAGE_ITEM_CORRECT: 0.0471222, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2011828, DIVERSITY_GINI: 0.1070811, SHANNON_ENTROPY: 11.5812322, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'a': 0.41128585884793933, 'b': 0.9978759012946641, 'c': 0.17192964847984818, 'normalize': False} - results: ROC_AUC: 0.1788281, PRECISION: 0.0382938, PRECISION_RECALL_MIN_DEN: 0.1328194, RECALL: 0.1284626, MAP: 0.0616025, MRR: 0.1326006, NDCG: 0.0931588, F1: 0.0589989, HIT_RATE: 0.3829385, ARHR: 0.1537689, NOVELTY: 0.0048658, AVERAGE_POPULARITY: 0.0858237, DIVERSITY_MEAN_INTER_LIST: 0.9917310, DIVERSITY_HERFINDAHL: 0.9991556, COVERAGE_ITEM: 0.3799115, COVERAGE_ITEM_CORRECT: 0.0452820, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1997232, DIVERSITY_GINI: 0.1227955, SHANNON_ENTROPY: 11.6715347, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.5871692974652369, 'b': 0.06170044040084456, 'c': 0.2812128955933217, 'normalize': True} - results: ROC_AUC: 0.1730156, PRECISION: 0.0376544, PRECISION_RECALL_MIN_DEN: 0.1303206, RECALL: 0.1259646, MAP: 0.0590530, MRR: 0.1280971, NDCG: 0.0901332, F1: 0.0579769, HIT_RATE: 0.3765440, ARHR: 0.1486311, NOVELTY: 0.0048567, AVERAGE_POPULARITY: 0.0836271, DIVERSITY_MEAN_INTER_LIST: 0.9927098, DIVERSITY_HERFINDAHL: 0.9992534, COVERAGE_ITEM: 0.3200847, COVERAGE_ITEM_CORRECT: 0.0472454, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1964767, DIVERSITY_GINI: 0.1028969, SHANNON_ENTROPY: 11.5699347, 
