
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.3802747473066035, 'l1_ratio': 0.13186946873443442} - results: ROC_AUC: 0.1681445, PRECISION: 0.0355365, PRECISION_RECALL_MIN_DEN: 0.1230025, RECALL: 0.1190971, MAP: 0.0578834, MRR: 0.1245684, NDCG: 0.0872152, F1: 0.0547359, HIT_RATE: 0.3553653, ARHR: 0.1436919, NOVELTY: 0.0048279, AVERAGE_POPULARITY: 0.1145993, DIVERSITY_MEAN_INTER_LIST: 0.9827497, DIVERSITY_HERFINDAHL: 0.9982576, COVERAGE_ITEM: 0.4487931, COVERAGE_ITEM_CORRECT: 0.0388527, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1872656, DIVERSITY_GINI: 0.1462905, SHANNON_ENTROPY: 11.4674599, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'alpha': 0.6854968810862074, 'l1_ratio': 0.305041631006905} - results: ROC_AUC: 0.1751854, PRECISION: 0.0373565, PRECISION_RECALL_MIN_DEN: 0.1301023, RECALL: 0.1260556, MAP: 0.0610461, MRR: 0.1310504, NDCG: 0.0919805, F1: 0.0576311, HIT_RATE: 0.3735648, ARHR: 0.1513210, NOVELTY: 0.0048085, AVERAGE_POPULARITY: 0.1140158, DIVERSITY_MEAN_INTER_LIST: 0.9830150, DIVERSITY_HERFINDAHL: 0.9982841, COVERAGE_ITEM: 0.4443811, COVERAGE_ITEM_CORRECT: 0.0418171, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1962502, DIVERSITY_GINI: 0.1410335, SHANNON_ENTROPY: 11.4139760, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'alpha': 0.4528334898290506, 'l1_ratio': 0.5632509517008222} - results: ROC_AUC: 0.1717422, PRECISION: 0.0363350, PRECISION_RECALL_MIN_DEN: 0.1263927, RECALL: 0.1224289, MAP: 0.0595072, MRR: 0.1274858, NDCG: 0.0895463, F1: 0.0560359, HIT_RATE: 0.3633499, ARHR: 0.1471953, NOVELTY: 0.0048248, AVERAGE_POPULARITY: 0.1142116, DIVERSITY_MEAN_INTER_LIST: 0.9829245, DIVERSITY_HERFINDAHL: 0.9982751, COVERAGE_ITEM: 0.4479615, COVERAGE_ITEM_CORRECT: 0.0403696, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1911413, DIVERSITY_GINI: 0.1454053, SHANNON_ENTROPY: 11.4636041, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'alpha': 0.9746049440323309, 'l1_ratio': 0.2395884577186737} - results: ROC_AUC: 0.1787671, PRECISION: 0.0380664, PRECISION_RECALL_MIN_DEN: 0.1330031, RECALL: 0.1288616, MAP: 0.0621989, MRR: 0.1331319, NDCG: 0.0937430, F1: 0.0587700, HIT_RATE: 0.3806641, ARHR: 0.1539534, NOVELTY: 0.0047987, AVERAGE_POPULARITY: 0.1120645, DIVERSITY_MEAN_INTER_LIST: 0.9836743, DIVERSITY_HERFINDAHL: 0.9983501, COVERAGE_ITEM: 0.4393763, COVERAGE_ITEM_CORRECT: 0.0431800, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1994715, DIVERSITY_GINI: 0.1363766, SHANNON_ENTROPY: 11.3862198, 

SearchBayesianSkopt-CV: New best config found. Config 13: {'alpha': 0.7092896840685813, 'l1_ratio': 0.8191707728906175} - results: ROC_AUC: 0.1831468, PRECISION: 0.0395020, PRECISION_RECALL_MIN_DEN: 0.1382386, RECALL: 0.1340097, MAP: 0.0649596, MRR: 0.1370641, NDCG: 0.0975287, F1: 0.0610161, HIT_RATE: 0.3950200, ARHR: 0.1589052, NOVELTY: 0.0048117, AVERAGE_POPULARITY: 0.1117957, DIVERSITY_MEAN_INTER_LIST: 0.9837378, DIVERSITY_HERFINDAHL: 0.9983564, COVERAGE_ITEM: 0.4482002, COVERAGE_ITEM_CORRECT: 0.0462214, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2057380, DIVERSITY_GINI: 0.1432885, SHANNON_ENTROPY: 11.4567481, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'alpha': 0.6570267152785517, 'l1_ratio': 0.8279489251706178} - results: ROC_AUC: 0.1812496, PRECISION: 0.0390288, PRECISION_RECALL_MIN_DEN: 0.1364578, RECALL: 0.1322709, MAP: 0.0640356, MRR: 0.1355218, NDCG: 0.0962395, F1: 0.0602709, HIT_RATE: 0.3902879, ARHR: 0.1569925, NOVELTY: 0.0048140, AVERAGE_POPULARITY: 0.1124007, DIVERSITY_MEAN_INTER_LIST: 0.9835544, DIVERSITY_HERFINDAHL: 0.9983381, COVERAGE_ITEM: 0.4484312, COVERAGE_ITEM_CORRECT: 0.0453744, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2037750, DIVERSITY_GINI: 0.1439426, SHANNON_ENTROPY: 11.4592735, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'alpha': 0.039039104113388186, 'l1_ratio': 0.9284145406821549} - results: ROC_AUC: 0.1607808, PRECISION: 0.0337491, PRECISION_RECALL_MIN_DEN: 0.1168192, RECALL: 0.1131045, MAP: 0.0550297, MRR: 0.1188323, NDCG: 0.0829587, F1: 0.0519822, HIT_RATE: 0.3374906, ARHR: 0.1365776, NOVELTY: 0.0048499, AVERAGE_POPULARITY: 0.1144852, DIVERSITY_MEAN_INTER_LIST: 0.9826752, DIVERSITY_HERFINDAHL: 0.9982502, COVERAGE_ITEM: 0.4508335, COVERAGE_ITEM_CORRECT: 0.0364889, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1788851, DIVERSITY_GINI: 0.1505715, SHANNON_ENTROPY: 11.5276975, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'alpha': 0.3112921487903871, 'l1_ratio': 0.12054568118105716} - results: ROC_AUC: 0.1667084, PRECISION: 0.0352226, PRECISION_RECALL_MIN_DEN: 0.1218695, RECALL: 0.1180010, MAP: 0.0573353, MRR: 0.1234774, NDCG: 0.0864185, F1: 0.0542478, HIT_RATE: 0.3522263, ARHR: 0.1423783, NOVELTY: 0.0048329, AVERAGE_POPULARITY: 0.1144849, DIVERSITY_MEAN_INTER_LIST: 0.9827656, DIVERSITY_HERFINDAHL: 0.9982592, COVERAGE_ITEM: 0.4491396, COVERAGE_ITEM_CORRECT: 0.0384447, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1856801, DIVERSITY_GINI: 0.1472772, SHANNON_ENTROPY: 11.4812694, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'alpha': 0.8205600627891964, 'l1_ratio': 0.08861840700194469} - results: ROC_AUC: 0.1754508, PRECISION: 0.0372434, PRECISION_RECALL_MIN_DEN: 0.1293779, RECALL: 0.1253090, MAP: 0.0605915, MRR: 0.1305232, NDCG: 0.0914282, F1: 0.0574184, HIT_RATE: 0.3724342, ARHR: 0.1506580, NOVELTY: 0.0048008, AVERAGE_POPULARITY: 0.1139927, DIVERSITY_MEAN_INTER_LIST: 0.9830367, DIVERSITY_HERFINDAHL: 0.9982863, COVERAGE_ITEM: 0.4434495, COVERAGE_ITEM_CORRECT: 0.0415476, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1956462, DIVERSITY_GINI: 0.1391639, SHANNON_ENTROPY: 11.3911270, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'alpha': 0.6427864036590718, 'l1_ratio': 0.3979687153326751} - results: ROC_AUC: 0.1748763, PRECISION: 0.0374378, PRECISION_RECALL_MIN_DEN: 0.1301878, RECALL: 0.1261262, MAP: 0.0610200, MRR: 0.1307277, NDCG: 0.0919768, F1: 0.0577352, HIT_RATE: 0.3743782, ARHR: 0.1510485, NOVELTY: 0.0048117, AVERAGE_POPULARITY: 0.1140071, DIVERSITY_MEAN_INTER_LIST: 0.9830165, DIVERSITY_HERFINDAHL: 0.9982843, COVERAGE_ITEM: 0.4453744, COVERAGE_ITEM_CORRECT: 0.0420558, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1965270, DIVERSITY_GINI: 0.1420341, SHANNON_ENTROPY: 11.4245488, 

SearchBayesianSkopt-CV: New best config found. Config 19: {'alpha': 0.7926290830492101, 'l1_ratio': 0.825856091890082} - results: ROC_AUC: 0.1867546, PRECISION: 0.0401028, PRECISION_RECALL_MIN_DEN: 0.1414006, RECALL: 0.1371660, MAP: 0.0663952, MRR: 0.1396664, NDCG: 0.0996305, F1: 0.0620600, HIT_RATE: 0.4010277, ARHR: 0.1619412, NOVELTY: 0.0048100, AVERAGE_POPULARITY: 0.1103477, DIVERSITY_MEAN_INTER_LIST: 0.9841289, DIVERSITY_HERFINDAHL: 0.9983955, COVERAGE_ITEM: 0.4489779, COVERAGE_ITEM_CORRECT: 0.0476997, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2087580, DIVERSITY_GINI: 0.1429604, SHANNON_ENTROPY: 11.4626452, 

SearchBayesianSkopt-CV: New best config found. Config 20: {'alpha': 0.9966764941906306, 'l1_ratio': 0.9957343020515493} - results: ROC_AUC: 0.1942932, PRECISION: 0.0419711, PRECISION_RECALL_MIN_DEN: 0.1498721, RECALL: 0.1454784, MAP: 0.0700112, MRR: 0.1447933, NDCG: 0.1048693, F1: 0.0651463, HIT_RATE: 0.4197112, ARHR: 0.1681813, NOVELTY: 0.0048297, AVERAGE_POPULARITY: 0.0985685, DIVERSITY_MEAN_INTER_LIST: 0.9870672, DIVERSITY_HERFINDAHL: 0.9986893, COVERAGE_ITEM: 0.4631992, COVERAGE_ITEM_CORRECT: 0.0527430, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2173650, DIVERSITY_GINI: 0.1526989, SHANNON_ENTROPY: 11.6471744, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 

SearchBayesianSkopt-CV: New best config found. Config 22: {'alpha': 0.9903927758447499, 'l1_ratio': 0.9977391514635194} - results: ROC_AUC: 0.1944433, PRECISION: 0.0419750, PRECISION_RECALL_MIN_DEN: 0.1498009, RECALL: 0.1454113, MAP: 0.0700598, MRR: 0.1449099, NDCG: 0.1049147, F1: 0.0651441, HIT_RATE: 0.4197502, ARHR: 0.1683266, NOVELTY: 0.0048285, AVERAGE_POPULARITY: 0.0990161, DIVERSITY_MEAN_INTER_LIST: 0.9869730, DIVERSITY_HERFINDAHL: 0.9986799, COVERAGE_ITEM: 0.4628604, COVERAGE_ITEM_CORRECT: 0.0526429, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1524477, SHANNON_ENTROPY: 11.6416646, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 

SearchBayesianSkopt-CV: New best config found. Config 27: {'alpha': 0.985324214426363, 'l1_ratio': 0.9817687773282582} - results: ROC_AUC: 0.1945645, PRECISION: 0.0420492, PRECISION_RECALL_MIN_DEN: 0.1501491, RECALL: 0.1457420, MAP: 0.0701749, MRR: 0.1451599, NDCG: 0.1050948, F1: 0.0652666, HIT_RATE: 0.4204915, ARHR: 0.1685974, NOVELTY: 0.0048262, AVERAGE_POPULARITY: 0.0999592, DIVERSITY_MEAN_INTER_LIST: 0.9867559, DIVERSITY_HERFINDAHL: 0.9986582, COVERAGE_ITEM: 0.4608816, COVERAGE_ITEM_CORRECT: 0.0526506, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2177929, DIVERSITY_GINI: 0.1509297, SHANNON_ENTROPY: 11.6214608, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'alpha': 0.9946463275308025, 'l1_ratio': 0.0005816156793242434} - results: ROC_AUC: 0.1757622, PRECISION: 0.0372466, PRECISION_RECALL_MIN_DEN: 0.1298367, RECALL: 0.1257401, MAP: 0.0607292, MRR: 0.1304878, NDCG: 0.0915646, F1: 0.0574680, HIT_RATE: 0.3724664, ARHR: 0.1507719, NOVELTY: 0.0047964, AVERAGE_POPULARITY: 0.1129706, DIVERSITY_MEAN_INTER_LIST: 0.9833764, DIVERSITY_HERFINDAHL: 0.9983203, COVERAGE_ITEM: 0.4409163, COVERAGE_ITEM_CORRECT: 0.0416708, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1957217, DIVERSITY_GINI: 0.1371266, SHANNON_ENTROPY: 11.3806880, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'alpha': 0.9969584369182984, 'l1_ratio': 0.9968646362641161} - results: ROC_AUC: 0.1941944, PRECISION: 0.0419711, PRECISION_RECALL_MIN_DEN: 0.1498733, RECALL: 0.1454800, MAP: 0.0700075, MRR: 0.1447904, NDCG: 0.1048631, F1: 0.0651463, HIT_RATE: 0.4197110, ARHR: 0.1681874, NOVELTY: 0.0048298, AVERAGE_POPULARITY: 0.0985070, DIVERSITY_MEAN_INTER_LIST: 0.9870779, DIVERSITY_HERFINDAHL: 0.9986903, COVERAGE_ITEM: 0.4633994, COVERAGE_ITEM_CORRECT: 0.0527661, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2172895, DIVERSITY_GINI: 0.1527942, SHANNON_ENTROPY: 11.6483872, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'alpha': 0.9919922922557368, 'l1_ratio': 0.9999535583044373} - results: ROC_AUC: 0.1945234, PRECISION: 0.0419642, PRECISION_RECALL_MIN_DEN: 0.1497830, RECALL: 0.1453960, MAP: 0.0700936, MRR: 0.1449908, NDCG: 0.1049363, F1: 0.0651297, HIT_RATE: 0.4196422, ARHR: 0.1683787, NOVELTY: 0.0048289, AVERAGE_POPULARITY: 0.0987752, DIVERSITY_MEAN_INTER_LIST: 0.9870255, DIVERSITY_HERFINDAHL: 0.9986851, COVERAGE_ITEM: 0.4634533, COVERAGE_ITEM_CORRECT: 0.0526814, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1527915, SHANNON_ENTROPY: 11.6461627, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1941067, PRECISION: 0.0419854, PRECISION_RECALL_MIN_DEN: 0.1499338, RECALL: 0.1455418, MAP: 0.0700098, MRR: 0.1447401, NDCG: 0.1048761, F1: 0.0651698, HIT_RATE: 0.4198539, ARHR: 0.1681214, NOVELTY: 0.0048307, AVERAGE_POPULARITY: 0.0981414, DIVERSITY_MEAN_INTER_LIST: 0.9871544, DIVERSITY_HERFINDAHL: 0.9986980, COVERAGE_ITEM: 0.4642772, COVERAGE_ITEM_CORRECT: 0.0528508, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2174154, DIVERSITY_GINI: 0.1533848, SHANNON_ENTROPY: 11.6557668, 
