
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.6803282378855651, 'l1_ratio': 0.9438322530295725} - results: ROC_AUC: 0.1387827, PRECISION: 0.0290686, PRECISION_RECALL_MIN_DEN: 0.1085099, RECALL: 0.1055422, MAP: 0.0477290, MRR: 0.0981580, NDCG: 0.0729806, F1: 0.0455807, HIT_RATE: 0.2906865, ARHR: 0.1109116, NOVELTY: 0.0051971, AVERAGE_POPULARITY: 0.0354790, DIVERSITY_MEAN_INTER_LIST: 0.9973161, DIVERSITY_HERFINDAHL: 0.9997140, COVERAGE_ITEM: 0.5771165, COVERAGE_ITEM_CORRECT: 0.0490087, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1608406, DIVERSITY_GINI: 0.2694003, SHANNON_ENTROPY: 12.9741233, 
SearchBayesianSkopt-CV: New best config found. Config 9: {'alpha': 0.3120224851072216, 'l1_ratio': 0.5483777087945072} - results: ROC_AUC: 0.1923556, PRECISION: 0.0417209, PRECISION_RECALL_MIN_DEN: 0.1489797, RECALL: 0.1445309, MAP: 0.0696571, MRR: 0.1424522, NDCG: 0.1038862, F1: 0.0647488, HIT_RATE: 0.4172092, ARHR: 0.1664162, NOVELTY: 0.0049129, AVERAGE_POPULARITY: 0.0864339, DIVERSITY_MEAN_INTER_LIST: 0.9908073, DIVERSITY_HERFINDAHL: 0.9990632, COVERAGE_ITEM: 0.4817016, COVERAGE_ITEM_CORRECT: 0.0548296, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2146974, DIVERSITY_GINI: 0.1693182, SHANNON_ENTROPY: 11.9413039, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'alpha': 0.6652526012608986, 'l1_ratio': 0.5217886948411611} - results: ROC_AUC: 0.1794797, PRECISION: 0.0393075, PRECISION_RECALL_MIN_DEN: 0.1413184, RECALL: 0.1371207, MAP: 0.0643642, MRR: 0.1317122, NDCG: 0.0970142, F1: 0.0610982, HIT_RATE: 0.3930748, ARHR: 0.1533254, NOVELTY: 0.0050552, AVERAGE_POPULARITY: 0.0609858, DIVERSITY_MEAN_INTER_LIST: 0.9950355, DIVERSITY_HERFINDAHL: 0.9994860, COVERAGE_ITEM: 0.5362233, COVERAGE_ITEM_CORRECT: 0.0567623, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2044293, DIVERSITY_GINI: 0.2214008, SHANNON_ENTROPY: 12.5320433, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'alpha': 0.6310254748569911, 'l1_ratio': 0.42318219644561506} - results: ROC_AUC: 0.1883670, PRECISION: 0.0409652, PRECISION_RECALL_MIN_DEN: 0.1468570, RECALL: 0.1424922, MAP: 0.0679046, MRR: 0.1391454, NDCG: 0.1017409, F1: 0.0636329, HIT_RATE: 0.4096518, ARHR: 0.1623369, NOVELTY: 0.0050039, AVERAGE_POPULARITY: 0.0703875, DIVERSITY_MEAN_INTER_LIST: 0.9937083, DIVERSITY_HERFINDAHL: 0.9993533, COVERAGE_ITEM: 0.5164966, COVERAGE_ITEM_CORRECT: 0.0566699, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2119039, DIVERSITY_GINI: 0.2006317, SHANNON_ENTROPY: 12.3166126, 

SearchBayesianSkopt-CV: New best config found. Config 12: {'alpha': 0.3915886801737558, 'l1_ratio': 0.4198168322029132} - results: ROC_AUC: 0.1924191, PRECISION: 0.0420490, PRECISION_RECALL_MIN_DEN: 0.1494677, RECALL: 0.1449445, MAP: 0.0700101, MRR: 0.1435650, NDCG: 0.1043870, F1: 0.0651856, HIT_RATE: 0.4204899, ARHR: 0.1677640, NOVELTY: 0.0049188, AVERAGE_POPULARITY: 0.0858730, DIVERSITY_MEAN_INTER_LIST: 0.9909223, DIVERSITY_HERFINDAHL: 0.9990747, COVERAGE_ITEM: 0.4805775, COVERAGE_ITEM_CORRECT: 0.0549220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2155782, DIVERSITY_GINI: 0.1685265, SHANNON_ENTROPY: 11.9406003, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'alpha': 0.7773562402186646, 'l1_ratio': 0.3940598814213493} - results: ROC_AUC: 0.1839226, PRECISION: 0.0403928, PRECISION_RECALL_MIN_DEN: 0.1444046, RECALL: 0.1400343, MAP: 0.0660419, MRR: 0.1353749, NDCG: 0.0993441, F1: 0.0626982, HIT_RATE: 0.4039282, ARHR: 0.1581704, NOVELTY: 0.0050420, AVERAGE_POPULARITY: 0.0639994, DIVERSITY_MEAN_INTER_LIST: 0.9946286, DIVERSITY_HERFINDAHL: 0.9994453, COVERAGE_ITEM: 0.5280616, COVERAGE_ITEM_CORRECT: 0.0570934, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2087832, DIVERSITY_GINI: 0.2122300, SHANNON_ENTROPY: 12.4479746, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'alpha': 0.907292840488491, 'l1_ratio': 0.3362608650382041} - results: ROC_AUC: 0.1829588, PRECISION: 0.0401880, PRECISION_RECALL_MIN_DEN: 0.1432048, RECALL: 0.1387822, MAP: 0.0652192, MRR: 0.1341139, NDCG: 0.0983025, F1: 0.0623262, HIT_RATE: 0.4018797, ARHR: 0.1567995, NOVELTY: 0.0050558, AVERAGE_POPULARITY: 0.0620294, DIVERSITY_MEAN_INTER_LIST: 0.9948680, DIVERSITY_HERFINDAHL: 0.9994692, COVERAGE_ITEM: 0.5287469, COVERAGE_ITEM_CORRECT: 0.0569702, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2075500, DIVERSITY_GINI: 0.2132560, SHANNON_ENTROPY: 12.4699540, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'alpha': 0.002889644905255451, 'l1_ratio': 0.6655330145311033} - results: ROC_AUC: 0.1707846, PRECISION: 0.0359331, PRECISION_RECALL_MIN_DEN: 0.1266825, RECALL: 0.1227971, MAP: 0.0594748, MRR: 0.1267445, NDCG: 0.0893622, F1: 0.0555936, HIT_RATE: 0.3593310, ARHR: 0.1457172, NOVELTY: 0.0047659, AVERAGE_POPULARITY: 0.1117186, DIVERSITY_MEAN_INTER_LIST: 0.9846872, DIVERSITY_HERFINDAHL: 0.9984513, COVERAGE_ITEM: 0.4087777, COVERAGE_ITEM_CORRECT: 0.0400077, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1903611, DIVERSITY_GINI: 0.1178751, SHANNON_ENTROPY: 11.2461212, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'alpha': 0.8463349036747173, 'l1_ratio': 0.07054596602456} - results: ROC_AUC: 0.1810448, PRECISION: 0.0386886, PRECISION_RECALL_MIN_DEN: 0.1356456, RECALL: 0.1313399, MAP: 0.0639984, MRR: 0.1346651, NDCG: 0.0957132, F1: 0.0597677, HIT_RATE: 0.3868858, ARHR: 0.1560532, NOVELTY: 0.0049214, AVERAGE_POPULARITY: 0.0860160, DIVERSITY_MEAN_INTER_LIST: 0.9905454, DIVERSITY_HERFINDAHL: 0.9990370, COVERAGE_ITEM: 0.4602117, COVERAGE_ITEM_CORRECT: 0.0476612, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2010318, DIVERSITY_GINI: 0.1549449, SHANNON_ENTROPY: 11.8188895, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'alpha': 0.7839965883901682, 'l1_ratio': 0.10536360441386197} - results: ROC_AUC: 0.1849731, PRECISION: 0.0397806, PRECISION_RECALL_MIN_DEN: 0.1394111, RECALL: 0.1349989, MAP: 0.0658223, MRR: 0.1379736, NDCG: 0.0983581, F1: 0.0614497, HIT_RATE: 0.3978062, ARHR: 0.1602543, NOVELTY: 0.0049220, AVERAGE_POPULARITY: 0.0860080, DIVERSITY_MEAN_INTER_LIST: 0.9906374, DIVERSITY_HERFINDAHL: 0.9990462, COVERAGE_ITEM: 0.4624909, COVERAGE_ITEM_CORRECT: 0.0495938, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2054612, DIVERSITY_GINI: 0.1566413, SHANNON_ENTROPY: 11.8372688, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'alpha': 0.8422615813365627, 'l1_ratio': 0.639237001935049} - results: ROC_AUC: 0.1537115, PRECISION: 0.0331225, PRECISION_RECALL_MIN_DEN: 0.1202743, RECALL: 0.1166767, MAP: 0.0529849, MRR: 0.1104035, NDCG: 0.0810672, F1: 0.0515946, HIT_RATE: 0.3312248, ARHR: 0.1265519, NOVELTY: 0.0051696, AVERAGE_POPULARITY: 0.0408750, DIVERSITY_MEAN_INTER_LIST: 0.9969827, DIVERSITY_HERFINDAHL: 0.9996806, COVERAGE_ITEM: 0.5681463, COVERAGE_ITEM_CORRECT: 0.0528354, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1780546, DIVERSITY_GINI: 0.2582266, SHANNON_ENTROPY: 12.8858631, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'alpha': 0.1535619113770972, 'l1_ratio': 0.34080921478847165} - results: ROC_AUC: 0.1827434, PRECISION: 0.0393572, PRECISION_RECALL_MIN_DEN: 0.1370319, RECALL: 0.1326250, MAP: 0.0643381, MRR: 0.1359774, NDCG: 0.0965369, F1: 0.0606975, HIT_RATE: 0.3935722, ARHR: 0.1580243, NOVELTY: 0.0048169, AVERAGE_POPULARITY: 0.1032934, DIVERSITY_MEAN_INTER_LIST: 0.9869222, DIVERSITY_HERFINDAHL: 0.9986748, COVERAGE_ITEM: 0.4295053, COVERAGE_ITEM_CORRECT: 0.0472531, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2038002, DIVERSITY_GINI: 0.1312916, SHANNON_ENTROPY: 11.4565602, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'alpha': 0.003924498204645356, 'l1_ratio': 0.9913627922317717} - results: ROC_AUC: 0.1713142, PRECISION: 0.0360249, PRECISION_RECALL_MIN_DEN: 0.1270001, RECALL: 0.1230963, MAP: 0.0596338, MRR: 0.1271088, NDCG: 0.0895972, F1: 0.0557342, HIT_RATE: 0.3602491, ARHR: 0.1461761, NOVELTY: 0.0047666, AVERAGE_POPULARITY: 0.1116098, DIVERSITY_MEAN_INTER_LIST: 0.9847185, DIVERSITY_HERFINDAHL: 0.9984545, COVERAGE_ITEM: 0.4088393, COVERAGE_ITEM_CORRECT: 0.0401848, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1908393, DIVERSITY_GINI: 0.1180027, SHANNON_ENTROPY: 11.2487196, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'alpha': 0.48084847954557697, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1688828, PRECISION: 0.0358217, PRECISION_RECALL_MIN_DEN: 0.1226734, RECALL: 0.1186308, MAP: 0.0577924, MRR: 0.1259317, NDCG: 0.0872024, F1: 0.0550261, HIT_RATE: 0.3582171, ARHR: 0.1453500, NOVELTY: 0.0048628, AVERAGE_POPULARITY: 0.0971730, DIVERSITY_MEAN_INTER_LIST: 0.9876348, DIVERSITY_HERFINDAHL: 0.9987460, COVERAGE_ITEM: 0.4268027, COVERAGE_ITEM_CORRECT: 0.0406853, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1874921, DIVERSITY_GINI: 0.1306159, SHANNON_ENTROPY: 11.4704136, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'alpha': 0.9857006642188421, 'l1_ratio': 0.0012505038677378402} - results: ROC_AUC: 0.1689296, PRECISION: 0.0357873, PRECISION_RECALL_MIN_DEN: 0.1238608, RECALL: 0.1197863, MAP: 0.0581722, MRR: 0.1250852, NDCG: 0.0875261, F1: 0.0551095, HIT_RATE: 0.3578732, ARHR: 0.1444392, NOVELTY: 0.0049291, AVERAGE_POPULARITY: 0.0848381, DIVERSITY_MEAN_INTER_LIST: 0.9905872, DIVERSITY_HERFINDAHL: 0.9990412, COVERAGE_ITEM: 0.4672724, COVERAGE_ITEM_CORRECT: 0.0427488, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1877690, DIVERSITY_GINI: 0.1571836, SHANNON_ENTROPY: 11.8292581, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'alpha': 0.003907496976571224, 'l1_ratio': 0.3898953601136269} - results: ROC_AUC: 0.1706365, PRECISION: 0.0359401, PRECISION_RECALL_MIN_DEN: 0.1266353, RECALL: 0.1227445, MAP: 0.0594272, MRR: 0.1266681, NDCG: 0.0893155, F1: 0.0555968, HIT_RATE: 0.3594015, ARHR: 0.1456455, NOVELTY: 0.0047663, AVERAGE_POPULARITY: 0.1116711, DIVERSITY_MEAN_INTER_LIST: 0.9846965, DIVERSITY_HERFINDAHL: 0.9984522, COVERAGE_ITEM: 0.4090318, COVERAGE_ITEM_CORRECT: 0.0400077, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1903360, DIVERSITY_GINI: 0.1179850, SHANNON_ENTROPY: 11.2472879, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'alpha': 0.006822487797947365, 'l1_ratio': 0.004168359786127952} - results: ROC_AUC: 0.1687908, PRECISION: 0.0356534, PRECISION_RECALL_MIN_DEN: 0.1248946, RECALL: 0.1210184, MAP: 0.0585353, MRR: 0.1253977, NDCG: 0.0881252, F1: 0.0550769, HIT_RATE: 0.3565343, ARHR: 0.1442806, NOVELTY: 0.0047764, AVERAGE_POPULARITY: 0.1113726, DIVERSITY_MEAN_INTER_LIST: 0.9847533, DIVERSITY_HERFINDAHL: 0.9984579, COVERAGE_ITEM: 0.4187103, COVERAGE_ITEM_CORRECT: 0.0394918, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1885491, DIVERSITY_GINI: 0.1215479, SHANNON_ENTROPY: 11.2714175, 

SearchBayesianSkopt-CV: New best config found. Config 25: {'alpha': 0.4894654873673796, 'l1_ratio': 0.3552873191548765} - results: ROC_AUC: 0.1922038, PRECISION: 0.0420387, PRECISION_RECALL_MIN_DEN: 0.1492447, RECALL: 0.1447025, MAP: 0.0700468, MRR: 0.1433736, NDCG: 0.1043344, F1: 0.0651487, HIT_RATE: 0.4203874, ARHR: 0.1676738, NOVELTY: 0.0049360, AVERAGE_POPULARITY: 0.0830959, DIVERSITY_MEAN_INTER_LIST: 0.9914543, DIVERSITY_HERFINDAHL: 0.9991279, COVERAGE_ITEM: 0.4849586, COVERAGE_ITEM_CORRECT: 0.0551299, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2152762, DIVERSITY_GINI: 0.1725362, SHANNON_ENTROPY: 11.9975669, 

SearchBayesianSkopt-CV: New best config found. Config 26: {'alpha': 0.489691003044884, 'l1_ratio': 0.35594804475505415} - results: ROC_AUC: 0.1921790, PRECISION: 0.0420458, PRECISION_RECALL_MIN_DEN: 0.1492831, RECALL: 0.1447448, MAP: 0.0700525, MRR: 0.1433865, NDCG: 0.1043510, F1: 0.0651615, HIT_RATE: 0.4204584, ARHR: 0.1676959, NOVELTY: 0.0049361, AVERAGE_POPULARITY: 0.0830577, DIVERSITY_MEAN_INTER_LIST: 0.9914609, DIVERSITY_HERFINDAHL: 0.9991286, COVERAGE_ITEM: 0.4852281, COVERAGE_ITEM_CORRECT: 0.0551684, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2153014, DIVERSITY_GINI: 0.1726919, SHANNON_ENTROPY: 11.9989703, 

SearchBayesianSkopt-CV: New best config found. Config 27: {'alpha': 0.48973465405541533, 'l1_ratio': 0.3567553681370489} - results: ROC_AUC: 0.1922819, PRECISION: 0.0420316, PRECISION_RECALL_MIN_DEN: 0.1493418, RECALL: 0.1448042, MAP: 0.0700526, MRR: 0.1433586, NDCG: 0.1043567, F1: 0.0651505, HIT_RATE: 0.4203165, ARHR: 0.1676550, NOVELTY: 0.0049364, AVERAGE_POPULARITY: 0.0830093, DIVERSITY_MEAN_INTER_LIST: 0.9914710, DIVERSITY_HERFINDAHL: 0.9991296, COVERAGE_ITEM: 0.4853359, COVERAGE_ITEM_CORRECT: 0.0551607, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2153769, DIVERSITY_GINI: 0.1727878, SHANNON_ENTROPY: 12.0001621, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'alpha': 0.4896313400077554, 'l1_ratio': 0.35764632212551106} - results: ROC_AUC: 0.1922962, PRECISION: 0.0420211, PRECISION_RECALL_MIN_DEN: 0.1492986, RECALL: 0.1447597, MAP: 0.0700395, MRR: 0.1433258, NDCG: 0.1043300, F1: 0.0651333, HIT_RATE: 0.4202113, ARHR: 0.1676173, NOVELTY: 0.0049364, AVERAGE_POPULARITY: 0.0829708, DIVERSITY_MEAN_INTER_LIST: 0.9914787, DIVERSITY_HERFINDAHL: 0.9991304, COVERAGE_ITEM: 0.4854514, COVERAGE_ITEM_CORRECT: 0.0551453, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2153265, DIVERSITY_GINI: 0.1728796, SHANNON_ENTROPY: 12.0012198, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'alpha': 0.48938986736609785, 'l1_ratio': 0.3586358707449837} - results: ROC_AUC: 0.1923123, PRECISION: 0.0420176, PRECISION_RECALL_MIN_DEN: 0.1492599, RECALL: 0.1447235, MAP: 0.0700280, MRR: 0.1433077, NDCG: 0.1043111, F1: 0.0651255, HIT_RATE: 0.4201763, ARHR: 0.1675858, NOVELTY: 0.0049363, AVERAGE_POPULARITY: 0.0829469, DIVERSITY_MEAN_INTER_LIST: 0.9914830, DIVERSITY_HERFINDAHL: 0.9991308, COVERAGE_ITEM: 0.4856131, COVERAGE_ITEM_CORRECT: 0.0551299, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2153517, DIVERSITY_GINI: 0.1729879, SHANNON_ENTROPY: 12.0022557, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'alpha': 0.267655969683187, 'l1_ratio': 0.9955169053011641} - results: ROC_AUC: 0.1844723, PRECISION: 0.0396213, PRECISION_RECALL_MIN_DEN: 0.1443027, RECALL: 0.1403306, MAP: 0.0668815, MRR: 0.1359299, NDCG: 0.1001321, F1: 0.0617944, HIT_RATE: 0.3962130, ARHR: 0.1574516, NOVELTY: 0.0049740, AVERAGE_POPULARITY: 0.0746016, DIVERSITY_MEAN_INTER_LIST: 0.9930007, DIVERSITY_HERFINDAHL: 0.9992825, COVERAGE_ITEM: 0.5162810, COVERAGE_ITEM_CORRECT: 0.0550991, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2072480, DIVERSITY_GINI: 0.1999754, SHANNON_ENTROPY: 12.2729477, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 0.38242804017248555, 'l1_ratio': 0.5577240870048965} - results: ROC_AUC: 0.1910521, PRECISION: 0.0413995, PRECISION_RECALL_MIN_DEN: 0.1483774, RECALL: 0.1440267, MAP: 0.0690058, MRR: 0.1414500, NDCG: 0.1031885, F1: 0.0643118, HIT_RATE: 0.4139946, ARHR: 0.1649074, NOVELTY: 0.0049489, AVERAGE_POPULARITY: 0.0799896, DIVERSITY_MEAN_INTER_LIST: 0.9920763, DIVERSITY_HERFINDAHL: 0.9991901, COVERAGE_ITEM: 0.4981482, COVERAGE_ITEM_CORRECT: 0.0556304, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2139927, DIVERSITY_GINI: 0.1833986, SHANNON_ENTROPY: 12.1083536, 
