
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.09735591577502803, 'b': 0.7598040810517013, 'c': 0.9256075301479226, 'normalize': True} - results: ROC_AUC: 0.1755549, PRECISION: 0.0370415, PRECISION_RECALL_MIN_DEN: 0.1289443, RECALL: 0.1248253, MAP: 0.0612842, MRR: 0.1309291, NDCG: 0.0917631, F1: 0.0571281, HIT_RATE: 0.3704150, ARHR: 0.1512009, NOVELTY: 0.0048237, AVERAGE_POPULARITY: 0.1069121, DIVERSITY_MEAN_INTER_LIST: 0.9850711, DIVERSITY_HERFINDAHL: 0.9984897, COVERAGE_ITEM: 0.4526814, COVERAGE_ITEM_CORRECT: 0.0417940, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1941362, DIVERSITY_GINI: 0.1416523, SHANNON_ENTROPY: 11.4622810, 

SearchBayesianSkopt-CV: New best config found. Config 1: {'a': 0.24087188903472329, 'b': 0.42770928901391325, 'c': 0.13654462212342625, 'normalize': True} - results: ROC_AUC: 0.1792692, PRECISION: 0.0381376, PRECISION_RECALL_MIN_DEN: 0.1330315, RECALL: 0.1288279, MAP: 0.0631799, MRR: 0.1341535, NDCG: 0.0945047, F1: 0.0588516, HIT_RATE: 0.3813760, ARHR: 0.1551246, NOVELTY: 0.0048613, AVERAGE_POPULARITY: 0.0973565, DIVERSITY_MEAN_INTER_LIST: 0.9876935, DIVERSITY_HERFINDAHL: 0.9987519, COVERAGE_ITEM: 0.4497709, COVERAGE_ITEM_CORRECT: 0.0451973, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1988423, DIVERSITY_GINI: 0.1447229, SHANNON_ENTROPY: 11.6065505, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'a': 0.29131768919081885, 'b': 0.5873065304960701, 'c': 0.9118399926517474, 'normalize': True} - results: ROC_AUC: 0.1778271, PRECISION: 0.0374903, PRECISION_RECALL_MIN_DEN: 0.1313273, RECALL: 0.1272121, MAP: 0.0622346, MRR: 0.1325702, NDCG: 0.0932213, F1: 0.0579107, HIT_RATE: 0.3749028, ARHR: 0.1529927, NOVELTY: 0.0048141, AVERAGE_POPULARITY: 0.1084543, DIVERSITY_MEAN_INTER_LIST: 0.9846052, DIVERSITY_HERFINDAHL: 0.9984431, COVERAGE_ITEM: 0.4458826, COVERAGE_ITEM_CORRECT: 0.0426641, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1969548, DIVERSITY_GINI: 0.1384940, SHANNON_ENTROPY: 11.4243880, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'a': 0.543386898504963, 'b': 0.7342976604662068, 'c': 0.841096169323537, 'normalize': False} - results: ROC_AUC: 0.1774998, PRECISION: 0.0374618, PRECISION_RECALL_MIN_DEN: 0.1313960, RECALL: 0.1273059, MAP: 0.0620245, MRR: 0.1321340, NDCG: 0.0930506, F1: 0.0578869, HIT_RATE: 0.3746178, ARHR: 0.1524899, NOVELTY: 0.0047948, AVERAGE_POPULARITY: 0.1131125, DIVERSITY_MEAN_INTER_LIST: 0.9831313, DIVERSITY_HERFINDAHL: 0.9982958, COVERAGE_ITEM: 0.4430491, COVERAGE_ITEM_CORRECT: 0.0422637, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1972065, DIVERSITY_GINI: 0.1356117, SHANNON_ENTROPY: 11.3457554, 

SearchBayesianSkopt-CV: New best config found. Config 4: {'a': 0.9002656237960389, 'b': 0.6604377108324274, 'c': 0.15893914283313973, 'normalize': False} - results: ROC_AUC: 0.1838430, PRECISION: 0.0393953, PRECISION_RECALL_MIN_DEN: 0.1386893, RECALL: 0.1344106, MAP: 0.0656514, MRR: 0.1379805, NDCG: 0.0981007, F1: 0.0609298, HIT_RATE: 0.3939530, ARHR: 0.1597571, NOVELTY: 0.0048356, AVERAGE_POPULARITY: 0.1020773, DIVERSITY_MEAN_INTER_LIST: 0.9864040, DIVERSITY_HERFINDAHL: 0.9986230, COVERAGE_ITEM: 0.4446737, COVERAGE_ITEM_CORRECT: 0.0471453, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2048320, DIVERSITY_GINI: 0.1409865, SHANNON_ENTROPY: 11.5254513, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.0496436964031768, 'b': 0.7352032642709245, 'c': 0.72103645775687, 'normalize': False} - results: ROC_AUC: 0.1748952, PRECISION: 0.0368292, PRECISION_RECALL_MIN_DEN: 0.1285398, RECALL: 0.1245002, MAP: 0.0607596, MRR: 0.1298695, NDCG: 0.0911857, F1: 0.0568414, HIT_RATE: 0.3682917, ARHR: 0.1498861, NOVELTY: 0.0047989, AVERAGE_POPULARITY: 0.1132850, DIVERSITY_MEAN_INTER_LIST: 0.9830755, DIVERSITY_HERFINDAHL: 0.9982902, COVERAGE_ITEM: 0.4501867, COVERAGE_ITEM_CORRECT: 0.0411935, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1938845, DIVERSITY_GINI: 0.1382488, SHANNON_ENTROPY: 11.3573189, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.24491463745393566, 'b': 0.8238499688341738, 'c': 0.3267937743195019, 'normalize': False} - results: ROC_AUC: 0.1767614, PRECISION: 0.0373877, PRECISION_RECALL_MIN_DEN: 0.1304070, RECALL: 0.1262578, MAP: 0.0619209, MRR: 0.1320409, NDCG: 0.0927038, F1: 0.0576898, HIT_RATE: 0.3738773, ARHR: 0.1525150, NOVELTY: 0.0048244, AVERAGE_POPULARITY: 0.1062824, DIVERSITY_MEAN_INTER_LIST: 0.9852643, DIVERSITY_HERFINDAHL: 0.9985090, COVERAGE_ITEM: 0.4487469, COVERAGE_ITEM_CORRECT: 0.0425255, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1958223, DIVERSITY_GINI: 0.1405378, SHANNON_ENTROPY: 11.4654644, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'a': 0.920647097320486, 'b': 0.48598313973542406, 'c': 0.6867270937180993, 'normalize': False} - results: ROC_AUC: 0.1798342, PRECISION: 0.0381511, PRECISION_RECALL_MIN_DEN: 0.1342924, RECALL: 0.1301320, MAP: 0.0632016, MRR: 0.1340185, NDCG: 0.0948103, F1: 0.0590017, HIT_RATE: 0.3815112, ARHR: 0.1547737, NOVELTY: 0.0047936, AVERAGE_POPULARITY: 0.1127267, DIVERSITY_MEAN_INTER_LIST: 0.9832366, DIVERSITY_HERFINDAHL: 0.9983063, COVERAGE_ITEM: 0.4394841, COVERAGE_ITEM_CORRECT: 0.0435881, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2003523, DIVERSITY_GINI: 0.1343975, SHANNON_ENTROPY: 11.3442983, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.3037332775725749, 'b': 0.988584104735041, 'c': 0.9800813954114933, 'normalize': True} - results: ROC_AUC: 0.1769571, PRECISION: 0.0373773, PRECISION_RECALL_MIN_DEN: 0.1301958, RECALL: 0.1260479, MAP: 0.0618617, MRR: 0.1319138, NDCG: 0.0926084, F1: 0.0576550, HIT_RATE: 0.3737727, ARHR: 0.1524147, NOVELTY: 0.0048293, AVERAGE_POPULARITY: 0.1051476, DIVERSITY_MEAN_INTER_LIST: 0.9855949, DIVERSITY_HERFINDAHL: 0.9985421, COVERAGE_ITEM: 0.4492782, COVERAGE_ITEM_CORRECT: 0.0425948, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1957217, DIVERSITY_GINI: 0.1411527, SHANNON_ENTROPY: 11.4840635, 
