
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.3802747473066035, 'l1_ratio': 0.13186946873443442} - results: ROC_AUC: 0.1622310, PRECISION: 0.0341870, PRECISION_RECALL_MIN_DEN: 0.1168066, RECALL: 0.1130260, MAP: 0.0552516, MRR: 0.1202210, NDCG: 0.0833495, F1: 0.0524931, HIT_RATE: 0.3418701, ARHR: 0.1385044, NOVELTY: 0.0048423, AVERAGE_POPULARITY: 0.1154194, DIVERSITY_MEAN_INTER_LIST: 0.9826102, DIVERSITY_HERFINDAHL: 0.9982437, COVERAGE_ITEM: 0.4448046, COVERAGE_ITEM_CORRECT: 0.0362271, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1802945, DIVERSITY_GINI: 0.1432806, SHANNON_ENTROPY: 11.4443648, 

SearchBayesianSkopt-CV: New best config found. Config 1: {'alpha': 0.9645989287109766, 'l1_ratio': 0.0018753667707487325} - results: ROC_AUC: 0.1675545, PRECISION: 0.0354312, PRECISION_RECALL_MIN_DEN: 0.1220979, RECALL: 0.1181831, MAP: 0.0573271, MRR: 0.1242682, NDCG: 0.0865450, F1: 0.0545161, HIT_RATE: 0.3543120, ARHR: 0.1433450, NOVELTY: 0.0047738, AVERAGE_POPULARITY: 0.1134689, DIVERSITY_MEAN_INTER_LIST: 0.9841068, DIVERSITY_HERFINDAHL: 0.9983933, COVERAGE_ITEM: 0.4046583, COVERAGE_ITEM_CORRECT: 0.0383754, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1865106, DIVERSITY_GINI: 0.1160707, SHANNON_ENTROPY: 11.2172140, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'alpha': 0.1020039652992212, 'l1_ratio': 0.6059534331952685} - results: ROC_AUC: 0.1580803, PRECISION: 0.0333285, PRECISION_RECALL_MIN_DEN: 0.1131830, RECALL: 0.1094239, MAP: 0.0534741, MRR: 0.1169697, NDCG: 0.0807939, F1: 0.0510909, HIT_RATE: 0.3332847, ARHR: 0.1346591, NOVELTY: 0.0048676, AVERAGE_POPULARITY: 0.1138718, DIVERSITY_MEAN_INTER_LIST: 0.9828704, DIVERSITY_HERFINDAHL: 0.9982697, COVERAGE_ITEM: 0.4520115, COVERAGE_ITEM_CORRECT: 0.0354110, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1758148, DIVERSITY_GINI: 0.1502175, SHANNON_ENTROPY: 11.5268555, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'alpha': 0.08202182732869136, 'l1_ratio': 0.13655438601679395} - results: ROC_AUC: 0.1577367, PRECISION: 0.0331552, PRECISION_RECALL_MIN_DEN: 0.1129322, RECALL: 0.1092254, MAP: 0.0532388, MRR: 0.1165132, NDCG: 0.0805253, F1: 0.0508658, HIT_RATE: 0.3315516, ARHR: 0.1339924, NOVELTY: 0.0048658, AVERAGE_POPULARITY: 0.1145210, DIVERSITY_MEAN_INTER_LIST: 0.9826339, DIVERSITY_HERFINDAHL: 0.9982460, COVERAGE_ITEM: 0.4511954, COVERAGE_ITEM_CORRECT: 0.0351261, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1754876, DIVERSITY_GINI: 0.1496603, SHANNON_ENTROPY: 11.5162892, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'alpha': 0.3202507092784869, 'l1_ratio': 0.45246639537717304} - results: ROC_AUC: 0.1618883, PRECISION: 0.0341160, PRECISION_RECALL_MIN_DEN: 0.1163469, RECALL: 0.1125412, MAP: 0.0549085, MRR: 0.1197452, NDCG: 0.0829232, F1: 0.0523573, HIT_RATE: 0.3411596, ARHR: 0.1380555, NOVELTY: 0.0048549, AVERAGE_POPULARITY: 0.1134827, DIVERSITY_MEAN_INTER_LIST: 0.9831947, DIVERSITY_HERFINDAHL: 0.9983021, COVERAGE_ITEM: 0.4490241, COVERAGE_ITEM_CORRECT: 0.0364427, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1797911, DIVERSITY_GINI: 0.1468227, SHANNON_ENTROPY: 11.4951271, 

SearchBayesianSkopt-CV: New best config found. Config 5: {'alpha': 0.9211224203270332, 'l1_ratio': 0.3422594659470591} - results: ROC_AUC: 0.1720369, PRECISION: 0.0363033, PRECISION_RECALL_MIN_DEN: 0.1242882, RECALL: 0.1202034, MAP: 0.0591265, MRR: 0.1279233, NDCG: 0.0888063, F1: 0.0557631, HIT_RATE: 0.3630327, ARHR: 0.1477228, NOVELTY: 0.0048254, AVERAGE_POPULARITY: 0.1052994, DIVERSITY_MEAN_INTER_LIST: 0.9862083, DIVERSITY_HERFINDAHL: 0.9986034, COVERAGE_ITEM: 0.4287430, COVERAGE_ITEM_CORRECT: 0.0403003, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1903360, DIVERSITY_GINI: 0.1309489, SHANNON_ENTROPY: 11.4305749, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'alpha': 0.4018652788413335, 'l1_ratio': 0.2384254950709998} - results: ROC_AUC: 0.1630047, PRECISION: 0.0343243, PRECISION_RECALL_MIN_DEN: 0.1174008, RECALL: 0.1136210, MAP: 0.0554320, MRR: 0.1206849, NDCG: 0.0836938, F1: 0.0527194, HIT_RATE: 0.3432431, ARHR: 0.1391258, NOVELTY: 0.0048434, AVERAGE_POPULARITY: 0.1147073, DIVERSITY_MEAN_INTER_LIST: 0.9828680, DIVERSITY_HERFINDAHL: 0.9982694, COVERAGE_ITEM: 0.4453128, COVERAGE_ITEM_CORRECT: 0.0365505, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1810746, DIVERSITY_GINI: 0.1435671, SHANNON_ENTROPY: 11.4527594, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'alpha': 0.04381602697118648, 'l1_ratio': 0.47585113673100055} - results: ROC_AUC: 0.1573450, PRECISION: 0.0331021, PRECISION_RECALL_MIN_DEN: 0.1127849, RECALL: 0.1090788, MAP: 0.0530327, MRR: 0.1161058, NDCG: 0.0802890, F1: 0.0507879, HIT_RATE: 0.3310206, ARHR: 0.1335391, NOVELTY: 0.0048694, AVERAGE_POPULARITY: 0.1141680, DIVERSITY_MEAN_INTER_LIST: 0.9827239, DIVERSITY_HERFINDAHL: 0.9982550, COVERAGE_ITEM: 0.4523041, COVERAGE_ITEM_CORRECT: 0.0350953, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1751353, DIVERSITY_GINI: 0.1505983, SHANNON_ENTROPY: 11.5289423, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'alpha': 0.34459656596494853, 'l1_ratio': 0.21058370021993017} - results: ROC_AUC: 0.1618182, PRECISION: 0.0341266, PRECISION_RECALL_MIN_DEN: 0.1164435, RECALL: 0.1126646, MAP: 0.0550393, MRR: 0.1198150, NDCG: 0.0830625, F1: 0.0523831, HIT_RATE: 0.3412662, ARHR: 0.1380979, NOVELTY: 0.0048474, AVERAGE_POPULARITY: 0.1148471, DIVERSITY_MEAN_INTER_LIST: 0.9827582, DIVERSITY_HERFINDAHL: 0.9982585, COVERAGE_ITEM: 0.4466064, COVERAGE_ITEM_CORRECT: 0.0362887, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1799924, DIVERSITY_GINI: 0.1447746, SHANNON_ENTROPY: 11.4635349, 
