
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 730, 'shrink': 349, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'BM25', 'icm_weight': 11.553345008251837} - results: ROC_AUC: 0.1243581, PRECISION: 0.0261505, PRECISION_RECALL_MIN_DEN: 0.1002944, RECALL: 0.0979418, MAP: 0.0406974, MRR: 0.0848938, NDCG: 0.0647837, F1: 0.0412771, HIT_RATE: 0.2615051, ARHR: 0.0949220, NOVELTY: 0.0049615, AVERAGE_POPULARITY: 0.0269911, DIVERSITY_MEAN_INTER_LIST: 0.9975637, DIVERSITY_HERFINDAHL: 0.9997375, COVERAGE_ITEM: 0.6305371, COVERAGE_ITEM_CORRECT: 0.0439115, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1383667, DIVERSITY_GINI: 0.3154638, SHANNON_ENTROPY: 13.1814835, 

SearchBayesianSkopt-CV: New best config found. Config 1: {'topK': 228, 'shrink': 541, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'TF-IDF', 'icm_weight': 2.955532107610768} - results: ROC_AUC: 0.1423017, PRECISION: 0.0301595, PRECISION_RECALL_MIN_DEN: 0.1109702, RECALL: 0.1081186, MAP: 0.0469837, MRR: 0.0999923, NDCG: 0.0738687, F1: 0.0471617, HIT_RATE: 0.3015949, ARHR: 0.1131577, NOVELTY: 0.0049091, AVERAGE_POPULARITY: 0.0434630, DIVERSITY_MEAN_INTER_LIST: 0.9965322, DIVERSITY_HERFINDAHL: 0.9996343, COVERAGE_ITEM: 0.6306064, COVERAGE_ITEM_CORRECT: 0.0449971, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1545237, DIVERSITY_GINI: 0.3076292, SHANNON_ENTROPY: 13.0299619, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'topK': 208, 'shrink': 874, 'similarity': 'cosine', 'normalize': False, 'feature_weighting': 'BM25', 'icm_weight': 2.665067748697374} - results: ROC_AUC: 0.1389623, PRECISION: 0.0297656, PRECISION_RECALL_MIN_DEN: 0.1091425, RECALL: 0.1062417, MAP: 0.0460103, MRR: 0.0971404, NDCG: 0.0723165, F1: 0.0465013, HIT_RATE: 0.2976559, ARHR: 0.1101977, NOVELTY: 0.0049877, AVERAGE_POPULARITY: 0.0326633, DIVERSITY_MEAN_INTER_LIST: 0.9975071, DIVERSITY_HERFINDAHL: 0.9997318, COVERAGE_ITEM: 0.6483388, COVERAGE_ITEM_CORRECT: 0.0475149, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1521580, DIVERSITY_GINI: 0.3303914, SHANNON_ENTROPY: 13.2221230, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'topK': 441, 'shrink': 67, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'none', 'icm_weight': 17.922150044166113} - results: ROC_AUC: 0.0677230, PRECISION: 0.0138002, PRECISION_RECALL_MIN_DEN: 0.0502619, RECALL: 0.0488560, MAP: 0.0205317, MRR: 0.0465861, NDCG: 0.0330795, F1: 0.0215199, HIT_RATE: 0.1380022, ARHR: 0.0508910, NOVELTY: 0.0050392, AVERAGE_POPULARITY: 0.0165743, DIVERSITY_MEAN_INTER_LIST: 0.9974498, DIVERSITY_HERFINDAHL: 0.9997261, COVERAGE_ITEM: 0.5851473, COVERAGE_ITEM_CORRECT: 0.0258710, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0764314, DIVERSITY_GINI: 0.2798104, SHANNON_ENTROPY: 13.0340168, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'topK': 191, 'shrink': 359, 'similarity': 'cosine', 'normalize': False, 'feature_weighting': 'TF-IDF', 'icm_weight': 16.824925030722966} - results: ROC_AUC: 0.0989576, PRECISION: 0.0207491, PRECISION_RECALL_MIN_DEN: 0.0763211, RECALL: 0.0742100, MAP: 0.0316867, MRR: 0.0676271, NDCG: 0.0502616, F1: 0.0324268, HIT_RATE: 0.2074906, ARHR: 0.0753907, NOVELTY: 0.0049713, AVERAGE_POPULARITY: 0.0320831, DIVERSITY_MEAN_INTER_LIST: 0.9967710, DIVERSITY_HERFINDAHL: 0.9996582, COVERAGE_ITEM: 0.5540019, COVERAGE_ITEM_CORRECT: 0.0328778, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1098779, DIVERSITY_GINI: 0.2656695, SHANNON_ENTROPY: 12.9105428, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'topK': 887, 'shrink': 359, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'BM25', 'icm_weight': 17.759536665760113} - results: ROC_AUC: 0.1210132, PRECISION: 0.0253661, PRECISION_RECALL_MIN_DEN: 0.0984067, RECALL: 0.0960825, MAP: 0.0399802, MRR: 0.0829655, NDCG: 0.0634186, F1: 0.0401321, HIT_RATE: 0.2536608, ARHR: 0.0925333, NOVELTY: 0.0049669, AVERAGE_POPULARITY: 0.0261647, DIVERSITY_MEAN_INTER_LIST: 0.9975210, DIVERSITY_HERFINDAHL: 0.9997332, COVERAGE_ITEM: 0.6223061, COVERAGE_ITEM_CORRECT: 0.0428951, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1348685, DIVERSITY_GINI: 0.3085857, SHANNON_ENTROPY: 13.1525101, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'topK': 604, 'shrink': 643, 'similarity': 'cosine', 'normalize': False, 'feature_weighting': 'BM25', 'icm_weight': 3.5456245940004956} - results: ROC_AUC: 0.1405804, PRECISION: 0.0303386, PRECISION_RECALL_MIN_DEN: 0.1125536, RECALL: 0.1097197, MAP: 0.0465858, MRR: 0.0976558, NDCG: 0.0737036, F1: 0.0475326, HIT_RATE: 0.3033863, ARHR: 0.1106437, NOVELTY: 0.0049670, AVERAGE_POPULARITY: 0.0352252, DIVERSITY_MEAN_INTER_LIST: 0.9972744, DIVERSITY_HERFINDAHL: 0.9997085, COVERAGE_ITEM: 0.6320000, COVERAGE_ITEM_CORRECT: 0.0478152, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1558576, DIVERSITY_GINI: 0.3138222, SHANNON_ENTROPY: 13.1330447, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'topK': 728, 'shrink': 793, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'TF-IDF', 'icm_weight': 18.836606949863107} - results: ROC_AUC: 0.0956794, PRECISION: 0.0202642, PRECISION_RECALL_MIN_DEN: 0.0748764, RECALL: 0.0728355, MAP: 0.0301876, MRR: 0.0661547, NDCG: 0.0485682, F1: 0.0317041, HIT_RATE: 0.2026417, ARHR: 0.0736140, NOVELTY: 0.0050095, AVERAGE_POPULARITY: 0.0210732, DIVERSITY_MEAN_INTER_LIST: 0.9977489, DIVERSITY_HERFINDAHL: 0.9997560, COVERAGE_ITEM: 0.6440500, COVERAGE_ITEM_CORRECT: 0.0357113, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1075626, DIVERSITY_GINI: 0.3317165, SHANNON_ENTROPY: 13.2657863, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'topK': 911, 'shrink': 809, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'BM25', 'icm_weight': 18.507944433833707} - results: ROC_AUC: 0.1254408, PRECISION: 0.0262456, PRECISION_RECALL_MIN_DEN: 0.1015507, RECALL: 0.0991588, MAP: 0.0413798, MRR: 0.0858753, NDCG: 0.0655690, F1: 0.0415008, HIT_RATE: 0.2624564, ARHR: 0.0958147, NOVELTY: 0.0049727, AVERAGE_POPULARITY: 0.0286731, DIVERSITY_MEAN_INTER_LIST: 0.9974075, DIVERSITY_HERFINDAHL: 0.9997218, COVERAGE_ITEM: 0.6177093, COVERAGE_ITEM_CORRECT: 0.0435111, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1396250, DIVERSITY_GINI: 0.3041879, SHANNON_ENTROPY: 13.1222824, 

SearchBayesianSkopt-CV: New best config found. Config 9: {'topK': 736, 'shrink': 922, 'similarity': 'cosine', 'normalize': False, 'feature_weighting': 'TF-IDF', 'icm_weight': 3.308790373334255} - results: ROC_AUC: 0.1429489, PRECISION: 0.0301620, PRECISION_RECALL_MIN_DEN: 0.1124995, RECALL: 0.1097670, MAP: 0.0478047, MRR: 0.1005495, NDCG: 0.0749006, F1: 0.0473174, HIT_RATE: 0.3016203, ARHR: 0.1135357, NOVELTY: 0.0047272, AVERAGE_POPULARITY: 0.0933202, DIVERSITY_MEAN_INTER_LIST: 0.9860212, DIVERSITY_HERFINDAHL: 0.9985834, COVERAGE_ITEM: 0.4895168, COVERAGE_ITEM_CORRECT: 0.0366198, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1556311, DIVERSITY_GINI: 0.1840283, SHANNON_ENTROPY: 11.8574670, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'topK': 528, 'shrink': 928, 'similarity': 'cosine', 'normalize': True, 'feature_weighting': 'BM25', 'icm_weight': 16.922555313988127} - results: ROC_AUC: 0.1262800, PRECISION: 0.0264347, PRECISION_RECALL_MIN_DEN: 0.1018894, RECALL: 0.0994859, MAP: 0.0414723, MRR: 0.0861967, NDCG: 0.0658294, F1: 0.0417671, HIT_RATE: 0.2643467, ARHR: 0.0963039, NOVELTY: 0.0049708, AVERAGE_POPULARITY: 0.0291553, DIVERSITY_MEAN_INTER_LIST: 0.9974299, DIVERSITY_HERFINDAHL: 0.9997241, COVERAGE_ITEM: 0.6220982, COVERAGE_ITEM_CORRECT: 0.0438037, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1399773, DIVERSITY_GINI: 0.3082715, SHANNON_ENTROPY: 13.1402586, 
