
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.39988908366603393, 'b': 0.7467067794473331, 'c': 0.2068190996377532, 'normalize': False} - results: ROC_AUC: 0.1883900, PRECISION: 0.0413410, PRECISION_RECALL_MIN_DEN: 0.1489984, RECALL: 0.1446285, MAP: 0.0670164, MRR: 0.1385699, NDCG: 0.1017102, F1: 0.0643015, HIT_RATE: 0.4134104, ARHR: 0.1612850, NOVELTY: 0.0050288, AVERAGE_POPULARITY: 0.0617247, DIVERSITY_MEAN_INTER_LIST: 0.9946352, DIVERSITY_HERFINDAHL: 0.9994459, COVERAGE_ITEM: 0.5557498, COVERAGE_ITEM_CORRECT: 0.0583792, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2140934, DIVERSITY_GINI: 0.2327910, SHANNON_ENTROPY: 12.5648092, 

SearchBayesianSkopt-CV: New best config found. Config 1: {'a': 0.36830431095858746, 'b': 0.898354624392607, 'c': 0.6843511636770881, 'normalize': True} - results: ROC_AUC: 0.1979310, PRECISION: 0.0431801, PRECISION_RECALL_MIN_DEN: 0.1536881, RECALL: 0.1492195, MAP: 0.0710846, MRR: 0.1469159, NDCG: 0.1068791, F1: 0.0669774, HIT_RATE: 0.4318007, ARHR: 0.1714852, NOVELTY: 0.0048711, AVERAGE_POPULARITY: 0.1003741, DIVERSITY_MEAN_INTER_LIST: 0.9870325, DIVERSITY_HERFINDAHL: 0.9986858, COVERAGE_ITEM: 0.4858210, COVERAGE_ITEM_CORRECT: 0.0545602, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2220209, DIVERSITY_GINI: 0.1696783, SHANNON_ENTROPY: 11.7926390, 

SearchBayesianSkopt-CV: New best config found. Config 2: {'a': 0.09471694751981954, 'b': 0.9203273643855152, 'c': 0.16044463553572766, 'normalize': True} - results: ROC_AUC: 0.1999562, PRECISION: 0.0432862, PRECISION_RECALL_MIN_DEN: 0.1549574, RECALL: 0.1505157, MAP: 0.0723146, MRR: 0.1484367, NDCG: 0.1082345, F1: 0.0672345, HIT_RATE: 0.4328617, ARHR: 0.1729343, NOVELTY: 0.0048453, AVERAGE_POPULARITY: 0.0999357, DIVERSITY_MEAN_INTER_LIST: 0.9870079, DIVERSITY_HERFINDAHL: 0.9986834, COVERAGE_ITEM: 0.4758961, COVERAGE_ITEM_CORRECT: 0.0547064, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2230276, DIVERSITY_GINI: 0.1607496, SHANNON_ENTROPY: 11.7110275, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'a': 0.9781575812965135, 'b': 0.6416852376253805, 'c': 0.8119823355130084, 'normalize': False} - results: ROC_AUC: 0.1599323, PRECISION: 0.0343304, PRECISION_RECALL_MIN_DEN: 0.1238545, RECALL: 0.1201431, MAP: 0.0546312, MRR: 0.1147960, NDCG: 0.0837989, F1: 0.0534008, HIT_RATE: 0.3433037, ARHR: 0.1317712, NOVELTY: 0.0051642, AVERAGE_POPULARITY: 0.0385911, DIVERSITY_MEAN_INTER_LIST: 0.9970291, DIVERSITY_HERFINDAHL: 0.9996853, COVERAGE_ITEM: 0.5894668, COVERAGE_ITEM_CORRECT: 0.0541444, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1838430, DIVERSITY_GINI: 0.2715950, SHANNON_ENTROPY: 12.9478788, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'a': 0.19083263978347026, 'b': 0.36822743561222177, 'c': 0.6433901864235739, 'normalize': False} - results: ROC_AUC: 0.1965486, PRECISION: 0.0428674, PRECISION_RECALL_MIN_DEN: 0.1549798, RECALL: 0.1505392, MAP: 0.0708016, MRR: 0.1455488, NDCG: 0.1066884, F1: 0.0667320, HIT_RATE: 0.4286743, ARHR: 0.1695819, NOVELTY: 0.0049903, AVERAGE_POPULARITY: 0.0701533, DIVERSITY_MEAN_INTER_LIST: 0.9933635, DIVERSITY_HERFINDAHL: 0.9993188, COVERAGE_ITEM: 0.5425679, COVERAGE_ITEM_CORRECT: 0.0593186, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2214169, DIVERSITY_GINI: 0.2189868, SHANNON_ENTROPY: 12.4099628, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.9867428031916895, 'b': 0.2806981062140121, 'c': 0.9904798367366471, 'normalize': True} - results: ROC_AUC: 0.1954358, PRECISION: 0.0425122, PRECISION_RECALL_MIN_DEN: 0.1529390, RECALL: 0.1485854, MAP: 0.0701133, MRR: 0.1447970, NDCG: 0.1056799, F1: 0.0661088, HIT_RATE: 0.4251219, ARHR: 0.1688743, NOVELTY: 0.0049609, AVERAGE_POPULARITY: 0.0838695, DIVERSITY_MEAN_INTER_LIST: 0.9908245, DIVERSITY_HERFINDAHL: 0.9990649, COVERAGE_ITEM: 0.5288239, COVERAGE_ITEM_CORRECT: 0.0568239, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2193532, DIVERSITY_GINI: 0.2050484, SHANNON_ENTROPY: 12.2102706, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.2127784681579103, 'b': 0.60649347517527, 'c': 0.1328508812429561, 'normalize': False} - results: ROC_AUC: 0.1963048, PRECISION: 0.0430944, PRECISION_RECALL_MIN_DEN: 0.1552621, RECALL: 0.1507606, MAP: 0.0706011, MRR: 0.1452864, NDCG: 0.1065943, F1: 0.0670286, HIT_RATE: 0.4309438, ARHR: 0.1695082, NOVELTY: 0.0049724, AVERAGE_POPULARITY: 0.0720121, DIVERSITY_MEAN_INTER_LIST: 0.9929874, DIVERSITY_HERFINDAHL: 0.9992812, COVERAGE_ITEM: 0.5343446, COVERAGE_ITEM_CORRECT: 0.0591184, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2221719, DIVERSITY_GINI: 0.2114624, SHANNON_ENTROPY: 12.3398853, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'a': 0.974238032123889, 'b': 0.05681121439278215, 'c': 0.7588862294834752, 'normalize': False} - results: ROC_AUC: 0.1198785, PRECISION: 0.0253436, PRECISION_RECALL_MIN_DEN: 0.0933944, RECALL: 0.0907007, MAP: 0.0401372, MRR: 0.0836996, NDCG: 0.0620803, F1: 0.0396129, HIT_RATE: 0.2534357, ARHR: 0.0946847, NOVELTY: 0.0052677, AVERAGE_POPULARITY: 0.0212282, DIVERSITY_MEAN_INTER_LIST: 0.9977401, DIVERSITY_HERFINDAHL: 0.9997564, COVERAGE_ITEM: 0.6018017, COVERAGE_ITEM_CORRECT: 0.0469682, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1412357, DIVERSITY_GINI: 0.2878560, SHANNON_ENTROPY: 13.0976974, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.44111403803963356, 'b': 0.20563284056244352, 'c': 0.5755894297091031, 'normalize': False} - results: ROC_AUC: 0.1537299, PRECISION: 0.0329303, PRECISION_RECALL_MIN_DEN: 0.1201171, RECALL: 0.1166200, MAP: 0.0524899, MRR: 0.1101720, NDCG: 0.0807467, F1: 0.0513571, HIT_RATE: 0.3293027, ARHR: 0.1258375, NOVELTY: 0.0051837, AVERAGE_POPULARITY: 0.0355927, DIVERSITY_MEAN_INTER_LIST: 0.9972182, DIVERSITY_HERFINDAHL: 0.9997042, COVERAGE_ITEM: 0.5924851, COVERAGE_ITEM_CORRECT: 0.0531280, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1783063, DIVERSITY_GINI: 0.2754564, SHANNON_ENTROPY: 12.9846301, 
