
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.24447630397009995, 'l1_ratio': 0.6060269667422955} - results: ROC_AUC: 0.1915930, PRECISION: 0.0418667, PRECISION_RECALL_MIN_DEN: 0.1468923, RECALL: 0.1422041, MAP: 0.0683766, MRR: 0.1435756, NDCG: 0.1026145, F1: 0.0646871, HIT_RATE: 0.4186672, ARHR: 0.1673947, NOVELTY: 0.0048408, AVERAGE_POPULARITY: 0.0981919, DIVERSITY_MEAN_INTER_LIST: 0.9889279, DIVERSITY_HERFINDAHL: 0.9988753, COVERAGE_ITEM: 0.4400539, COVERAGE_ITEM_CORRECT: 0.0526121, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2151755, DIVERSITY_GINI: 0.1434286, SHANNON_ENTROPY: 11.6791636, 
SearchBayesianSkopt-CV: Config 1 is suboptimal. Config: {'alpha': 0.4529732376405361, 'l1_ratio': 0.1398641832393223} - results: ROC_AUC: 0.1861565, PRECISION: 0.0402370, PRECISION_RECALL_MIN_DEN: 0.1409809, RECALL: 0.1364863, MAP: 0.0661312, MRR: 0.1395395, NDCG: 0.0991280, F1: 0.0621505, HIT_RATE: 0.4023701, ARHR: 0.1618548, NOVELTY: 0.0048079, AVERAGE_POPULARITY: 0.1053627, DIVERSITY_MEAN_INTER_LIST: 0.9868852, DIVERSITY_HERFINDAHL: 0.9986711, COVERAGE_ITEM: 0.4292512, COVERAGE_ITEM_CORRECT: 0.0482310, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2088587, DIVERSITY_GINI: 0.1339622, SHANNON_ENTROPY: 11.5055456, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'alpha': 0.7093662077015733, 'l1_ratio': 0.09775777636197727} - results: ROC_AUC: 0.1858625, PRECISION: 0.0400031, PRECISION_RECALL_MIN_DEN: 0.1409504, RECALL: 0.1365465, MAP: 0.0658388, MRR: 0.1388448, NDCG: 0.0988614, F1: 0.0618767, HIT_RATE: 0.4000311, ARHR: 0.1609127, NOVELTY: 0.0047999, AVERAGE_POPULARITY: 0.1093590, DIVERSITY_MEAN_INTER_LIST: 0.9853205, DIVERSITY_HERFINDAHL: 0.9985146, COVERAGE_ITEM: 0.4330780, COVERAGE_ITEM_CORRECT: 0.0469066, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2081792, DIVERSITY_GINI: 0.1339151, SHANNON_ENTROPY: 11.4340030, 

SearchBayesianSkopt-CV: New best config found. Config 3: {'alpha': 0.6899007566946233, 'l1_ratio': 0.26958458447243644} - results: ROC_AUC: 0.1954250, PRECISION: 0.0428380, PRECISION_RECALL_MIN_DEN: 0.1511071, RECALL: 0.1464410, MAP: 0.0707037, MRR: 0.1461812, NDCG: 0.1057031, F1: 0.0662846, HIT_RATE: 0.4283805, ARHR: 0.1706126, NOVELTY: 0.0048548, AVERAGE_POPULARITY: 0.0998243, DIVERSITY_MEAN_INTER_LIST: 0.9880183, DIVERSITY_HERFINDAHL: 0.9987844, COVERAGE_ITEM: 0.4575630, COVERAGE_ITEM_CORRECT: 0.0535900, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2196552, DIVERSITY_GINI: 0.1513753, SHANNON_ENTROPY: 11.6930733, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'alpha': 0.14031033220066583, 'l1_ratio': 0.6359321281849144} - results: ROC_AUC: 0.1877401, PRECISION: 0.0408348, PRECISION_RECALL_MIN_DEN: 0.1425257, RECALL: 0.1378962, MAP: 0.0665698, MRR: 0.1405822, NDCG: 0.0999471, F1: 0.0630094, HIT_RATE: 0.4083482, ARHR: 0.1634254, NOVELTY: 0.0048238, AVERAGE_POPULARITY: 0.1005200, DIVERSITY_MEAN_INTER_LIST: 0.9884167, DIVERSITY_HERFINDAHL: 0.9988242, COVERAGE_ITEM: 0.4308758, COVERAGE_ITEM_CORRECT: 0.0504177, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2107462, DIVERSITY_GINI: 0.1376287, SHANNON_ENTROPY: 11.6097665, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'alpha': 0.7999934468516642, 'l1_ratio': 0.0147387838610662} - results: ROC_AUC: 0.1788412, PRECISION: 0.0379992, PRECISION_RECALL_MIN_DEN: 0.1335428, RECALL: 0.1293850, MAP: 0.0625948, MRR: 0.1334046, NDCG: 0.0941212, F1: 0.0587436, HIT_RATE: 0.3799923, ARHR: 0.1539501, NOVELTY: 0.0047797, AVERAGE_POPULARITY: 0.1145363, DIVERSITY_MEAN_INTER_LIST: 0.9834411, DIVERSITY_HERFINDAHL: 0.9983267, COVERAGE_ITEM: 0.4315380, COVERAGE_ITEM_CORRECT: 0.0429644, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1999245, DIVERSITY_GINI: 0.1303344, SHANNON_ENTROPY: 11.3234289, 

SearchBayesianSkopt-CV: New best config found. Config 6: {'alpha': 0.3728685173191945, 'l1_ratio': 0.8497830892015155} - results: ROC_AUC: 0.1968303, PRECISION: 0.0433723, PRECISION_RECALL_MIN_DEN: 0.1528692, RECALL: 0.1480885, MAP: 0.0710804, MRR: 0.1467012, NDCG: 0.1064076, F1: 0.0670930, HIT_RATE: 0.4337228, ARHR: 0.1718010, NOVELTY: 0.0049066, AVERAGE_POPULARITY: 0.0868463, DIVERSITY_MEAN_INTER_LIST: 0.9913423, DIVERSITY_HERFINDAHL: 0.9991167, COVERAGE_ITEM: 0.4783446, COVERAGE_ITEM_CORRECT: 0.0576631, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2215427, DIVERSITY_GINI: 0.1702923, SHANNON_ENTROPY: 11.9961959, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'alpha': 0.8499381710924413, 'l1_ratio': 0.10397634742377251} - results: ROC_AUC: 0.1869589, PRECISION: 0.0401832, PRECISION_RECALL_MIN_DEN: 0.1418831, RECALL: 0.1374797, MAP: 0.0665931, MRR: 0.1395898, NDCG: 0.0997124, F1: 0.0621882, HIT_RATE: 0.4018322, ARHR: 0.1618911, NOVELTY: 0.0048019, AVERAGE_POPULARITY: 0.1111942, DIVERSITY_MEAN_INTER_LIST: 0.9843904, DIVERSITY_HERFINDAHL: 0.9984216, COVERAGE_ITEM: 0.4407161, COVERAGE_ITEM_CORRECT: 0.0471607, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2084057, DIVERSITY_GINI: 0.1368329, SHANNON_ENTROPY: 11.4185329, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'alpha': 0.5295450566996182, 'l1_ratio': 0.958188114170865} - results: ROC_AUC: 0.1900972, PRECISION: 0.0412518, PRECISION_RECALL_MIN_DEN: 0.1476588, RECALL: 0.1433089, MAP: 0.0680729, MRR: 0.1399497, NDCG: 0.1023090, F1: 0.0640618, HIT_RATE: 0.4125184, ARHR: 0.1630660, NOVELTY: 0.0050145, AVERAGE_POPULARITY: 0.0684222, DIVERSITY_MEAN_INTER_LIST: 0.9943707, DIVERSITY_HERFINDAHL: 0.9994195, COVERAGE_ITEM: 0.5307873, COVERAGE_ITEM_CORRECT: 0.0591415, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2133635, DIVERSITY_GINI: 0.2143582, SHANNON_ENTROPY: 12.4543071, 
