
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.7642850414352251, 'b': 0.3781671450570825, 'c': 0.03244011645967638, 'normalize': False} - results: ROC_AUC: 0.1704270, PRECISION: 0.0372299, PRECISION_RECALL_MIN_DEN: 0.1282650, RECALL: 0.1238547, MAP: 0.0577520, MRR: 0.1252733, NDCG: 0.0883803, F1: 0.0572503, HIT_RATE: 0.3722990, ARHR: 0.1454177, NOVELTY: 0.0048249, AVERAGE_POPULARITY: 0.0841029, DIVERSITY_MEAN_INTER_LIST: 0.9924476, DIVERSITY_HERFINDAHL: 0.9992272, COVERAGE_ITEM: 0.3036920, COVERAGE_ITEM_CORRECT: 0.0466833, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1944130, DIVERSITY_GINI: 0.0932718, SHANNON_ENTROPY: 11.4353774, 

SearchBayesianSkopt-CV: New best config found. Config 1: {'a': 0.3573637571648874, 'b': 0.8295686529175585, 'c': 0.4147537029355476, 'normalize': False} - results: ROC_AUC: 0.1803513, PRECISION: 0.0393348, PRECISION_RECALL_MIN_DEN: 0.1345386, RECALL: 0.1299666, MAP: 0.0620093, MRR: 0.1343266, NDCG: 0.0941513, F1: 0.0603899, HIT_RATE: 0.3933483, ARHR: 0.1565682, NOVELTY: 0.0048191, AVERAGE_POPULARITY: 0.0958792, DIVERSITY_MEAN_INTER_LIST: 0.9899054, DIVERSITY_HERFINDAHL: 0.9989731, COVERAGE_ITEM: 0.3467873, COVERAGE_ITEM_CORRECT: 0.0451896, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2025922, DIVERSITY_GINI: 0.1068339, SHANNON_ENTROPY: 11.4501201, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'a': 0.15869328740703195, 'b': 0.5318217842767814, 'c': 0.10251512023685841, 'normalize': True} - results: ROC_AUC: 0.1692971, PRECISION: 0.0364281, PRECISION_RECALL_MIN_DEN: 0.1269830, RECALL: 0.1228758, MAP: 0.0568705, MRR: 0.1235209, NDCG: 0.0872962, F1: 0.0561961, HIT_RATE: 0.3642814, ARHR: 0.1429653, NOVELTY: 0.0048543, AVERAGE_POPULARITY: 0.0825763, DIVERSITY_MEAN_INTER_LIST: 0.9928556, DIVERSITY_HERFINDAHL: 0.9992680, COVERAGE_ITEM: 0.3032069, COVERAGE_ITEM_CORRECT: 0.0464447, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1920725, DIVERSITY_GINI: 0.0976729, SHANNON_ENTROPY: 11.5241096, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'a': 0.18719506446781822, 'b': 0.94648302905499, 'c': 0.6680785430470091, 'normalize': True} - results: ROC_AUC: 0.1723108, PRECISION: 0.0374492, PRECISION_RECALL_MIN_DEN: 0.1291314, RECALL: 0.1247700, MAP: 0.0583921, MRR: 0.1270958, NDCG: 0.0892418, F1: 0.0576074, HIT_RATE: 0.3744916, ARHR: 0.1477104, NOVELTY: 0.0048499, AVERAGE_POPULARITY: 0.0845757, DIVERSITY_MEAN_INTER_LIST: 0.9925232, DIVERSITY_HERFINDAHL: 0.9992348, COVERAGE_ITEM: 0.3098133, COVERAGE_ITEM_CORRECT: 0.0465525, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1954197, DIVERSITY_GINI: 0.0990993, SHANNON_ENTROPY: 11.5200687, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'a': 0.5148068280924584, 'b': 0.053464855901512856, 'c': 0.3016767795782754, 'normalize': False} - results: ROC_AUC: 0.1739723, PRECISION: 0.0373414, PRECISION_RECALL_MIN_DEN: 0.1276192, RECALL: 0.1233874, MAP: 0.0590706, MRR: 0.1292232, NDCG: 0.0898525, F1: 0.0573313, HIT_RATE: 0.3734138, ARHR: 0.1497110, NOVELTY: 0.0047605, AVERAGE_POPULARITY: 0.1091857, DIVERSITY_MEAN_INTER_LIST: 0.9857571, DIVERSITY_HERFINDAHL: 0.9985583, COVERAGE_ITEM: 0.3633263, COVERAGE_ITEM_CORRECT: 0.0414783, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1949163, DIVERSITY_GINI: 0.1050975, SHANNON_ENTROPY: 11.2198314, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.7229460084641889, 'b': 0.1903469066378864, 'c': 0.279199262038012, 'normalize': True} - results: ROC_AUC: 0.1651192, PRECISION: 0.0361839, PRECISION_RECALL_MIN_DEN: 0.1253655, RECALL: 0.1210759, MAP: 0.0558016, MRR: 0.1207061, NDCG: 0.0857036, F1: 0.0557162, HIT_RATE: 0.3618394, ARHR: 0.1398332, NOVELTY: 0.0048096, AVERAGE_POPULARITY: 0.0839632, DIVERSITY_MEAN_INTER_LIST: 0.9922653, DIVERSITY_HERFINDAHL: 0.9992090, COVERAGE_ITEM: 0.2993032, COVERAGE_ITEM_CORRECT: 0.0460135, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1900088, DIVERSITY_GINI: 0.0894235, SHANNON_ENTROPY: 11.3722195, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.5530581559017611, 'b': 0.6220793250763169, 'c': 0.05391748071521553, 'normalize': True} - results: ROC_AUC: 0.1686990, PRECISION: 0.0364168, PRECISION_RECALL_MIN_DEN: 0.1264281, RECALL: 0.1223307, MAP: 0.0567026, MRR: 0.1235466, NDCG: 0.0870816, F1: 0.0561251, HIT_RATE: 0.3641680, ARHR: 0.1427277, NOVELTY: 0.0048470, AVERAGE_POPULARITY: 0.0816851, DIVERSITY_MEAN_INTER_LIST: 0.9929386, DIVERSITY_HERFINDAHL: 0.9992763, COVERAGE_ITEM: 0.2994341, COVERAGE_ITEM_CORRECT: 0.0470914, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1918208, DIVERSITY_GINI: 0.0953353, SHANNON_ENTROPY: 11.4979960, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'a': 0.4347133268206309, 'b': 0.04173374201835945, 'c': 0.5341200647862722, 'normalize': False} - results: ROC_AUC: 0.1732982, PRECISION: 0.0369954, PRECISION_RECALL_MIN_DEN: 0.1266385, RECALL: 0.1224697, MAP: 0.0587959, MRR: 0.1287988, NDCG: 0.0893303, F1: 0.0568244, HIT_RATE: 0.3699542, ARHR: 0.1489224, NOVELTY: 0.0047577, AVERAGE_POPULARITY: 0.1128610, DIVERSITY_MEAN_INTER_LIST: 0.9842681, DIVERSITY_HERFINDAHL: 0.9984094, COVERAGE_ITEM: 0.3720423, COVERAGE_ITEM_CORRECT: 0.0407238, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1936580, DIVERSITY_GINI: 0.1086446, SHANNON_ENTROPY: 11.2017386, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.5446984003945655, 'b': 0.8853041970163904, 'c': 0.3088141769756458, 'normalize': False} - results: ROC_AUC: 0.1801551, PRECISION: 0.0392682, PRECISION_RECALL_MIN_DEN: 0.1344037, RECALL: 0.1298009, MAP: 0.0617163, MRR: 0.1338829, NDCG: 0.0938329, F1: 0.0602941, HIT_RATE: 0.3926823, ARHR: 0.1560923, NOVELTY: 0.0048230, AVERAGE_POPULARITY: 0.0929455, DIVERSITY_MEAN_INTER_LIST: 0.9907032, DIVERSITY_HERFINDAHL: 0.9990528, COVERAGE_ITEM: 0.3362618, COVERAGE_ITEM_CORRECT: 0.0457209, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2023153, DIVERSITY_GINI: 0.1037781, SHANNON_ENTROPY: 11.4598425, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'a': 0.1131508014582984, 'b': 0.2985694025115306, 'c': 0.3248900134453407, 'normalize': False} - results: ROC_AUC: 0.1796001, PRECISION: 0.0388052, PRECISION_RECALL_MIN_DEN: 0.1332233, RECALL: 0.1288164, MAP: 0.0615798, MRR: 0.1332587, NDCG: 0.0934464, F1: 0.0596419, HIT_RATE: 0.3880517, ARHR: 0.1548701, NOVELTY: 0.0048041, AVERAGE_POPULARITY: 0.1022909, DIVERSITY_MEAN_INTER_LIST: 0.9879107, DIVERSITY_HERFINDAHL: 0.9987736, COVERAGE_ITEM: 0.3643580, COVERAGE_ITEM_CORRECT: 0.0436882, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2011828, DIVERSITY_GINI: 0.1113573, SHANNON_ENTROPY: 11.3963746, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'a': 0.1690264949509698, 'b': 0.760900178621083, 'c': 0.13499643859738888, 'normalize': True} - results: ROC_AUC: 0.1688443, PRECISION: 0.0364495, PRECISION_RECALL_MIN_DEN: 0.1268869, RECALL: 0.1227633, MAP: 0.0567780, MRR: 0.1235136, NDCG: 0.0872051, F1: 0.0562097, HIT_RATE: 0.3644955, ARHR: 0.1429515, NOVELTY: 0.0048556, AVERAGE_POPULARITY: 0.0825895, DIVERSITY_MEAN_INTER_LIST: 0.9928558, DIVERSITY_HERFINDAHL: 0.9992680, COVERAGE_ITEM: 0.3033455, COVERAGE_ITEM_CORRECT: 0.0464601, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1918208, DIVERSITY_GINI: 0.0979032, SHANNON_ENTROPY: 11.5273855, 
