SearchBayesianSkopt: New best config found. Config 0: {'alpha': 0.6923911753093245, 'l1_ratio': 0.09348006044606207} - results: ROC_AUC: 0.1485053, PRECISION: 0.0292533, PRECISION_RECALL_MIN_DEN: 0.1263928, RECALL: 0.1240865, MAP: 0.0549515, MRR: 0.1034122, NDCG: 0.0828635, F1: 0.0473450, HIT_RATE: 0.2925329, ARHR: 0.1147625, NOVELTY: 0.0048017, AVERAGE_POPULARITY: 0.1071135, DIVERSITY_MEAN_INTER_LIST: 0.9846346, DIVERSITY_HERFINDAHL: 0.9984426, COVERAGE_ITEM: 0.3915303, COVERAGE_ITEM_CORRECT: 0.0311453, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1398012, DIVERSITY_GINI: 0.1278175, SHANNON_ENTROPY: 11.3895636, 
SearchBayesianSkopt: New best config found. Config 1: {'alpha': 0.7941799954428443, 'l1_ratio': 0.6443774775331853} - results: ROC_AUC: 0.1456969, PRECISION: 0.0294230, PRECISION_RECALL_MIN_DEN: 0.1285666, RECALL: 0.1262678, MAP: 0.0555631, MRR: 0.1051215, NDCG: 0.0836792, F1: 0.0477251, HIT_RATE: 0.2942300, ARHR: 0.1167940, NOVELTY: 0.0050107, AVERAGE_POPULARITY: 0.0615455, DIVERSITY_MEAN_INTER_LIST: 0.9948051, DIVERSITY_HERFINDAHL: 0.9994594, COVERAGE_ITEM: 0.5246968, COVERAGE_ITEM_CORRECT: 0.0389605, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1390462, DIVERSITY_GINI: 0.2341737, SHANNON_ENTROPY: 12.5897766, 
SearchBayesianSkopt: Config 2 is suboptimal. Config: {'alpha': 0.2514558632898311, 'l1_ratio': 0.34634943808553936} - results: ROC_AUC: 0.1490747, PRECISION: 0.0299533, PRECISION_RECALL_MIN_DEN: 0.1255627, RECALL: 0.1230759, MAP: 0.0542345, MRR: 0.1054300, NDCG: 0.0826100, F1: 0.0481808, HIT_RATE: 0.2995333, ARHR: 0.1175063, NOVELTY: 0.0048424, AVERAGE_POPULARITY: 0.0967710, DIVERSITY_MEAN_INTER_LIST: 0.9889277, DIVERSITY_HERFINDAHL: 0.9988718, COVERAGE_ITEM: 0.3914918, COVERAGE_ITEM_CORRECT: 0.0336862, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1410595, DIVERSITY_GINI: 0.1325040, SHANNON_ENTROPY: 11.6088812, 
SearchBayesianSkopt: Config 3 is suboptimal. Config: {'alpha': 0.08939843199337262, 'l1_ratio': 0.6362614989103303} - results: ROC_AUC: 0.1467190, PRECISION: 0.0293169, PRECISION_RECALL_MIN_DEN: 0.1221964, RECALL: 0.1196453, MAP: 0.0533626, MRR: 0.1039161, NDCG: 0.0808594, F1: 0.0470943, HIT_RATE: 0.2931693, ARHR: 0.1158258, NOVELTY: 0.0048436, AVERAGE_POPULARITY: 0.0951262, DIVERSITY_MEAN_INTER_LIST: 0.9895725, DIVERSITY_HERFINDAHL: 0.9989363, COVERAGE_ITEM: 0.3866410, COVERAGE_ITEM_CORRECT: 0.0333782, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1381653, DIVERSITY_GINI: 0.1309201, SHANNON_ENTROPY: 11.6277706, 
SearchBayesianSkopt: Config 4 is suboptimal. Config: {'alpha': 0.25158803091806997, 'l1_ratio': 0.3568289083783169} - results: ROC_AUC: 0.1492939, PRECISION: 0.0299533, PRECISION_RECALL_MIN_DEN: 0.1258385, RECALL: 0.1233835, MAP: 0.0542240, MRR: 0.1053885, NDCG: 0.0826695, F1: 0.0482043, HIT_RATE: 0.2995333, ARHR: 0.1174565, NOVELTY: 0.0048431, AVERAGE_POPULARITY: 0.0966072, DIVERSITY_MEAN_INTER_LIST: 0.9889765, DIVERSITY_HERFINDAHL: 0.9988767, COVERAGE_ITEM: 0.3917228, COVERAGE_ITEM_CORRECT: 0.0337632, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1411854, DIVERSITY_GINI: 0.1326765, SHANNON_ENTROPY: 11.6123261, 
SearchBayesianSkopt: Config 5 is suboptimal. Config: {'alpha': 0.30702389220046794, 'l1_ratio': 0.32365132373506106} - results: ROC_AUC: 0.1507418, PRECISION: 0.0299745, PRECISION_RECALL_MIN_DEN: 0.1269590, RECALL: 0.1244854, MAP: 0.0549779, MRR: 0.1061316, NDCG: 0.0834807, F1: 0.0483153, HIT_RATE: 0.2997454, ARHR: 0.1181993, NOVELTY: 0.0048417, AVERAGE_POPULARITY: 0.0972268, DIVERSITY_MEAN_INTER_LIST: 0.9887361, DIVERSITY_HERFINDAHL: 0.9988526, COVERAGE_ITEM: 0.3936862, COVERAGE_ITEM_CORRECT: 0.0337247, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1416887, DIVERSITY_GINI: 0.1331042, SHANNON_ENTROPY: 11.6034133, 
SearchBayesianSkopt: New best config found. Config 6: {'alpha': 0.6077468863215817, 'l1_ratio': 0.8653939180626222} - results: ROC_AUC: 0.1541410, PRECISION: 0.0303352, PRECISION_RECALL_MIN_DEN: 0.1320501, RECALL: 0.1297730, MAP: 0.0583508, MRR: 0.1097507, NDCG: 0.0872982, F1: 0.0491753, HIT_RATE: 0.3033517, ARHR: 0.1220423, NOVELTY: 0.0050351, AVERAGE_POPULARITY: 0.0595057, DIVERSITY_MEAN_INTER_LIST: 0.9955578, DIVERSITY_HERFINDAHL: 0.9995347, COVERAGE_ITEM: 0.5139172, COVERAGE_ITEM_CORRECT: 0.0413474, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1434504, DIVERSITY_GINI: 0.2277220, SHANNON_ENTROPY: 12.6025032, 
SearchBayesianSkopt: New best config found. Config 7: {'alpha': 0.34275336199332923, 'l1_ratio': 0.6794898249907981} - results: ROC_AUC: 0.1595146, PRECISION: 0.0319474, PRECISION_RECALL_MIN_DEN: 0.1370304, RECALL: 0.1344192, MAP: 0.0599651, MRR: 0.1135166, NDCG: 0.0901712, F1: 0.0516251, HIT_RATE: 0.3194739, ARHR: 0.1265447, NOVELTY: 0.0048838, AVERAGE_POPULARITY: 0.0891609, DIVERSITY_MEAN_INTER_LIST: 0.9907262, DIVERSITY_HERFINDAHL: 0.9990516, COVERAGE_ITEM: 0.4173628, COVERAGE_ITEM_CORRECT: 0.0378056, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1510004, DIVERSITY_GINI: 0.1495576, SHANNON_ENTROPY: 11.8264292, 
SearchBayesianSkopt: Config 8 is suboptimal. Config: {'alpha': 0.9290725785114777, 'l1_ratio': 0.9203250262559478} - results: ROC_AUC: 0.1017772, PRECISION: 0.0201527, PRECISION_RECALL_MIN_DEN: 0.0875516, RECALL: 0.0860363, MAP: 0.0370733, MRR: 0.0699534, NDCG: 0.0564780, F1: 0.0326562, HIT_RATE: 0.2015274, ARHR: 0.0767247, NOVELTY: 0.0052042, AVERAGE_POPULARITY: 0.0243181, DIVERSITY_MEAN_INTER_LIST: 0.9978759, DIVERSITY_HERFINDAHL: 0.9997664, COVERAGE_ITEM: 0.5636189, COVERAGE_ITEM_CORRECT: 0.0329548, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.0985277, DIVERSITY_GINI: 0.2844954, SHANNON_ENTROPY: 13.0841175, 
SearchBayesianSkopt: Config 9 is suboptimal. Config: {'alpha': 0.46171436400369437, 'l1_ratio': 0.30426193159757126} - results: ROC_AUC: 0.1561536, PRECISION: 0.0303352, PRECISION_RECALL_MIN_DEN: 0.1304853, RECALL: 0.1280013, MAP: 0.0573755, MRR: 0.1092198, NDCG: 0.0863162, F1: 0.0490467, HIT_RATE: 0.3033517, ARHR: 0.1215702, NOVELTY: 0.0048407, AVERAGE_POPULARITY: 0.0980976, DIVERSITY_MEAN_INTER_LIST: 0.9881459, DIVERSITY_HERFINDAHL: 0.9987936, COVERAGE_ITEM: 0.4020404, COVERAGE_ITEM_CORRECT: 0.0343022, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1433245, DIVERSITY_GINI: 0.1370397, SHANNON_ENTROPY: 11.6072839, 
SearchBayesianSkopt: New best config found. Config 10: {'alpha': 0.8024975158181528, 'l1_ratio': 0.4214038434702291} - results: ROC_AUC: 0.1585674, PRECISION: 0.0316716, PRECISION_RECALL_MIN_DEN: 0.1398534, RECALL: 0.1374275, MAP: 0.0611764, MRR: 0.1131536, NDCG: 0.0914431, F1: 0.0514793, HIT_RATE: 0.3167162, ARHR: 0.1260743, NOVELTY: 0.0048997, AVERAGE_POPULARITY: 0.0838468, DIVERSITY_MEAN_INTER_LIST: 0.9904060, DIVERSITY_HERFINDAHL: 0.9990196, COVERAGE_ITEM: 0.4841963, COVERAGE_ITEM_CORRECT: 0.0384601, COVERAGE_USER: 0.5931798, COVERAGE_USER_CORRECT: 0.1493645, DIVERSITY_GINI: 0.1924262, SHANNON_ENTROPY: 12.0993698, 
