
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.33162455836184396, 'b': 0.896110851827224, 'c': 0.8855584290483121, 'normalize': True} - results: ROC_AUC: 0.1728236, PRECISION: 0.0375018, PRECISION_RECALL_MIN_DEN: 0.1303273, RECALL: 0.1260314, MAP: 0.0588205, MRR: 0.1272447, NDCG: 0.0898670, F1: 0.0578032, HIT_RATE: 0.3750183, ARHR: 0.1477954, NOVELTY: 0.0048492, AVERAGE_POPULARITY: 0.0847863, DIVERSITY_MEAN_INTER_LIST: 0.9924729, DIVERSITY_HERFINDAHL: 0.9992298, COVERAGE_ITEM: 0.3171357, COVERAGE_ITEM_CORRECT: 0.0465987, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1960488, DIVERSITY_GINI: 0.1011131, SHANNON_ENTROPY: 11.5380443, 

SearchBayesianSkopt-CV: New best config found. Config 1: {'a': 0.6363610162065991, 'b': 0.5462155992678622, 'c': 0.03945806430535693, 'normalize': True} - results: ROC_AUC: 0.1893304, PRECISION: 0.0409642, PRECISION_RECALL_MIN_DEN: 0.1425597, RECALL: 0.1379986, MAP: 0.0669208, MRR: 0.1414312, NDCG: 0.1004916, F1: 0.0631739, HIT_RATE: 0.4096422, ARHR: 0.1646219, NOVELTY: 0.0048062, AVERAGE_POPULARITY: 0.0995485, DIVERSITY_MEAN_INTER_LIST: 0.9884923, DIVERSITY_HERFINDAHL: 0.9988318, COVERAGE_ITEM: 0.3731742, COVERAGE_ITEM_CORRECT: 0.0483773, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2111489, DIVERSITY_GINI: 0.1131571, SHANNON_ENTROPY: 11.4217832, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'a': 0.9040886937396029, 'b': 0.21352246597592212, 'c': 0.742031914582922, 'normalize': False} - results: ROC_AUC: 0.1889871, PRECISION: 0.0411273, PRECISION_RECALL_MIN_DEN: 0.1427496, RECALL: 0.1380550, MAP: 0.0666354, MRR: 0.1412885, NDCG: 0.1002277, F1: 0.0633731, HIT_RATE: 0.4112726, ARHR: 0.1648542, NOVELTY: 0.0048240, AVERAGE_POPULARITY: 0.0942633, DIVERSITY_MEAN_INTER_LIST: 0.9901761, DIVERSITY_HERFINDAHL: 0.9990001, COVERAGE_ITEM: 0.3570587, COVERAGE_ITEM_CORRECT: 0.0490934, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2110482, DIVERSITY_GINI: 0.1101039, SHANNON_ENTROPY: 11.4872838, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'a': 0.46901632411691574, 'b': 0.41653806880960875, 'c': 0.5581498011426732, 'normalize': True} - results: ROC_AUC: 0.1737236, PRECISION: 0.0379859, PRECISION_RECALL_MIN_DEN: 0.1313509, RECALL: 0.1269211, MAP: 0.0593286, MRR: 0.1281672, NDCG: 0.0905682, F1: 0.0584710, HIT_RATE: 0.3798592, ARHR: 0.1493509, NOVELTY: 0.0048491, AVERAGE_POPULARITY: 0.0849506, DIVERSITY_MEAN_INTER_LIST: 0.9924567, DIVERSITY_HERFINDAHL: 0.9992281, COVERAGE_ITEM: 0.3191915, COVERAGE_ITEM_CORRECT: 0.0470221, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1972820, DIVERSITY_GINI: 0.1016356, SHANNON_ENTROPY: 11.5412601, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'a': 0.9853113291696955, 'b': 0.9526176592681705, 'c': 0.49867296879619893, 'normalize': False} - results: ROC_AUC: 0.1872676, PRECISION: 0.0404277, PRECISION_RECALL_MIN_DEN: 0.1403442, RECALL: 0.1358305, MAP: 0.0659329, MRR: 0.1398409, NDCG: 0.0990473, F1: 0.0623086, HIT_RATE: 0.4042769, ARHR: 0.1626261, NOVELTY: 0.0047965, AVERAGE_POPULARITY: 0.1015133, DIVERSITY_MEAN_INTER_LIST: 0.9879323, DIVERSITY_HERFINDAHL: 0.9987758, COVERAGE_ITEM: 0.3720115, COVERAGE_ITEM_CORRECT: 0.0474995, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2085315, DIVERSITY_GINI: 0.1115586, SHANNON_ENTROPY: 11.3789077, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.9673307503069961, 'b': 0.5743774690691319, 'c': 0.9821853940908747, 'normalize': True} - results: ROC_AUC: 0.1738428, PRECISION: 0.0380955, PRECISION_RECALL_MIN_DEN: 0.1314867, RECALL: 0.1270113, MAP: 0.0594368, MRR: 0.1283210, NDCG: 0.0906831, F1: 0.0586102, HIT_RATE: 0.3809549, ARHR: 0.1496501, NOVELTY: 0.0048500, AVERAGE_POPULARITY: 0.0847894, DIVERSITY_MEAN_INTER_LIST: 0.9924918, DIVERSITY_HERFINDAHL: 0.9992316, COVERAGE_ITEM: 0.3197536, COVERAGE_ITEM_CORRECT: 0.0472454, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1975085, DIVERSITY_GINI: 0.1019113, SHANNON_ENTROPY: 11.5457235, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.48375960429341625, 'b': 0.5791886568975775, 'c': 0.44326258451333855, 'normalize': False} - results: ROC_AUC: 0.1857165, PRECISION: 0.0399854, PRECISION_RECALL_MIN_DEN: 0.1385264, RECALL: 0.1339743, MAP: 0.0649864, MRR: 0.1386259, NDCG: 0.0977242, F1: 0.0615880, HIT_RATE: 0.3998544, ARHR: 0.1612101, NOVELTY: 0.0047984, AVERAGE_POPULARITY: 0.0994749, DIVERSITY_MEAN_INTER_LIST: 0.9886962, DIVERSITY_HERFINDAHL: 0.9988522, COVERAGE_ITEM: 0.3574591, COVERAGE_ITEM_CORRECT: 0.0465448, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2063420, DIVERSITY_GINI: 0.1073229, SHANNON_ENTROPY: 11.3828593, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'a': 0.4929670363099268, 'b': 0.7823676569063422, 'c': 0.007334784605890989, 'normalize': True} - results: ROC_AUC: 0.1863816, PRECISION: 0.0400364, PRECISION_RECALL_MIN_DEN: 0.1405024, RECALL: 0.1361438, MAP: 0.0659880, MRR: 0.1391463, NDCG: 0.0990260, F1: 0.0618742, HIT_RATE: 0.4003643, ARHR: 0.1613948, NOVELTY: 0.0047886, AVERAGE_POPULARITY: 0.1058012, DIVERSITY_MEAN_INTER_LIST: 0.9861814, DIVERSITY_HERFINDAHL: 0.9986007, COVERAGE_ITEM: 0.4049740, COVERAGE_ITEM_CORRECT: 0.0476227, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2078017, DIVERSITY_GINI: 0.1214631, SHANNON_ENTROPY: 11.3638144, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.17008279709026033, 'b': 0.3744907639633572, 'c': 0.6318618748045016, 'normalize': True} - results: ROC_AUC: 0.1710035, PRECISION: 0.0370890, PRECISION_RECALL_MIN_DEN: 0.1291244, RECALL: 0.1248817, MAP: 0.0580615, MRR: 0.1258551, NDCG: 0.0888683, F1: 0.0571918, HIT_RATE: 0.3708901, ARHR: 0.1459607, NOVELTY: 0.0048546, AVERAGE_POPULARITY: 0.0835693, DIVERSITY_MEAN_INTER_LIST: 0.9926921, DIVERSITY_HERFINDAHL: 0.9992517, COVERAGE_ITEM: 0.3158191, COVERAGE_ITEM_CORRECT: 0.0465371, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1943123, DIVERSITY_GINI: 0.1013086, SHANNON_ENTROPY: 11.5527751, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'a': 0.8034483538932495, 'b': 0.1993376459268567, 'c': 0.5086815007374504, 'normalize': True} - results: ROC_AUC: 0.1758848, PRECISION: 0.0384735, PRECISION_RECALL_MIN_DEN: 0.1328980, RECALL: 0.1283904, MAP: 0.0601028, MRR: 0.1297772, NDCG: 0.0916862, F1: 0.0592044, HIT_RATE: 0.3847350, ARHR: 0.1513940, NOVELTY: 0.0048492, AVERAGE_POPULARITY: 0.0851868, DIVERSITY_MEAN_INTER_LIST: 0.9924266, DIVERSITY_HERFINDAHL: 0.9992251, COVERAGE_ITEM: 0.3227257, COVERAGE_ITEM_CORRECT: 0.0474687, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1994463, DIVERSITY_GINI: 0.1026196, SHANNON_ENTROPY: 11.5476516, 
