
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.8484499089397549, 'l1_ratio': 0.12796674029876223, 'topK': 971, 'normalize': True} - results: ROC_AUC: 0.1842241, PRECISION: 0.0395198, PRECISION_RECALL_MIN_DEN: 0.1384504, RECALL: 0.1340514, MAP: 0.0647822, MRR: 0.1370189, NDCG: 0.0972920, F1: 0.0610415, HIT_RATE: 0.3951977, ARHR: 0.1589365, NOVELTY: 0.0048101, AVERAGE_POPULARITY: 0.1092418, DIVERSITY_MEAN_INTER_LIST: 0.9848531, DIVERSITY_HERFINDAHL: 0.9984679, COVERAGE_ITEM: 0.4377132, COVERAGE_ITEM_CORRECT: 0.0459904, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2056122, DIVERSITY_GINI: 0.1373597, SHANNON_ENTROPY: 11.4467461, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 0.0, 'topK': 5, 'normalize': True} - results: ROC_AUC: 0.1579130, PRECISION: 0.0308233, PRECISION_RECALL_MIN_DEN: 0.1100708, RECALL: 0.1068379, MAP: 0.0541849, MRR: 0.1160773, NDCG: 0.0803523, F1: 0.0478422, HIT_RATE: 0.3082330, ARHR: 0.1296476, NOVELTY: 0.0050310, AVERAGE_POPULARITY: 0.0675826, DIVERSITY_MEAN_INTER_LIST: 0.9904490, DIVERSITY_HERFINDAHL: 0.9990274, COVERAGE_ITEM: 0.5314803, COVERAGE_ITEM_CORRECT: 0.0415091, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1722159, DIVERSITY_GINI: 0.1983655, SHANNON_ENTROPY: 12.1569777, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'alpha': 0.00521952414639948, 'l1_ratio': 0.33226989129176393, 'topK': 977, 'normalize': False} - results: ROC_AUC: 0.1823100, PRECISION: 0.0392024, PRECISION_RECALL_MIN_DEN: 0.1366861, RECALL: 0.1322180, MAP: 0.0640678, MRR: 0.1362341, NDCG: 0.0961801, F1: 0.0604733, HIT_RATE: 0.3920243, ARHR: 0.1578217, NOVELTY: 0.0048091, AVERAGE_POPULARITY: 0.1028690, DIVERSITY_MEAN_INTER_LIST: 0.9878306, DIVERSITY_HERFINDAHL: 0.9987656, COVERAGE_ITEM: 0.4229297, COVERAGE_ITEM_CORRECT: 0.0472223, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2044797, DIVERSITY_GINI: 0.1324263, SHANNON_ENTROPY: 11.5392189, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'alpha': 1.0, 'l1_ratio': 0.0, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1713348, PRECISION: 0.0363950, PRECISION_RECALL_MIN_DEN: 0.1245411, RECALL: 0.1204443, MAP: 0.0579893, MRR: 0.1270986, NDCG: 0.0880156, F1: 0.0558974, HIT_RATE: 0.3639502, ARHR: 0.1468523, NOVELTY: 0.0047870, AVERAGE_POPULARITY: 0.1142596, DIVERSITY_MEAN_INTER_LIST: 0.9825273, DIVERSITY_HERFINDAHL: 0.9982354, COVERAGE_ITEM: 0.4062445, COVERAGE_ITEM_CORRECT: 0.0397690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1909400, DIVERSITY_GINI: 0.1200974, SHANNON_ENTROPY: 11.2093873, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'alpha': 0.4681112370148054, 'l1_ratio': 0.5035580268327228, 'topK': 994, 'normalize': True} - results: ROC_AUC: 0.1979014, PRECISION: 0.0435674, PRECISION_RECALL_MIN_DEN: 0.1536456, RECALL: 0.1489045, MAP: 0.0715797, MRR: 0.1487917, NDCG: 0.1072151, F1: 0.0674089, HIT_RATE: 0.4356736, ARHR: 0.1739956, NOVELTY: 0.0048807, AVERAGE_POPULARITY: 0.0941489, DIVERSITY_MEAN_INTER_LIST: 0.9894998, DIVERSITY_HERFINDAHL: 0.9989325, COVERAGE_ITEM: 0.4599192, COVERAGE_ITEM_CORRECT: 0.0557921, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2227759, DIVERSITY_GINI: 0.1560415, SHANNON_ENTROPY: 11.8018832, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'alpha': 0.011209850502074127, 'l1_ratio': 0.9980280848188593, 'topK': 954, 'normalize': False} - results: ROC_AUC: 0.1864307, PRECISION: 0.0405238, PRECISION_RECALL_MIN_DEN: 0.1411335, RECALL: 0.1364962, MAP: 0.0659881, MRR: 0.1393131, NDCG: 0.0990449, F1: 0.0624927, HIT_RATE: 0.4052385, ARHR: 0.1620718, NOVELTY: 0.0048249, AVERAGE_POPULARITY: 0.1000406, DIVERSITY_MEAN_INTER_LIST: 0.9885578, DIVERSITY_HERFINDAHL: 0.9988383, COVERAGE_ITEM: 0.4299673, COVERAGE_ITEM_CORRECT: 0.0501559, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2090349, DIVERSITY_GINI: 0.1374308, SHANNON_ENTROPY: 11.6153674, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'alpha': 0.9166518001333305, 'l1_ratio': 0.009135919153433371, 'topK': 7, 'normalize': True} - results: ROC_AUC: 0.1440650, PRECISION: 0.0273077, PRECISION_RECALL_MIN_DEN: 0.0935800, RECALL: 0.0904350, MAP: 0.0480932, MRR: 0.1069793, NDCG: 0.0707100, F1: 0.0419472, HIT_RATE: 0.2730770, ARHR: 0.1198475, NOVELTY: 0.0051782, AVERAGE_POPULARITY: 0.0596444, DIVERSITY_MEAN_INTER_LIST: 0.9878462, DIVERSITY_HERFINDAHL: 0.9987672, COVERAGE_ITEM: 0.5776169, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1517302, DIVERSITY_GINI: 0.2551248, SHANNON_ENTROPY: 12.3934736, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 0.5041580661781907, 'l1_ratio': 0.5690638047368315, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1980000, PRECISION: 0.0433228, PRECISION_RECALL_MIN_DEN: 0.1537464, RECALL: 0.1491352, MAP: 0.0717972, MRR: 0.1481747, NDCG: 0.1073374, F1: 0.0671374, HIT_RATE: 0.4332278, ARHR: 0.1733050, NOVELTY: 0.0049212, AVERAGE_POPULARITY: 0.0913649, DIVERSITY_MEAN_INTER_LIST: 0.9896078, DIVERSITY_HERFINDAHL: 0.9989433, COVERAGE_ITEM: 0.4836805, COVERAGE_ITEM_CORRECT: 0.0562464, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2218196, DIVERSITY_GINI: 0.1711876, SHANNON_ENTROPY: 11.9197720, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'alpha': 0.5563742215129847, 'l1_ratio': 0.5649116740351042, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1978339, PRECISION: 0.0433582, PRECISION_RECALL_MIN_DEN: 0.1538453, RECALL: 0.1492257, MAP: 0.0717937, MRR: 0.1482121, NDCG: 0.1073524, F1: 0.0671895, HIT_RATE: 0.4335822, ARHR: 0.1733070, NOVELTY: 0.0049222, AVERAGE_POPULARITY: 0.0913890, DIVERSITY_MEAN_INTER_LIST: 0.9895776, DIVERSITY_HERFINDAHL: 0.9989403, COVERAGE_ITEM: 0.4841347, COVERAGE_ITEM_CORRECT: 0.0562849, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2221216, DIVERSITY_GINI: 0.1715708, SHANNON_ENTROPY: 11.9215668, 

SearchBayesianSkopt-CV: New best config found. Config 33: {'alpha': 0.5868739228758914, 'l1_ratio': 0.5544675592239862, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.2000769, PRECISION: 0.0438596, PRECISION_RECALL_MIN_DEN: 0.1562824, RECALL: 0.1515935, MAP: 0.0724081, MRR: 0.1492947, NDCG: 0.1085073, F1: 0.0680326, HIT_RATE: 0.4385960, ARHR: 0.1747407, NOVELTY: 0.0049227, AVERAGE_POPULARITY: 0.0879326, DIVERSITY_MEAN_INTER_LIST: 0.9907286, DIVERSITY_HERFINDAHL: 0.9990554, COVERAGE_ITEM: 0.4817401, COVERAGE_ITEM_CORRECT: 0.0578248, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2245376, DIVERSITY_GINI: 0.1717096, SHANNON_ENTROPY: 11.9766631, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'alpha': 0.537440774911858, 'l1_ratio': 0.5411520098677746, 'topK': 741, 'normalize': False} - results: ROC_AUC: 0.1974740, PRECISION: 0.0431110, PRECISION_RECALL_MIN_DEN: 0.1524369, RECALL: 0.1478277, MAP: 0.0714188, MRR: 0.1478233, NDCG: 0.1067130, F1: 0.0667511, HIT_RATE: 0.4311097, ARHR: 0.1728414, NOVELTY: 0.0049103, AVERAGE_POPULARITY: 0.0934563, DIVERSITY_MEAN_INTER_LIST: 0.9891063, DIVERSITY_HERFINDAHL: 0.9988931, COVERAGE_ITEM: 0.4786064, COVERAGE_ITEM_CORRECT: 0.0553840, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2205109, DIVERSITY_GINI: 0.1671252, SHANNON_ENTROPY: 11.8671862, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'alpha': 0.007825730446918146, 'l1_ratio': 0.5134337819973172, 'topK': 17, 'normalize': False} - results: ROC_AUC: 0.1732797, PRECISION: 0.0356995, PRECISION_RECALL_MIN_DEN: 0.1266276, RECALL: 0.1228560, MAP: 0.0603898, MRR: 0.1283287, NDCG: 0.0903317, F1: 0.0553209, HIT_RATE: 0.3569945, ARHR: 0.1466401, NOVELTY: 0.0049460, AVERAGE_POPULARITY: 0.0835994, DIVERSITY_MEAN_INTER_LIST: 0.9917158, DIVERSITY_HERFINDAHL: 0.9991541, COVERAGE_ITEM: 0.5036458, COVERAGE_ITEM_CORRECT: 0.0461906, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1910910, DIVERSITY_GINI: 0.1815420, SHANNON_ENTROPY: 12.0678995, 

SearchBayesianSkopt-CV: New best config found. Config 36: {'alpha': 0.5670874735594079, 'l1_ratio': 0.5666491454117032, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.2000544, PRECISION: 0.0438739, PRECISION_RECALL_MIN_DEN: 0.1562339, RECALL: 0.1515350, MAP: 0.0724211, MRR: 0.1493604, NDCG: 0.1085099, F1: 0.0680441, HIT_RATE: 0.4387392, ARHR: 0.1748273, NOVELTY: 0.0049228, AVERAGE_POPULARITY: 0.0877026, DIVERSITY_MEAN_INTER_LIST: 0.9907981, DIVERSITY_HERFINDAHL: 0.9990623, COVERAGE_ITEM: 0.4812936, COVERAGE_ITEM_CORRECT: 0.0579942, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2245879, DIVERSITY_GINI: 0.1716053, SHANNON_ENTROPY: 11.9794813, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'alpha': 0.9767892408769641, 'l1_ratio': 0.5303423269722399, 'topK': 992, 'normalize': True} - results: ROC_AUC: 0.1943750, PRECISION: 0.0423215, PRECISION_RECALL_MIN_DEN: 0.1514153, RECALL: 0.1469047, MAP: 0.0702259, MRR: 0.1444526, NDCG: 0.1051519, F1: 0.0657093, HIT_RATE: 0.4232151, ARHR: 0.1687829, NOVELTY: 0.0050049, AVERAGE_POPULARITY: 0.0768179, DIVERSITY_MEAN_INTER_LIST: 0.9923908, DIVERSITY_HERFINDAHL: 0.9992215, COVERAGE_ITEM: 0.5208239, COVERAGE_ITEM_CORRECT: 0.0579172, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2179690, DIVERSITY_GINI: 0.2031295, SHANNON_ENTROPY: 12.2768954, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'alpha': 0.4315926153671782, 'l1_ratio': 0.9917224523412114, 'topK': 985, 'normalize': True} - results: ROC_AUC: 0.1900683, PRECISION: 0.0411624, PRECISION_RECALL_MIN_DEN: 0.1481837, RECALL: 0.1438988, MAP: 0.0681218, MRR: 0.1401155, NDCG: 0.1025397, F1: 0.0640117, HIT_RATE: 0.4116242, ARHR: 0.1627382, NOVELTY: 0.0050315, AVERAGE_POPULARITY: 0.0655261, DIVERSITY_MEAN_INTER_LIST: 0.9947059, DIVERSITY_HERFINDAHL: 0.9994530, COVERAGE_ITEM: 0.5320423, COVERAGE_ITEM_CORRECT: 0.0594418, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2139927, DIVERSITY_GINI: 0.2176815, SHANNON_ENTROPY: 12.4973064, 

SearchBayesianSkopt-CV: New best config found. Config 39: {'alpha': 0.5337201740049957, 'l1_ratio': 0.6238228001711947, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.2000616, PRECISION: 0.0439796, PRECISION_RECALL_MIN_DEN: 0.1566985, RECALL: 0.1520282, MAP: 0.0724625, MRR: 0.1491740, NDCG: 0.1086718, F1: 0.0682206, HIT_RATE: 0.4397956, ARHR: 0.1746178, NOVELTY: 0.0049358, AVERAGE_POPULARITY: 0.0849350, DIVERSITY_MEAN_INTER_LIST: 0.9914066, DIVERSITY_HERFINDAHL: 0.9991231, COVERAGE_ITEM: 0.4873378, COVERAGE_ITEM_CORRECT: 0.0586949, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2254436, DIVERSITY_GINI: 0.1768034, SHANNON_ENTROPY: 12.0470029, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'alpha': 0.5401184289516879, 'l1_ratio': 0.6151742044732148, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1981277, PRECISION: 0.0433442, PRECISION_RECALL_MIN_DEN: 0.1547347, RECALL: 0.1501443, MAP: 0.0719809, MRR: 0.1482219, NDCG: 0.1076843, F1: 0.0672659, HIT_RATE: 0.4334424, ARHR: 0.1733437, NOVELTY: 0.0049520, AVERAGE_POPULARITY: 0.0860607, DIVERSITY_MEAN_INTER_LIST: 0.9907450, DIVERSITY_HERFINDAHL: 0.9990570, COVERAGE_ITEM: 0.4978633, COVERAGE_ITEM_CORRECT: 0.0575014, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2224739, DIVERSITY_GINI: 0.1825846, SHANNON_ENTROPY: 12.0542236, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'alpha': 0.6243041093860668, 'l1_ratio': 0.5217656068301728, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1997969, PRECISION: 0.0438459, PRECISION_RECALL_MIN_DEN: 0.1563043, RECALL: 0.1516129, MAP: 0.0723799, MRR: 0.1492651, NDCG: 0.1084748, F1: 0.0680183, HIT_RATE: 0.4384593, ARHR: 0.1746845, NOVELTY: 0.0049184, AVERAGE_POPULARITY: 0.0892365, DIVERSITY_MEAN_INTER_LIST: 0.9904002, DIVERSITY_HERFINDAHL: 0.9990225, COVERAGE_ITEM: 0.4799538, COVERAGE_ITEM_CORRECT: 0.0574783, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2243111, DIVERSITY_GINI: 0.1698853, SHANNON_ENTROPY: 11.9478058, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'alpha': 0.4267497084566362, 'l1_ratio': 0.01745807418040313, 'topK': 988, 'normalize': True} - results: ROC_AUC: 0.1803721, PRECISION: 0.0385444, PRECISION_RECALL_MIN_DEN: 0.1340201, RECALL: 0.1297241, MAP: 0.0631106, MRR: 0.1345968, NDCG: 0.0947485, F1: 0.0594296, HIT_RATE: 0.3854440, ARHR: 0.1557699, NOVELTY: 0.0047974, AVERAGE_POPULARITY: 0.1082231, DIVERSITY_MEAN_INTER_LIST: 0.9857539, DIVERSITY_HERFINDAHL: 0.9985580, COVERAGE_ITEM: 0.4267257, COVERAGE_ITEM_CORRECT: 0.0442733, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2013590, DIVERSITY_GINI: 0.1313679, SHANNON_ENTROPY: 11.4315728, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'alpha': 0.9974898385307984, 'l1_ratio': 0.5412437534759136, 'topK': 986, 'normalize': True} - results: ROC_AUC: 0.1928620, PRECISION: 0.0420389, PRECISION_RECALL_MIN_DEN: 0.1505829, RECALL: 0.1460896, MAP: 0.0695275, MRR: 0.1430983, NDCG: 0.1042628, F1: 0.0652878, HIT_RATE: 0.4203886, ARHR: 0.1671379, NOVELTY: 0.0050190, AVERAGE_POPULARITY: 0.0743540, DIVERSITY_MEAN_INTER_LIST: 0.9927980, DIVERSITY_HERFINDAHL: 0.9992623, COVERAGE_ITEM: 0.5261675, COVERAGE_ITEM_CORRECT: 0.0580019, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2170127, DIVERSITY_GINI: 0.2082702, SHANNON_ENTROPY: 12.3316597, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'alpha': 0.998519521083444, 'l1_ratio': 0.976719464249751, 'topK': 984, 'normalize': True} - results: ROC_AUC: 0.1077783, PRECISION: 0.0228351, PRECISION_RECALL_MIN_DEN: 0.0836229, RECALL: 0.0810796, MAP: 0.0360628, MRR: 0.0753748, NDCG: 0.0556359, F1: 0.0356328, HIT_RATE: 0.2283514, ARHR: 0.0850788, NOVELTY: 0.0052871, AVERAGE_POPULARITY: 0.0195071, DIVERSITY_MEAN_INTER_LIST: 0.9978445, DIVERSITY_HERFINDAHL: 0.9997668, COVERAGE_ITEM: 0.5894668, COVERAGE_ITEM_CORRECT: 0.0436189, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1276457, DIVERSITY_GINI: 0.2858246, SHANNON_ENTROPY: 13.1069024, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'alpha': 0.49917286297701535, 'l1_ratio': 0.39398351703449774, 'topK': 19, 'normalize': True} - results: ROC_AUC: 0.1824140, PRECISION: 0.0385028, PRECISION_RECALL_MIN_DEN: 0.1355023, RECALL: 0.1313525, MAP: 0.0649928, MRR: 0.1356050, NDCG: 0.0966475, F1: 0.0595489, HIT_RATE: 0.3850282, ARHR: 0.1563102, NOVELTY: 0.0050134, AVERAGE_POPULARITY: 0.0785205, DIVERSITY_MEAN_INTER_LIST: 0.9923618, DIVERSITY_HERFINDAHL: 0.9992186, COVERAGE_ITEM: 0.5410433, COVERAGE_ITEM_CORRECT: 0.0520269, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2020637, DIVERSITY_GINI: 0.2105073, SHANNON_ENTROPY: 12.2836406, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'alpha': 0.00906963604731448, 'l1_ratio': 0.9920863497315966, 'topK': 994, 'normalize': True} - results: ROC_AUC: 0.1824677, PRECISION: 0.0392025, PRECISION_RECALL_MIN_DEN: 0.1363724, RECALL: 0.1318956, MAP: 0.0640307, MRR: 0.1362468, NDCG: 0.0961041, F1: 0.0604393, HIT_RATE: 0.3920251, ARHR: 0.1578550, NOVELTY: 0.0048097, AVERAGE_POPULARITY: 0.1026737, DIVERSITY_MEAN_INTER_LIST: 0.9879134, DIVERSITY_HERFINDAHL: 0.9987739, COVERAGE_ITEM: 0.4227680, COVERAGE_ITEM_CORRECT: 0.0473532, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2041273, DIVERSITY_GINI: 0.1326779, SHANNON_ENTROPY: 11.5463067, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'alpha': 0.3656610511276837, 'l1_ratio': 0.26144299979821456, 'topK': 1000, 'normalize': True} - results: ROC_AUC: 0.1888732, PRECISION: 0.0410325, PRECISION_RECALL_MIN_DEN: 0.1435773, RECALL: 0.1389875, MAP: 0.0671705, MRR: 0.1414823, NDCG: 0.1007327, F1: 0.0633581, HIT_RATE: 0.4103252, ARHR: 0.1646452, NOVELTY: 0.0048223, AVERAGE_POPULARITY: 0.1031772, DIVERSITY_MEAN_INTER_LIST: 0.9873279, DIVERSITY_HERFINDAHL: 0.9987153, COVERAGE_ITEM: 0.4333090, COVERAGE_ITEM_CORRECT: 0.0495861, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2116522, DIVERSITY_GINI: 0.1372393, SHANNON_ENTROPY: 11.5513570, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'alpha': 0.7022098539336284, 'l1_ratio': 0.5068705203193223, 'topK': 1000, 'normalize': False} - results: ROC_AUC: 0.1962798, PRECISION: 0.0428528, PRECISION_RECALL_MIN_DEN: 0.1512154, RECALL: 0.1466088, MAP: 0.0708746, MRR: 0.1468302, NDCG: 0.1059115, F1: 0.0663179, HIT_RATE: 0.4285276, ARHR: 0.1716536, NOVELTY: 0.0048982, AVERAGE_POPULARITY: 0.0961004, DIVERSITY_MEAN_INTER_LIST: 0.9883892, DIVERSITY_HERFINDAHL: 0.9988215, COVERAGE_ITEM: 0.4736015, COVERAGE_ITEM_CORRECT: 0.0543831, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2194287, DIVERSITY_GINI: 0.1631729, SHANNON_ENTROPY: 11.8060792, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'alpha': 0.3234745375153241, 'l1_ratio': 0.7578599663233289, 'topK': 995, 'normalize': False} - results: ROC_AUC: 0.1953114, PRECISION: 0.0424738, PRECISION_RECALL_MIN_DEN: 0.1523769, RECALL: 0.1478741, MAP: 0.0707545, MRR: 0.1446791, NDCG: 0.1057947, F1: 0.0659902, HIT_RATE: 0.4247380, ARHR: 0.1690152, NOVELTY: 0.0050159, AVERAGE_POPULARITY: 0.0723011, DIVERSITY_MEAN_INTER_LIST: 0.9934330, DIVERSITY_HERFINDAHL: 0.9993257, COVERAGE_ITEM: 0.5243503, COVERAGE_ITEM_CORRECT: 0.0591415, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2189254, DIVERSITY_GINI: 0.2081545, SHANNON_ENTROPY: 12.3634769, 
SearchBayesianSkopt-CV: Search complete. Best config is 39: {'alpha': 0.5337201740049957, 'l1_ratio': 0.6238228001711947, 'topK': 1000, 'normalize': True}
