
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.09735591577502803, 'b': 0.7598040810517013, 'c': 0.9256075301479226, 'normalize': True} - results: ROC_AUC: 0.1722776, PRECISION: 0.0362961, PRECISION_RECALL_MIN_DEN: 0.1255070, RECALL: 0.1215088, MAP: 0.0588537, MRR: 0.1277441, NDCG: 0.0888977, F1: 0.0558934, HIT_RATE: 0.3629614, ARHR: 0.1473100, NOVELTY: 0.0047795, AVERAGE_POPULARITY: 0.1171576, DIVERSITY_MEAN_INTER_LIST: 0.9816626, DIVERSITY_HERFINDAHL: 0.9981489, COVERAGE_ITEM: 0.4158229, COVERAGE_ITEM_CORRECT: 0.0395688, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1913426, DIVERSITY_GINI: 0.1187517, SHANNON_ENTROPY: 11.1297477, 
SearchBayesianSkopt-CV: Config 1 is suboptimal. Config: {'a': 0.24087188903472329, 'b': 0.42770928901391325, 'c': 0.13654462212342625, 'normalize': True} - results: ROC_AUC: 0.1713089, PRECISION: 0.0361473, PRECISION_RECALL_MIN_DEN: 0.1242794, RECALL: 0.1202210, MAP: 0.0585885, MRR: 0.1274161, NDCG: 0.0883465, F1: 0.0555809, HIT_RATE: 0.3614726, ARHR: 0.1470668, NOVELTY: 0.0048226, AVERAGE_POPULARITY: 0.1058365, DIVERSITY_MEAN_INTER_LIST: 0.9853588, DIVERSITY_HERFINDAHL: 0.9985185, COVERAGE_ITEM: 0.4196728, COVERAGE_ITEM_CORRECT: 0.0402772, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1897068, DIVERSITY_GINI: 0.1239520, SHANNON_ENTROPY: 11.3156631, 

SearchBayesianSkopt-CV: New best config found. Config 2: {'a': 0.29131768919081885, 'b': 0.5873065304960701, 'c': 0.9118399926517474, 'normalize': True} - results: ROC_AUC: 0.1729399, PRECISION: 0.0364163, PRECISION_RECALL_MIN_DEN: 0.1257987, RECALL: 0.1217723, MAP: 0.0591481, MRR: 0.1282961, NDCG: 0.0892578, F1: 0.0560642, HIT_RATE: 0.3641629, ARHR: 0.1480121, NOVELTY: 0.0047937, AVERAGE_POPULARITY: 0.1142399, DIVERSITY_MEAN_INTER_LIST: 0.9825417, DIVERSITY_HERFINDAHL: 0.9982368, COVERAGE_ITEM: 0.4205043, COVERAGE_ITEM_CORRECT: 0.0399307, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1918208, DIVERSITY_GINI: 0.1219982, SHANNON_ENTROPY: 11.1913343, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'a': 0.543386898504963, 'b': 0.7342976604662068, 'c': 0.841096169323537, 'normalize': False} - results: ROC_AUC: 0.1725868, PRECISION: 0.0363241, PRECISION_RECALL_MIN_DEN: 0.1255060, RECALL: 0.1214843, MAP: 0.0588406, MRR: 0.1276052, NDCG: 0.0889027, F1: 0.0559247, HIT_RATE: 0.3632414, ARHR: 0.1472269, NOVELTY: 0.0047898, AVERAGE_POPULARITY: 0.1157748, DIVERSITY_MEAN_INTER_LIST: 0.9819651, DIVERSITY_HERFINDAHL: 0.9981792, COVERAGE_ITEM: 0.4223061, COVERAGE_ITEM_CORRECT: 0.0397998, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1915943, DIVERSITY_GINI: 0.1224056, SHANNON_ENTROPY: 11.1738378, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'a': 0.9002656237960389, 'b': 0.6604377108324274, 'c': 0.15893914283313973, 'normalize': False} - results: ROC_AUC: 0.1714397, PRECISION: 0.0362954, PRECISION_RECALL_MIN_DEN: 0.1249099, RECALL: 0.1208411, MAP: 0.0587389, MRR: 0.1276549, NDCG: 0.0886416, F1: 0.0558223, HIT_RATE: 0.3629541, ARHR: 0.1474064, NOVELTY: 0.0048334, AVERAGE_POPULARITY: 0.1041433, DIVERSITY_MEAN_INTER_LIST: 0.9857360, DIVERSITY_HERFINDAHL: 0.9985562, COVERAGE_ITEM: 0.4248239, COVERAGE_ITEM_CORRECT: 0.0406160, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1903360, DIVERSITY_GINI: 0.1270162, SHANNON_ENTROPY: 11.3579974, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.0496436964031768, 'b': 0.7352032642709245, 'c': 0.72103645775687, 'normalize': False} - results: ROC_AUC: 0.1720726, PRECISION: 0.0362255, PRECISION_RECALL_MIN_DEN: 0.1254388, RECALL: 0.1214593, MAP: 0.0587047, MRR: 0.1273717, NDCG: 0.0887467, F1: 0.0558047, HIT_RATE: 0.3622549, ARHR: 0.1469533, NOVELTY: 0.0047747, AVERAGE_POPULARITY: 0.1192594, DIVERSITY_MEAN_INTER_LIST: 0.9808406, DIVERSITY_HERFINDAHL: 0.9980667, COVERAGE_ITEM: 0.4177786, COVERAGE_ITEM_CORRECT: 0.0393917, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1910658, DIVERSITY_GINI: 0.1192939, SHANNON_ENTROPY: 11.1068629, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.24491463745393566, 'b': 0.8238499688341738, 'c': 0.3267937743195019, 'normalize': False} - results: ROC_AUC: 0.1720795, PRECISION: 0.0363599, PRECISION_RECALL_MIN_DEN: 0.1254964, RECALL: 0.1214687, MAP: 0.0588802, MRR: 0.1279326, NDCG: 0.0889493, F1: 0.0559654, HIT_RATE: 0.3635994, ARHR: 0.1475124, NOVELTY: 0.0047861, AVERAGE_POPULARITY: 0.1146604, DIVERSITY_MEAN_INTER_LIST: 0.9825950, DIVERSITY_HERFINDAHL: 0.9982421, COVERAGE_ITEM: 0.4143831, COVERAGE_ITEM_CORRECT: 0.0396612, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1914685, DIVERSITY_GINI: 0.1185810, SHANNON_ENTROPY: 11.1609038, 

SearchBayesianSkopt-CV: New best config found. Config 7: {'a': 0.920647097320486, 'b': 0.48598313973542406, 'c': 0.6867270937180993, 'normalize': False} - results: ROC_AUC: 0.1723231, PRECISION: 0.0364831, PRECISION_RECALL_MIN_DEN: 0.1256544, RECALL: 0.1215684, MAP: 0.0591738, MRR: 0.1279958, NDCG: 0.0892059, F1: 0.0561219, HIT_RATE: 0.3648315, ARHR: 0.1479271, NOVELTY: 0.0048060, AVERAGE_POPULARITY: 0.1122699, DIVERSITY_MEAN_INTER_LIST: 0.9830533, DIVERSITY_HERFINDAHL: 0.9982880, COVERAGE_ITEM: 0.4261405, COVERAGE_ITEM_CORRECT: 0.0401848, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1913426, DIVERSITY_GINI: 0.1255532, SHANNON_ENTROPY: 11.2421374, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.3037332775725749, 'b': 0.988584104735041, 'c': 0.9800813954114933, 'normalize': True} - results: ROC_AUC: 0.1728769, PRECISION: 0.0363810, PRECISION_RECALL_MIN_DEN: 0.1255208, RECALL: 0.1214714, MAP: 0.0591220, MRR: 0.1284756, NDCG: 0.0891798, F1: 0.0559902, HIT_RATE: 0.3638101, ARHR: 0.1481996, NOVELTY: 0.0047903, AVERAGE_POPULARITY: 0.1142359, DIVERSITY_MEAN_INTER_LIST: 0.9826632, DIVERSITY_HERFINDAHL: 0.9982490, COVERAGE_ITEM: 0.4168778, COVERAGE_ITEM_CORRECT: 0.0397690, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1915188, DIVERSITY_GINI: 0.1200623, SHANNON_ENTROPY: 11.1776854, 
