
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.1866035147912, 'b': 0.1386194034850811, 'c': 0.9653241639936099, 'normalize': True} - results: ROC_AUC: 0.1996895, PRECISION: 0.0438549, PRECISION_RECALL_MIN_DEN: 0.1566486, RECALL: 0.1521103, MAP: 0.0720499, MRR: 0.1482049, NDCG: 0.1084553, F1: 0.0680805, HIT_RATE: 0.4385492, ARHR: 0.1730246, NOVELTY: 0.0048512, AVERAGE_POPULARITY: 0.0958069, DIVERSITY_MEAN_INTER_LIST: 0.9884134, DIVERSITY_HERFINDAHL: 0.9988239, COVERAGE_ITEM: 0.4738479, COVERAGE_ITEM_CORRECT: 0.0565005, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2251164, DIVERSITY_GINI: 0.1625803, SHANNON_ENTROPY: 11.7939614, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'a': 0.9357323683909243, 'b': 0.9771264663066563, 'c': 0.37811508918058756, 'normalize': False} - results: ROC_AUC: 0.1546129, PRECISION: 0.0328494, PRECISION_RECALL_MIN_DEN: 0.1194670, RECALL: 0.1160250, MAP: 0.0525291, MRR: 0.1106909, NDCG: 0.0807414, F1: 0.0512002, HIT_RATE: 0.3284944, ARHR: 0.1264066, NOVELTY: 0.0051868, AVERAGE_POPULARITY: 0.0355133, DIVERSITY_MEAN_INTER_LIST: 0.9972674, DIVERSITY_HERFINDAHL: 0.9997091, COVERAGE_ITEM: 0.5922618, COVERAGE_ITEM_CORRECT: 0.0531126, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1779539, DIVERSITY_GINI: 0.2757350, SHANNON_ENTROPY: 12.9908272, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'a': 0.4098775402493142, 'b': 0.734916961091657, 'c': 0.47938105615267246, 'normalize': True} - results: ROC_AUC: 0.1986163, PRECISION: 0.0439615, PRECISION_RECALL_MIN_DEN: 0.1554343, RECALL: 0.1506505, MAP: 0.0718602, MRR: 0.1492886, NDCG: 0.1079787, F1: 0.0680610, HIT_RATE: 0.4396153, ARHR: 0.1746084, NOVELTY: 0.0048773, AVERAGE_POPULARITY: 0.0908029, DIVERSITY_MEAN_INTER_LIST: 0.9903939, DIVERSITY_HERFINDAHL: 0.9990219, COVERAGE_ITEM: 0.4694437, COVERAGE_ITEM_CORRECT: 0.0572782, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2241601, DIVERSITY_GINI: 0.1625518, SHANNON_ENTROPY: 11.8871976, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'a': 0.44067290714481766, 'b': 0.1223027450153519, 'c': 0.15036130281089902, 'normalize': False} - results: ROC_AUC: 0.1386169, PRECISION: 0.0296828, PRECISION_RECALL_MIN_DEN: 0.1078074, RECALL: 0.1046205, MAP: 0.0466384, MRR: 0.0985106, NDCG: 0.0721199, F1: 0.0462422, HIT_RATE: 0.2968277, ARHR: 0.1121828, NOVELTY: 0.0052260, AVERAGE_POPULARITY: 0.0281269, DIVERSITY_MEAN_INTER_LIST: 0.9975834, DIVERSITY_HERFINDAHL: 0.9997407, COVERAGE_ITEM: 0.5984447, COVERAGE_ITEM_CORRECT: 0.0509182, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1625519, DIVERSITY_GINI: 0.2837548, SHANNON_ENTROPY: 13.0601151, 

SearchBayesianSkopt-CV: New best config found. Config 14: {'a': 0.5233530263909886, 'b': 0.40783407675150063, 'c': 0.5975235677888697, 'normalize': True} - results: ROC_AUC: 0.1999207, PRECISION: 0.0438930, PRECISION_RECALL_MIN_DEN: 0.1563839, RECALL: 0.1517950, MAP: 0.0720594, MRR: 0.1487555, NDCG: 0.1083990, F1: 0.0680946, HIT_RATE: 0.4389301, ARHR: 0.1738979, NOVELTY: 0.0049355, AVERAGE_POPULARITY: 0.0800497, DIVERSITY_MEAN_INTER_LIST: 0.9922996, DIVERSITY_HERFINDAHL: 0.9992124, COVERAGE_ITEM: 0.5074187, COVERAGE_ITEM_CORRECT: 0.0593032, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2248396, DIVERSITY_GINI: 0.1909040, SHANNON_ENTROPY: 12.1784093, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'a': 0.5276500256283851, 'b': 0.899131804771664, 'c': 0.558045814901838, 'normalize': True} - results: ROC_AUC: 0.1987604, PRECISION: 0.0440322, PRECISION_RECALL_MIN_DEN: 0.1557653, RECALL: 0.1509866, MAP: 0.0718789, MRR: 0.1492699, NDCG: 0.1080841, F1: 0.0681801, HIT_RATE: 0.4403223, ARHR: 0.1746214, NOVELTY: 0.0048825, AVERAGE_POPULARITY: 0.0899183, DIVERSITY_MEAN_INTER_LIST: 0.9905826, DIVERSITY_HERFINDAHL: 0.9990408, COVERAGE_ITEM: 0.4721617, COVERAGE_ITEM_CORRECT: 0.0576400, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2246131, DIVERSITY_GINI: 0.1645254, SHANNON_ENTROPY: 11.9108869, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'a': 0.7532546417385241, 'b': 0.23932050536184352, 'c': 0.447884638411697, 'normalize': True} - results: ROC_AUC: 0.1860244, PRECISION: 0.0400128, PRECISION_RECALL_MIN_DEN: 0.1446585, RECALL: 0.1405558, MAP: 0.0656435, MRR: 0.1364693, NDCG: 0.0994938, F1: 0.0622917, HIT_RATE: 0.4001280, ARHR: 0.1581184, NOVELTY: 0.0050596, AVERAGE_POPULARITY: 0.0579992, DIVERSITY_MEAN_INTER_LIST: 0.9954930, DIVERSITY_HERFINDAHL: 0.9995317, COVERAGE_ITEM: 0.5606468, COVERAGE_ITEM_CORRECT: 0.0585717, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2090852, DIVERSITY_GINI: 0.2402789, SHANNON_ENTROPY: 12.6674374, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'a': 0.63966823593666, 'b': 0.6527838274760069, 'c': 0.2334847587410011, 'normalize': True} - results: ROC_AUC: 0.1989413, PRECISION: 0.0437871, PRECISION_RECALL_MIN_DEN: 0.1560308, RECALL: 0.1514444, MAP: 0.0716974, MRR: 0.1483747, NDCG: 0.1080387, F1: 0.0679323, HIT_RATE: 0.4378710, ARHR: 0.1733517, NOVELTY: 0.0049445, AVERAGE_POPULARITY: 0.0785682, DIVERSITY_MEAN_INTER_LIST: 0.9927532, DIVERSITY_HERFINDAHL: 0.9992578, COVERAGE_ITEM: 0.5056015, COVERAGE_ITEM_CORRECT: 0.0600731, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2244621, DIVERSITY_GINI: 0.1905769, SHANNON_ENTROPY: 12.2034752, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'a': 0.4222193987028431, 'b': 0.6600115680046859, 'c': 0.12382289776786728, 'normalize': True} - results: ROC_AUC: 0.1988030, PRECISION: 0.0439367, PRECISION_RECALL_MIN_DEN: 0.1555563, RECALL: 0.1508521, MAP: 0.0717195, MRR: 0.1485485, NDCG: 0.1079007, F1: 0.0680521, HIT_RATE: 0.4393674, ARHR: 0.1738614, NOVELTY: 0.0049052, AVERAGE_POPULARITY: 0.0858084, DIVERSITY_MEAN_INTER_LIST: 0.9914966, DIVERSITY_HERFINDAHL: 0.9991321, COVERAGE_ITEM: 0.4817401, COVERAGE_ITEM_CORRECT: 0.0585563, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2244117, DIVERSITY_GINI: 0.1721559, SHANNON_ENTROPY: 12.0127818, 

SearchBayesianSkopt-CV: New best config found. Config 19: {'a': 0.32908217871402906, 'b': 0.4275203576589147, 'c': 0.7808542671384647, 'normalize': True} - results: ROC_AUC: 0.1999851, PRECISION: 0.0439929, PRECISION_RECALL_MIN_DEN: 0.1562760, RECALL: 0.1516377, MAP: 0.0721461, MRR: 0.1496092, NDCG: 0.1085136, F1: 0.0681988, HIT_RATE: 0.4399287, ARHR: 0.1748432, NOVELTY: 0.0048733, AVERAGE_POPULARITY: 0.0914466, DIVERSITY_MEAN_INTER_LIST: 0.9899981, DIVERSITY_HERFINDAHL: 0.9989823, COVERAGE_ITEM: 0.4747565, COVERAGE_ITEM_CORRECT: 0.0572243, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2249151, DIVERSITY_GINI: 0.1652720, SHANNON_ENTROPY: 11.8857551, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'a': 0.0, 'b': 1.0, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1918398, PRECISION: 0.0414767, PRECISION_RECALL_MIN_DEN: 0.1484082, RECALL: 0.1440905, MAP: 0.0688113, MRR: 0.1430565, NDCG: 0.1034712, F1: 0.0644108, HIT_RATE: 0.4147671, ARHR: 0.1658968, NOVELTY: 0.0047733, AVERAGE_POPULARITY: 0.1110117, DIVERSITY_MEAN_INTER_LIST: 0.9839345, DIVERSITY_HERFINDAHL: 0.9983761, COVERAGE_ITEM: 0.4326622, COVERAGE_ITEM_CORRECT: 0.0505794, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2155027, DIVERSITY_GINI: 0.1336264, SHANNON_ENTROPY: 11.3878528, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'a': 1.0, 'b': 0.9054953362497299, 'c': 1.0, 'normalize': True} - results: ROC_AUC: 0.1999081, PRECISION: 0.0440485, PRECISION_RECALL_MIN_DEN: 0.1565693, RECALL: 0.1519395, MAP: 0.0721353, MRR: 0.1491141, NDCG: 0.1085561, F1: 0.0682963, HIT_RATE: 0.4404846, ARHR: 0.1744175, NOVELTY: 0.0049285, AVERAGE_POPULARITY: 0.0812838, DIVERSITY_MEAN_INTER_LIST: 0.9921411, DIVERSITY_HERFINDAHL: 0.9991966, COVERAGE_ITEM: 0.5026526, COVERAGE_ITEM_CORRECT: 0.0594418, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2251667, DIVERSITY_GINI: 0.1871488, SHANNON_ENTROPY: 12.1453069, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'a': 0.009893144823038021, 'b': 0.5867113507205901, 'c': 0.9959065806283641, 'normalize': True} - results: ROC_AUC: 0.1889714, PRECISION: 0.0405556, PRECISION_RECALL_MIN_DEN: 0.1428150, RECALL: 0.1384247, MAP: 0.0670655, MRR: 0.1412776, NDCG: 0.1005717, F1: 0.0627306, HIT_RATE: 0.4055560, ARHR: 0.1636960, NOVELTY: 0.0047962, AVERAGE_POPULARITY: 0.1058983, DIVERSITY_MEAN_INTER_LIST: 0.9865532, DIVERSITY_HERFINDAHL: 0.9986379, COVERAGE_ITEM: 0.4265717, COVERAGE_ITEM_CORRECT: 0.0490857, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2106959, DIVERSITY_GINI: 0.1329019, SHANNON_ENTROPY: 11.4844908, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'a': 1.0, 'b': 0.5393338127309122, 'c': 0.0, 'normalize': True} - results: ROC_AUC: 0.1870478, PRECISION: 0.0400589, PRECISION_RECALL_MIN_DEN: 0.1457659, RECALL: 0.1418366, MAP: 0.0662847, MRR: 0.1371615, NDCG: 0.1004220, F1: 0.0624729, HIT_RATE: 0.4005891, ARHR: 0.1583968, NOVELTY: 0.0050633, AVERAGE_POPULARITY: 0.0581663, DIVERSITY_MEAN_INTER_LIST: 0.9956015, DIVERSITY_HERFINDAHL: 0.9995426, COVERAGE_ITEM: 0.5548335, COVERAGE_ITEM_CORRECT: 0.0594649, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2100164, DIVERSITY_GINI: 0.2361628, SHANNON_ENTROPY: 12.6565403, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'a': 0.002536080088085924, 'b': 0.9272948109459586, 'c': 0.009929814735132327, 'normalize': True} - results: ROC_AUC: 0.1816139, PRECISION: 0.0390680, PRECISION_RECALL_MIN_DEN: 0.1358545, RECALL: 0.1313824, MAP: 0.0636831, MRR: 0.1356293, NDCG: 0.0956568, F1: 0.0602255, HIT_RATE: 0.3906795, ARHR: 0.1571431, NOVELTY: 0.0048074, AVERAGE_POPULARITY: 0.1030170, DIVERSITY_MEAN_INTER_LIST: 0.9878203, DIVERSITY_HERFINDAHL: 0.9987646, COVERAGE_ITEM: 0.4219596, COVERAGE_ITEM_CORRECT: 0.0470452, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2034982, DIVERSITY_GINI: 0.1320939, SHANNON_ENTROPY: 11.5373367, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'a': 0.0, 'b': 1.0, 'c': 0.8492205117928004, 'normalize': False} - results: ROC_AUC: 0.1918645, PRECISION: 0.0414840, PRECISION_RECALL_MIN_DEN: 0.1483432, RECALL: 0.1440194, MAP: 0.0687727, MRR: 0.1431190, NDCG: 0.1034423, F1: 0.0644123, HIT_RATE: 0.4148400, ARHR: 0.1659229, NOVELTY: 0.0047744, AVERAGE_POPULARITY: 0.1107636, DIVERSITY_MEAN_INTER_LIST: 0.9840791, DIVERSITY_HERFINDAHL: 0.9983905, COVERAGE_ITEM: 0.4320770, COVERAGE_ITEM_CORRECT: 0.0505948, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2156789, DIVERSITY_GINI: 0.1334813, SHANNON_ENTROPY: 11.3920040, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'a': 1.0, 'b': 0.0, 'c': 1.0, 'normalize': True} - results: ROC_AUC: 0.1677990, PRECISION: 0.0363895, PRECISION_RECALL_MIN_DEN: 0.1303669, RECALL: 0.1263929, MAP: 0.0581432, MRR: 0.1226037, NDCG: 0.0888028, F1: 0.0565084, HIT_RATE: 0.3638953, ARHR: 0.1416996, NOVELTY: 0.0051176, AVERAGE_POPULARITY: 0.0470712, DIVERSITY_MEAN_INTER_LIST: 0.9963604, DIVERSITY_HERFINDAHL: 0.9996184, COVERAGE_ITEM: 0.5817594, COVERAGE_ITEM_CORRECT: 0.0549682, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1918711, DIVERSITY_GINI: 0.2618165, SHANNON_ENTROPY: 12.8452791, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'a': 0.0, 'b': 0.0, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1920364, PRECISION: 0.0415689, PRECISION_RECALL_MIN_DEN: 0.1494239, RECALL: 0.1451423, MAP: 0.0691913, MRR: 0.1432257, NDCG: 0.1040204, F1: 0.0646272, HIT_RATE: 0.4156892, ARHR: 0.1660833, NOVELTY: 0.0047648, AVERAGE_POPULARITY: 0.1127461, DIVERSITY_MEAN_INTER_LIST: 0.9828695, DIVERSITY_HERFINDAHL: 0.9982696, COVERAGE_ITEM: 0.4350414, COVERAGE_ITEM_CORRECT: 0.0507719, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2161822, DIVERSITY_GINI: 0.1342828, SHANNON_ENTROPY: 11.3567775, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'a': 0.44980307242582, 'b': 1.0, 'c': 1.0, 'normalize': False} - results: ROC_AUC: 0.1979256, PRECISION: 0.0431648, PRECISION_RECALL_MIN_DEN: 0.1557185, RECALL: 0.1512486, MAP: 0.0711817, MRR: 0.1469071, NDCG: 0.1073263, F1: 0.0671618, HIT_RATE: 0.4316476, ARHR: 0.1711303, NOVELTY: 0.0049466, AVERAGE_POPULARITY: 0.0782076, DIVERSITY_MEAN_INTER_LIST: 0.9919885, DIVERSITY_HERFINDAHL: 0.9991813, COVERAGE_ITEM: 0.5229721, COVERAGE_ITEM_CORRECT: 0.0583869, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2228514, DIVERSITY_GINI: 0.2022183, SHANNON_ENTROPY: 12.2366064, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'a': 1.0, 'b': 1.0, 'c': 0.4228850124044971, 'normalize': True} - results: ROC_AUC: 0.1991021, PRECISION: 0.0437977, PRECISION_RECALL_MIN_DEN: 0.1560865, RECALL: 0.1514959, MAP: 0.0718044, MRR: 0.1485064, NDCG: 0.1081249, F1: 0.0679503, HIT_RATE: 0.4379773, ARHR: 0.1735332, NOVELTY: 0.0049437, AVERAGE_POPULARITY: 0.0786567, DIVERSITY_MEAN_INTER_LIST: 0.9927243, DIVERSITY_HERFINDAHL: 0.9992549, COVERAGE_ITEM: 0.5057940, COVERAGE_ITEM_CORRECT: 0.0600346, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2244117, DIVERSITY_GINI: 0.1906790, SHANNON_ENTROPY: 12.2023288, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'a': 0.47851051151370416, 'b': 0.9965655813605534, 'c': 0.9721367083419703, 'normalize': True} - results: ROC_AUC: 0.1982418, PRECISION: 0.0436192, PRECISION_RECALL_MIN_DEN: 0.1542796, RECALL: 0.1495470, MAP: 0.0714239, MRR: 0.1486049, NDCG: 0.1073015, F1: 0.0675382, HIT_RATE: 0.4361917, ARHR: 0.1735628, NOVELTY: 0.0048588, AVERAGE_POPULARITY: 0.0942452, DIVERSITY_MEAN_INTER_LIST: 0.9895775, DIVERSITY_HERFINDAHL: 0.9989403, COVERAGE_ITEM: 0.4605351, COVERAGE_ITEM_CORRECT: 0.0561232, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2229521, DIVERSITY_GINI: 0.1560489, SHANNON_ENTROPY: 11.8001081, 
