
SearchBayesianSkopt-CV: New best config found. Config 0: {'alpha': 0.3802747473066035, 'l1_ratio': 0.13186946873443442} - results: ROC_AUC: 0.1807129, PRECISION: 0.0387672, PRECISION_RECALL_MIN_DEN: 0.1351893, RECALL: 0.1308518, MAP: 0.0634048, MRR: 0.1350483, NDCG: 0.0952488, F1: 0.0598122, HIT_RATE: 0.3876723, ARHR: 0.1562430, NOVELTY: 0.0048023, AVERAGE_POPULARITY: 0.1042687, DIVERSITY_MEAN_INTER_LIST: 0.9873672, DIVERSITY_HERFINDAHL: 0.9987193, COVERAGE_ITEM: 0.4194803, COVERAGE_ITEM_CORRECT: 0.0458672, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2025418, DIVERSITY_GINI: 0.1296998, SHANNON_ENTROPY: 11.4903116, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'alpha': 0.06162894636864159, 'l1_ratio': 0.7750867227642295} - results: ROC_AUC: 0.1814255, PRECISION: 0.0389302, PRECISION_RECALL_MIN_DEN: 0.1355276, RECALL: 0.1310819, MAP: 0.0635594, MRR: 0.1353404, NDCG: 0.0954522, F1: 0.0600305, HIT_RATE: 0.3893023, ARHR: 0.1567113, NOVELTY: 0.0048099, AVERAGE_POPULARITY: 0.1026916, DIVERSITY_MEAN_INTER_LIST: 0.9878939, DIVERSITY_HERFINDAHL: 0.9987719, COVERAGE_ITEM: 0.4228681, COVERAGE_ITEM_CORRECT: 0.0467372, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031458, DIVERSITY_GINI: 0.1325123, SHANNON_ENTROPY: 11.5422871, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'alpha': 0.6854968810862074, 'l1_ratio': 0.305041631006905} - results: ROC_AUC: 0.1786948, PRECISION: 0.0382758, PRECISION_RECALL_MIN_DEN: 0.1332378, RECALL: 0.1289465, MAP: 0.0624215, MRR: 0.1335101, NDCG: 0.0938863, F1: 0.0590284, HIT_RATE: 0.3827578, ARHR: 0.1544503, NOVELTY: 0.0048142, AVERAGE_POPULARITY: 0.1030383, DIVERSITY_MEAN_INTER_LIST: 0.9874638, DIVERSITY_HERFINDAHL: 0.9987289, COVERAGE_ITEM: 0.4251319, COVERAGE_ITEM_CORRECT: 0.0445120, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1997987, DIVERSITY_GINI: 0.1315103, SHANNON_ENTROPY: 11.4962911, 
SearchBayesianSkopt-CV: Config 11 is suboptimal. Config: {'alpha': 0.4528334898290506, 'l1_ratio': 0.5632509517008222} - results: ROC_AUC: 0.1801686, PRECISION: 0.0386793, PRECISION_RECALL_MIN_DEN: 0.1344388, RECALL: 0.1300670, MAP: 0.0632119, MRR: 0.1349950, NDCG: 0.0948891, F1: 0.0596260, HIT_RATE: 0.3867933, ARHR: 0.1562079, NOVELTY: 0.0048217, AVERAGE_POPULARITY: 0.1013086, DIVERSITY_MEAN_INTER_LIST: 0.9880646, DIVERSITY_HERFINDAHL: 0.9987890, COVERAGE_ITEM: 0.4276805, COVERAGE_ITEM_CORRECT: 0.0459442, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2016358, DIVERSITY_GINI: 0.1341604, SHANNON_ENTROPY: 11.5520055, 
SearchBayesianSkopt-CV: Config 12 is suboptimal. Config: {'alpha': 0.9746049440323309, 'l1_ratio': 0.2395884577186737} - results: ROC_AUC: 0.1727438, PRECISION: 0.0364586, PRECISION_RECALL_MIN_DEN: 0.1263414, RECALL: 0.1222798, MAP: 0.0598087, MRR: 0.1288424, NDCG: 0.0898284, F1: 0.0561678, HIT_RATE: 0.3645858, ARHR: 0.1485424, NOVELTY: 0.0048177, AVERAGE_POPULARITY: 0.1034002, DIVERSITY_MEAN_INTER_LIST: 0.9868515, DIVERSITY_HERFINDAHL: 0.9986677, COVERAGE_ITEM: 0.4318306, COVERAGE_ITEM_CORRECT: 0.0414013, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1916698, DIVERSITY_GINI: 0.1315206, SHANNON_ENTROPY: 11.4463720, 
SearchBayesianSkopt-CV: Config 13 is suboptimal. Config: {'alpha': 0.7092896840685813, 'l1_ratio': 0.8191707728906175} - results: ROC_AUC: 0.1771284, PRECISION: 0.0377881, PRECISION_RECALL_MIN_DEN: 0.1314115, RECALL: 0.1271723, MAP: 0.0616634, MRR: 0.1325195, NDCG: 0.0927705, F1: 0.0582625, HIT_RATE: 0.3778813, ARHR: 0.1531836, NOVELTY: 0.0048556, AVERAGE_POPULARITY: 0.0962690, DIVERSITY_MEAN_INTER_LIST: 0.9890296, DIVERSITY_HERFINDAHL: 0.9988855, COVERAGE_ITEM: 0.4399461, COVERAGE_ITEM_CORRECT: 0.0446891, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1974078, DIVERSITY_GINI: 0.1411193, SHANNON_ENTROPY: 11.6412398, 
SearchBayesianSkopt-CV: Config 14 is suboptimal. Config: {'alpha': 0.6570267152785517, 'l1_ratio': 0.8279489251706178} - results: ROC_AUC: 0.1776012, PRECISION: 0.0380002, PRECISION_RECALL_MIN_DEN: 0.1319778, RECALL: 0.1276969, MAP: 0.0618098, MRR: 0.1326847, NDCG: 0.0930385, F1: 0.0585696, HIT_RATE: 0.3800018, ARHR: 0.1535310, NOVELTY: 0.0048504, AVERAGE_POPULARITY: 0.0969653, DIVERSITY_MEAN_INTER_LIST: 0.9889403, DIVERSITY_HERFINDAHL: 0.9988766, COVERAGE_ITEM: 0.4373128, COVERAGE_ITEM_CORRECT: 0.0450587, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1982132, DIVERSITY_GINI: 0.1398993, SHANNON_ENTROPY: 11.6296958, 
SearchBayesianSkopt-CV: Config 15 is suboptimal. Config: {'alpha': 0.039039104113388186, 'l1_ratio': 0.9284145406821549} - results: ROC_AUC: 0.1814895, PRECISION: 0.0389301, PRECISION_RECALL_MIN_DEN: 0.1355259, RECALL: 0.1310921, MAP: 0.0635205, MRR: 0.1353322, NDCG: 0.0954269, F1: 0.0600313, HIT_RATE: 0.3893008, ARHR: 0.1567130, NOVELTY: 0.0048095, AVERAGE_POPULARITY: 0.1027514, DIVERSITY_MEAN_INTER_LIST: 0.9878842, DIVERSITY_HERFINDAHL: 0.9987710, COVERAGE_ITEM: 0.4227680, COVERAGE_ITEM_CORRECT: 0.0467834, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1324881, SHANNON_ENTROPY: 11.5419997, 
SearchBayesianSkopt-CV: Config 16 is suboptimal. Config: {'alpha': 0.3112921487903871, 'l1_ratio': 0.12054568118105716} - results: ROC_AUC: 0.1807979, PRECISION: 0.0388629, PRECISION_RECALL_MIN_DEN: 0.1353192, RECALL: 0.1309599, MAP: 0.0635697, MRR: 0.1354173, NDCG: 0.0954407, F1: 0.0599373, HIT_RATE: 0.3886290, ARHR: 0.1566779, NOVELTY: 0.0048033, AVERAGE_POPULARITY: 0.1040122, DIVERSITY_MEAN_INTER_LIST: 0.9874677, DIVERSITY_HERFINDAHL: 0.9987293, COVERAGE_ITEM: 0.4198961, COVERAGE_ITEM_CORRECT: 0.0461598, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2028942, DIVERSITY_GINI: 0.1301350, SHANNON_ENTROPY: 11.4995843, 
SearchBayesianSkopt-CV: Config 17 is suboptimal. Config: {'alpha': 0.8205600627891964, 'l1_ratio': 0.08861840700194469} - results: ROC_AUC: 0.1772858, PRECISION: 0.0376643, PRECISION_RECALL_MIN_DEN: 0.1309552, RECALL: 0.1267636, MAP: 0.0614974, MRR: 0.1320058, NDCG: 0.0925262, F1: 0.0580722, HIT_RATE: 0.3766430, ARHR: 0.1525108, NOVELTY: 0.0047918, AVERAGE_POPULARITY: 0.1070097, DIVERSITY_MEAN_INTER_LIST: 0.9862957, DIVERSITY_HERFINDAHL: 0.9986121, COVERAGE_ITEM: 0.4166237, COVERAGE_ITEM_CORRECT: 0.0428951, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1972065, DIVERSITY_GINI: 0.1253244, SHANNON_ENTROPY: 11.3900913, 
SearchBayesianSkopt-CV: Config 18 is suboptimal. Config: {'alpha': 0.6427864036590718, 'l1_ratio': 0.3979687153326751} - results: ROC_AUC: 0.1785271, PRECISION: 0.0384033, PRECISION_RECALL_MIN_DEN: 0.1336322, RECALL: 0.1293115, MAP: 0.0625393, MRR: 0.1337507, NDCG: 0.0940784, F1: 0.0592180, HIT_RATE: 0.3840326, ARHR: 0.1547570, NOVELTY: 0.0048198, AVERAGE_POPULARITY: 0.1020349, DIVERSITY_MEAN_INTER_LIST: 0.9877424, DIVERSITY_HERFINDAHL: 0.9987568, COVERAGE_ITEM: 0.4268104, COVERAGE_ITEM_CORRECT: 0.0449047, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2002013, DIVERSITY_GINI: 0.1329238, SHANNON_ENTROPY: 11.5214846, 
SearchBayesianSkopt-CV: Config 19 is suboptimal. Config: {'alpha': 0.7926290830492101, 'l1_ratio': 0.825856091890082} - results: ROC_AUC: 0.1757875, PRECISION: 0.0373955, PRECISION_RECALL_MIN_DEN: 0.1294769, RECALL: 0.1252694, MAP: 0.0610376, MRR: 0.1315897, NDCG: 0.0917802, F1: 0.0575957, HIT_RATE: 0.3739551, ARHR: 0.1520565, NOVELTY: 0.0048665, AVERAGE_POPULARITY: 0.0946718, DIVERSITY_MEAN_INTER_LIST: 0.9892578, DIVERSITY_HERFINDAHL: 0.9989083, COVERAGE_ITEM: 0.4445043, COVERAGE_ITEM_CORRECT: 0.0441039, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1952183, DIVERSITY_GINI: 0.1434691, SHANNON_ENTROPY: 11.6668748, 
SearchBayesianSkopt-CV: Config 20 is suboptimal. Config: {'alpha': 0.0005161035591562114, 'l1_ratio': 0.9962678960425854} - results: ROC_AUC: 0.1813078, PRECISION: 0.0390008, PRECISION_RECALL_MIN_DEN: 0.1355813, RECALL: 0.1311193, MAP: 0.0635187, MRR: 0.1353278, NDCG: 0.0954443, F1: 0.0601182, HIT_RATE: 0.3900081, ARHR: 0.1567826, NOVELTY: 0.0048070, AVERAGE_POPULARITY: 0.1030735, DIVERSITY_MEAN_INTER_LIST: 0.9878100, DIVERSITY_HERFINDAHL: 0.9987635, COVERAGE_ITEM: 0.4217132, COVERAGE_ITEM_CORRECT: 0.0469220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031962, DIVERSITY_GINI: 0.1319748, SHANNON_ENTROPY: 11.5358811, 
SearchBayesianSkopt-CV: Config 21 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1812955, PRECISION: 0.0390008, PRECISION_RECALL_MIN_DEN: 0.1355778, RECALL: 0.1311129, MAP: 0.0635137, MRR: 0.1353219, NDCG: 0.0954378, F1: 0.0601175, HIT_RATE: 0.3900083, ARHR: 0.1567794, NOVELTY: 0.0048070, AVERAGE_POPULARITY: 0.1030756, DIVERSITY_MEAN_INTER_LIST: 0.9878095, DIVERSITY_HERFINDAHL: 0.9987635, COVERAGE_ITEM: 0.4216516, COVERAGE_ITEM_CORRECT: 0.0469220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1319555, SHANNON_ENTROPY: 11.5357417, 
SearchBayesianSkopt-CV: Config 22 is suboptimal. Config: {'alpha': 0.0008431461248979979, 'l1_ratio': 0.9697844416907344} - results: ROC_AUC: 0.1813033, PRECISION: 0.0389973, PRECISION_RECALL_MIN_DEN: 0.1355460, RECALL: 0.1310840, MAP: 0.0635152, MRR: 0.1353227, NDCG: 0.0954341, F1: 0.0601102, HIT_RATE: 0.3899728, ARHR: 0.1567782, NOVELTY: 0.0048071, AVERAGE_POPULARITY: 0.1030662, DIVERSITY_MEAN_INTER_LIST: 0.9878116, DIVERSITY_HERFINDAHL: 0.9987637, COVERAGE_ITEM: 0.4217132, COVERAGE_ITEM_CORRECT: 0.0469143, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1319827, SHANNON_ENTROPY: 11.5360233, 
SearchBayesianSkopt-CV: Config 23 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1812955, PRECISION: 0.0390008, PRECISION_RECALL_MIN_DEN: 0.1355778, RECALL: 0.1311129, MAP: 0.0635137, MRR: 0.1353219, NDCG: 0.0954378, F1: 0.0601175, HIT_RATE: 0.3900083, ARHR: 0.1567794, NOVELTY: 0.0048070, AVERAGE_POPULARITY: 0.1030756, DIVERSITY_MEAN_INTER_LIST: 0.9878095, DIVERSITY_HERFINDAHL: 0.9987635, COVERAGE_ITEM: 0.4216516, COVERAGE_ITEM_CORRECT: 0.0469220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1319555, SHANNON_ENTROPY: 11.5357417, 
SearchBayesianSkopt-CV: Config 24 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1812955, PRECISION: 0.0390008, PRECISION_RECALL_MIN_DEN: 0.1355778, RECALL: 0.1311129, MAP: 0.0635137, MRR: 0.1353219, NDCG: 0.0954378, F1: 0.0601175, HIT_RATE: 0.3900083, ARHR: 0.1567794, NOVELTY: 0.0048070, AVERAGE_POPULARITY: 0.1030756, DIVERSITY_MEAN_INTER_LIST: 0.9878095, DIVERSITY_HERFINDAHL: 0.9987635, COVERAGE_ITEM: 0.4216516, COVERAGE_ITEM_CORRECT: 0.0469220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1319555, SHANNON_ENTROPY: 11.5357417, 
SearchBayesianSkopt-CV: Config 25 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1812955, PRECISION: 0.0390008, PRECISION_RECALL_MIN_DEN: 0.1355778, RECALL: 0.1311129, MAP: 0.0635137, MRR: 0.1353219, NDCG: 0.0954378, F1: 0.0601175, HIT_RATE: 0.3900083, ARHR: 0.1567794, NOVELTY: 0.0048070, AVERAGE_POPULARITY: 0.1030756, DIVERSITY_MEAN_INTER_LIST: 0.9878095, DIVERSITY_HERFINDAHL: 0.9987635, COVERAGE_ITEM: 0.4216516, COVERAGE_ITEM_CORRECT: 0.0469220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1319555, SHANNON_ENTROPY: 11.5357417, 
SearchBayesianSkopt-CV: Config 26 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 1.0} - results: ROC_AUC: 0.1812955, PRECISION: 0.0390008, PRECISION_RECALL_MIN_DEN: 0.1355778, RECALL: 0.1311129, MAP: 0.0635137, MRR: 0.1353219, NDCG: 0.0954378, F1: 0.0601175, HIT_RATE: 0.3900083, ARHR: 0.1567794, NOVELTY: 0.0048070, AVERAGE_POPULARITY: 0.1030756, DIVERSITY_MEAN_INTER_LIST: 0.9878095, DIVERSITY_HERFINDAHL: 0.9987635, COVERAGE_ITEM: 0.4216516, COVERAGE_ITEM_CORRECT: 0.0469220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1319555, SHANNON_ENTROPY: 11.5357417, 
SearchBayesianSkopt-CV: Config 27 is suboptimal. Config: {'alpha': 0.9945391993076413, 'l1_ratio': 0.9666173934851529} - results: ROC_AUC: 0.1685581, PRECISION: 0.0357342, PRECISION_RECALL_MIN_DEN: 0.1229463, RECALL: 0.1188745, MAP: 0.0578598, MRR: 0.1250470, NDCG: 0.0871363, F1: 0.0549498, HIT_RATE: 0.3573424, ARHR: 0.1444351, NOVELTY: 0.0049245, AVERAGE_POPULARITY: 0.0856435, DIVERSITY_MEAN_INTER_LIST: 0.9904655, DIVERSITY_HERFINDAHL: 0.9990290, COVERAGE_ITEM: 0.4660789, COVERAGE_ITEM_CORRECT: 0.0424793, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1871650, DIVERSITY_GINI: 0.1563421, SHANNON_ENTROPY: 11.8161913, 
SearchBayesianSkopt-CV: Config 28 is suboptimal. Config: {'alpha': 0.001459682622492964, 'l1_ratio': 0.00972424510282244} - results: ROC_AUC: 0.1812899, PRECISION: 0.0389973, PRECISION_RECALL_MIN_DEN: 0.1355568, RECALL: 0.1310947, MAP: 0.0635107, MRR: 0.1353140, NDCG: 0.0954317, F1: 0.0601114, HIT_RATE: 0.3899732, ARHR: 0.1567715, NOVELTY: 0.0048070, AVERAGE_POPULARITY: 0.1030862, DIVERSITY_MEAN_INTER_LIST: 0.9878063, DIVERSITY_HERFINDAHL: 0.9987632, COVERAGE_ITEM: 0.4216901, COVERAGE_ITEM_CORRECT: 0.0469143, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1319554, SHANNON_ENTROPY: 11.5355673, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'alpha': 0.9969584369182984, 'l1_ratio': 0.9968646362641161} - results: ROC_AUC: 0.1679211, PRECISION: 0.0356214, PRECISION_RECALL_MIN_DEN: 0.1223899, RECALL: 0.1183236, MAP: 0.0575581, MRR: 0.1244359, NDCG: 0.0867083, F1: 0.0547575, HIT_RATE: 0.3562138, ARHR: 0.1437836, NOVELTY: 0.0049303, AVERAGE_POPULARITY: 0.0846796, DIVERSITY_MEAN_INTER_LIST: 0.9906250, DIVERSITY_HERFINDAHL: 0.9990450, COVERAGE_ITEM: 0.4678961, COVERAGE_ITEM_CORRECT: 0.0424177, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1866113, DIVERSITY_GINI: 0.1576326, SHANNON_ENTROPY: 11.8341497, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'alpha': 0.00010798352851204565, 'l1_ratio': 0.01838295677977331} - results: ROC_AUC: 0.1812916, PRECISION: 0.0390008, PRECISION_RECALL_MIN_DEN: 0.1355778, RECALL: 0.1311129, MAP: 0.0635132, MRR: 0.1353201, NDCG: 0.0954372, F1: 0.0601175, HIT_RATE: 0.3900083, ARHR: 0.1567777, NOVELTY: 0.0048070, AVERAGE_POPULARITY: 0.1030759, DIVERSITY_MEAN_INTER_LIST: 0.9878094, DIVERSITY_HERFINDAHL: 0.9987635, COVERAGE_ITEM: 0.4216593, COVERAGE_ITEM_CORRECT: 0.0469220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1319566, SHANNON_ENTROPY: 11.5357377, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'alpha': 0.0, 'l1_ratio': 0.0} - results: ROC_AUC: 0.1812955, PRECISION: 0.0390008, PRECISION_RECALL_MIN_DEN: 0.1355778, RECALL: 0.1311129, MAP: 0.0635137, MRR: 0.1353219, NDCG: 0.0954378, F1: 0.0601175, HIT_RATE: 0.3900083, ARHR: 0.1567794, NOVELTY: 0.0048070, AVERAGE_POPULARITY: 0.1030756, DIVERSITY_MEAN_INTER_LIST: 0.9878095, DIVERSITY_HERFINDAHL: 0.9987635, COVERAGE_ITEM: 0.4216516, COVERAGE_ITEM_CORRECT: 0.0469220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2031710, DIVERSITY_GINI: 0.1319555, SHANNON_ENTROPY: 11.5357417, 
