
SearchBayesianSkopt-CV: New best config found. Config 0: {'a': 0.1627025867873755, 'b': 0.36648444682711107, 'c': 0.3517001714746146, 'normalize': False} - results: ROC_AUC: 0.1983323, PRECISION: 0.0432003, PRECISION_RECALL_MIN_DEN: 0.1559868, RECALL: 0.1514841, MAP: 0.0716187, MRR: 0.1470180, NDCG: 0.1076706, F1: 0.0672280, HIT_RATE: 0.4320030, ARHR: 0.1713457, NOVELTY: 0.0049683, AVERAGE_POPULARITY: 0.0732927, DIVERSITY_MEAN_INTER_LIST: 0.9926211, DIVERSITY_HERFINDAHL: 0.9992446, COVERAGE_ITEM: 0.5311184, COVERAGE_ITEM_CORRECT: 0.0593802, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2226501, DIVERSITY_GINI: 0.2115447, SHANNON_ENTROPY: 12.3301322, 
SearchBayesianSkopt-CV: Config 1 is suboptimal. Config: {'a': 0.9189503876366927, 'b': 0.6244461519122764, 'c': 0.8157764968014805, 'normalize': False} - results: ROC_AUC: 0.1847604, PRECISION: 0.0402279, PRECISION_RECALL_MIN_DEN: 0.1447648, RECALL: 0.1404476, MAP: 0.0656675, MRR: 0.1354127, NDCG: 0.0993002, F1: 0.0625419, HIT_RATE: 0.4022791, ARHR: 0.1574714, NOVELTY: 0.0050544, AVERAGE_POPULARITY: 0.0576163, DIVERSITY_MEAN_INTER_LIST: 0.9951463, DIVERSITY_HERFINDAHL: 0.9994970, COVERAGE_ITEM: 0.5603234, COVERAGE_ITEM_CORRECT: 0.0581636, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2088587, DIVERSITY_GINI: 0.2419868, SHANNON_ENTROPY: 12.6580947, 
SearchBayesianSkopt-CV: Config 2 is suboptimal. Config: {'a': 0.5342656383875798, 'b': 0.9032406345227953, 'c': 0.06584629384001063, 'normalize': False} - results: ROC_AUC: 0.1866747, PRECISION: 0.0408571, PRECISION_RECALL_MIN_DEN: 0.1468871, RECALL: 0.1425487, MAP: 0.0663679, MRR: 0.1370813, NDCG: 0.1005487, F1: 0.0635104, HIT_RATE: 0.4085713, ARHR: 0.1595323, NOVELTY: 0.0050399, AVERAGE_POPULARITY: 0.0596414, DIVERSITY_MEAN_INTER_LIST: 0.9949124, DIVERSITY_HERFINDAHL: 0.9994737, COVERAGE_ITEM: 0.5588373, COVERAGE_ITEM_CORRECT: 0.0582714, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2115515, DIVERSITY_GINI: 0.2365791, SHANNON_ENTROPY: 12.6050393, 
SearchBayesianSkopt-CV: Config 3 is suboptimal. Config: {'a': 0.8368396370441106, 'b': 0.5550216798660689, 'c': 0.6949851890001694, 'normalize': True} - results: ROC_AUC: 0.1788375, PRECISION: 0.0387973, PRECISION_RECALL_MIN_DEN: 0.1394863, RECALL: 0.1353710, MAP: 0.0629785, MRR: 0.1306777, NDCG: 0.0955361, F1: 0.0603089, HIT_RATE: 0.3879729, ARHR: 0.1515171, NOVELTY: 0.0050831, AVERAGE_POPULARITY: 0.0524851, DIVERSITY_MEAN_INTER_LIST: 0.9958176, DIVERSITY_HERFINDAHL: 0.9995642, COVERAGE_ITEM: 0.5702483, COVERAGE_ITEM_CORRECT: 0.0574706, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2030703, DIVERSITY_GINI: 0.2517692, SHANNON_ENTROPY: 12.7546618, 
SearchBayesianSkopt-CV: Config 4 is suboptimal. Config: {'a': 0.4724210824588747, 'b': 0.28672756880349765, 'c': 0.930354732478255, 'normalize': True} - results: ROC_AUC: 0.1879432, PRECISION: 0.0409281, PRECISION_RECALL_MIN_DEN: 0.1476677, RECALL: 0.1433117, MAP: 0.0669941, MRR: 0.1380843, NDCG: 0.1012562, F1: 0.0636717, HIT_RATE: 0.4092815, ARHR: 0.1606229, NOVELTY: 0.0050329, AVERAGE_POPULARITY: 0.0613766, DIVERSITY_MEAN_INTER_LIST: 0.9946157, DIVERSITY_HERFINDAHL: 0.9994440, COVERAGE_ITEM: 0.5548643, COVERAGE_ITEM_CORRECT: 0.0584331, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2123317, DIVERSITY_GINI: 0.2359693, SHANNON_ENTROPY: 12.5919858, 
SearchBayesianSkopt-CV: Config 5 is suboptimal. Config: {'a': 0.5883196233357968, 'b': 0.4324500442916932, 'c': 0.306616062150976, 'normalize': False} - results: ROC_AUC: 0.1795680, PRECISION: 0.0388961, PRECISION_RECALL_MIN_DEN: 0.1398462, RECALL: 0.1356681, MAP: 0.0631179, MRR: 0.1309992, NDCG: 0.0957783, F1: 0.0604581, HIT_RATE: 0.3889609, ARHR: 0.1519032, NOVELTY: 0.0050834, AVERAGE_POPULARITY: 0.0525184, DIVERSITY_MEAN_INTER_LIST: 0.9957950, DIVERSITY_HERFINDAHL: 0.9995619, COVERAGE_ITEM: 0.5692705, COVERAGE_ITEM_CORRECT: 0.0573782, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2033723, DIVERSITY_GINI: 0.2508453, SHANNON_ENTROPY: 12.7478378, 
SearchBayesianSkopt-CV: Config 6 is suboptimal. Config: {'a': 0.463384250887245, 'b': 0.4501320231615098, 'c': 0.7526398335113443, 'normalize': True} - results: ROC_AUC: 0.1889555, PRECISION: 0.0413771, PRECISION_RECALL_MIN_DEN: 0.1487219, RECALL: 0.1443018, MAP: 0.0674842, MRR: 0.1392523, NDCG: 0.1020133, F1: 0.0643127, HIT_RATE: 0.4137715, ARHR: 0.1622356, NOVELTY: 0.0050250, AVERAGE_POPULARITY: 0.0626670, DIVERSITY_MEAN_INTER_LIST: 0.9944480, DIVERSITY_HERFINDAHL: 0.9994272, COVERAGE_ITEM: 0.5533474, COVERAGE_ITEM_CORRECT: 0.0588104, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2137410, DIVERSITY_GINI: 0.2333779, SHANNON_ENTROPY: 12.5646617, 
SearchBayesianSkopt-CV: Config 7 is suboptimal. Config: {'a': 0.42080089066790305, 'b': 0.9176901274239393, 'c': 0.8107453126378587, 'normalize': True} - results: ROC_AUC: 0.1961686, PRECISION: 0.0430098, PRECISION_RECALL_MIN_DEN: 0.1550583, RECALL: 0.1505581, MAP: 0.0707026, MRR: 0.1454475, NDCG: 0.1066067, F1: 0.0669063, HIT_RATE: 0.4300981, ARHR: 0.1697412, NOVELTY: 0.0049786, AVERAGE_POPULARITY: 0.0714904, DIVERSITY_MEAN_INTER_LIST: 0.9930078, DIVERSITY_HERFINDAHL: 0.9992832, COVERAGE_ITEM: 0.5363696, COVERAGE_ITEM_CORRECT: 0.0595111, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2215679, DIVERSITY_GINI: 0.2155183, SHANNON_ENTROPY: 12.3728349, 
SearchBayesianSkopt-CV: Config 8 is suboptimal. Config: {'a': 0.805160662189778, 'b': 0.5077072057831139, 'c': 0.2952464775226458, 'normalize': True} - results: ROC_AUC: 0.1679283, PRECISION: 0.0365069, PRECISION_RECALL_MIN_DEN: 0.1318147, RECALL: 0.1279339, MAP: 0.0584329, MRR: 0.1218408, NDCG: 0.0893259, F1: 0.0568025, HIT_RATE: 0.3650692, ARHR: 0.1407598, NOVELTY: 0.0051286, AVERAGE_POPULARITY: 0.0443795, DIVERSITY_MEAN_INTER_LIST: 0.9966406, DIVERSITY_HERFINDAHL: 0.9996464, COVERAGE_ITEM: 0.5823523, COVERAGE_ITEM_CORRECT: 0.0560462, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1929785, DIVERSITY_GINI: 0.2645427, SHANNON_ENTROPY: 12.8804123, 
SearchBayesianSkopt-CV: Config 9 is suboptimal. Config: {'a': 0.47926862619337474, 'b': 0.3135071258489384, 'c': 0.5860273937753648, 'normalize': False} - results: ROC_AUC: 0.1883272, PRECISION: 0.0409209, PRECISION_RECALL_MIN_DEN: 0.1474124, RECALL: 0.1430553, MAP: 0.0671590, MRR: 0.1383668, NDCG: 0.1013652, F1: 0.0636376, HIT_RATE: 0.4092092, ARHR: 0.1609516, NOVELTY: 0.0050365, AVERAGE_POPULARITY: 0.0607934, DIVERSITY_MEAN_INTER_LIST: 0.9946886, DIVERSITY_HERFINDAHL: 0.9994513, COVERAGE_ITEM: 0.5543561, COVERAGE_ITEM_CORRECT: 0.0585563, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2123569, DIVERSITY_GINI: 0.2363597, SHANNON_ENTROPY: 12.5987760, 
SearchBayesianSkopt-CV: Config 10 is suboptimal. Config: {'a': 0.31114412968416033, 'b': 0.007730833731539601, 'c': 0.5269193211586275, 'normalize': True} - results: ROC_AUC: 0.1790127, PRECISION: 0.0388613, PRECISION_RECALL_MIN_DEN: 0.1404984, RECALL: 0.1364108, MAP: 0.0634023, MRR: 0.1309944, NDCG: 0.0961117, F1: 0.0604892, HIT_RATE: 0.3886131, ARHR: 0.1518150, NOVELTY: 0.0050798, AVERAGE_POPULARITY: 0.0532070, DIVERSITY_MEAN_INTER_LIST: 0.9956854, DIVERSITY_HERFINDAHL: 0.9995509, COVERAGE_ITEM: 0.5678152, COVERAGE_ITEM_CORRECT: 0.0575014, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2036743, DIVERSITY_GINI: 0.2505931, SHANNON_ENTROPY: 12.7435454, 
